index,date,CELL1,CELL2,CELL3,CELL4
0,1782582856892,3.22,3.15,2.98,3.17
1,1782582862471,3.22,3.15,2.98,3.17
2,1782582866469,3.22,3.15,2.98,3.17
3,1782582886034,3.22,3.15,2.98,3.17
4,1782582889366,3.22,3.15,2.98,3.17
