index,date,CELL1,CELL2,CELL3,CELL4
0,1782566815604,0.13,0.13,0.15,0.0
0,1782582864603,3.21,3.2,3.12,3.22
1,1782582870282,3.21,3.2,3.12,3.22
2,1782582872546,3.21,3.2,3.12,3.22
3,1782582879157,3.21,3.2,3.12,3.22
4,1782582889382,3.21,3.2,3.12,3.22
5,1782582891480,3.21,3.2,3.12,3.22
6,1782582896393,3.21,3.2,3.12,3.22
