index,date,CELL1,CELL2,CELL3,CELL4
0,1782582876059,3.22,3.09,2.96,3.21
1,1782582877292,3.22,3.09,2.96,3.21
2,1782582888283,3.22,3.09,2.96,3.21
3,1782582891547,3.22,3.09,2.96,3.21
