timestamp,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,AIR_MINUS,AIR_PLUS,GLV_VOLTAGE,SHUNT_CURRENT,MAX_CELL_VOLTAGE,MIN_CELL_VOLTAGE,MAX_CELL_TEMP,TRACTIVE_VOLTAGE,GNSS_TIMESTAMP,LATITUDE,LONGITUDE,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECREASE_L,SPEED_FL,SPEED_FR,SPEED_RL,SPEED_RR,RPM_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR,LEFT_MOTOR_CURRENT,RPM_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,RIGHT_MOTOR_CURRENT,ENERGY_R_MOTOR,OVERLOAD_R_MOTOR,TEMPERATURE1_R,TEMPERATURE2_R,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR,INV_STATE_R_MOTOR,FAILURE_R_MOTOR,ALARM_R_MOTOR,BMS_ERRORMASK,BMS_ERROR_LOG1,BMS_ERROR_LOG2,BMS_ERROR_LOG3,BMS_ERROR_LOG4,BMS_ERROR_LOG5,ERROR_SUM_S1,ERROR_SUM_S2,ERROR_SUM_S3,ERROR_SUM_S4,ERROR_SUM_S5,BMS_MODE,ADDR_CELL_VOLT_MIN,ADDR_STACK_VOLT_MIN,ADDR_MIN_VOLTAGE,ADDR_CELL_VOLT_MAX,ADDR_STACK_VOLT_MAX,ADDR_MAX_VOLTAGE,ADDR_CELL_TEMP_MAX,ADDR_STACK_TEMP_MAX,ADDR_MAX_TEMPERATURE,DESIRED_YAW,MAX_YAW,ECU_MODE,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,DISTANCE_P_ODOM,DISTANCE_T_ODOM,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL,KP,TI,SLIP,RIGHT_MOTOR_TEMPERATURE,LEFT_MOTOR_TEMPERATURE,STACK_1_CELL_1_VOLTAGE,STACK_1_CELL_2_VOLTAGE,STACK_1_CELL_3_VOLTAGE,STACK_1_CELL_4_VOLTAGE,STACK_2_CELL_1_VOLTAGE,STACK_2_CELL_2_VOLTAGE,STACK_2_CELL_3_VOLTAGE,STACK_2_CELL_4_VOLTAGE,STACK_3_CELL_1_VOLTAGE,STACK_3_CELL_2_VOLTAGE,STACK_3_CELL_3_VOLTAGE,STACK_3_CELL_4_VOLTAGE,STACK_4_CELL_1_VOLTAGE,STACK_4_CELL_2_VOLTAGE,STACK_4_CELL_3_VOLTAGE,STACK_4_CELL_4_VOLTAGE,STACK_5_CELL_1_VOLTAGE,STACK_5_CELL_2_VOLTAGE,STACK_5_CELL_3_VOLTAGE,STACK_5_CELL_4_VOLTAGE,STACK_6_CELL_1_VOLTAGE,STACK_6_CELL_2_VOLTAGE,STACK_6_CELL_3_VOLTAGE,STACK_6_CELL_4_VOLTAGE,STACK_1_CELL_1_TEMPERATURE,STACK_1_CELL_2_TEMPERATURE,STACK_1_CELL_3_TEMPERATURE,STACK_1_CELL_4_TEMPERATURE,STACK_2_CELL_1_TEMPERATURE,STACK_2_CELL_2_TEMPERATURE,STACK_2_CELL_3_TEMPERATURE,STACK_2_CELL_4_TEMPERATURE,STACK_3_CELL_1_TEMPERATURE,STACK_3_CELL_2_TEMPERATURE,STACK_3_CELL_3_TEMPERATURE,STACK_3_CELL_4_TEMPERATURE,STACK_4_CELL_1_TEMPERATURE,STACK_4_CELL_2_TEMPERATURE,STACK_4_CELL_3_TEMPERATURE,STACK_4_CELL_4_TEMPERATURE,STACK_5_CELL_1_TEMPERATURE,STACK_5_CELL_2_TEMPERATURE,STACK_5_CELL_3_TEMPERATURE,STACK_5_CELL_4_TEMPERATURE,STACK_6_CELL_1_TEMPERATURE,STACK_6_CELL_2_TEMPERATURE,STACK_6_CELL_3_TEMPERATURE,STACK_6_CELL_4_TEMPERATURE,t
1782582320177,1.01,0.0299999999999999,0.02,-0.4899999999999999,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3976
1782582320193,1.01,0.0299999999999999,0.02,-0.56,0.3499999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3992
1782582320210,1.01,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009
1782582320227,1.01,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026
1782582320244,1.02,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043
1782582320260,1.02,0.0299999999999999,0.02,-0.56,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059
1782582320277,1.02,0.0299999999999999,0.02,-0.56,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4076
1782582320294,1.02,0.0299999999999999,0.02,-0.56,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093
1782582320310,1.02,0.0299999999999999,0.02,-0.56,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109
1782582320326,1.02,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125
1782582320343,1.02,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142
1782582320360,1.02,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,0,0,0,0,0,0,0,0,4159
1782582320377,1.02,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,0,0,0,0,0,0,0,0,4176
1782582320393,1.02,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4192
1782582320410,1.02,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4209
1782582320427,1.02,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4226
1782582320443,1.01,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4242
1782582320460,1.01,0.0299999999999999,0.02,-0.4899999999999999,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4259
1782582320477,1.01,0.0299999999999999,0.02,-0.4899999999999999,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4276
1782582320493,1.01,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4292
1782582320511,1.01,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4310
1782582320527,1.01,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4326
1782582320543,1.01,0.0299999999999999,0.02,-0.56,0.2099999999999999,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4342
1782582320560,1.01,0.0299999999999999,0.02,-0.4899999999999999,0.28,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-80.20999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,4359
