index,date,MAX_CELL_VOLTAGE,MIN_CELL_VOLTAGE,MAX_CELL_TEMP,TRACTIVE_VOLTAGE
0,1782666859017,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
1,1782666859017,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
2,1782666860732,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
3,1782666864581,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
4,1782666867131,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
5,1782666868248,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
6,1782666869367,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
7,1782666869631,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
8,1782666871632,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
9,1782666872182,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
10,1782666872798,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
11,1782666875416,3.3599999999999999,3.2999999999999998,26.899999999999999,79.870000000000005
12,1782666877515,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
13,1782666882265,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
14,1782666889266,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
15,1782666890065,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
16,1782666891066,3.3599999999999999,3.2999999999999998,26.899999999999999,79.870000000000005
17,1782666891333,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
18,1782666892198,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
19,1782666892798,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
20,1782666894365,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
21,1782666896232,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
22,1782666896582,3.3599999999999999,3.2999999999999998,26.899999999999999,79.859999999999999
