index,date,LATITUDE
0,1782666859017,-19.8643246
1,1782666859017,-19.8643246
2,1782666859018,-19.8643246
3,1782666860382,-19.8643246
4,1782666861597,-19.8643246
5,1782666862933,-19.8643246
6,1782666864114,-19.8643246
7,1782666864797,-19.8643246
8,1782666865548,-19.8643246
9,1782666866797,-19.8643246
10,1782666867532,-19.8643246
11,1782666870016,-19.8643246
12,1782666870799,-19.8643246
13,1782666871181,-19.8643246
14,1782666871898,-19.8643246
15,1782666873718,-19.8643246
16,1782666875167,-19.8643246
17,1782666876964,-19.8643246
18,1782666877715,-19.8643246
19,1782666878982,-19.8643246
20,1782666879632,-19.8643246
21,1782666880348,-19.8643246
22,1782666881631,-19.8643246
23,1782666882949,-19.8643246
24,1782666883565,-19.8643246
25,1782666885115,-19.8643246
26,1782666885765,-19.8643246
27,1782666886998,-19.8643246
28,1782666887649,-19.8643246
29,1782666888249,-19.8643246
30,1782666889515,-19.8643246
31,1782666890798,-19.8643246
32,1782666891599,-19.8643246
33,1782666892498,-19.8643246
34,1782666892898,-19.8643246
35,1782666894098,-19.8643246
36,1782666894831,-19.8643246
37,1782666895499,-19.8643246
38,1782666895915,-19.8643246
39,1782666896632,-19.8643246
40,1782666897231,-19.8643246
41,1782666898465,-19.8643246
42,1782666899749,-19.8643246
43,1782666900432,-19.8643246
44,1782666900883,-19.8643246
45,1782666901665,-19.8643246
46,1782666902415,-19.8643246
47,1782666903049,-19.8643246
48,1782666903582,-19.8643246
49,1782666904316,-19.8643246
50,1782666905583,-19.8643246
51,1782666906283,-19.8643246
52,1782666906983,-19.8643246
53,1782666908266,-19.8643246
54,1782666908966,-19.8643246
55,1782666909665,-19.8643246
56,1782666910799,-19.8643246
57,1782666911532,-19.8643246
58,1782666912266,-19.8643246
59,1782666912883,-19.8643246
60,1782666914182,-19.8643246
61,1782666916132,-19.8643246
62,1782666916788,-19.8643246
63,1782666917500,-19.8643246
64,1782666918015,-19.8643246
65,1782666918649,-19.8643246
66,1782666919399,-19.8643246
67,1782666919999,-19.8643246
68,1782666920465,-19.8643246
69,1782666921099,-19.8643246
70,1782666921782,-19.8643246
71,1782666922867,-19.8643246
72,1782666923515,-19.8643246
73,1782666924182,-19.8643246
74,1782666926116,-19.8643246
75,1782666926833,-19.8643246
76,1782666927416,-19.8643246
77,1782666928666,-19.8643246
78,1782666930583,-19.8643246
79,1782666931266,-19.8643246
80,1782666931966,-19.8643246
81,1782666932499,-19.8643246
82,1782666933166,-19.8643246
83,1782666933832,-19.8643246
84,1782666934500,-19.8643246
85,1782666934983,-19.8643246
86,1782666937583,-19.8643246
87,1782666938299,-19.8643246
88,1782666939649,-19.8643246
89,1782666940183,-19.8643246
90,1782666940916,-19.8643246
91,1782666941667,-19.8643246
92,1782666942284,-19.8643246
93,1782666942866,-19.8643246
94,1782666943533,-19.8643246
95,1782666944182,-19.8643246
96,1782666946617,-19.8643246
97,1782666948999,-19.8643246
98,1782666950816,-19.8643246
99,1782666954299,-19.8643246
100,1782666954733,-19.8643246
101,1782666955516,-19.8643246
102,1782666956850,-19.8643246
103,1782666957399,-19.8643246
104,1782666958799,-19.8643246
105,1782666959366,-19.8643246
106,1782666962500,-19.8643246
107,1782666963285,-19.8643246
108,1782666963916,-19.8643246
109,1782666965250,-19.8643246
110,1782666965850,-19.8643246
111,1782666966585,-19.8643246
112,1782666967149,-19.8643246
113,1782666969301,-19.8643246
114,1782666969751,-19.8643246
115,1782666971133,-19.8643246
116,1782666972868,-19.8643246
117,1782666973637,-19.8643246
118,1782666974253,-19.8643246
119,1782666974802,-19.8643246
120,1782666977268,-19.8643246
121,1782666977950,-19.8643246
122,1782666980567,-19.8643246
123,1782666981317,-19.8643246
124,1782666983266,-19.8643246
125,1782666984017,-19.8643246
126,1782666984500,-19.8643246
127,1782666985883,-19.8643246
128,1782666986551,-19.8643246
129,1782666987168,-19.8643246
130,1782666987334,-19.8643246
131,1782666987917,-19.8643246
132,1782666988618,-19.8643246
133,1782666989068,-19.8643246
134,1782666990467,-19.8643246
135,1782666991185,-19.8643246
136,1782666991835,-19.8643246
137,1782666992417,-19.8643246
138,1782666993134,-19.8643246
139,1782666993766,-19.8643246
140,1782666994318,-19.8643246
141,1782666995617,-19.8643246
142,1782666998084,-19.8643246
143,1782666998683,-19.8643246
144,1782666999237,-19.8643246
145,1782666999919,-19.8643246
146,1782667000567,-19.8643246
147,1782667001717,-19.8643246
148,1782667003068,-19.8643246
149,1782667003733,-19.8643246
150,1782667006218,-19.8643246
151,1782667006887,-19.8643246
152,1782667008302,-19.8643246
153,1782667008800,-19.8643246
154,1782667010270,-19.8643246
155,1782667012852,-19.8643246
156,1782667013484,-19.8643246
157,1782667437192,-19.864347500000001
158,1782667438474,-19.864347500000001
159,1782667439873,-19.864347500000001
160,1782667440390,-19.864347500000001
161,1782667440957,-19.864347500000001
162,1782667441640,-19.864347500000001
163,1782667443591,-19.864347500000001
164,1782667444241,-19.864347500000001
165,1782667445508,-19.864347500000001
166,1782667446157,-19.864347500000001
167,1782667446974,-19.864347500000001
168,1782667447558,-19.864347500000001
169,1782667448807,-19.864347500000001
170,1782667449574,-19.864347500000001
171,1782667450341,-19.864347500000001
172,1782667450858,-19.864347500000001
173,1782667452774,-19.864347500000001
174,1782667453425,-19.864347500000001
175,1782667454741,-19.864347500000001
176,1782667455941,-19.864347500000001
177,1782667456590,-19.864327599999999
178,1782667457357,-19.864327599999999
179,1782667457791,-19.864338100000001
180,1782667458540,-19.864338100000001
181,1782667459757,-19.8643331
182,1782667460941,-19.864334400000001
183,1782667462374,-19.864334599999999
184,1782667463591,-19.864334100000001
185,1782667464341,-19.864333999999999
186,1782667464974,-19.864334299999999
187,1782667477257,-19.864327800000002
188,1782667478108,-19.864327800000002
189,1782667478825,-19.864327800000002
190,1782667480109,-19.864327800000002
191,1782667480641,-19.864327800000002
192,1782667481375,-19.864327800000002
193,1782667482042,-19.864327800000002
194,1782667482790,-19.864327800000002
195,1782667483941,-19.864327800000002
196,1782667484626,-19.864327800000002
197,1782667485357,-19.864327800000002
198,1782667485891,-19.864327800000002
199,1782667487375,-19.864299299999999
200,1782667487958,-19.8642985
201,1782667489257,-19.8643036
202,1782667490592,-19.864303
203,1782667491191,-19.864301099999999
204,1782667492008,-19.864301000000001
205,1782667493842,-19.864303400000001
206,1782667496558,-19.864310100000001
207,1782667497675,-19.864310100000001
208,1782667499659,-19.8643146
209,1782667500791,-19.8643255
210,1782667501491,-19.8643255
211,1782667502158,-19.864332000000001
212,1782667503341,-19.864331799999999
213,1782667504641,-19.864334400000001
214,1782667505941,-19.864338
215,1782667506575,-19.864334599999999
216,1782667507144,-19.864334599999999
217,1782667508392,-19.864336999999999
218,1782667509144,-19.8643371
219,1782667510442,-19.8643413
220,1782667511109,-19.8643471
221,1782667511809,-19.864346999999999
222,1782667513142,-19.864344500000001
223,1782667513741,-19.864344500000001
224,1782667514508,-19.8643438
225,1782667515057,-19.864343600000002
226,1782667517808,-19.864344800000001
227,1782667519224,-19.864340599999998
228,1782667520391,-19.864342600000001
229,1782667521125,-19.864342600000001
230,1782667521895,-19.8643395
231,1782667522358,-19.864339300000001
232,1782667522992,-19.864337299999999
233,1782667524826,-19.864337500000001
234,1782667526141,-19.8643365
235,1782667526774,-19.864338100000001
236,1782667527308,-19.864338100000001
237,1782667529174,-19.864337800000001
238,1782667530426,-19.8643371
239,1782667531142,-19.8643371
240,1782667531743,-19.864334800000002
241,1782667532441,-19.864335100000002
242,1782667533142,-19.864335100000002
243,1782667534758,-19.864333299999998
244,1782667536558,-19.864332300000001
245,1782667537242,-19.864335000000001
246,1782667538291,-19.864341599999999
247,1782667539108,-19.864341599999999
248,1782667539975,-19.864357300000002
249,1782667541008,-19.8643623
250,1782667541625,-19.8643751
251,1782667542525,-19.864396599999999
252,1782667543475,-19.864396599999999
253,1782667544125,-19.864439900000001
254,1782667544959,-19.864477600000001
255,1782667545960,-19.8645225
256,1782667546442,-19.8645225
257,1782667547458,-19.8645225
258,1782667548358,-19.8645225
259,1782667548877,-19.864665500000001
260,1782667549775,-19.864665500000001
261,1782667550644,-19.864757600000001
262,1782667552043,-19.864830300000001
263,1782667552993,-19.864830300000001
264,1782667554375,-19.864905100000001
265,1782667555144,-19.864911800000002
266,1782667555991,-19.864916600000001
267,1782667556608,-19.864916600000001
268,1782667559093,-19.864880299999999
269,1782667560027,-19.864878600000001
270,1782667562559,-19.864869500000001
271,1782667563276,-19.864869500000001
272,1782667563992,-19.864869500000001
273,1782667565725,-19.8648688
274,1782667566542,-19.864868600000001
275,1782667567409,-19.864871000000001
276,1782667568898,-19.864871000000001
277,1782667570477,-19.864872600000002
278,1782667571227,-19.864872600000002
279,1782667572142,-19.864870100000001
280,1782667709995,-19.8645031
281,1782667711194,-19.8645031
282,1782667712644,-19.8645031
283,1782667713144,-19.8645031
284,1782667713912,-19.8645031
285,1782667715228,-19.8645031
286,1782667715778,-19.8645031
287,1782667717196,-19.8645031
288,1782667717828,-19.8645031
289,1782667718444,-19.8645031
290,1782667719212,-19.8645031
291,1782667719863,-19.8645031
292,1782667720412,-19.8645031
293,1782667721728,-19.8645031
294,1782667722429,-19.8645031
295,1782667723545,-19.8645031
296,1782667724228,-19.8645031
297,1782667724778,-19.8645031
298,1782667725945,-19.8645031
299,1782667729128,-19.8648658
300,1782667729978,-19.864865999999999
301,1782667730461,-19.864866800000001
302,1782667731145,-19.864866800000001
303,1782667733711,-19.864867499999999
304,1782667735661,-19.864868600000001
305,1782667736312,-19.864869500000001
306,1782667737629,-19.864869299999999
307,1782667738245,-19.864869299999999
308,1782667739029,-19.864869299999999
309,1782667739694,-19.864869299999999
310,1782667740278,-19.864869299999999
311,1782667741745,-19.864869299999999
312,1782667742345,-19.864869299999999
313,1782667743728,-19.864869299999999
314,1782667745012,-19.864869299999999
315,1782667745746,-19.864869299999999
316,1782667747062,-19.864869299999999
317,1782667748879,-19.864869299999999
318,1782667749596,-19.864869299999999
319,1782667750062,-19.864869299999999
320,1782667750712,-19.864869299999999
321,1782667751279,-19.864869299999999
322,1782667752012,-19.864869299999999
323,1782667775179,-19.8648448
324,1782667775829,-19.8648448
325,1782667776379,-19.8648448
326,1782667777063,-19.8648448
327,1782667777712,-19.8648448
328,1782667778347,-19.8648448
329,1782667778929,-19.8648448
330,1782667779646,-19.8648448
331,1782667781513,-19.8648448
332,1782667784812,-19.8648448
333,1782667786047,-19.864857099999998
334,1782667787429,-19.864873299999999
335,1782667788630,-19.864873500000002
336,1782667789262,-19.8648636
337,1782667790646,-19.8648636
338,1782667791129,-19.8648636
339,1782667794830,-19.864863799999998
340,1782667796729,-19.8648633
341,1782667798062,-19.864862500000001
342,1782667799329,-19.864864000000001
343,1782667800046,-19.864864000000001
344,1782667800596,-19.864866599999999
345,1782667801279,-19.864866599999999
346,1782667801979,-19.864866599999999
347,1782667802713,-19.864869500000001
348,1782667803279,-19.864869500000001
349,1782667803996,-19.864869500000001
350,1782667805863,-19.864870799999998
351,1782667806629,-19.864873800000002
352,1782667807897,-19.864874
353,1782667809263,-19.864874799999999
354,1782667810012,-19.864874799999999
355,1782667810529,-19.864874499999999
356,1782667811946,-19.8648743
357,1782667812562,-19.8648706
358,1782667813879,-19.8648706
359,1782667815763,-19.864870799999998
360,1782667816462,-19.864870799999998
361,1782667817163,-19.864871000000001
362,1782667817596,-19.864871000000001
363,1782667818330,-19.864871000000001
364,1782667820096,-19.864867
365,1782667820713,-19.864867
366,1782667821963,-19.864864799999999
367,1782667823747,-19.864865000000002
368,1782667825046,-19.8648621
369,1782667827596,-19.864859299999999
370,1782667829046,-19.864858300000002
371,1782667829731,-19.864858300000002
372,1782667830279,-19.864858300000002
373,1782667831681,-19.864854099999999
374,1782667832330,-19.864853
375,1782667832946,-19.864853
376,1782667834880,-19.864851600000001
377,1782667835630,-19.8648515
378,1782667836296,-19.864852500000001
379,1782667837496,-19.864852500000001
380,1782667838246,-19.864852500000001
381,1782667840713,-19.864855299999999
382,1782667842846,-19.8648585
383,1782667843463,-19.864858300000002
384,1782667844514,-19.8648591
385,1782667845280,-19.864858999999999
386,1782667847097,-19.8648606
387,1782667848347,-19.8648606
388,1782667849047,-19.864861999999999
389,1782667849530,-19.864861999999999
390,1782667850880,-19.864864499999999
391,1782667851680,-19.864864499999999
392,1782667852130,-19.864865000000002
393,1782667852831,-19.864865000000002
394,1782667853514,-19.864864799999999
395,1782667854097,-19.864864799999999
396,1782667854813,-19.864864799999999
397,1782667855480,-19.8648661
398,1782667856763,-19.864865999999999
399,1782667857446,-19.864865999999999
400,1782667858848,-19.864865600000002
401,1782667859464,-19.864865600000002
402,1782667860197,-19.864866500000002
403,1782667862063,-19.8648691
404,1782667862764,-19.8648691
405,1782667864614,-19.864872299999998
406,1782667865414,-19.864872299999998
407,1782667866197,-19.864876500000001
408,1782667866713,-19.864876500000001
409,1782667867430,-19.864876500000001
410,1782667868647,-19.864876500000001
411,1782667869313,-19.864877100000001
412,1782667869947,-19.8648785
413,1782667871764,-19.8648785
414,1782667872998,-19.864880800000002
415,1782667874814,-19.8648791
416,1782667875397,-19.8648791
417,1782667877197,-19.864874799999999
418,1782667878597,-19.864875000000001
419,1782667879180,-19.864872099999999
420,1782667879947,-19.864872299999998
421,1782667881147,-19.864872299999998
422,1782667881813,-19.864868000000001
423,1782667884413,-19.864861099999999
424,1782667885297,-19.864861099999999
425,1782667885864,-19.864856400000001
426,1782667886530,-19.864856400000001
427,1782667887147,-19.864856400000001
428,1782667887880,-19.8648563
429,1782667888348,-19.8648551
430,1782667889763,-19.8648551
431,1782667891080,-19.864855500000001
432,1782667891764,-19.864855500000001
433,1782667893831,-19.864855599999999
434,1782667895164,-19.864855599999999
435,1782667896364,-19.864855599999999
436,1782667897065,-19.864855599999999
437,1782667898164,-19.864855599999999
438,1782667898914,-19.864855599999999
439,1782667900648,-19.864855599999999
440,1782667901298,-19.864855599999999
441,1782667902564,-19.864855599999999
442,1782667903114,-19.864855599999999
443,1782667903830,-19.864855599999999
444,1782667905215,-19.864855599999999
445,1782667905764,-19.864855599999999
446,1782667907164,-19.864855599999999
447,1782667907814,-19.864855599999999
448,1782667908364,-19.864855599999999
449,1782667909080,-19.864855599999999
450,1782667909748,-19.864855599999999
451,1782667910331,-19.864855599999999
452,1782667911031,-19.864855599999999
453,1782667912431,-19.864855599999999
454,1782667914299,-19.864855599999999
455,1782667915032,-19.864855599999999
456,1782667915564,-19.864855599999999
457,1782667916265,-19.864855599999999
458,1782667916981,-19.864855599999999
459,1782667917681,-19.864855599999999
460,1782667918230,-19.864855599999999
461,1782667919614,-19.864855599999999
462,1782667920231,-19.864855599999999
463,1782667921598,-19.864855599999999
464,1782667922747,-19.864855599999999
465,1782667924665,-19.864855599999999
466,1782667927031,-19.864855599999999
467,1782667927548,-19.864855599999999
468,1782667929981,-19.864855599999999
469,1782667931298,-19.864855599999999
470,1782667933265,-19.864855599999999
471,1782667935164,-19.864855599999999
472,1782667935931,-19.864855599999999
473,1782667938448,-19.864855599999999
474,1782667939198,-19.864855599999999
475,1782667941098,-19.864855599999999
476,1782667943098,-19.864855599999999
477,1782667944365,-19.864855599999999
478,1782667946531,-19.864855599999999
479,1782667947032,-19.864855599999999
480,1782667948148,-19.864855599999999
481,1782667948548,-19.864855599999999
482,1782667949181,-19.864855599999999
483,1782667949848,-19.864855599999999
484,1782667950548,-19.864855599999999
485,1782667951315,-19.864855599999999
486,1782667951781,-19.864855599999999
487,1782667952381,-19.864855599999999
488,1782667953149,-19.864855599999999
489,1782667954232,-19.864855599999999
490,1782667954766,-19.864855599999999
491,1782667955482,-19.864855599999999
492,1782667957348,-19.864855599999999
493,1782667958081,-19.864855599999999
494,1782667958765,-19.864855599999999
495,1782667960017,-19.864855599999999
496,1782667960715,-19.864855599999999
497,1782667961532,-19.864855599999999
498,1782667961965,-19.864855599999999
499,1782667962732,-19.864855599999999
500,1782667963331,-19.864855599999999
501,1782667963948,-19.864855599999999
502,1782667964598,-19.864855599999999
503,1782667965415,-19.864855599999999
504,1782667967366,-19.864855599999999
505,1782667968732,-19.864855599999999
506,1782667969932,-19.864855599999999
507,1782667970632,-19.864855599999999
508,1782667971965,-19.864855599999999
509,1782667973382,-19.864855599999999
510,1782667973898,-19.864855599999999
511,1782667975382,-19.864855599999999
512,1782667976065,-19.864855599999999
513,1782667976582,-19.864855599999999
514,1782667977982,-19.864855599999999
515,1782667978665,-19.864855599999999
516,1782667979065,-19.864855599999999
517,1782667979699,-19.864871300000001
518,1782667981032,-19.864871300000001
519,1782667981481,-19.864871300000001
520,1782667982132,-19.864871300000001
521,1782667984699,-19.864868600000001
522,1782667985449,-19.8648688
523,1782667986066,-19.8648688
524,1782667986565,-19.8648688
525,1782667987248,-19.8648688
526,1782667988598,-19.8648688
527,1782667989315,-19.864868600000001
528,1782667990617,-19.8648685
529,1782667991966,-19.864869599999999
530,1782667992682,-19.864869599999999
531,1782667993265,-19.864869599999999
532,1782667993849,-19.864869599999999
533,1782667994615,-19.8648691
534,1782667995266,-19.8648691
535,1782667996532,-19.8648691
536,1782667997949,-19.864870499999999
537,1782667998449,-19.864870499999999
538,1782667999199,-19.864870499999999
539,1782667999932,-19.864870499999999
540,1782668000566,-19.864872999999999
541,1782668001149,-19.864872999999999
542,1782668001932,-19.864872999999999
543,1782668002598,-19.864872999999999
544,1782668003950,-19.864872999999999
545,1782668003983,-19.864872999999999
546,1782668004815,-19.864872999999999
547,1782668006267,-19.864872999999999
548,1782668007049,-19.864872999999999
549,1782668008449,-19.864872999999999
550,1782668009283,-19.864872999999999
551,1782668010199,-19.864872999999999
552,1782668010733,-19.8644006
553,1782668011599,-19.8644006
554,1782668012549,-19.8644006
555,1782668013099,-19.864147800000001
556,1782668014050,-19.864147800000001
557,1782668015599,-19.8640121
558,1782668016516,-19.864027
559,1782668017949,-19.864109599999999
560,1782668018950,-19.864109599999999
561,1782668020432,-19.864177300000001
562,1782668021319,-19.864197000000001
563,1782668022217,-19.864197000000001
564,1782668022832,-19.864222000000002
565,1782668023916,-19.864232099999999
566,1782668025450,-19.864250999999999
567,1782668026267,-19.864260000000002
568,1782668026300,-19.864260000000002
569,1782668027751,-19.864267000000002
570,1782668027850,178346.24994070001
571,1782668028800,-19.864267000000002
572,1782668029499,-19.864267000000002
573,1782668030299,-19.864267000000002
574,1782668031233,-19.864267000000002
575,1782668031966,-19.864267000000002
576,1782668032650,-19.864267000000002
577,1782668033516,-19.864267000000002
578,1782668034318,-19.864267000000002
579,1782668034983,-19.864267000000002
580,1782668035767,-19.864267000000002
581,1782668036518,-19.864267000000002
582,1782668037984,-19.864267000000002
583,1782668038917,-19.864267000000002
584,1782668039499,-19.864267000000002
585,1782668040433,-19.864267000000002
586,1782668041366,-19.864267000000002
587,1782668041916,-19.864267000000002
588,1782668043799,-19.864267000000002
589,1782668044349,-19.864267000000002
590,1782668045349,-19.864267000000002
591,1782668046283,-19.864267000000002
592,1782668046867,-19.864267000000002
593,1782668047851,-19.864267000000002
594,1782668048749,-19.864267000000002
595,1782668049333,-19.864267000000002
596,1782668050316,-19.864267000000002
597,1782668051883,-19.864267000000002
598,1782668053649,-19.864267000000002
599,1782668054433,-19.864267000000002
600,1782668055216,-19.864267000000002
