index,date,ERROR_SUM_S1,ERROR_SUM_S2,ERROR_SUM_S3
255,1782668306853,0,0,0
256,1782668309786,0,0,0
257,1782668311870,0,0,0
258,1782668313422,0,0,0
259,1782668315070,0,0,0
260,1782668318705,0,0,0
261,1782668321737,0,0,0
262,1782668323772,0,0,0
263,1782668324404,0,0,0
264,1782668324954,0,0,0
265,1782668328955,0,0,0
266,1782668333206,0,0,0
267,1782668335137,0,0,0
268,1782668341654,0,0,0
269,1782668342205,0,0,0
270,1782668344637,0,0,0
271,1782668345037,0,0,0
272,1782668345687,0,0,0
273,1782668347288,0,0,0
274,1782668355273,0,0,0
275,1782668358520,0,0,0
276,1782668358838,0,0,0
277,1782668371254,0,0,0
278,1782668376687,0,0,0
279,1782668377321,0,0,0
280,1782668381022,0,0,0
281,1782668383171,0,0,0
282,1782668385171,0,0,0
283,1782668387791,0,0,0
284,1782668391205,0,0,0
285,1782668396023,0,0,0
286,1782668400989,0,0,0
287,1782668401472,0,0,0
288,1782668403489,0,0,0
289,1782668404873,0,0,0
290,1782668412221,0,0,0
291,1782668412673,0,0,0
292,1782668419539,0,0,0
293,1782668421688,0,0,0
294,1782668422155,0,0,0
295,1782668423289,0,0,0
296,1782668436773,0,0,0
297,1782668437189,0,0,0
298,1782668443573,0,0,0
299,1782668446090,0,0,0
300,1782668447556,0,0,0
301,1782668451156,0,0,0
302,1782668452774,0,0,0
303,1782668453374,0,0,0
304,1782668455322,0,0,0
305,1782668455872,0,0,0
306,1782668460889,0,0,0
307,1782668463306,0,0,0
308,1782668464772,0,0,0
309,1782668466840,0,0,0
310,1782668472940,0,0,0
311,1782668474422,0,0,0
312,1782668475574,0,0,0
313,1782668475940,0,0,0
314,1782668479589,0,0,0
315,1782668485289,0,0,0
316,1782668487124,0,0,0
317,1782668492539,0,0,0
318,1782668494873,0,0,0
319,1782668497756,0,0,0
320,1782668498973,0,0,0
321,1782668502057,0,0,0
322,1782668502141,0,0,0
323,1782668505023,0,0,0
324,1782668505589,0,0,0
325,1782668510323,0,0,0
326,1782668517508,0,0,0
327,1782668520025,0,0,0
328,1782668520524,0,0,0
329,1782668521073,0,0,0
330,1782668523623,0,0,0
331,1782668531073,0,0,0
332,1782668532273,0,0,0
333,1782668534356,0,0,0
334,1782668534991,0,0,0
335,1782668537659,0,0,0
336,1782668538157,0,0,0
337,1782668539124,0,0,0
338,1782668540640,0,0,0
339,1782668541191,0,0,0
340,1782668543308,0,0,0
341,1782668544290,0,0,0
342,1782668546524,0,0,0
343,1782668549707,0,0,0
344,1782668558191,0,0,0
345,1782668558640,0,0,0
346,1782668562825,0,0,0
347,1782668574607,0,0,0
348,1782668582891,0,0,0
349,1782668586757,0,0,0
350,1782668590091,0,0,0
351,1782668592392,0,0,0
352,1782668594708,0,0,0
353,1782668597175,0,0,0
354,1782668597225,0,0,0
355,1782668598257,0,0,0
356,1782668599725,0,0,0
357,1782668602291,0,0,0
358,1782668609992,0,0,0
359,1782668611391,0,0,0
360,1782668613791,0,0,0
361,1782668614374,0,0,0
362,1782668616008,0,0,0
363,1782668618141,0,0,0
364,1782668618658,0,0,0
365,1782668625841,0,0,0
366,1782668629125,0,0,0
367,1782668629541,0,0,0
368,1782668630608,0,0,0
369,1782668631058,0,0,0
370,1782668632608,0,0,0
371,1782668633258,0,0,0
372,1782668640009,0,0,0
373,1782668640976,0,0,0
374,1782668644109,0,0,0
375,1782668648576,0,0,0
376,1782668650076,0,0,0
377,1782668657025,0,0,0
378,1782668667894,0,0,0
379,1782668669494,0,0,0
380,1782668672009,0,0,0
381,1782668672559,0,0,0
382,1782668672659,0,0,0
383,1782668675542,0,0,0
384,1782668676676,0,0,0
385,1782668679609,0,0,0
386,1782668681758,0,0,0
387,1782668684376,0,0,0
388,1782668684892,0,0,0
389,1782668687626,0,0,0
390,1782668689244,0,0,0
391,1782668689709,0,0,0
392,1782668690776,0,0,0
393,1782668691243,0,0,0
394,1782668691759,0,0,0
395,1782668697926,0,0,0
396,1782668698977,0,0,0
397,1782668700560,0,0,0
398,1782668701159,0,0,0
399,1782668702226,0,0,0
400,1782668706059,0,0,0
401,1782668708094,0,0,0
402,1782668713093,0,0,0
403,1782668713743,0,0,0
404,1782668714159,0,0,0
405,1782668715526,0,0,0
406,1782668718110,0,0,0
407,1782668720560,0,0,0
408,1782668721912,0,0,0
409,1782668723809,0,0,0
410,1782668727594,0,0,0
411,1782668730644,0,0,0
412,1782668733127,0,0,0
413,1782668734193,0,0,0
414,1782668735295,0,0,0
415,1782668736910,0,0,0
416,1782668742227,0,0,0
417,1782668742794,0,0,0
418,1782668744360,0,0,0
419,1782668745427,0,0,0
420,1782668746493,0,0,0
421,1782668749343,0,0,0
422,1782668752794,0,0,0
423,1782668760961,0,0,0
424,1782668762111,0,0,0
425,1782668767112,0,0,0
426,1782668768728,0,0,0
427,1782668770394,0,0,0
428,1782668770960,0,0,0
429,1782668771994,0,0,0
430,1782668772877,0,0,0
431,1782668775712,0,0,0
432,1782668779694,0,0,0
433,1782668783415,0,0,0
434,1782668784977,0,0,0
435,1782668786011,0,0,0
436,1782668786511,0,0,0
437,1782668787561,0,0,0
438,1782668788094,0,0,0
439,1782668792827,0,0,0
440,1782668793994,0,0,0
441,1782668796028,0,0,0
442,1782668797595,0,0,0
443,1782668799761,0,0,0
444,1782668802311,0,0,0
445,1782668805178,0,0,0
446,1782668806611,0,0,0
447,1782668807528,0,0,0
448,1782668808561,0,0,0
449,1782668809778,0,0,0
450,1782668813078,0,0,0
451,1782668815195,0,0,0
452,1782668816312,0,0,0
453,1782668816779,0,0,0
454,1782668817378,0,0,0
455,1782668818944,0,0,0
456,1782668819478,0,0,0
457,1782668824078,0,0,0
458,1782668827513,0,0,0
459,1782668829079,0,0,0
460,1782668829580,0,0,0
461,1782668831695,0,0,0
462,1782668833678,0,0,0
463,1782668836462,0,0,0
464,1782668844045,0,0,0
465,1782668845946,0,0,0
466,1782668846428,0,0,0
467,1782668847979,0,0,0
468,1782668850612,0,0,0
469,1782668853828,0,0,0
470,1782668857962,0,0,0
471,1782668859062,0,0,0
472,1782668861146,0,0,0
473,1782668862546,0,0,0
474,1782668863479,0,0,0
475,1782668863997,0,0,0
476,1782668865362,0,0,0
477,1782668866312,0,0,0
478,1782668867829,0,0,0
479,1782668871162,0,0,0
480,1782668872678,0,0,0
481,1782668875978,0,0,0
482,1782668884330,0,0,0
483,1782668884762,0,0,0
484,1782668885362,0,0,0
485,1782668888012,0,0,0
486,1782668902312,0,0,0
487,1782668904896,0,0,0
488,1782668907662,0,0,0
489,1782668908530,0,0,0
490,1782668911063,0,0,0
491,1782668911080,0,0,0
492,1782668913279,0,0,0
493,1782668915896,0,0,0
494,1782668918930,0,0,0
495,1782668920379,0,0,0
496,1782668924163,0,0,0
497,1782668924729,0,0,0
498,1782668930630,0,0,0
499,1782668931663,0,0,0
500,1782668932863,0,0,0
501,1782668937579,0,0,0
502,1782668943796,0,0,0
503,1782668947846,0,0,0
504,1782668948331,0,0,0
505,1782668950479,0,0,0
506,1782668950980,0,0,0
507,1782668952847,0,0,0
508,1782668953297,0,0,0
509,1782668955346,0,0,0
510,1782668955863,0,0,0
511,1782668957281,0,0,0
512,1782668961501,0,0,0
513,1782668962647,0,0,0
514,1782668965346,0,0,0
515,1782668973663,0,0,0
516,1782668979880,0,0,0
517,1782668983463,0,0,0
518,1782668984530,0,0,0
519,1782668989097,0,0,0
520,1782668991265,0,0,0
521,1782668993563,0,0,0
522,1782668994713,0,0,0
523,1782668994813,0,0,0
524,1782668996798,0,0,0
525,1782669003599,0,0,0
526,1782669005080,0,0,0
527,1782669005981,0,0,0
528,1782669011714,0,0,0
529,1782669013914,0,0,0
530,1782669016565,0,0,0
531,1782669018981,0,0,0
532,1782669019931,0,12288,160
533,1782669029348,0,0,0
534,1782669031865,0,0,0
535,1782669032314,0,0,0
536,1782669037764,0,0,0
537,1782669038348,0,0,0
538,1782669041364,0,0,0
539,1782669041831,0,0,0
540,1782669044448,0,0,0
541,1782669049082,0,0,0
542,1782669050382,0,0,0
543,1782669055898,0,0,0
544,1782669056481,0,0,0
545,1782669059698,0,0,0
546,1782669062148,0,0,0
547,1782669064399,0,0,0
548,1782669065865,0,0,0
549,1782669072298,0,0,0
550,1782669073333,0,0,0
551,1782669075517,0,0,0
552,1782669078549,0,0,0
553,1782669079048,0,0,0
554,1782669081601,0,0,0
555,1782669083681,0,0,0
556,1782669084131,0,0,0
557,1782669086815,0,0,0
558,1782669090665,0,0,0
559,1782669090732,0,0,0
560,1782669099800,0,0,0
561,1782669100815,0,0,0
562,1782669103432,0,0,0
563,1782669110365,0,0,0
564,1782669117149,0,0,0
565,1782669117649,0,0,0
566,1782669121433,0,0,0
567,1782669123749,0,0,0
568,1782669124766,0,0,0
569,1782669126416,0,0,0
570,1782669126982,0,0,0
571,1782669131665,0,0,0
572,1782669132765,0,0,0
573,1782669139082,0,0,0
574,1782669140900,0,0,0
575,1782669143534,0,0,0
576,1782669146116,0,0,0
577,1782669147117,0,0,0
578,1782669148283,0,0,0
579,1782669153684,0,0,0
580,1782669154116,0,0,0
581,1782669154200,0,0,0
582,1782669155267,0,0,0
583,1782669160483,0,0,0
584,1782669164033,0,0,0
585,1782669166500,0,0,0
586,1782669168567,0,0,0
587,1782669174767,0,0,0
588,1782669177100,0,0,0
589,1782669179401,0,0,0
590,1782669182617,0,0,0
591,1782669183001,0,0,0
592,1782669183384,0,0,0
593,1782669185984,0,0,0
594,1782669186367,0,0,0
595,1782669187217,0,0,0
596,1782669187966,0,0,0
597,1782669188333,0,0,0
598,1782669192034,0,0,0
599,1782669197417,0,0,0
600,1782669199468,0,0,0
601,1782669199967,0,0,0
602,1782669200984,0,0,0
603,1782669202484,0,0,0
604,1782669203568,0,0,0
605,1782669204034,0,0,0
606,1782669205067,0,0,0
607,1782669206669,0,0,0
608,1782669209218,0,0,0
609,1782669213501,0,0,0
610,1782669214001,0,0,0
611,1782669215834,0,0,0
612,1782669218568,0,0,0
613,1782669221667,0,0,0
614,1782669226301,0,0,0
615,1782669226818,0,0,0
616,1782669228751,0,0,0
617,1782669232484,0,0,0
618,1782669234051,0,0,0
619,1782669235118,0,0,0
620,1782669236534,0,0,0
621,1782669238501,0,0,0
622,1782669238551,0,0,0
623,1782669241768,0,0,0
624,1782669242184,0,0,0
625,1782669246484,0,0,0
626,1782669251985,0,0,0
627,1782669255352,0,0,0
628,1782669255985,0,0,0
629,1782669259518,0,0,0
630,1782669260685,0,0,0
631,1782669261568,0,0,0
632,1782669261984,0,0,0
633,1782669262668,0,0,0
634,1782669266452,0,0,0
635,1782669267269,0,0,0
636,1782669269334,0,0,0
637,1782669269635,0,0,0
638,1782669270335,0,0,0
639,1782669272801,0,0,0
640,1782669276852,0,0,0
641,1782669277668,0,0,0
642,1782669280068,0,0,0
643,1782669281368,0,0,0
644,1782669282169,0,0,0
645,1782669283368,0,0,0
646,1782669284152,0,0,0
647,1782669285885,0,0,0
648,1782669286919,0,0,0
649,1782669289519,0,0,0
650,1782669293718,0,0,0
651,1782669295402,0,0,0
652,1782669298552,0,0,0
653,1782669299002,0,0,0
654,1782669300552,0,0,0
655,1782669302619,0,0,0
656,1782669306769,0,0,0
657,1782669312352,0,0,0
658,1782669317602,0,0,0
659,1782669319836,0,0,0
660,1782669322386,0,0,0
661,1782669324552,0,0,0
662,1782669327236,0,0,0
663,1782669329204,0,0,0
664,1782669331069,0,0,0
665,1782669337770,0,0,0
666,1782669338369,0,0,0
667,1782669339370,0,0,0
668,1782669343319,0,0,0
669,1782669343836,0,0,0
670,1782669373237,0,0,0
671,1782669375670,0,0,0
672,1782669378020,0,0,0
673,1782669381420,0,0,0
674,1782669386454,0,0,0
675,1782669387770,0,0,0
676,1782669388321,0,0,0
677,1782669389270,0,0,0
678,1782669393171,0,0,0
679,1782669397086,0,0,0
680,1782669400220,0,0,0
681,1782669404254,0,0,0
682,1782669410103,0,0,0
683,1782669413287,0,0,0
684,1782669414587,0,0,0
685,1782669416821,0,0,0
686,1782669417520,0,0,0
687,1782669418370,0,0,0
688,1782669418604,0,0,0
689,1782669420837,0,0,0
690,1782669421354,0,0,0
691,1782669423971,0,0,0
692,1782669426486,0,0,0
693,1782669434621,0,0,0
694,1782669438587,0,0,0
695,1782669439537,0,0,0
696,1782669440888,0,0,0
697,1782669443404,0,0,0
698,1782669450071,0,0,0
699,1782669453237,0,0,0
700,1782669458488,0,0,0
701,1782669461821,0,0,0
702,1782669463588,0,0,0
703,1782669467055,0,0,0
704,1782669469789,0,0,0
705,1782669476555,0,0,0
706,1782669477621,0,0,0
707,1782669482121,0,0,0
708,1782669485738,0,0,0
709,1782669487389,0,0,0
710,1782669501122,0,0,0
711,1782669503139,0,0,0
712,1782669504706,0,0,0
713,1782669509656,0,0,0
714,1782669517140,0,0,0
715,1782669518638,0,0,0
716,1782669519155,0,0,0
717,1782669522371,0,0,0
718,1782669527172,0,0,0
719,1782669527790,0,0,0
720,1782669528690,0,0,0
721,1782669531805,0,0,0
722,1782669532371,0,0,0
723,1782669533307,0,0,0
724,1782669534288,0,0,0
725,1782669534788,0,0,0
726,1782669538105,0,0,0
727,1782669546789,0,12288,0
728,1782669552624,0,0,0
729,1782669553091,0,0,0
730,1782669554973,0,0,0
731,1782669568572,0,0,0
732,1782669569073,0,0,0
733,1782669569656,0,0,0
734,1782669572606,0,0,0
735,1782669576339,0,0,0
736,1782669578923,0,0,0
737,1782669585525,0,0,0
738,1782669586007,0,0,0
739,1782669587089,0,0,0
740,1782669587545,0,0,0
741,1782669588357,0,0,0
742,1782669591941,0,0,0
743,1782669593523,0,0,0
744,1782669594523,0,0,0
745,1782669599739,0,0,0
746,1782669600257,0,0,0
747,1782669605106,0,0,0
748,1782669610140,0,0,0
749,1782669611890,0,0,0
750,1782669615540,0,0,0
751,1782669616224,0,0,0
752,1782669622124,0,0,0
753,1782669623440,0,0,0
754,1782669623924,0,0,0
755,1782669630140,0,0,0
756,1782669632007,0,0,0
757,1782669632691,0,0,0
758,1782669633807,0,0,0
759,1782669647491,0,0,0
760,1782669648441,0,0,0
761,1782669652357,0,0,0
762,1782669652458,0,0,0
763,1782669653374,0,0,0
764,1782669659775,0,0,0
765,1782669664024,0,0,0
766,1782669664459,0,0,0
767,1782669669341,0,0,0
768,1782669678858,0,0,0
769,1782669680424,0,0,0
770,1782669683525,0,0,0
771,1782669685958,0,0,0
772,1782669688574,0,0,0
773,1782669689391,0,0,0
774,1782669690641,0,0,0
775,1782669691142,0,0,0
776,1782669691460,0,0,0
777,1782669695857,0,0,0
778,1782669697659,0,0,0
779,1782669703994,0,0,0
780,1782669705959,0,0,0
781,1782669708741,0,0,0
782,1782669709591,0,0,0
783,1782669710008,0,0,0
784,1782669710709,0,0,0
785,1782669711575,0,0,0
786,1782669712324,0,0,0
787,1782669716942,0,0,0
788,1782669728243,0,0,0
789,1782669730193,0,0,0
790,1782669745658,0,0,0
791,1782669748443,0,0,0
792,1782669751441,0,0,0
793,1782669753025,0,0,0
794,1782669758243,0,0,0
795,1782669762192,0,0,0
796,1782669771825,0,0,0
797,1782669775976,0,0,0
798,1782669777412,0,0,0
799,1782669780744,0,0,0
800,1782669781860,0,0,0
801,1782669782492,0,0,0
802,1782669785743,0,0,0
803,1782669792076,0,0,0
804,1782669793659,0,0,0
805,1782669795243,0,0,0
806,1782669800577,0,0,0
807,1782669803476,0,0,0
808,1782669805026,0,0,0
809,1782669809626,0,0,0
810,1782669811144,0,0,0
811,1782669815660,0,0,0
812,1782669817877,0,0,0
813,1782669819494,0,0,0
814,1782669825093,0,0,0
815,1782669826676,0,0,0
816,1782669828459,0,0,0
817,1782669829394,0,12288,192
818,1782669832977,0,0,0
819,1782669833977,0,0,0
820,1782669835076,0,0,0
821,1782669836693,0,0,0
822,1782669839378,0,0,0
823,1782669840411,0,0,0
824,1782669846227,0,0,0
825,1782669847276,0,0,0
826,1782669848377,0,0,0
827,1782669848943,0,0,0
828,1782669849977,0,0,0
829,1782669855860,0,0,0
830,1782669856877,0,0,0
831,1782669858544,0,0,0
832,1782669863594,0,0,0
833,1782669864694,0,0,0
834,1782669868244,0,0,0
835,1782669868627,0,0,0
836,1782669870244,0,0,0
837,1782669872894,0,0,0
838,1782669874995,0,0,0
839,1782669883110,0,0,0
840,1782669884561,0,0,0
841,1782669886545,0,0,0
842,1782669887727,0,0,0
843,1782669888311,0,0,0
844,1782669890928,0,0,0
845,1782669892994,0,0,0
846,1782669898278,0,0,0
847,1782669900878,0,0,0
848,1782669902828,0,0,0
849,1782669903878,0,0,0
850,1782669912511,0,0,0
851,1782669912927,0,0,0
852,1782669913878,0,0,0
853,1782669917361,0,0,0
854,1782669919961,0,0,0
855,1782669922695,0,0,0
856,1782669924811,0,0,0
857,1782669926362,0,0,0
858,1782669926778,0,0,0
859,1782669930962,0,0,0
860,1782669933045,0,0,0
861,1782669933578,0,0,0
862,1782669938494,0,0,0
863,1782669941695,0,0,0
864,1782669942313,0,0,0
865,1782669943212,0,0,0
866,1782669943861,0,0,0
867,1782669951178,0,0,0
868,1782669953396,0,0,0
869,1782669957646,0,0,0
870,1782669958862,0,0,0
871,1782669965678,0,0,0
872,1782669966128,0,0,0
873,1782669967461,0,0,0
874,1782669969779,0,0,0
875,1782669972846,0,0,0
876,1782669974328,0,0,0
877,1782669977595,0,0,0
878,1782669985462,0,0,0
879,1782669987012,0,0,0
880,1782669989214,0,0,0
881,1782669992629,0,0,0
882,1782669996796,0,0,0
883,1782669997863,0,0,0
884,1782669998295,0,0,0
885,1782669999362,0,0,0
886,1782670002063,0,0,0
887,1782670002146,0,0,0
888,1782670004213,0,0,0
889,1782670006233,0,0,0
890,1782670009480,0,0,0
891,1782670009946,0,0,0
892,1782670010448,0,0,0
893,1782670011482,0,0,0
894,1782670011597,0,0,0
895,1782670013580,0,0,0
896,1782670014012,0,0,0
897,1782670014629,0,0,0
898,1782670015947,0,0,0
899,1782670018979,0,0,0
900,1782670021863,0,0,0
901,1782670022846,0,0,0
902,1782670024330,0,0,0
903,1782670030864,0,0,0
904,1782670031415,0,0,0
905,1782670032414,0,0,0
906,1782670034913,0,0,0
907,1782670036480,0,0,0
908,1782670044914,0,0,0
909,1782670049513,0,0,0
910,1782670055580,0,0,0
911,1782670057247,0,0,0
912,1782670060464,0,0,0
913,1782670064547,0,0,0
914,1782670067630,0,0,0
915,1782670068597,0,0,0
916,1782670069147,0,0,0
917,1782670077197,0,0,0
918,1782670077680,0,0,0
919,1782670079330,0,0,0
920,1782670084097,0,0,0
921,1782670087397,0,0,0
922,1782670089531,0,0,0
923,1782670092347,0,0,0
924,1782670094314,0,0,0
925,1782670095514,0,0,0
926,1782670096514,0,0,0
927,1782670099630,0,0,0
928,1782670101164,0,0,0
929,1782670103697,0,0,0
930,1782670105415,0,0,0
931,1782670107531,0,0,0
932,1782670109514,0,0,0
933,1782670111114,0,0,0
934,1782670114182,0,0,0
935,1782670118465,0,0,0
936,1782670118949,0,0,0
937,1782670124250,0,0,0
938,1782670128831,0,0,0
939,1782670131399,0,0,0
940,1782670135081,0,0,0
941,1782670137531,0,0,0
942,1782670138116,0,0,0
943,1782670139198,0,0,0
944,1782670141131,0,0,0
945,1782670148065,0,0,0
946,1782670151998,0,0,0
947,1782670155264,0,0,0
948,1782670155698,0,0,0
949,1782670156765,0,0,0
950,1782670157214,0,0,0
951,1782670162967,0,0,0
952,1782670164481,0,0,0
953,1782670169166,0,0,0
954,1782670174965,0,0,0
955,1782670189815,0,0,0
956,1782670195833,0,0,0
957,1782670198699,0,0,0
958,1782670199298,0,0,0
959,1782670201615,0,0,0
960,1782670204466,0,0,0
961,1782670208200,0,0,0
962,1782670211282,0,0,0
963,1782670215450,0,0,0
964,1782670220316,0,0,0
965,1782670220766,0,0,0
966,1782670223482,0,0,0
967,1782670223532,0,0,0
968,1782670225483,0,0,0
969,1782670226467,0,0,0
970,1782670226866,0,0,0
971,1782670227799,0,0,0
972,1782670228200,0,0,0
973,1782670230367,0,0,0
974,1782670238868,0,0,0
975,1782670239333,0,0,0
976,1782670239919,0,0,0
977,1782670243067,0,0,0
978,1782670247332,0,0,0
979,1782670253365,0,0,0
980,1782670254376,0,0,0
981,1782670264133,0,0,0
982,1782670264501,0,0,0
983,1782670265184,0,0,0
984,1782670265566,0,0,0
985,1782670266650,0,0,0
986,1782670271936,0,0,0
987,1782670274000,0,0,0
988,1782670278050,0,0,0
989,1782670279084,0,0,0
990,1782670286867,0,0,0
991,1782670288167,0,0,0
992,1782670292334,0,0,0
993,1782670293983,0,0,0
