index,date,TIMESTAMP
0,1782666859017,17826557927
1,1782666859018,17826557927
2,1782666859632,17826557927
3,1782666862214,17826557927
4,1782666862997,17826557927
5,1782666864180,17826557927
6,1782666864830,17826557927
7,1782666865582,17826557927
8,1782666866880,17826557927
9,1782666868198,17826557927
10,1782666870099,17826557927
11,1782666871248,17826557927
12,1782666871965,17826557927
13,1782666873165,17826557927
14,1782666873749,17826557927
15,1782666874417,17826557927
16,1782666875765,17826557927
17,1782666876366,17826557927
18,1782666877031,17826557927
19,1782666879032,17826557927
20,1782666879682,17826557927
21,1782666880414,17826557927
22,1782666881732,17826557927
23,1782666883032,17826557927
24,1782666883631,17826557927
25,1782666884365,17826557927
26,1782666885149,17826557927
27,1782666886332,17826557927
28,1782666887065,17826557927
29,1782666887716,17826557927
30,1782666888316,17826557927
31,1782666889582,17826557927
32,1782666890349,17826557927
33,1782666890865,17826557927
34,1782666891650,17826557927
35,1782666892565,17826557927
36,1782666892967,17826557927
37,1782666894166,17826557927
38,1782666894882,17826557927
39,1782666895532,17826557927
40,1782666895999,17826557927
41,1782666896682,17826557927
42,1782666897281,17826557927
43,1782666897898,17826557927
44,1782666899849,17826557927
45,1782666900465,17826557927
46,1782666900965,17826557927
47,1782666901682,17826557927
48,1782666902482,17826557927
49,1782666903082,17826557927
50,1782666903682,17826557927
51,1782666904398,17826557927
52,1782666905649,17826557927
53,1782666906332,17826557927
54,1782666907066,17826557927
55,1782666907666,17826557927
56,1782666908266,17826557927
57,1782666909050,17826557927
58,1782666910833,17826557927
59,1782666914232,17826557927
60,1782666914882,17826557927
61,1782666916165,17826557927
62,1782666917567,17826557927
63,1782666918699,17826557927
64,1782666919450,17826557927
65,1782666920032,17826557927
66,1782666920516,17826557927
67,1782666921166,17826557927
68,1782666922934,17826557927
69,1782666923582,17826557927
70,1782666925432,17826557927
71,1782666926900,17826557927
72,1782666927466,17826557927
73,1782666928049,17826557927
74,1782666928766,17826557927
75,1782666929433,17826557927
76,1782666930616,17826557927
77,1782666931349,17826557927
78,1782666932000,17826557927
79,1782666932550,17826557927
80,1782666933916,17826557927
81,1782666934583,17826557927
82,1782666935116,17826557927
83,1782666937033,17826557927
84,1782666938366,17826557927
85,1782666938983,17826557927
86,1782666939732,17826557927
87,1782666940267,17826557927
88,1782666940983,17826557927
89,1782666941716,17826557927
90,1782666942317,17826557927
91,1782666942916,17826557927
92,1782666944250,17826557927
93,1782666945383,17826557927
94,1782666946666,17826557927
95,1782666947966,17826557927
96,1782666948366,17826557927
97,1782666949067,17826557927
98,1782666949599,17826557927
99,1782666950199,17826557927
100,1782666952786,17826557927
101,1782666953567,17826557927
102,1782666954333,17826557927
103,1782666954800,17826557927
104,1782666956216,17826557927
105,1782666956900,17826557927
106,1782666957466,17826557927
107,1782666958916,17826557927
108,1782666959450,17826557927
109,1782666960100,17826557927
110,1782666962583,17826557927
111,1782666963333,17826557927
112,1782666964016,17826557927
113,1782666965283,17826557927
114,1782666966051,17826557927
115,1782666966652,17826557927
116,1782666967233,17826557927
117,1782666968518,17826557927
118,1782666969367,17826557927
119,1782666969817,17826557927
120,1782666971166,17826557927
121,1782666972303,17826557927
