index,date,RIGHT_MOTOR_CURRENT
0,1782666859016,0
1,1782666859017,0
2,1782666859682,0
3,1782666860014,0
4,1782666860348,0
5,1782666860999,0
6,1782666861248,0
7,1782666861431,0
8,1782666861847,0
9,1782666862131,0
10,1782666862714,0
11,1782666863864,0
12,1782666864131,0
13,1782666865897,0
14,1782666867131,0
15,1782666867381,0
16,1782666867765,0
17,1782666868048,0
18,1782666868399,0
19,1782666868565,0
20,1782666869383,0
21,1782666869732,0
22,1782666870065,0
23,1782666870415,0
24,1782666870732,0
25,1782666871415,0
26,1782666871715,0
27,1782666872032,0
28,1782666872381,0
29,1782666872682,0
30,1782666873015,0
31,1782666873266,0
32,1782666874748,0
33,1782666875066,0
34,1782666876015,0
35,1782666876183,0
36,1782666876548,0
37,1782666876814,0
38,1782666877164,0
39,1782666877464,0
40,1782666880348,0
41,1782666880650,0
42,1782666881799,0
43,1782666882099,0
44,1782666882498,0
45,1782666882815,0
46,1782666883215,0
47,1782666883332,0
48,1782666883698,0
49,1782666884032,0
50,1782666885465,0
51,1782666886915,0
52,1782666887232,0
53,1782666887499,0
54,1782666887900,0
55,1782666888699,0
56,1782666889015,0
57,1782666889365,0
58,1782666889665,0
59,1782666890765,0
60,1782666892316,0
61,1782666894932,0
62,1782666898516,0
63,1782666898815,0
64,1782666899081,0
65,1782666900799,0
66,1782666902548,0
67,1782666903698,0
68,1782666904017,0
69,1782666904415,0
70,1782666904716,0
71,1782666905417,0
72,1782666905515,0
73,1782666905949,0
74,1782666909382,0
75,1782666909699,0
76,1782666910017,0
77,1782666911799,0
78,1782666912082,0
79,1782666912432,0
80,1782666912682,0
81,1782666913199,0
82,1782666913616,0
83,1782666913932,0
84,1782666917434,0
85,1782666922717,0
86,1782666922899,0
87,1782666923832,0
88,1782666924066,0
89,1782666924415,0
90,1782666924782,0
91,1782666925049,0
92,1782666925232,0
93,1782666925616,0
94,1782666925883,0
95,1782666934066,0
96,1782666934383,0
97,1782666934716,0
98,1782666936432,0
99,1782666936701,0
100,1782666937866,0
101,1782666938200,0
102,1782666938649,0
103,1782666938916,0
104,1782666940017,0
105,1782666947300,0
106,1782666947582,0
107,1782666947899,0
108,1782666948484,0
109,1782666948817,0
110,1782666949150,0
111,1782666949434,0
112,1782666949533,0
113,1782666951066,0
114,1782666951350,0
115,1782666951717,0
116,1782666951966,0
117,1782666952533,0
118,1782666952867,0
119,1782666953250,0
120,1782666956433,0
121,1782666956716,0
122,1782666957599,0
123,1782666957899,0
124,1782666958285,0
125,1782666958666,0
126,1782666959266,0
127,1782666959467,0
128,1782666959750,0
129,1782666959999,0
130,1782666960333,0
131,1782666960667,0
132,1782666960983,0
133,1782666961250,0
134,1782666961900,0
135,1782666962034,0
136,1782666962416,0
137,1782666962717,0
138,1782666966199,0
139,1782666966534,0
140,1782666967967,0
141,1782666968300,0
142,1782666968667,0
143,1782666969018,0
144,1782666969266,0
145,1782666969817,0
146,1782666970117,0
147,1782666971884,0
148,1782666972151,0
149,1782666972485,0
150,1782666972784,0
151,1782666973085,0
152,1782666973400,0
153,1782666974268,0
154,1782666974734,0
155,1782666975050,0
156,1782666975385,0
157,1782666975668,0
158,1782666975950,0
159,1782666976317,0
160,1782666976583,0
161,1782666976717,0
162,1782666977000,0
163,1782666977401,0
164,1782666977750,0
165,1782666978067,0
166,1782666978367,0
167,1782666979233,0
168,1782666979467,0
169,1782666979789,0
170,1782666982385,0
171,1782666982817,0
172,1782666983084,0
173,1782666984100,0
174,1782666984184,0
175,1782666984567,0
176,1782666984900,0
177,1782666988387,0
178,1782666988701,0
179,1782666989834,0
180,1782666990169,0
181,1782666990467,0
182,1782666990785,0
183,1782666991151,0
184,1782666991434,0
185,1782666991617,0
186,1782666991969,0
187,1782666992334,0
188,1782666994084,0
189,1782666994401,0
190,1782666994702,0
191,1782666996200,0
192,1782666996417,0
193,1782666996635,0
194,1782666996901,0
195,1782666997200,0
196,1782666997851,0
197,1782666998184,0
198,1782666998400,0
199,1782666998717,0
200,1782666999768,0
201,1782667000351,0
202,1782667000967,0
203,1782667002685,0
204,1782667003052,0
205,1782667003419,0
206,1782667003634,0
207,1782667004267,0
208,1782667004617,0
209,1782667004884,0
210,1782667006335,0
211,1782667006568,0
212,1782667006902,0
213,1782667010450,0
214,1782667010851,0
215,1782667011334,0
216,1782667011651,0
217,1782667011917,0
218,1782667012217,0
219,1782667012903,0
220,1782667013268,0
221,1782667013434,0
222,1782667433825,0
