index,date,ENERGY_R_MOTOR,OVERLOAD_R_MOTOR,TEMPERATURE1_R,TEMPERATURE2_R
401,1782667561109,0,0,290,0
402,1782667561509,0,0,290,0
403,1782667562192,0,0,290,0
404,1782667564092,0,0,290,0
405,1782667564775,0,0,290,0
406,1782667566777,0,0,290,0
407,1782667567776,0,0,290,0
408,1782667568109,0,0,290,0
409,1782667568708,0,0,290,0
410,1782667569292,0,0,290,0
411,1782667569692,0,0,290,0
412,1782667571628,0,0,290,0
413,1782667572243,0,0,290,0
414,1782667699979,0,0,0,0
415,1782667700711,0,0,0,0
416,1782667701527,0,0,0,0
417,1782667702278,0,0,0,0
418,1782667702427,0,0,0,0
419,1782667703278,0,0,0,0
420,1782667703528,0,0,0,0
421,1782667703828,0,0,0,0
422,1782667704211,0,0,0,0
423,1782667707062,0,0,59,0
424,1782667707745,0,0,59,0
425,1782667707928,0,0,59,0
426,1782667708864,0,0,101,0
427,1782667709195,0,0,101,0
428,1782667709562,0,0,101,0
429,1782667710711,0,0,135,0
430,1782667713912,0,0,162,0
431,1782667714245,0,0,184,0
432,1782667714527,0,0,184,0
433,1782667714829,0,0,184,0
434,1782667715161,0,0,184,0
435,1782667716028,0,0,184,0
436,1782667716328,0,0,201,0
437,1782667716762,0,0,201,0
438,1782667718228,0,0,201,0
439,1782667722261,0,0,237,0
440,1782667722563,0,0,237,0
441,1782667725445,0,0,245,0
442,1782667725812,0,0,245,0
443,1782667727828,0,0,251,0
444,1782667728112,0,0,251,0
445,1782667728445,0,0,256,0
446,1782667731295,0,0,260,0
447,1782667731611,0,2304,260,0
448,1782667731928,0,0,260,0
449,1782667732245,0,0,264,0
450,1782667732528,0,0,264,0
451,1782667733398,0,0,264,0
452,1782667733645,0,0,264,0
453,1782667734011,0,0,264,0
454,1782667734312,0,0,266,0
455,1782667734678,0,0,266,0
456,1782667734946,0,0,266,0
457,1782667735412,0,0,266,0
458,1782667735712,0,0,266,0
459,1782667736046,0,0,266,0
460,1782667736463,0,0,268,0
461,1782667737578,0,0,268,0
462,1782667739328,0,0,270,0
463,1782667739645,0,0,270,0
464,1782667740528,0,0,272,0
465,1782667740878,0,0,272,0
466,1782667741261,0,0,272,0
467,1782667741562,0,0,272,0
468,1782667744228,0,0,273,0
469,1782667744545,0,0,273,0
470,1782667745312,0,0,273,0
471,1782667745695,0,0,273,0
472,1782667746045,0,0,273,0
473,1782667746395,0,0,273,0
474,1782667747728,0,0,273,0
475,1782667748078,0,0,273,0
476,1782667748412,0,0,273,0
477,1782667748629,0,0,273,0
478,1782667749012,0,0,273,0
479,1782667749278,0,0,273,0
480,1782667749612,0,0,273,0
481,1782667749761,0,0,273,0
482,1782667751762,0,0,273,0
483,1782667767945,0,0,0,0
484,1782667768663,0,0,0,0
485,1782667769396,0,0,0,0
486,1782667770130,0,0,0,0
487,1782667770928,0,0,0,0
488,1782667771096,0,0,0,0
489,1782667771379,0,0,0,0
490,1782667771663,0,0,0,0
491,1782667772078,0,0,0,0
492,1782667772462,0,0,0,0
493,1782667773662,0,0,0,0
494,1782667773862,0,0,0,0
495,1782667774212,0,0,0,0
496,1782667779696,0,0,0,0
497,1782667780013,0,0,0,0
498,1782667780312,0,0,0,0
499,1782667780629,0,0,0,0
500,1782667781780,0,0,0,0
501,1782667782112,0,0,0,0
502,1782667782462,0,0,0,0
503,1782667782713,0,0,0,0
504,1782667783128,0,0,0,0
505,1782667783263,0,0,0,0
506,1782667783562,0,0,0,0
507,1782667783846,0,0,0,0
508,1782667784195,0,0,0,0
509,1782667784462,0,0,0,0
510,1782667784812,0,0,0,0
511,1782667785746,0,0,0,0
512,1782667785898,0,0,0,0
513,1782667786263,0,0,0,0
514,1782667786530,0,0,0,0
515,1782667786896,0,0,0,0
516,1782667790062,0,0,0,0
517,1782667793246,0,0,0,0
518,1782667793597,0,0,0,0
519,1782667793929,0,0,0,0
520,1782667794179,0,0,0,0
521,1782667794479,0,0,0,0
522,1782667795412,0,0,0,0
523,1782667796098,0,0,0,0
524,1782667796497,0,0,0,0
525,1782667796779,0,0,0,0
526,1782667797097,0,0,0,0
527,1782667797713,0,0,0,0
528,1782667797979,0,0,0,0
529,1782667798179,0,0,0,0
530,1782667798529,0,0,0,0
531,1782667802079,0,0,0,0
532,1782667802429,0,0,0,0
533,1782667802796,0,0,0,0
534,1782667803262,0,0,0,0
535,1782667803646,0,0,0,0
536,1782667803897,0,0,0,0
537,1782667804246,0,0,0,0
538,1782667804579,0,0,0,0
539,1782667805463,0,0,0,0
540,1782667805713,0,0,0,0
541,1782667806880,0,0,0,0
542,1782667807229,0,0,0,0
543,1782667807546,0,0,0,0
544,1782667808629,0,0,0,0
545,1782667808979,0,0,0,0
546,1782667809263,0,0,0,0
547,1782667809579,0,0,0,0
548,1782667809946,0,0,0,0
549,1782667810163,0,0,0,0
550,1782667810763,0,0,0,0
551,1782667811062,0,0,0,0
552,1782667811430,0,0,0,0
553,1782667812896,0,0,0,0
554,1782667814346,0,0,0,0
555,1782667814679,0,0,0,0
556,1782667814913,0,0,0,0
557,1782667816080,0,0,0,0
558,1782667816680,0,0,0,0
559,1782667817262,0,0,0,0
560,1782667822513,0,0,0,0
561,1782667822712,0,0,0,0
562,1782667823063,0,0,0,0
563,1782667823346,0,0,0,0
564,1782667823696,0,0,0,0
565,1782667828897,0,0,0,0
566,1782667829179,0,0,0,0
567,1782667829514,0,0,0,0
568,1782667830363,0,0,0,0
569,1782667831029,0,0,0,0
570,1782667831364,0,0,0,0
571,1782667831715,0,0,0,0
572,1782667832296,0,0,0,0
573,1782667832480,0,0,0,0
574,1782667832829,0,0,0,0
575,1782667833480,0,0,0,0
576,1782667836480,0,0,0,0
577,1782667836763,0,0,0,0
578,1782667837046,0,0,0,0
579,1782667837580,0,0,0,0
580,1782667837896,0,0,0,0
581,1782667838230,0,0,0,0
582,1782667839513,0,0,0,0
583,1782667839646,0,0,0,0
584,1782667839930,0,0,0,0
585,1782667840296,0,0,0,0
586,1782667840646,0,0,0,0
587,1782667840930,0,0,0,0
588,1782667841196,0,0,0,0
589,1782667846997,0,0,0,0
590,1782667847346,0,0,0,0
591,1782667849397,0,0,0,0
592,1782667849630,0,0,0,0
593,1782667849963,0,0,0,0
594,1782667853730,0,0,0,0
595,1782667854880,0,0,0,0
596,1782667855248,0,0,0,0
597,1782667855630,0,0,0,0
598,1782667855898,0,0,0,0
599,1782667856730,0,0,0,0
600,1782667857146,0,0,0,0
601,1782667858547,0,0,0,0
602,1782667859697,0,0,0,0
603,1782667860296,0,0,0,0
604,1782667860580,0,0,0,0
605,1782667860980,0,0,0,0
606,1782667861263,0,0,0,0
607,1782667862096,0,0,0,0
608,1782667862397,0,0,0,0
609,1782667862747,0,0,0,0
610,1782667863131,0,0,0,0
611,1782667863963,0,0,0,0
612,1782667864264,0,0,0,0
613,1782667864563,0,0,0,0
614,1782667865696,0,0,0,0
615,1782667867147,0,0,0,0
616,1782667867447,0,0,0,0
617,1782667867765,0,0,0,0
618,1782667868114,0,0,0,0
619,1782667868464,0,0,0,0
620,1782667868664,0,0,0,0
621,1782667868898,0,0,0,0
622,1782667869247,0,0,0,0
623,1782667869547,0,0,0,0
624,1782667869830,0,0,0,0
625,1782667870230,0,0,0,0
626,1782667870531,0,0,0,0
627,1782667870864,0,0,0,0
628,1782667871064,0,0,0,0
629,1782667871847,0,0,0,0
630,1782667872463,0,0,0,0
631,1782667872747,0,0,0,0
632,1782667872980,0,0,0,0
633,1782667873281,0,0,0,0
634,1782667876247,0,0,0,0
635,1782667876530,0,0,0,0
636,1782667880581,0,0,0,0
637,1782667882097,0,0,0,0
638,1782667882464,0,0,0,0
639,1782667882847,0,0,0,0
640,1782667883148,0,0,0,0
641,1782667883364,0,0,0,0
642,1782667883564,0,0,0,0
643,1782667883914,0,0,0,0
644,1782667884247,0,0,0,0
645,1782667884547,0,0,0,0
646,1782667885415,0,0,0,0
647,1782667886914,0,0,0,0
648,1782667887164,0,0,0,0
649,1782667887514,0,0,0,0
650,1782667887831,0,0,0,0
651,1782667888114,0,0,0,0
652,1782667888914,0,0,0,0
653,1782667889280,0,0,0,0
654,1782667889664,0,0,0,0
655,1782667890898,0,0,0,0
656,1782667891164,0,0,0,0
657,1782667892614,0,0,0,0
658,1782667892948,0,0,0,0
659,1782667893464,0,0,0,0
660,1782667893781,0,0,0,0
661,1782667894114,0,0,0,0
662,1782667894464,0,0,0,0
663,1782667894780,0,0,0,0
664,1782667895715,0,0,0,0
665,1782667895914,0,0,0,0
666,1782667896264,0,0,0,0
667,1782667896864,0,0,0,0
668,1782667898047,0,0,0,0
669,1782667898098,0,0,0,0
670,1782667898780,0,0,0,0
671,1782667899081,0,0,0,0
672,1782667899298,0,0,0,0
673,1782667899631,0,0,0,0
674,1782667899897,0,0,0,0
675,1782667900264,0,0,0,0
676,1782667902231,0,0,0,0
677,1782667902481,0,0,0,0
678,1782667904647,0,0,0,0
679,1782667904947,0,0,0,0
680,1782667905330,0,0,0,0
681,1782667905497,0,0,0,0
682,1782667905764,0,0,0,0
683,1782667906131,0,0,0,0
684,1782667912081,0,0,0,0
685,1782667912381,0,0,0,0
686,1782667912665,0,0,0,0
687,1782667913148,0,0,0,0
688,1782667913498,0,0,0,0
689,1782667913897,0,0,0,0
690,1782667914148,0,0,0,0
691,1782667915348,0,0,0,0
692,1782667915647,0,0,0,0
693,1782667917381,0,0,0,0
694,1782667919181,0,0,0,0
695,1782667919464,0,0,0,0
696,1782667919831,0,0,0,0
697,1782667920015,0,0,0,0
698,1782667920281,0,0,0,0
699,1782667920615,0,0,0,0
700,1782667921031,0,0,0,0
701,1782667921365,0,0,0,0
702,1782667922714,0,0,0,0
703,1782667923081,0,0,0,0
704,1782667923331,0,0,0,0
705,1782667923698,0,0,0,0
706,1782667924015,0,0,0,0
707,1782667924264,0,0,0,0
708,1782667924581,0,0,0,0
709,1782667924998,0,0,0,0
710,1782667925298,0,0,0,0
711,1782667925548,0,0,0,0
712,1782667929748,0,0,0,0
713,1782667929831,0,0,0,0
714,1782667930115,0,0,0,0
715,1782667930448,0,0,0,0
716,1782667930814,0,0,0,0
717,1782667931148,0,0,0,0
718,1782667933748,0,0,0,0
719,1782667934314,0,0,0,0
720,1782667935481,0,0,0,0
721,1782667935797,0,0,0,0
722,1782667936098,0,0,0,0
723,1782667936398,0,0,0,0
724,1782667936832,0,0,0,0
725,1782667937032,0,0,0,0
726,1782667937565,0,0,0,0
727,1782667937914,0,0,0,0
728,1782667938198,0,0,0,0
729,1782667938498,0,0,0,0
730,1782667939732,0,0,0,0
731,1782667940015,0,0,0,0
732,1782667943565,0,0,0,0
733,1782667943898,0,0,0,0
734,1782667944765,0,0,0,0
735,1782667944964,0,0,0,0
736,1782667945249,0,0,0,0
737,1782667946132,0,0,0,0
738,1782667946582,0,0,0,0
739,1782667947432,0,0,0,0
740,1782667947682,0,0,0,0
741,1782667949431,0,0,0,0
742,1782667949665,0,0,0,0
743,1782667954582,0,0,0,0
744,1782667954915,0,0,0,0
745,1782667955165,0,0,0,0
746,1782667955464,0,0,0,0
747,1782667955814,0,0,0,0
748,1782667956081,0,0,0,0
749,1782667956681,0,0,0,0
750,1782667956798,0,0,0,0
751,1782667961115,0,0,0,0
752,1782667961399,0,0,0,0
753,1782667962231,0,0,0,0
754,1782667962599,0,0,0,0
755,1782667962932,0,0,0,0
756,1782667963265,0,0,0,0
757,1782667964182,0,0,0,0
758,1782667964348,0,0,0,0
759,1782667965565,0,0,0,0
760,1782667965848,0,0,0,0
761,1782667966282,0,0,0,0
762,1782667966465,0,0,0,0
763,1782667966766,0,0,0,0
764,1782667967032,0,0,0,0
765,1782667967431,0,0,0,0
766,1782667967748,0,0,0,0
767,1782667969282,0,0,0,0
768,1782667972432,0,0,0,0
769,1782667972849,0,0,0,0
770,1782667973181,0,0,0,0
771,1782667973816,0,0,0,0
772,1782667973898,0,0,0,0
773,1782667974249,0,0,0,0
774,1782667974616,0,0,0,0
775,1782667978415,0,0,0,0
776,1782667981216,0,0,0,0
777,1782667981582,0,0,0,0
778,1782667982515,0,0,0,0
779,1782667982815,0,0,0,0
780,1782667983649,0,0,0,0
781,1782667983899,0,0,0,0
782,1782667984232,0,0,0,0
783,1782667984549,0,0,0,0
784,1782667986232,0,0,8,0
785,1782667989198,0,0,102,0
786,1782667989582,0,0,102,0
787,1782667989934,0,0,102,0
788,1782667990231,0,0,102,0
789,1782667990585,0,0,102,0
790,1782667990882,0,0,102,0
791,1782667990950,0,0,136,0
792,1782667991382,0,0,136,0
793,1782667991715,0,0,136,0
794,1782667995182,0,0,187,0
795,1782667995498,0,0,187,0
796,1782667996648,0,0,187,0
797,1782667996966,0,0,205,0
798,1782667997382,0,0,205,0
799,1782667998217,0,0,205,0
800,1782667998517,0,0,205,0
801,1782667998867,0,0,205,0
802,1782668001815,0,0,232,0
803,1782668002215,0,0,232,0
804,1782668002515,0,0,232,0
805,1782668003048,0,0,241,0
806,1782668003366,0,0,241,0
807,1782668003683,0,0,241,0
808,1782668004265,0,0,241,0
809,1782668004633,0,0,241,0
810,1782668005599,0,0,250,0
811,1782668006532,0,12288,250,0
812,1782668008666,0,0,261,0
813,1782668010533,0,0,271,0
814,1782668010983,0,0,271,0
815,1782668011532,0,0,279,0
816,1782668011965,0,0,279,0
817,1782668013582,0,0,285,0
818,1782668014201,0,0,285,0
819,1782668015215,0,0,289,0
820,1782668015766,0,0,289,0
821,1782668016199,0,0,289,0
822,1782668016832,0,0,289,0
823,1782668017249,0,0,291,0
824,1782668017432,0,0,291,0
825,1782668017682,0,0,291,0
826,1782668018799,0,0,291,0
827,1782668020316,0,0,293,0
828,1782668021351,0,0,295,0
829,1782668024049,0,0,297,0
830,1782668025616,0,0,299,0
831,1782668026666,0,0,299,0
832,1782668027101,0,0,301,0
833,1782668027286,0,0,301,0
834,1782668027617,0,0,301,0
835,1782668028217,0,0,301,0
836,1782668029316,0,0,302,0
837,1782668029549,0,0,302,0
838,1782668029833,0,0,302,0
839,1782668030266,0,0,302,0
840,1782668030866,0,0,302,0
841,1782668032783,0,0,302,0
842,1782668033816,0,0,302,0
843,1782668034551,0,0,302,0
844,1782668035983,0,0,302,0
845,1782668036917,0,0,302,0
846,1782668037217,0,0,302,0
847,1782668038250,0,0,302,0
848,1782668039832,0,0,302,0
849,1782668040884,0,0,302,0
850,1782668042399,0,0,302,0
851,1782668042817,0,0,302,0
852,1782668043466,0,0,302,0
853,1782668044400,0,0,302,0
854,1782668045033,0,0,302,0
855,1782668046150,0,0,302,0
856,1782668046650,0,0,302,0
857,1782668048716,0,0,302,0
858,1782668048919,0,0,302,0
859,1782668049250,0,0,302,0
860,1782668050366,0,0,302,0
861,1782668051034,0,0,302,0
862,1782668051317,0,0,302,0
863,1782668052001,0,0,302,0
864,1782668052583,0,0,302,0
865,1782668053050,0,0,302,0
866,1782668054583,0,0,302,0
