index,date,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2
129,1782582451933,0,4
130,1782582452233,0,4
131,1782582452399,0,4
132,1782582452665,0,4
133,1782582453082,0,4
134,1782582456562,0,4
135,1782582456962,0,4
136,1782582457228,0,4
137,1782582457462,0,4
138,1782582457828,0,4
139,1782582458144,0,4
140,1782582458511,0,4
141,1782582458810,0,4
142,1782582459926,0,4
143,1782582460242,0,4
144,1782582461442,0,4
145,1782582462258,0,4
146,1782582462491,0,4
147,1782582462774,0,4
148,1782582463373,0,4
149,1782582463656,0,4
150,1782582463973,0,4
151,1782582464256,0,4
152,1782582464439,0,4
153,1782582471183,0,5
154,1782582471434,0,5
155,1782582471783,0,5
156,1782582472999,0,5
157,1782582474098,0,5
158,1782582474348,0,5
159,1782582474630,0,5
160,1782582475629,0,5
161,1782582476031,0,5
162,1782582477178,0,5
163,1782582477612,0,5
164,1782582478243,0,5
165,1782582479792,0,5
166,1782582480875,0,5
167,1782582481850,0,5
168,1782582482807,0,5
169,1782582483457,0,5
170,1782582483939,0,5
171,1782582484023,0,5
172,1782582484406,0,5
173,1782582485038,0,5
174,1782582485488,0,5
175,1782582486121,0,5
176,1782582486354,0,5
177,1782582486620,0,5
178,1782582487020,0,5
179,1782582488036,0,5
180,1782582493381,192,0
181,1782582494181,192,0
182,1782582494281,192,0
183,1782582495096,192,0
184,1782582495930,0,0
185,1782582498111,0,0
186,1782582498444,0,0
187,1782582498710,0,0
188,1782582499859,0,0
189,1782582500226,0,0
190,1782582500542,0,0
191,1782582501790,0,8
192,1782582502890,0,0
193,1782582503190,0,0
194,1782582503523,0,0
195,1782582505239,0,0
196,1782582505621,0,0
197,1782582505887,0,0
198,1782582506237,0,0
199,1782582506971,0,8
200,1782582507370,0,8
201,1782582507752,0,8
202,1782582508968,0,12
203,1782582509168,0,12
204,1782582509468,0,12
205,1782582510983,0,12
206,1782582511267,0,12
207,1782582511683,0,12
208,1782582512016,0,12
209,1782582512332,0,12
210,1782582512632,0,12
211,1782582513297,0,4
212,1782582513614,0,4
213,1782582513748,0,4
214,1782582514863,0,4
215,1782582515196,0,4
216,1782582515579,0,4
217,1782582515879,0,4
218,1782582516162,0,4
219,1782582516379,0,4
220,1782582516661,0,4
221,1782582516995,0,4
222,1782582517245,0,4
223,1782582517644,0,4
224,1782582517994,0,12
225,1782582518826,0,12
226,1782582519160,0,12
227,1782582522890,0,12
228,1782582523273,0,12
229,1782582524638,0,12
230,1782582524938,0,12
231,1782582525338,0,12
232,1782582525704,0,12
233,1782582526005,0,12
234,1782582526122,0,12
235,1782582526503,0,12
236,1782582526753,0,12
237,1782582527120,0,12
238,1782582527370,0,12
239,1782582527702,0,12
240,1782582528002,0,12
241,1782582528285,0,12
242,1782582529101,0,13
243,1782582529401,0,13
244,1782582529734,0,13
245,1782582530950,0,13
246,1782582531166,0,13
247,1782582531582,0,13
248,1782582531849,0,13
249,1782582533014,0,13
250,1782582534464,0,13
251,1782582534796,0,13
252,1782582535146,0,13
253,1782582535479,0,13
254,1782582535745,0,13
255,1782582536245,0,13
256,1782582536528,0,13
257,1782582536795,0,13
258,1782582537170,0,13
259,1782582537511,0,13
260,1782582537827,0,13
261,1782582538194,0,13
262,1782582538294,0,13
263,1782582538560,0,13
264,1782582538877,0,13
265,1782582539426,0,13
266,1782582539759,0,13
267,1782582540075,0,13
268,1782582540509,0,13
269,1782582540675,0,13
270,1782582540942,0,13
271,1782582541874,0,13
272,1782582542340,0,13
273,1782582543840,0,13
274,1782582544255,0,13
275,1782582544838,0,13
276,1782582545237,0,13
277,1782582545521,0,13
278,1782582545720,0,13
279,1782582546121,0,13
280,1782582546703,0,13
281,1782582547153,0,13
282,1782582547719,0,13
283,1782582548301,0,13
284,1782582548718,0,13
285,1782582549317,0,13
286,1782582549750,0,13
287,1782582551316,0,13
288,1782582552348,0,13
289,1782582552781,0,13
290,1782582552881,0,13
291,1782582553913,0,13
292,1782582554913,0,13
293,1782582555895,0,13
294,1782582556911,0,13
295,1782582557794,0,13
296,1782582558393,0,13
297,1782582558843,0,13
298,1782582559393,0,13
299,1782582559858,0,13
300,1782582560358,0,13
301,1782582561390,0,13
302,1782582563023,0,13
303,1782582563972,0,13
304,1782582564405,0,13
305,1782582564971,0,13
306,1782582565870,0,13
307,1782582566919,0,13
308,1782582567169,0,13
309,1782582567752,0,13
310,1782582568151,0,13
311,1782582569118,0,13
312,1782582569551,0,13
313,1782582569667,0,13
314,1782582570000,0,13
315,1782582570999,0,13
316,1782582571416,0,13
317,1782582575279,0,13
318,1782582576295,0,13
319,1782582577244,0,13
320,1782582577844,0,13
321,1782582578926,0,13
322,1782582579358,0,13
323,1782582579475,0,13
324,1782582579891,0,13
325,1782582580475,0,13
326,1782582581524,0,13
327,1782582582389,0,13
328,1782582583472,0,13
329,1782582585038,0,13
330,1782582586136,0,13
331,1782582586653,0,13
332,1782582587036,0,13
333,1782582587652,0,13
334,1782582588051,0,13
335,1782582588667,0,13
336,1782582588901,0,13
337,1782582589184,0,13
338,1782582589550,0,13
339,1782582590600,0,13
340,1782582592515,0,13
341,1782582593413,0,13
342,1782582594613,0,13
343,1782582597128,0,13
344,1782582598093,0,13
345,1782582598526,0,13
346,1782582598659,0,13
347,1782582599026,0,13
348,1782582600108,0,13
349,1782582600724,0,13
350,1782582601690,0,13
351,1782582602339,0,13
352,1782582602773,0,13
353,1782582604388,0,13
354,1782582605054,0,13
355,1782582606553,0,13
356,1782582606969,0,13
357,1782582607619,0,13
358,1782582608367,0,13
359,1782582608467,0,13
360,1782582609516,0,13
361,1782582611116,0,13
362,1782582612165,0,13
363,1782582613696,0,13
364,1782582614196,0,13
365,1782582615212,0,13
366,1782582615812,0,13
367,1782582616711,0,13
368,1782582617344,0,13
369,1782582617810,0,13
370,1782582618076,0,13
371,1782582618277,0,13
372,1782582619259,0,13
373,1782582621640,0,13
374,1782582622223,0,13
375,1782582622690,0,13
376,1782582622923,0,13
377,1782582623172,0,13
378,1782582623539,0,13
379,1782582624837,0,13
380,1782582625453,0,13
381,1782582626336,0,13
382,1782582627352,0,13
383,1782582627652,0,13
384,1782582627868,0,13
385,1782582628318,0,13
386,1782582628884,0,13
387,1782582629284,0,13
388,1782582631282,0,13
389,1782582632282,0,13
390,1782582632614,0,13
391,1782582632748,0,13
392,1782582633846,0,13
393,1782582634862,0,13
394,1782582635378,0,13
395,1782582636078,0,13
396,1782582637210,0,13
397,1782582637410,0,13
398,1782582637743,0,13
399,1782582639508,0,13
400,1782582639791,0,13
401,1782582639991,0,13
402,1782582640474,0,13
403,1782582641023,0,13
404,1782582642972,0,13
405,1782582643622,0,13
406,1782582644105,0,13
407,1782582645286,0,13
408,1782582645720,0,13
409,1782582646319,0,13
410,1782582646769,0,13
411,1782582647068,0,13
412,1782582648518,0,13
413,1782582648934,0,13
414,1782582649749,0,13
415,1782582651148,0,13
416,1782582652897,0,13
417,1782582653897,0,13
418,1782582654263,0,13
419,1782582654829,0,13
420,1782582655928,0,13
421,1782582657494,192,9
422,1782582658560,192,8
423,1782582659708,192,8
424,1782582660191,192,8
425,1782582660808,192,8
426,1782582662323,192,8
427,1782582662756,192,8
428,1782582663422,192,8
429,1782582663855,192,8
430,1782582664122,192,8
431,1782582664388,192,8
432,1782582665037,192,8
433,1782582666086,192,8
434,1782582666419,192,8
435,1782582667052,192,8
436,1782582667635,192,8
437,1782582668070,192,8
438,1782582668667,192,8
439,1782582669200,192,8
440,1782582669651,192,8
441,1782582670266,192,8
442,1782582671816,192,8
443,1782582672298,192,8
444,1782582672914,192,8
445,1782582674829,192,8
446,1782582675195,192,8
447,1782582677393,192,8
448,1782582677977,192,8
449,1782582678377,192,8
450,1782582678843,192,8
451,1782582679259,192,8
452,1782582680241,192,8
453,1782582681157,192,8
454,1782582681823,192,8
455,1782582682472,192,8
456,1782582682906,192,8
457,1782582683522,192,8
458,1782582684454,192,8
459,1782582685104,192,8
460,1782582685537,192,8
461,1782582685803,192,8
462,1782582686020,192,8
463,1782582686469,192,8
464,1782582687052,192,8
465,1782582687835,192,8
466,1782582688218,192,8
467,1782582688318,192,8
468,1782582688800,192,8
469,1782582689350,192,8
470,1782582689816,192,8
471,1782582690450,192,8
472,1782582692364,192,0
473,1782582693181,192,0
474,1782582694096,192,0
475,1782582694912,0,0
476,1782582697377,0,0
477,1782582699126,0,0
478,1782582699809,0,0
479,1782582700124,0,0
480,1782582700425,0,0
481,1782582700873,0,0
482,1782582701223,0,0
483,1782582701590,0,0
484,1782582701924,0,0
485,1782582702239,0,0
486,1782582702523,0,0
487,1782582702839,0,0
488,1782582702988,0,0
489,1782582703322,0,0
490,1782582705153,0,0
491,1782582706569,0,0
492,1782582706936,0,0
493,1782582707269,0,4
494,1782582707618,0,4
495,1782582707901,0,4
496,1782582708068,0,4
497,1782582708401,0,4
498,1782582708717,0,4
499,1782582709050,0,4
500,1782582709366,0,4
501,1782582709633,0,4
502,1782582709983,0,4
503,1782582710183,0,4
504,1782582710948,0,4
505,1782582711249,0,4
506,1782582711548,0,4
507,1782582712132,0,5
508,1782582714431,0,5
509,1782582716477,0,5
510,1782582717127,0,5
511,1782582717493,0,5
512,1782582717660,0,5
513,1782582717959,0,5
514,1782582718310,0,5
515,1782582718642,0,5
516,1782582719025,0,5
517,1782582720457,0,5
518,1782582721740,0,5
519,1782582723255,0,5
520,1782582723688,0,5
521,1782582724271,0,5
522,1782582724737,0,5
523,1782582725037,0,5
524,1782582725254,0,5
525,1782582726285,0,5
526,1782582726937,0,5
527,1782582727286,0,5
528,1782582727901,0,5
529,1782582728917,0,5
530,1782582729533,0,5
531,1782582730482,0,5
532,1782582731581,0,5
533,1782582732698,0,5
534,1782582733796,0,5
535,1782582735745,0,5
536,1782582737876,192,0
537,1782582738675,192,0
538,1782582739574,192,0
539,1782582740407,192,0
540,1782582743188,192,0
541,1782582745219,0,0
542,1782582745619,0,0
543,1782582745802,0,0
544,1782582746734,0,0
545,1782582747135,0,0
546,1782582750016,0,0
547,1782582750365,0,0
548,1782582750648,0,0
549,1782582751498,0,0
550,1782582751881,0,0
551,1782582752147,0,0
552,1782582752513,0,0
553,1782582752746,0,0
554,1782582753030,0,0
555,1782582758575,192,0
556,1782582759374,192,0
557,1782582760290,192,0
558,1782582761123,0,0
559,1782582765320,0,0
560,1782582765636,0,0
561,1782582766053,0,0
562,1782582766335,0,0
563,1782582766536,0,0
564,1782582766752,0,0
565,1782582767151,0,0
566,1782582767468,0,0
567,1782582767767,0,0
568,1782582768151,0,0
569,1782582768417,0,0
570,1782582769233,0,0
571,1782582769599,0,0
572,1782582770999,0,0
573,1782582771298,0,0
574,1782582772781,0,8
575,1782582773146,0,8
576,1782582773496,0,8
577,1782582773847,0,12
578,1782582774030,0,12
579,1782582774312,0,12
580,1782582774628,0,12
581,1782582775245,0,12
582,1782582775544,0,12
583,1782582775794,0,12
584,1782582776111,0,13
585,1782582783088,0,13
586,1782582783371,0,13
587,1782582783638,0,13
588,1782582784254,0,13
589,1782582784870,0,13
590,1782582785336,2560,13
591,1782582785919,0,13
592,1782582786519,0,13
593,1782582787235,0,13
594,1782582787668,0,13
595,1782582788268,0,13
596,1782582789183,0,13
597,1782582789832,0,12301
598,1782582790265,0,13
599,1782582791864,0,13
600,1782582792546,0,13
601,1782582793546,0,13
602,1782582794145,0,13
603,1782582795111,0,13
604,1782582795594,0,13
605,1782582795743,0,13
606,1782582796093,0,13
607,1782582796710,0,13
608,1782582797426,0,13
609,1782582797942,0,13
610,1782582798259,0,13
611,1782582798475,0,13
612,1782582799458,0,13
613,1782582800073,0,13
614,1782582800440,0,13
615,1782582802022,0,13
616,1782582803304,0,13
617,1782582803921,0,13
618,1782582804287,0,13
619,1782582805235,0,13
620,1782582806103,0,13
621,1782582807151,0,13
622,1782582808066,0,13
623,1782582809117,0,13
624,1782582810066,0,13
625,1782582810581,0,13
626,1782582810998,0,13
627,1782582812014,0,13
628,1782582812896,0,13
629,1782582813562,0,13
630,1782582813979,0,13
631,1782582814595,0,13
632,1782582815229,0,13
633,1782582815544,0,13
634,1782582816160,0,13
635,1782582816610,0,13
636,1782582817177,0,13
637,1782582818158,0,13
638,1782582819157,0,13
639,1782582820789,0,13
640,1782582821455,0,13
641,1782582822122,0,13
642,1782582823054,0,13
643,1782582824120,0,13
644,1782582825019,0,13
645,1782582826068,0,13
646,1782582827067,0,13
647,1782582827585,0,13
648,1782582828633,0,13
649,1782582829282,0,13
650,1782582830215,0,13
651,1782582830614,0,13
652,1782582831198,2560,2309
653,1782582831663,0,13
654,1782582832097,0,13
655,1782582832430,0,13
656,1782582833363,0,13
657,1782582833812,0,13
658,1782582834661,0,13
659,1782582835527,0,13
660,1782582835960,0,13
661,1782582837425,0,13
662,1782582837858,0,13
663,1782582838457,0,13
664,1782582838874,0,13
665,1782582839425,0,13
666,1782582840473,0,13
667,1782582841139,0,13
668,1782582841838,0,13
669,1782582842138,0,13
670,1782582842788,0,13
671,1782582843870,0,13
672,1782582844186,0,13
673,1782582844369,0,13
674,1782582845385,0,13
675,1782582846369,0,13
676,1782582847001,0,13
677,1782582848084,0,13
678,1782582849566,0,13
679,1782582850032,0,13
680,1782582851963,0,13
681,1782582853013,0,13
682,1782582854561,0,13
683,1782582855594,0,13
684,1782582856293,0,13
685,1782582856593,0,13
686,1782582857176,0,13
687,1782582858308,192,8
688,1782582859158,192,8
689,1782582860873,192,8
690,1782582861772,192,8
691,1782582862422,192,8
692,1782582862870,192,8
693,1782582864054,192,8
694,1782582864469,192,8
695,1782582864736,192,8
696,1782582865452,192,8
697,1782582865785,192,8
698,1782582866518,192,8
699,1782582867234,192,8
700,1782582867535,192,8
701,1782582868850,192,8
702,1782582870631,192,8
703,1782582871264,192,8
704,1782582872796,192,8
705,1782582873346,192,8
706,1782582873979,192,8
707,1782582876377,192,8
708,1782582877475,192,8
709,1782582877975,192,8
710,1782582878074,192,8
711,1782582878508,192,8
712,1782582879490,192,8
713,1782582881156,192,8
714,1782582881888,192,8
715,1782582882604,192,8
716,1782582883137,192,8
717,1782582883603,192,8
718,1782582883886,192,8
719,1782582884637,192,8
720,1782582885285,192,8
721,1782582885652,192,8
722,1782582886601,192,8
723,1782582887300,192,8
724,1782582887600,192,8
725,1782582888232,192,8
726,1782582888982,192,8
727,1782582890181,192,8
728,1782582890581,192,8
729,1782582891963,192,8
730,1782582892629,192,8
731,1782582892945,192,8
732,1782582893678,192,8
733,1782582894427,192,8
734,1782582895659,192,8
735,1782582896360,192,8
736,1782582896693,192,8
737,1782582897525,192,8
738,1782582897592,192,8
739,1782582898441,192,8
740,1782582899257,0,8
741,1782582900289,0,8
742,1782582901705,0,8
743,1782582902038,0,8
744,1782582902270,0,8
745,1782582903153,0,8
746,1782582903536,0,8
747,1782582903852,0,8
748,1782582904203,0,8
749,1782582905019,0,8
750,1782582905402,0,8
751,1782582908265,0,8
752,1782582908532,0,8
753,1782582908965,0,8
754,1782582909298,0,8
755,1782582909647,0,8
756,1782582909815,0,8
757,1782582910164,0,8
758,1782582910397,0,8
759,1782582914826,0,12
760,1782582915160,0,12
761,1782582915442,0,12
762,1782582915775,0,12
763,1782582917241,0,12
764,1782582917691,0,12
765,1782582917891,0,12
766,1782582918240,0,12
767,1782582918606,0,12
768,1782582918956,0,12
769,1782582919173,0,12
770,1782582919574,0,12
771,1782582919739,0,12
772,1782582920039,0,12
773,1782582920322,0,12
774,1782582920688,0,12
775,1782582923886,0,12
776,1782582924186,0,12
777,1782582925917,0,12
778,1782582926317,192,8
779,1782582926634,192,8
780,1782582926983,192,8
781,1782582927383,192,8
782,1782582927716,192,8
783,1782582928098,192,8
784,1782582928415,192,8
785,1782582928765,192,8
786,1782582929031,192,8
787,1782582929547,192,8
788,1782582929847,192,8
789,1782582930147,192,8
790,1782582930497,192,8
791,1782582930763,192,8
792,1782582932195,192,8
793,1782582932545,192,8
794,1782582932811,192,8
795,1782582933094,192,8
796,1782582935459,192,8
797,1782582936142,192,8
798,1782582936741,192,8
799,1782582936858,192,8
800,1782582937308,192,8
801,1782582937640,192,8
802,1782582940854,192,8
803,1782582941188,192,8
804,1782582941387,192,8
805,1782582944368,192,8
806,1782582946633,192,8
807,1782582946932,192,8
808,1782582947283,192,8
809,1782582950497,192,8
810,1782582950879,192,8
811,1782582951146,192,8
812,1782582952178,192,8
813,1782582952561,192,8
814,1782582952961,192,8
815,1782582953277,192,8
816,1782582953511,192,8
817,1782582953810,192,8
818,1782582954843,192,8
819,1782582955276,192,8
820,1782582955559,192,8
821,1782582955925,192,8
822,1782582956225,192,8
823,1782582956358,192,8
824,1782582956625,192,8
825,1782582957008,192,8
826,1782582957357,192,8
827,1782582959123,192,8
828,1782582960838,192,8
829,1782582961970,192,8
830,1782582962337,192,8
831,1782582962669,192,8
832,1782582963052,192,8
833,1782582963319,192,8
834,1782582963652,192,8
835,1782582963752,192,8
836,1782582964119,192,8
837,1782582964519,192,8
838,1782582964818,192,8
839,1782582967665,192,8
840,1782582967998,192,8
841,1782582968332,192,8
842,1782582969764,192,8
843,1782582970330,192,8
844,1782582970679,192,8
845,1782582970896,192,8
846,1782582976225,192,8
847,1782582977906,192,8
848,1782582978206,192,8
849,1782582979056,192,8
850,1782582979405,192,8
851,1782582979722,192,8
852,1782582980088,192,8
853,1782582980322,192,8
854,1782582980771,192,8
855,1782582980871,192,8
856,1782582981137,192,8
857,1782582981504,192,8
858,1782582981770,192,8
859,1782582982137,192,8
860,1782582982453,192,8
861,1782582985067,192,8
862,1782582985467,192,8
863,1782582985717,192,8
864,1782582985950,192,8
865,1782582986266,192,8
866,1782582986566,192,8
867,1782582986849,192,8
868,1782582987215,192,8
869,1782582988348,192,8
870,1782582990197,192,8
871,1782582991945,192,8
872,1782582992262,192,8
873,1782582992594,192,8
874,1782582992911,192,8
875,1782582993144,192,8
876,1782582993394,192,8
877,1782582993678,192,8
878,1782582994060,192,8
879,1782582994443,192,8
880,1782582995642,192,8
881,1782582995741,192,8
882,1782582996076,192,8
883,1782582996641,192,8
884,1782582996974,192,8
885,1782582997291,192,8
886,1782582997540,192,8
887,1782582997841,192,8
888,1782583000571,192,8
889,1782583000888,192,8
890,1782583001387,192,8
891,1782583001770,192,8
892,1782583002054,192,8
893,1782583002404,192,8
894,1782583002686,192,8
895,1782583002903,192,8
896,1782583003186,192,8
897,1782583003486,192,8
898,1782583003802,192,8
899,1782583131369,0,4
900,1782583131528,0,4
901,1782583131862,0,4
902,1782583132178,0,4
903,1782583132577,0,4
904,1782583132877,0,4
905,1782583134276,0,4
906,1782583136024,0,4
907,1782583138455,0,4
908,1782583138805,0,4
909,1782583138938,0,4
910,1782583139238,0,4
911,1782583139638,0,4
912,1782583139970,0,4
913,1782583141769,0,4
914,1782583142069,0,4
915,1782583145233,0,4
916,1782583145550,0,4
917,1782583145867,0,4
918,1782583146216,0,4
919,1782583146698,0,4
920,1782583147098,0,4
921,1782583147415,0,4
922,1782583149213,0,4
923,1782583151527,0,4
924,1782583156540,0,4
925,1782583156806,0,4
926,1782583159704,0,4
927,1782583160320,0,4
928,1782583160670,0,4
929,1782583160936,0,4
930,1782583161469,0,4
931,1782583161753,0,4
932,1782583162120,0,4
933,1782583162468,0,4
934,1782583162802,0,4
935,1782583163384,0,4
936,1782583163485,0,4
937,1782583163752,0,4
938,1782583164084,0,4
939,1782583164384,0,4
940,1782583164801,0,4
941,1782583168014,0,12
942,1782583169463,0,13
943,1782583169762,0,13
944,1782583170112,0,13
945,1782583170462,0,13
946,1782583170663,0,13
947,1782583171228,0,13
948,1782583171611,0,13
949,1782583171993,0,13
950,1782583173443,0,13
951,1782583175141,0,13
952,1782583175458,0,13
953,1782583176623,0,13
954,1782583177273,0,13
955,1782583177556,0,13
956,1782583177956,0,13
957,1782583178739,0,13
958,1782583179421,0,13
959,1782583179821,0,13
960,1782583180587,0,13
961,1782583181570,0,13
962,1782583182019,0,13
963,1782583183817,0,13
964,1782583184966,0,13
965,1782583185449,0,13
966,1782583185849,0,13
967,1782583186448,0,13
968,1782583187547,0,13
969,1782583187714,0,13
970,1782583188097,0,13
971,1782583188746,0,13
972,1782583189213,0,13
973,1782583189812,0,13
974,1782583190078,0,13
975,1782583190361,0,13
976,1782583190795,0,13
977,1782583191410,0,13
978,1782583191844,0,13
979,1782583193359,0,13
980,1782583194458,0,13
981,1782583196007,0,13
982,1782583197623,0,13
983,1782583198272,0,13
984,1782583199238,0,13
985,1782583199754,0,13
986,1782583199837,0,13
987,1782583200204,0,13
988,1782583200620,0,13
989,1782583201202,0,13
990,1782583201619,0,13
991,1782583203084,0,13
992,1782583203501,0,13
993,1782583204433,0,13
994,1782583205249,0,13
995,1782583205699,0,13
996,1782583206614,0,13
997,1782583206964,0,13
998,1782583207414,0,13
999,1782583207863,0,13
1000,1782583208812,0,13
1001,1782583210727,0,13
1002,1782583211743,0,13
1003,1782583212359,0,13
1004,1782583213359,0,13
1005,1782583214025,0,13
1006,1782583214274,0,13
1007,1782583215007,0,13
1008,1782583215590,0,13
1009,1782583216089,0,13
1010,1782583217621,0,13
1011,1782583218571,0,13
1012,1782583218987,0,13
1013,1782583219271,0,13
1014,1782583219520,0,13
1015,1782583220120,0,13
1016,1782583220536,0,13
1017,1782583221502,0,13
1018,1782583222101,0,13
1019,1782583223201,0,13
1020,1782583224765,192,8
1021,1782583225798,192,8
1022,1782583226731,192,8
1023,1782583227314,192,8
1024,1782583227763,192,8
1025,1782583227996,192,8
1026,1782583228446,192,8
1027,1782583229063,192,8
1028,1782583229628,192,8
1029,1782583230061,192,8
1030,1782583230660,192,8
1031,1782583231043,192,8
1032,1782583231327,192,8
1033,1782583231543,192,8
1034,1782583231993,192,8
1035,1782583232527,192,8
1036,1782583232992,192,8
1037,1782583234757,192,8
1038,1782583235157,192,8
1039,1782583235507,192,8
1040,1782583236955,192,8
1041,1782583237971,192,8
1042,1782583238621,192,8
1043,1782583238988,192,8
1044,1782583240019,192,8
1045,1782583240570,192,8
1046,1782583241535,192,8
1047,1782583242584,192,8
1048,1782583244150,192,8
1049,1782583245215,192,8
1050,1782583247896,192,0
1051,1782583248712,192,0
1052,1782583249612,192,0
1053,1782583250445,0,0
1054,1782583252692,0,0
1055,1782583252975,0,0
1056,1782583253291,0,0
1057,1782583253475,0,0
1058,1782583254059,0,0
1059,1782583254441,0,0
1060,1782583254790,0,0
1061,1782583255040,0,0
1062,1782583255407,0,0
1063,1782583255739,0,0
1064,1782583255956,0,0
1065,1782583256472,0,0
1066,1782583256772,0,0
1067,1782583257039,0,0
1068,1782583257438,0,0
1069,1782583257704,0,0
1070,1782583258620,0,0
1071,1782583258921,0,0
1072,1782583260718,0,0
1073,1782583261801,0,0
1074,1782583262134,0,0
1075,1782583262484,0,0
1076,1782583262817,0,0
1077,1782583263167,0,0
1078,1782583263416,0,4
1079,1782583263683,0,4
1080,1782583263999,0,4
1081,1782583264282,0,4
1082,1782583265215,0,5
1083,1782583265848,0,5
1084,1782583265898,0,5
1085,1782583266164,0,5
1086,1782583266481,0,5
1087,1782583266814,0,5
1088,1782583267130,0,5
1089,1782583267780,0,5
1090,1782583268029,0,5
