index,date,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR
705,1782582905285,0,0,2
706,1782582909197,0,0,2
707,1782582909564,0,0,2
708,1782582909714,0,0,2
709,1782582909997,0,0,2
710,1782582910280,0,0,2
711,1782582910697,0,0,2
712,1782582911030,0,0,2
713,1782582912428,0,0,2
714,1782582913128,0,0,2
715,1782582914261,0,0,2
716,1782582915359,0,0,2
717,1782582915642,0,0,2
718,1782582915909,0,0,2
719,1782582916275,0,0,2
720,1782582916625,0,0,2
721,1782582916842,0,0,2
722,1782582917141,0,0,2
723,1782582917591,0,0,2
724,1782582918140,0,0,2
725,1782582918523,0,0,2
726,1782582918857,0,0,2
727,1782582919090,0,0,2
728,1782582919472,0,0,2
729,1782582919673,0,0,2
730,1782582920222,0,0,2
731,1782582920555,0,0,2
732,1782582920938,0,0,2
733,1782582926183,0,0,2
734,1782582926534,0,0,2
735,1782582926884,0,0,2
736,1782582927999,0,0,2
737,1782582928315,0,0,2
738,1782582928581,0,0,2
739,1782582928931,0,0,2
740,1782582929198,0,0,2
741,1782582929447,0,0,2
742,1782582930047,0,0,2
743,1782582930380,0,0,2
744,1782582930663,0,0,2
745,1782582931029,0,0,2
746,1782582931662,0,0,2
747,1782582931912,0,0,2
748,1782582932096,0,0,2
749,1782582932445,0,0,2
750,1782582932694,0,0,2
751,1782582933011,0,0,2
752,1782582934560,0,0,2
753,1782582935992,0,0,2
754,1782582936276,0,0,2
755,1782582936642,0,0,2
756,1782582937191,0,0,2
757,1782582937540,0,0,2
758,1782582937924,0,0,2
759,1782582941071,0,0,2
760,1782582943169,0,0,2
761,1782582944169,0,0,2
762,1782582944585,0,0,2
763,1782582945201,0,0,2
764,1782582945517,0,0,2
765,1782582945734,0,0,2
766,1782582946416,0,0,2
767,1782582946534,0,0,2
768,1782582946833,0,0,2
769,1782582947182,0,0,2
770,1782582947482,0,0,2
771,1782582948132,0,0,2
772,1782582949331,0,0,2
773,1782582950746,0,0,2
774,1782582951013,0,0,2
775,1782582952778,0,0,2
776,1782582953144,0,0,2
777,1782582953444,0,0,2
778,1782582953710,0,0,2
779,1782582955109,0,0,2
780,1782582955442,0,0,2
781,1782582955808,0,0,2
782,1782582956075,0,0,2
783,1782582956259,0,0,2
784,1782582956908,0,0,2
785,1782582957274,0,0,2
786,1782582957574,0,0,2
787,1782582957907,0,0,2
788,1782582958823,0,0,2
789,1782582959023,0,0,2
790,1782582962570,0,0,2
791,1782582962953,0,0,2
792,1782582963220,0,0,2
793,1782582963552,0,0,2
794,1782582964018,0,0,2
795,1782582964368,0,0,2
796,1782582964735,0,0,2
797,1782582964984,0,0,2
798,1782582966533,0,0,2
799,1782582974093,0,0,2
800,1782582974410,0,0,2
801,1782582974709,0,0,2
802,1782582976125,0,0,2
803,1782582976391,0,0,2
804,1782582979622,0,0,2
805,1782582979955,0,0,2
806,1782582980238,0,0,2
807,1782582980638,0,0,2
808,1782582980788,0,0,2
809,1782582981404,0,0,2
810,1782582982036,0,0,2
811,1782582982370,0,0,2
812,1782582982703,0,0,2
813,1782582983335,0,0,2
814,1782582983585,0,0,2
815,1782582985367,0,0,2
816,1782582985617,0,0,2
817,1782582987115,0,0,2
818,1782582987449,0,0,2
819,1782582987848,0,0,2
820,1782582988166,0,0,2
821,1782582988265,0,0,2
822,1782582988631,0,0,2
823,1782582989495,0,0,194
824,1782582989495,0,0,2
825,1782582992811,0,0,2
826,1782582993960,0,0,2
827,1782582994343,0,0,2
828,1782582994676,0,0,2
829,1782582994992,0,0,2
830,1782582995558,0,0,2
831,1782582995993,0,0,2
832,1782582996841,0,0,2
833,1782582997191,0,0,2
834,1782582997757,0,0,2
835,1782582999206,0,0,2
836,1782582999522,0,0,2
837,1782582999822,0,0,2
838,1782583000388,0,0,2
839,1782583000488,0,0,2
840,1782583001087,0,0,2
841,1782583001670,0,0,2
842,1782583002320,0,0,2
843,1782583002586,0,0,2
844,1782583004035,0,0,2
845,1782583004418,0,0,2
846,1782583005384,0,0,2
847,1782583005650,0,0,2
848,1782583005950,0,0,2
849,1782583131778,0,0,2
850,1782583132077,0,0,2
851,1782583132444,0,0,2
852,1782583132777,0,0,2
853,1782583133443,0,0,2
854,1782583134059,0,0,2
855,1782583134159,0,0,2
856,1782583134559,0,0,2
857,1782583138355,0,0,2
858,1782583138639,0,0,2
859,1782583139521,0,0,2
860,1782583139872,0,0,2
861,1782583140287,0,0,2
862,1782583140604,0,0,2
863,1782583141503,0,0,2
864,1782583141621,0,0,2
865,1782583141985,0,0,2
866,1782583142303,0,0,2
867,1782583146082,0,0,2
868,1782583146965,0,0,2
869,1782583147314,0,0,2
870,1782583147715,0,0,2
871,1782583148913,0,0,2
872,1782583149129,0,0,2
873,1782583149780,0,0,2
874,1782583151428,0,0,2
875,1782583151761,0,0,2
876,1782583152078,0,0,2
877,1782583154176,0,0,2
878,1782583156241,0,0,2
879,1782583156440,0,0,2
880,1782583156707,0,0,2
881,1782583157091,0,0,2
882,1782583160237,0,0,2
883,1782583160570,0,0,2
884,1782583160838,0,0,2
885,1782583162002,0,0,2
886,1782583162369,0,0,2
887,1782583162618,0,0,2
888,1782583163002,0,0,2
889,1782583163268,0,0,2
890,1782583164700,0,0,2
