index,date,BMS_MODE
0,1782582316331,2
1,1782582316880,2
2,1782582317346,2
3,1782582318362,2
4,1782582318861,2
5,1782582319861,2
6,1782582320427,2
7,1782582320960,2
8,1782582321476,2
9,1782582322891,2
10,1782582323874,2
11,1782582324490,2
12,1782582325456,2
13,1782582326055,2
14,1782582326522,2
15,1782582369952,2
16,1782582370901,2
17,1782582371600,2
18,1782582373099,2
19,1782582373482,2
20,1782582373665,2
21,1782582374598,2
22,1782582375614,2
23,1782582377678,2
24,1782582377995,2
25,1782582378361,2
26,1782582378844,2
27,1782582380793,2
28,1782582381309,2
29,1782582382026,2
30,1782582382326,2
31,1782582383024,2
32,1782582386072,2
33,1782582389086,2
34,1782582390052,2
35,1782582390684,2
36,1782582391650,2
37,1782582392716,2
38,1782582393132,2
39,1782582393366,2
40,1782582394131,2
41,1782582395397,2
42,1782582396413,2
43,1782582396962,2
44,1782582397229,2
45,1782582397678,2
46,1782582397795,2
47,1782582398378,2
48,1782582399693,2
49,1782582399943,2
50,1782582400194,2
51,1782582401275,2
52,1782582401592,2
53,1782582401925,2
54,1782582402991,2
55,1782582403174,2
56,1782582404256,2
57,1782582404840,2
58,1782582405638,2
59,1782582406755,2
60,1782582407254,2
61,1782582407654,2
62,1782582408054,2
63,1782582412533,2
64,1782582414032,2
65,1782582414716,2
66,1782582415280,2
67,1782582416747,2
68,1782582419127,2
69,1782582419843,2
70,1782582420394,2
71,1782582421176,2
72,1782582422308,2
73,1782582422408,2
74,1782582423358,2
75,1782582426587,2
76,1782582426704,2
77,1782582428286,2
78,1782582429268,2
79,1782582429785,2
80,1782582430002,2
81,1782582430801,2
82,1782582432016,2
83,1782582432283,2
84,1782582433815,2
85,1782582434515,2
86,1782582435080,2
87,1782582435680,2
88,1782582435796,2
89,1782582438345,2
90,1782582440975,2
91,1782582443506,2
92,1782582445871,2
93,1782582446138,2
94,1782582448202,2
95,1782582448369,2
96,1782582449052,2
97,1782582450368,2
98,1782582450767,2
99,1782582451333,2
100,1782582452832,2
101,1782582453016,2
102,1782582453448,2
103,1782582454264,2
104,1782582456779,2
105,1782582458411,2
106,1782582459060,2
107,1782582460659,2
108,1782582461192,2
109,1782582462424,2
110,1782582464856,2
111,1782582465055,2
112,1782582465505,2
113,1782582465655,2
114,1782582466271,2
115,1782582466620,2
116,1782582467836,2
117,1782582468169,2
118,1782582468335,2
119,1782582468819,2
120,1782582470184,2
121,1782582470484,2
122,1782582471133,2
123,1782582471317,2
124,1782582472399,2
125,1782582472849,2
126,1782582472899,2
127,1782582474065,2
128,1782582474863,2
129,1782582475364,2
130,1782582475896,2
131,1782582476362,2
132,1782582477446,2
133,1782582477977,2
134,1782582479509,2
135,1782582480076,2
136,1782582480608,2
137,1782582481191,2
138,1782582482091,2
139,1782582482673,1018
140,1782582483173,2
141,1782582483840,2
142,1782582484623,2
143,1782582485254,2
144,1782582485704,2
145,1782582485788,2
146,1782582486870,2
147,1782582487886,2
148,1782582488286,2
149,1782582489269,2
150,1782582490217,2
151,1782582499693,2
152,1782582499943,2
153,1782582500492,2
154,1782582501158,2
155,1782582501608,2
156,1782582502573,2
157,1782582504355,2
158,1782582504638,2
159,1782582505154,2
160,1782582505722,2
161,1782582507802,2
162,1782582509534,2
163,1782582509684,2
164,1782582511600,2
165,1782582511965,2
166,1782582513165,2
167,1782582514996,2
168,1782582515429,2
169,1782582516961,2
170,1782582517545,2
171,1782582518210,2
172,1782582519276,2
173,1782582520176,2
174,1782582520408,2
175,1782582520793,2
176,1782582522190,2
177,1782582522806,2
178,1782582523855,2
179,1782582525121,2
180,1782582525554,2
181,1782582526920,2
182,1782582529834,2
183,1782582530033,2
184,1782582531582,2
185,1782582532432,2
186,1782582533597,2
187,1782582533881,2
188,1782582534464,2
189,1782582535962,2
190,1782582537228,2
191,1782582539592,2
192,1782582540175,2
193,1782582541008,2
194,1782582541408,2
195,1782582542906,2
196,1782582543389,2
197,1782582543905,2
198,1782582544938,2
199,1782582546387,2
200,1782582547403,2
201,1782582548868,2
202,1782582549551,2
203,1782582549984,2
204,1782582550516,2
205,1782582551116,2
206,1782582551583,2
207,1782582552132,2
208,1782582553730,2
209,1782582554114,2
210,1782582554746,2
211,1782582555563,2
212,1782582556145,2
213,1782582556644,2
214,1782582557228,2
215,1782582559109,2
216,1782582559659,2
217,1782582560525,2
218,1782582561141,2
219,1782582561607,2
220,1782582562207,2
221,1782582562673,2
222,1782582563139,2
223,1782582563722,2
224,1782582564155,2
225,1782582565137,2
226,1782582565587,2
227,1782582566153,1538
228,1782582566620,2
229,1782582567602,2
230,1782582568035,2
231,1782582568501,2
232,1782582568918,2
233,1782582569500,2
234,1782582570367,2
235,1782582571948,2
236,1782582572315,2
237,1782582572748,2
238,1782582572848,2
239,1782582573331,2
240,1782582573963,2
241,1782582575112,2
242,1782582576145,2
243,1782582577228,2
244,1782582577660,2
245,1782582578194,2
246,1782582578776,2
247,1782582578810,2
248,1782582579775,2
249,1782582580841,2
250,1782582581407,2
251,1782582582207,2
252,1782582582840,2
253,1782582583239,2
254,1782582584772,2
255,1782582585387,2
256,1782582585454,2
257,1782582585887,2
258,1782582586886,2
259,1782582587335,2
260,1782582589966,2
261,1782582590517,2
262,1782582591949,2
263,1782582592382,2
264,1782582594680,2
265,1782582595645,2
266,1782582596178,2
267,1782582596861,2
268,1782582597344,2
269,1782582598359,2
270,1782582599293,2
271,1782582599908,2
272,1782582600407,2
273,1782582600991,2
274,1782582601990,2
275,1782582602656,2
276,1782582603090,2
277,1782582604155,2
278,1782582604187,2
279,1782582604721,2
280,1782582605254,2
281,1782582606786,2
282,1782582607268,2
283,1782582609217,2
284,1782582610382,2
285,1782582611316,2
286,1782582611865,2
287,1782582612348,2
288,1782582613463,2
289,1782582613946,2
290,1782582614979,2
291,1782582616445,2
292,1782582617511,2
293,1782582618526,2
294,1782582618959,2
295,1782582619925,2
296,1782582620942,2
297,1782582621523,2
298,1782582621973,2
299,1782582622539,2
300,1782582623438,2
301,1782582624404,2
302,1782582626186,2
303,1782582626769,2
304,1782582627236,2
305,1782582627302,2
306,1782582629384,2
307,1782582629784,2
308,1782582630333,2
309,1782582630933,2
310,1782582631315,2
311,1782582633447,2
312,1782582635495,2
313,1782582636145,2
314,1782582636627,2
315,1782582637244,2
316,1782582637793,2
317,1782582638209,2
318,1782582639292,2
319,1782582640840,2
320,1782582641506,2
321,1782582641940,2
322,1782582642789,2
323,1782582643988,2
324,1782582644987,2
325,1782582646086,2
326,1782582646703,2
327,1782582647418,2
328,1782582648368,2
329,1782582650832,2
330,1782582651365,2
331,1782582652081,2
332,1782582652664,2
333,1782582653064,2
334,1782582653613,2
335,1782582654029,2
336,1782582654595,2
337,1782582655129,2
338,1782582655595,2
339,1782582657177,2
340,1782582657726,2
341,1782582658293,2
342,1782582659441,2
343,1782582659908,2
344,1782582660441,2
345,1782582660457,2
346,1782582661058,2
347,1782582662455,2
348,1782582663539,2
349,1782582664588,2
350,1782582665137,2
351,1782582666120,2
352,1782582666686,2
353,1782582667669,2
354,1782582668352,2
355,1782582669200,2
356,1782582669717,2
357,1782582670300,2
358,1782582670882,2
359,1782582671682,2
360,1782582672780,2
361,1782582672881,2
362,1782582673363,2
363,1782582674230,2
364,1782582674896,2
365,1782582675296,2
366,1782582675745,2
367,1782582675778,2
368,1782582676544,2
369,1782582677129,2
370,1782582677660,2
371,1782582677677,2
372,1782582678109,2
373,1782582678992,2
374,1782582679925,2
375,1782582680457,2
376,1782582681390,2
377,1782582681457,2
378,1782582682439,2
379,1782582682489,2
380,1782582684122,2
381,1782582685153,2
382,1782582686636,2
383,1782582686752,2
384,1782582687335,2
385,1782582688884,2
386,1782582689417,2
387,1782582689966,2
388,1782582690067,2
389,1782582696161,2
390,1782582697327,2
391,1782582697361,2
392,1782582698943,2
393,1782582699392,2
394,1782582699759,2
395,1782582702140,2
396,1782582706753,2
397,1782582709250,2
398,1782582709916,2
399,1782582710565,2
400,1782582711481,2
401,1782582712465,2
402,1782582713596,2
403,1782582713913,2
404,1782582715845,2
405,1782582719308,2
406,1782582719808,2
407,1782582721307,2
408,1782582721790,2
409,1782582722289,2
410,1782582723438,2
411,1782582724021,2
412,1782582724504,2
413,1782582725586,2
414,1782582726003,2
415,1782582726635,2
416,1782582727085,2
417,1782582727652,2
418,1782582728634,2
419,1782582729266,2
420,1782582730698,2
421,1782582731198,2
422,1782582731797,2
423,1782582731831,2
424,1782582732831,2
425,1782582733413,2
426,1782582733514,2
427,1782582734995,2
428,1782582735461,2
429,1782582735961,2
430,1782582741589,2
431,1782582741972,2
432,1782582742039,2
433,1782582742372,2
434,1782582742822,2
435,1782582743105,2
436,1782582743870,2
437,1782582744221,2
438,1782582744986,2
439,1782582745653,2
440,1782582746219,2
441,1782582747034,2
442,1782582747267,2
443,1782582747584,2
444,1782582748966,2
445,1782582749533,2
446,1782582750915,2
447,1782582762372,2
448,1782582762638,2
449,1782582762705,2
450,1782582763789,2
451,1782582764653,2
452,1782582765137,2
453,1782582765769,2
454,1782582765919,2
455,1782582769584,2
456,1782582770216,2
457,1782582770731,2
458,1782582772080,2
459,1782582773014,2
460,1782582774512,2
461,1782582774878,2
462,1782582776793,2
463,1782582777259,2
464,1782582777875,2
465,1782582778525,2
466,1782582781540,2
467,1782582782022,2
468,1782582782888,2
469,1782582784021,2
470,1782582785036,2
471,1782582785719,2
472,1782582786652,2
473,1782582787118,2
474,1782582788151,2
475,1782582789317,2
476,1782582789716,2
477,1782582791247,2
478,1782582791931,2
479,1782582792330,2
480,1782582793962,2
481,1782582794561,2
482,1782582794961,2
483,1782582796493,2
484,1782582797210,2
485,1782582797776,2
486,1782582798891,2
487,1782582799374,2
488,1782582799923,2
489,1782582800756,2
490,1782582801822,2
491,1782582803887,2
492,1782582804336,2
493,1782582804752,2
494,1782582805718,2
495,1782582806235,2
496,1782582806685,2
497,1782582807267,2
498,1782582808200,2
499,1782582808782,2
500,1782582810715,2
501,1782582811714,2
502,1782582813112,2
503,1782582813729,2
504,1782582814195,2
505,1782582814245,2
506,1782582814761,2
507,1782582815710,2
508,1782582816359,2
509,1782582816793,2
510,1782582817842,2
511,1782582818891,2
512,1782582819357,2
513,1782582820506,2
514,1782582820989,2
515,1782582821572,2
516,1782582822755,2
517,1782582823237,2
518,1782582823804,2
