index,date,LONGITUDE
0,1780259512979,-43.9747
1,1780259513480,-43.9747
2,1780259515046,-43.9747
3,1780259515462,-43.9747
4,1780259516796,-43.9747
5,1780259517045,-43.9747
6,1780259518895,-43.9747
7,1780259519479,-43.9747
8,1780259521446,-43.9747
9,1780259522896,-43.9747
10,1780259523729,-43.9747
11,1780259524879,-43.9747
12,1780259530715,-43.9747
13,1780259618573,-43.9747
14,1780259618973,-43.9747
15,1780259628056,-43.9747
16,1780259628373,-43.9747
17,1780259629139,-43.9747
18,1780259629706,-43.9747
19,1780259632306,-43.9747
20,1780259634122,-43.9747
21,1780259635023,-43.9747
22,1780259636089,-43.9746
23,1780259637755,-43.9746
24,1780259638622,-43.9746
25,1780259642455,-43.9746
26,1780259643572,-43.9746
27,1780259647089,-43.9746
28,1780259647289,-43.9746
29,1780259649272,-43.9746
30,1780259650338,-43.9746
31,1780259651738,-43.9746
32,1780259651989,-43.9746
33,1780259653138,-43.9746
34,1780259653805,-43.9746
35,1780259654422,-43.9746
36,1780259654788,-43.9746
37,1780259655287,-43.9746
38,1780259657221,-43.9746
39,1780259657638,-43.9746
40,1780259657837,-43.9746
41,1780259658004,-43.9746
42,1780259658305,-43.9746
43,1780259659088,-43.9746
44,1780259660237,-43.9746
45,1780259662671,-43.9746
46,1780259664570,-43.9746
47,1780259666337,-43.9746
48,1780259669020,-43.9746
49,1780259671120,-43.9747
50,1780259672120,-43.9747
51,1780259678704,-43.9747
52,1780259684953,-43.9747
53,1780259689736,-43.9747
54,1780259690969,-43.9747
55,1780259691586,-43.9747
56,1780259692786,-43.9747
57,1780259699569,-43.9746
58,1780259702519,-43.9746
59,1780259703085,-43.9746
60,1780259703902,-43.9746
61,1780259707485,-43.9746
62,1780259708352,-43.9746
63,1780259708918,-43.9746
64,1780259710034,-43.9746
65,1780259710484,-43.9746
66,1780259711268,-43.9746
67,1780259711935,-43.9746
68,1780259712102,-43.9746
69,1780259718202,-43.9746
70,1780259718451,-43.9746
71,1780259718568,-43.9746
72,1780259722884,-43.9746
73,1780259723583,-43.9746
74,1780259724868,-43.9746
75,1780259726467,-43.9746
76,1780259727767,-43.9747
77,1780259729668,-43.9747
78,1780259732467,-43.9747
79,1780259734617,-43.9747
80,1780259735183,-43.9747
81,1780259735400,-43.9747
82,1780259741699,-43.9747
83,1780259743599,-43.9747
84,1780259744216,-43.9747
85,1780259747066,-43.9747
86,1780259747233,-43.9747
87,1780259747766,-43.9747
88,1780259752048,-43.9747
89,1780259752716,-43.9747
90,1780259754965,-43.9747
91,1780259755382,-43.9747
92,1780259756199,-43.9747
93,1780259761215,-43.9747
94,1780259763498,-43.9747
95,1780259764548,-43.9747
96,1780259769215,-43.9747
97,1780259770698,-43.9747
98,1780259773548,-43.9747
99,1780259774781,-43.9747
100,1780259775148,-43.9747
101,1780259775948,-43.9747
102,1780259776348,429.497
103,1780259776930,-43.9747
104,1780259777547,-43.9747
105,1780259779814,-43.9747
106,1780259780098,-43.9747
107,1780259781130,-43.9747
108,1780259781431,-43.9747
109,1780259786780,-43.9747
110,1780259787813,-43.9747
111,1780259789430,-43.9747
112,1780259791780,-43.9747
113,1780259792264,-43.9747
114,1780259792680,-43.9747
115,1780259796730,-43.9747
116,1780259798380,-43.9747
117,1780259799863,-43.9747
118,1780259801429,-43.9747
119,1780259802747,-43.9747
120,1780259805129,-43.9746
121,1780259805596,-43.9747
122,1780259807479,-43.9747
123,1780259808146,-43.9747
124,1780259809295,-43.9747
125,1780259809462,-43.9747
126,1780259811779,-43.9747
127,1780259812062,-43.9747
128,1780259812813,-43.9747
129,1780259814662,-43.9747
130,1780259815445,-43.9747
131,1780259817562,-43.9747
132,1780259818095,-43.9747
133,1780259821695,-43.9747
134,1780259823361,-43.9747
135,1780259824012,-43.9747
136,1780259824229,429.497
137,1780259826545,-43.9747
138,1780259827361,-43.9747
139,1780259828245,-43.9747
140,1780259829745,-43.9747
141,1780259832228,-43.9747
142,1780259832511,-43.9747
143,1780259843777,-43.9747
144,1780259844079,-43.9747
145,1780259847610,-43.9747
146,1780259850293,-43.9747
147,1780259854293,-43.9747
148,1780259854676,-43.9747
149,1780259855743,-43.9747
150,1780259856244,-43.9747
151,1780259856693,-43.9747
152,1780259857143,-43.9747
153,1780259858677,-43.9749
154,1780259859243,-43.9749
155,1780259859859,-43.9749
156,1780259861026,-43.975
157,1780259861310,-43.975
158,1780259866376,-43.9748
159,1780259867209,-43.9748
160,1780259870342,-43.9747
161,1780259870926,-43.9747
162,1780259871209,-43.9747
163,1780259874393,-43.9747
