index,date,CELL_1,CELL_2,CELL_3,CELL_4
0,1780259518847,3.3,3.31,3.31,3.32
1,1780259609674,3.31,3.32,3.32,3.32
2,1780259613757,3.31,3.32,3.32,3.32
3,1780259645922,3.31,3.32,3.32,3.32
4,1780259648721,3.31,3.32,3.32,3.32
5,1780259659404,3.31,3.32,3.32,3.32
6,1780259662137,3.31,3.32,3.32,3.32
7,1780259686353,3.31,3.32,3.32,3.32
8,1780259686970,3.31,3.32,3.32,3.32
9,1780259690186,3.31,3.32,3.32,3.32
10,1780259692203,3.31,3.32,3.32,3.32
11,1780259713151,3.31,3.32,3.32,3.32
12,1780259718651,3.31,3.32,3.32,3.32
13,1780259722251,3.31,3.32,3.32,3.32
14,1780259726017,3.31,3.32,3.32,3.32
15,1780259732833,3.31,3.32,3.32,3.32
16,1780259734318,3.31,3.32,3.32,3.32
17,1780259741983,3.31,3.32,3.32,3.32
18,1780259745487,3.31,3.32,3.32,3.32
19,1780259748749,3.31,3.32,3.32,3.32
20,1780259749667,3.31,3.32,3.32,3.32
21,1780259756248,3.31,3.32,3.32,3.32
22,1780259758682,3.31,3.32,3.32,3.32
23,1780259759899,3.31,3.32,3.32,3.32
24,1780259766415,3.31,3.32,3.32,3.32
25,1780259767481,3.31,3.32,3.32,3.32
26,1780259771482,3.31,3.32,3.32,3.32
27,1780259779981,3.31,3.32,3.32,3.32
28,1780259781581,3.31,3.32,3.32,3.32
29,1780259782197,3.31,3.32,3.32,3.32
30,1780259787196,3.31,3.32,3.32,3.32
31,1780259788347,3.31,3.32,3.32,3.32
32,1780259789547,3.31,3.32,3.32,3.32
33,1780259798746,3.31,3.32,3.32,3.32
34,1780259813212,3.31,3.32,3.32,3.32
35,1780259822728,3.31,3.32,3.32,3.32
36,1780259836062,3.31,3.32,3.32,3.32
37,1780259839394,3.31,3.32,3.32,3.32
38,1780259852143,3.3,3.3,3.31,3.32
39,1780259856527,3.29,3.25,3.29,3.31
40,1780259869809,3.29,3.3,3.3,3.32
