index,date,GYRO_X,GYRO_Y,GYRO_Z
157,1780259692086,325,-5556,6229
158,1780259692420,316,-5544,6219
159,1780259696621,375,-5592,6185
160,1780259696687,363,-5600,6186
161,1780259697589,319,-5543,6232
162,1780259698819,327,-5553,6227
163,1780259700020,327,-5552,6220
164,1780259700502,298,-5568,6235
165,1780259700585,302,-5546,6218
166,1780259701452,353,-5550,6213
167,1780259702219,324,-5572,6215
168,1780259703285,302,-5558,6214
169,1780259703619,306,-5533,6217
170,1780259703852,308,-5562,6254
171,1780259704368,324,-5591,6204
172,1780259704420,255,-5566,6242
173,1780259704668,366,-5552,6201
174,1780259704785,334,-5528,6234
175,1780259706003,318,-5554,6220
176,1780259706252,308,-5550,6219
177,1780259706936,323,-5558,6228
178,1780259707435,324,-5556,6206
179,1780259707885,322,-5560,6214
180,1780259708869,304,-5551,6222
181,1780259708985,286,-5539,6178
182,1780259709021,310,-5570,6317
183,1780259709537,344,-5550,6229
184,1780259710735,308,-5552,6225
185,1780259711101,303,-5605,6249
186,1780259711717,303,-5572,6222
187,1780259712185,316,-5558,6243
188,1780259712235,326,-5549,6236
189,1780259712884,319,-5551,6250
190,1780259714785,321,-5516,6252
191,1780259715485,336,-5602,6267
192,1780259716234,316,-5565,6240
193,1780259716917,311,-5554,6226
194,1780259718401,288,-5546,6250
195,1780259718517,332,-5608,6264
196,1780259719584,322,-5525,6222
197,1780259719934,401,-5643,6077
198,1780259720485,284,-5606,6158
199,1780259721217,6246,0,0
200,1780259721751,315,-5560,6224
201,1780259723301,326,-5560,6201
202,1780259725683,322,-5558,6223
203,1780259725817,340,-5546,6207
204,1780259726301,332,-5564,6212
205,1780259727600,332,-5564,6213
206,1780259728417,308,-5556,6217
207,1780259729701,312,-5559,6220
208,1780259729817,321,-5534,6245
209,1780259730035,296,-5574,6244
210,1780259730317,316,-5568,6236
211,1780259731017,310,-5558,6224
212,1780259731384,321,-5550,6217
213,1780259731435,327,-5571,6190
214,1780259732334,348,-5530,6237
215,1780259733334,267,-5582,6270
216,1780259733868,294,-5558,6243
217,1780259733984,328,-5548,6210
218,1780259734400,288,-5555,6240
219,1780259735766,306,-5580,6258
220,1780259735967,308,-5536,6185
221,1780259736084,296,-5574,6256
222,1780259736800,340,-5549,6237
223,1780259737733,270,-5337,6004
224,1780259738067,286,-5462,6156
225,1780259739183,316,-5560,6244
226,1780259739716,328,-5520,6232
227,1780259741199,307,-5576,6247
228,1780259741749,298,-5551,6230
229,1780259741817,316,-5565,6232
230,1780259742649,316,-5572,6228
231,1780259743233,318,-5561,6240
232,1780259744383,324,-5544,6201
233,1780259744917,322,-5559,6233
234,1780259745616,304,-5570,6216
235,1780259746366,316,-5552,6255
236,1780259747399,315,-5539,6206
237,1780259747933,317,-5554,6220
238,1780259748383,320,-5558,6216
239,1780259749283,312,-5563,6219
240,1780259752632,299,-5566,6229
241,1780259752832,304,-5556,6217
242,1780259752966,320,-5561,6228
243,1780259753132,311,-5556,6234
244,1780259753200,320,-5550,6227
245,1780259754599,310,-5557,6232
246,1780259755082,340,-5597,6228
247,1780259756082,309,-5558,6222
248,1780259756398,303,-5561,6228
249,1780259756548,323,-5547,6230
250,1780259757066,310,-5564,6213
251,1780259757099,291,-5564,6224
252,1780259758148,318,-5554,6232
253,1780259758932,314,-5574,6232
254,1780259758967,308,-5556,6221
255,1780259759432,312,-5559,6210
256,1780259759465,299,-5556,6231
257,1780259760232,325,-5548,6215
258,1780259762582,316,-5538,6207
259,1780259762698,369,-5546,6220
260,1780259763065,348,-5560,6189
261,1780259763316,327,-5558,6226
262,1780259763865,315,-5567,6286
263,1780259764668,182,-5521,6148
264,1780259766704,372,-5617,6192
265,1780259767198,392,-5569,6219
266,1780259767315,391,-5609,6199
267,1780259767648,396,-5575,6174
268,1780259768065,408,-5579,6212
269,1780259768964,248,-5514,6236
270,1780259769798,338,-5558,6236
271,1780259769881,318,-5557,6221
272,1780259770365,320,-5566,6234
273,1780259770484,288,-5582,6234
274,1780259770948,350,-5554,6237
275,1780259771897,370,-5565,6293
276,1780259772548,314,-5576,6234
277,1780259772964,352,-5571,6197
278,1780259775447,318,-5576,6199
279,1780259776064,315,-5553,6248
280,1780259778332,313,-5571,6228
281,1780259779682,334,-5556,6230
282,1780259780465,320,-5558,6244
283,1780259780764,352,-5584,6234
284,1780259780930,299,-5557,6192
285,1780259781332,325,-5674,6582
286,1780259781497,339,-5840,6434
287,1780259781631,469,-5392,5653
288,1780259783114,339,-5462,6142
289,1780259785297,405,-5510,6187
290,1780259785880,452,-5722,6244
291,1780259786497,531,-5620,6149
292,1780259789630,761,-5863,5913
293,1780259789963,624,-5363,6114
294,1780259790330,72,-5386,6275
295,1780259790664,-162,-5242,6313
296,1780259791147,710,-5491,6320
297,1780259791646,224,-5580,6278
298,1780259791814,414,-5554,6198
299,1780259792385,315,-5538,6248
300,1780259794797,328,-5541,6149
301,1780259796330,346,-5563,6255
302,1780259797713,344,-5558,6222
303,1780259798664,304,-5554,6211
304,1780259798863,326,-5550,6226
305,1780259799196,329,-5555,6205
306,1780259799397,327,-5550,6205
307,1780259801047,328,-5556,6221
308,1780259801579,325,-5560,6222
309,1780259801746,325,-5560,6214
310,1780259802246,323,-5550,6245
311,1780259804063,310,-5594,6252
312,1780259804313,334,-5536,6219
313,1780259806414,6229,0,1
314,1780259807079,367,-5542,6229
315,1780259807229,277,-5578,6206
316,1780259807764,342,-5558,6234
317,1780259809129,329,-5566,6232
318,1780259809379,304,-5545,6217
319,1780259810281,328,-5562,6228
320,1780259810662,274,-5565,6236
321,1780259810912,316,-5568,6231
322,1780259811279,320,-5560,6226
323,1780259811363,340,-5531,6215
324,1780259812429,299,-5554,6222
325,1780259812562,338,-5566,6220
326,1780259812646,308,-5538,6228
327,1780259812880,298,-5524,6218
328,1780259814495,306,-5546,6236
329,1780259814545,330,-5570,6199
330,1780259814745,334,-5552,6212
331,1780259814779,311,-5563,6236
332,1780259815562,298,-5562,6199
333,1780259817429,334,-5576,6197
334,1780259817711,328,-5557,6178
335,1780259818545,318,-5570,6234
336,1780259818995,321,-5554,6234
337,1780259821762,340,-5570,6230
338,1780259822012,295,-5550,6224
339,1780259822145,340,-5549,6224
340,1780259823963,320,-5566,6217
341,1780259824128,325,-5581,6238
342,1780259824678,306,-5545,6212
343,1780259825078,328,-5572,6214
344,1780259825228,308,-5552,6236
345,1780259828279,323,-5560,6240
346,1780259828694,320,-5566,6260
347,1780259828744,286,-5568,6228
348,1780259829079,329,-5557,6246
349,1780259829544,326,-5566,6212
350,1780259830028,320,-5541,6231
351,1780259830445,318,-5561,6222
352,1780259831429,316,-5561,6233
353,1780259831595,324,-5564,6222
354,1780259832628,322,-5564,6238
355,1780259833128,328,-5556,6230
356,1780259833945,317,-5545,6218
357,1780259834111,324,-5566,6234
358,1780259834494,314,-5554,6222
359,1780259834944,311,-5567,6230
360,1780259835144,318,-5558,6218
361,1780259836461,314,-5551,6232
