index,date,LATITUDE
0,1780259511048,-19.8728
1,1780259513431,-19.8728
2,1780259519312,-19.8729
3,1780259520812,-19.8729
4,1780259521412,-19.8728
5,1780259523345,-19.8728
6,1780259528378,-19.8728
7,1780259528796,-19.8728
8,1780259529661,-19.8728
9,1780259529962,-19.8728
10,1780259530662,-19.8729
11,1780259530979,-19.8729
12,1780259532512,429.497
13,1780259608224,-19.8729
14,1780259616123,-19.8729
15,1780259616608,-19.8729
16,1780259626940,-19.8729
17,1780259628923,-19.8729
18,1780259629322,-19.8729
19,1780259632256,-19.8729
20,1780259633455,-19.8729
21,1780259636622,-19.8727
22,1780259638173,-19.8727
23,1780259638756,-19.8727
24,1780259640772,-19.8727
25,1780259640972,-19.8727
26,1780259644105,-19.8727
27,1780259644605,-19.8727
28,1780259645722,-19.8727
29,1780259646172,-19.8727
30,1780259651654,-19.8727
31,1780259651955,-19.8727
32,1780259655621,-19.8727
33,1780259657054,-19.8727
34,1780259657606,-19.8727
35,1780259660520,-19.8727
36,1780259662170,-19.8727
37,1780259662638,-19.8727
38,1780259669604,-19.8727
39,1780259670503,-19.8727
40,1780259671337,-19.8729
41,1780259671737,-19.8729
42,1780259671903,-19.8729
43,1780259672453,-19.8729
44,1780259680736,-19.8729
45,1780259683936,-19.8729
46,1780259687303,-19.8729
47,1780259687970,-19.8729
48,1780259688336,-19.8729
49,1780259691803,-19.8729
50,1780259691970,-19.8729
51,1780259698935,-19.8727
52,1780259700385,-19.8727
53,1780259702269,-19.8727
54,1780259704335,-19.8727
55,1780259706085,-19.8727
56,1780259707402,-19.8727
57,1780259708019,-19.8727
58,1780259709501,-19.8727
59,1780259710284,-19.8727
60,1780259712051,429.497
61,1780259712651,-19.8727
62,1780259715617,-19.8727
63,1780259720434,-19.8727
64,1780259724417,-19.8727
65,1780259725517,-19.8727
66,1780259727517,-19.8728
67,1780259729450,-19.8728
68,1780259734066,-19.8728
69,1780259734233,-19.8728
70,1780259735634,-19.8728
71,1780259738200,-19.8728
72,1780259738367,-19.8728
73,1780259738817,-19.8728
74,1780259742483,-19.8728
75,1780259746199,-19.8728
76,1780259747734,-19.8728
77,1780259754299,-19.8728
78,1780259755632,-19.8728
79,1780259756032,-19.8728
80,1780259761348,-19.8728
81,1780259764715,-19.8728
82,1780259765298,-19.8728
83,1780259767614,-19.8728
84,1780259768481,-19.8728
85,1780259768764,-19.8728
86,1780259772798,-19.8728
87,1780259773381,-19.8728
88,1780259773831,-19.8728
89,1780259779364,-19.8728
90,1780259780964,-19.8728
91,1780259784264,-19.8728
92,1780259785264,-19.8728
93,1780259788263,-19.8728
94,1780259789097,-19.8728
95,1780259791864,-19.8728
96,1780259795997,-19.8729
97,1780259797379,-19.8729
98,1780259798330,-19.8729
99,1780259804262,-19.8729
100,1780259804396,-19.8729
101,1780259804729,-19.8729
102,1780259806129,-19.8729
103,1780259806862,-19.8729
104,1780259808812,-19.8729
105,1780259809263,-19.8729
106,1780259810330,-19.8729
107,1780259814412,-19.8729
108,1780259819146,-19.8729
109,1780259819712,-19.8729
110,1780259823145,429.497
111,1780259826862,-19.8729
112,1780259827112,-19.8729
113,1780259827644,3.05e-05
114,1780259830978,-19.8729
115,1780259833261,-19.8729
116,1780259833461,-19.8729
117,1780259833494,-19.8729
118,1780259841195,-19.8729
119,1780259843160,-19.8729
120,1780259844944,-19.8729
121,1780259845261,-19.8729
122,1780259850127,-19.8729
123,1780259850627,-19.8729
124,1780259853560,-19.8729
125,1780259855160,-19.8729
126,1780259856194,-19.8729
127,1780259857977,-19.8729
128,1780259860610,-19.8729
129,1780259861193,-19.8729
130,1780259861509,-19.8729
131,1780259861809,-19.8729
132,1780259863460,-19.8728
133,1780259868243,-19.8729
134,1780259871159,-19.8729
