index,date,MODE
0,1780259510892,2
1,1780259513929,2
2,1780259515078,2
3,1780259530545,2
4,1780259617689,2
5,1780259668687,2
6,1780259709984,2
7,1780259769581,2
8,1780259771848,2
9,1780259834444,2
10,1780259837161,2
11,1780259851193,2
12,1780259858210,2
13,1780259866261,2
14,1780259867243,2
