index,date,ACCEL_X,ACCEL_Y,ACCEL_Z
224,1780259725151,4,-8,0
225,1780259725650,5,-10,-1
226,1780259725717,6,-10,1
227,1780259726384,5,-8,0
228,1780259726884,4,-7,0
229,1780259728667,3,-8,0
230,1780259729118,4,-9,0
231,1780259729367,4,-8,0
232,1780259730234,4,-7,0
233,1780259730517,4,-9,1
234,1780259731133,6,-8,2
235,1780259731267,2,-6,-1
236,1780259735100,4,-7,-1
237,1780259735918,4,-8,1
238,1780259737533,8,-8,4
239,1780259738567,-1,-4,-5
240,1780259738767,-3,-6,-2
241,1780259739300,4,-8,-1
242,1780259740083,5,-8,0
243,1780259740166,3,-7,-1
244,1780259741166,2,-8,0
245,1780259741250,5,-7,-1
246,1780259742199,4,-9,0
247,1780259742283,4,-9,-1
248,1780259743632,4,-7,0
249,1780259744632,2,-7,-1
250,1780259745117,4,-9,0
251,1780259745282,4,-8,-2
252,1780259745900,1,-8,-2
253,1780259746117,3,-8,0
254,1780259746399,4,-8,-1
255,1780259746649,4,-5,1
256,1780259749333,5,-8,1
257,1780259749366,4,-9,-1
258,1780259749501,3,-8,1
259,1780259749949,7,-9,-1
260,1780259750066,0,-5,-2
261,1780259751099,3,-8,0
262,1780259751266,5,-8,0
263,1780259751633,4,-8,0
264,1780259751932,3,-9,0
265,1780259752500,3,-9,0
266,1780259753035,4,-8,1
267,1780259753333,6,-8,0
268,1780259753449,6,-9,-1
269,1780259753782,3,-8,0
270,1780259754016,4,-9,1
271,1780259754548,3,-9,1
272,1780259754632,3,-7,1
273,1780259755285,4,-10,0
274,1780259755533,4,-7,-2
275,1780259755915,4,-7,0
276,1780259756365,6,-8,0
277,1780259756482,3,-8,0
278,1780259757149,5,-8,-1
279,1780259757316,4,-6,-1
280,1780259758182,5,-7,-1
281,1780259758482,5,-8,-1
282,1780259758815,4,-9,1
283,1780259759050,4,-7,-1
284,1780259759866,1,-8,-1
285,1780259760349,4,-9,-1
286,1780259760998,5,-7,-1
287,1780259761265,0,-10,-1
288,1780259761498,4,-7,0
289,1780259762665,4,-8,0
290,1780259763182,2,-7,-1
291,1780259763948,7,-7,0
292,1780259765499,0,-8,-2
293,1780259765948,8,-9,-4
294,1780259766565,5,-7,0
295,1780259766781,2,-8,-2
296,1780259766899,4,-6,-1
297,1780259767231,2,-7,-1
298,1780259767365,7,-8,-1
299,1780259769831,3,-9,0
300,1780259770532,3,-8,0
301,1780259770814,3,-7,1
302,1780259770981,4,-8,0
303,1780259771981,4,-6,0
304,1780259773664,7,-7,0
305,1780259774697,5,-7,-1
306,1780259774747,5,-8,2
307,1780259774981,4,-7,1
308,1780259775231,6,-8,1
309,1780259776515,2,-7,0
310,1780259777464,3,-8,-1
311,1780259778561,5,-9,0
312,1780259778698,4,-9,0
313,1780259779614,3,-9,0
314,1780259780315,6,-7,0
315,1780259781180,-4,-9,0
316,1780259782864,6,-8,-2
317,1780259783197,5,-8,1
318,1780259783314,6,-7,-1
319,1780259783447,10,-8,1
320,1780259783614,5,-18,-5
321,1780259784015,-3,-4,6
322,1780259784430,6,-7,1
323,1780259785713,2,-15,4
324,1780259786199,-5,-4,-5
325,1780259786664,-1,-9,-4
326,1780259787148,2,-2,-1
327,1780259787600,6,-10,1
328,1780259787780,5,-8,0
329,1780259789797,11,-10,1
330,1780259790047,-3,-9,-11
331,1780259790214,3,-19,-7
332,1780259790414,-4,-2,2
333,1780259790864,2,-8,-2
334,1780259791563,9,-10,-1
335,1780259792797,3,-7,-1
336,1780259794931,4,-7,-2
337,1780259797630,3,-8,0
338,1780259797747,4,-9,0
339,1780259797963,4,-7,0
340,1780259798696,6,-9,0
341,1780259799563,4,-8,0
342,1780259799646,3,-7,-1
343,1780259799930,4,-7,-1
344,1780259800013,4,-7,0
345,1780259801546,5,-8,1
346,1780259801796,5,-7,1
347,1780259801963,4,-8,0
348,1780259802113,3,-7,0
349,1780259802664,2,-7,-1
350,1780259803479,4,-8,1
351,1780259804096,4,-8,0
352,1780259804429,4,-7,-1
353,1780259805012,2,-8,-1
354,1780259805414,5,-7,0
355,1780259805746,5,-8,0
356,1780259806245,4,-7,-1
357,1780259806295,5,-8,0
358,1780259806530,3,-8,0
359,1780259807113,5,-9,-2
360,1780259807146,2,-6,1
361,1780259807279,4,-8,0
362,1780259807562,3,-6,1
363,1780259808429,4,-8,0
364,1780259809179,4,-7,0
365,1780259809579,4,-8,0
366,1780259809830,5,-8,1
367,1780259809879,2,-9,0
368,1780259810446,5,-7,0
369,1780259810695,5,-8,0
370,1780259810745,3,-9,0
371,1780259811479,4,-8,0
372,1780259811696,4,-8,-1
373,1780259812395,4,-7,1
374,1780259812595,5,-7,0
375,1780259812763,4,-8,-1
376,1780259813295,3,-9,0
377,1780259813379,-1,0,1330
378,1780259814245,5,-10,0
379,1780259814579,5,-9,-1
380,1780259814946,4,-7,0
381,1780259815728,4,-8,0
382,1780259816646,3,-10,2
383,1780259816731,4,-8,-1
384,1780259816812,4,-6,0
385,1780259818046,6,-8,0
386,1780259818912,4,-8,0
387,1780259819546,2,-7,0
388,1780259819846,6,-8,0
389,1780259819880,1,-7,-2
390,1780259820262,6,-8,0
391,1780259820845,5,-8,1
392,1780259821312,2,-8,-1
393,1780259821645,4,-8,0
394,1780259821812,3,-8,0
395,1780259822345,4,-9,-1
396,1780259822461,4,-8,-1
397,1780259823395,4,-9,-1
398,1780259823595,4,-8,0
399,1780259824262,6,-8,1
400,1780259825761,3,-8,-2
401,1780259825845,5,-7,-2
402,1780259826095,4,-5,2
403,1780259826913,3,-7,-1
404,1780259827478,3,-7,-1
405,1780259828861,5,-10,0
406,1780259829695,3,-7,1
407,1780259830361,4,-7,-1
408,1780259831311,2,-9,0
409,1780259831678,4,-7,-1
410,1780259831761,3,-8,0
411,1780259832094,2,-8,0
412,1780259832461,3,-8,-1
413,1780259832914,6,-8,0
414,1780259833328,5,-7,0
415,1780259833544,2,-8,0
416,1780259834278,3,-7,0
417,1780259834561,4,-8,0
418,1780259834861,5,-8,0
419,1780259834978,3,-7,1
420,1780259835344,5,-8,0
421,1780259835645,4,-8,0
422,1780259837461,3,-8,-1
423,1780259838245,4,-8,0
424,1780259838860,5,-7,0
425,1780259839112,4,-8,0
426,1780259840111,4,-9,0
427,1780259840827,4,-7,0
428,1780259841427,4,-8,0
429,1780259842577,4,-8,1
430,1780259842744,4,-7,-1
431,1780259842910,4,-8,0
432,1780259844844,5,-6,-1
433,1780259845511,2,-8,1
434,1780259845794,3,-8,0
435,1780259846294,6,-9,0
436,1780259846877,3,-9,0
437,1780259848027,5,-8,1
438,1780259848810,1,-9,-1
439,1780259849093,20,-19,0
440,1780259849760,4,-3,2
441,1780259850910,21,81,-5
442,1780259853010,-10,-20,1
443,1780259853177,-16,14,46
444,1780259853462,75,1,45
445,1780259853843,25,48,-14
446,1780259854426,-18,-23,0
447,1780259854793,31,34,-61
448,1780259855043,-38,4,-46
449,1780259855443,-1,-254,21
450,1780259855693,25,11,11
451,1780259856276,-146,87,-32
452,1780259856777,15,-54,63
453,1780259857560,108,-154,59
454,1780259857629,-9,-9,42
455,1780259858043,-112,-61,126
456,1780259858426,134,-354,503
457,1780259859326,76,467,-683
458,1780259861643,63,692,-877
459,1780259861711,122,560,-935
460,1780259862794,67,276,-306
461,1780259862959,38,-147,-32
462,1780259863376,22,-103,29
463,1780259864311,37,-334,283
464,1780259864476,94,-209,205
465,1780259864559,-206,-26,-99
466,1780259865476,105,-12,22
467,1780259865593,174,-78,108
468,1780259865794,170,-130,133
469,1780259865843,-37,-82,62
470,1780259867693,-23,10,-15
471,1780259868062,-17,4,-6
472,1780259868193,-20,5,-3
473,1780259868359,-16,0,-26
474,1780259869426,4,-7,-4
475,1780259870592,3,-8,-256
476,1780259870827,5,-9,0
477,1780259871610,3,-7,0
478,1780259871859,1,0,282
479,1780259872026,2,-8,-1
480,1780259872243,6,-8,0
481,1780259874626,2,-6,-1
482,1780259874992,2,-8,0
483,1780259875043,2,-8,1
484,1780259875993,3,-11,-1
485,1780259876525,3,-7,-1
486,1780259876892,4,-8,0
487,1780259876975,3,-11,1
488,1780259877275,3,-7,-1
