index,date,ERROR_ID,STACK,CELL,VOLTAGE,1,2,3,4
532,1768832754915,2,1,1,0.0,0,0,0,0
533,1768832755164,2,1,1,0.0,0,0,0,0
534,1768832755467,2,1,1,0.0,0,0,0,0
535,1768832755766,2,1,1,0.0,0,0,0,0
536,1768832756016,2,1,1,0.0,0,0,0,0
537,1768832756914,2,1,1,0.0,0,0,0,0
538,1768832757481,2,1,1,0.0,0,0,0,0
539,1768832758048,2,1,1,0.0,0,0,0,0
540,1768832758681,2,1,1,0.0,0,0,0,0
541,1768832758947,2,1,1,0.0,0,0,0,0
542,1768832759264,2,1,1,0.0,0,0,0,0
543,1768832759515,2,1,1,0.0,0,0,0,0
544,1768832759615,2,1,1,0.0,0,0,0,0
545,1768832759847,2,1,1,0.0,0,0,0,0
546,1768832760199,2,1,1,0.0,0,0,0,0
547,1768832760778,2,1,1,0.0,0,0,0,0
548,1768832761031,2,1,1,0.0,0,0,0,0
549,1768832761265,2,1,1,0.0,0,0,0,0
550,1768832761599,2,1,1,0.0,0,0,0,0
551,1768832761848,2,1,1,0.0,0,0,0,0
552,1768832762516,2,1,1,0.0,0,0,0,0
553,1768832763314,2,1,1,0.0,0,0,0,0
554,1768832763632,2,1,1,0.0,0,0,0,0
555,1768832764814,2,1,1,0.0,0,0,0,0
556,1768832765117,2,1,1,0.0,0,0,0,0
557,1768832765450,2,1,1,0.0,0,0,0,0
558,1768832765700,2,1,1,0.0,0,0,0,0
559,1768832765797,2,1,1,0.0,0,0,0,0
560,1768832766032,2,1,1,0.0,0,0,0,0
561,1768832766680,2,1,1,0.0,0,0,0,0
562,1768832766967,2,1,1,0.0,0,0,0,0
563,1768832767301,2,1,1,0.0,0,0,0,0
564,1768832767532,2,1,1,0.0,0,0,0,0
565,1768832768082,2,1,1,0.0,0,0,0,0
566,1768832768164,2,1,1,0.0,0,0,0,0
567,1768832768782,2,1,1,0.0,0,0,0,0
568,1768832769015,2,1,1,0.0,0,0,0,0
569,1768832769350,2,1,1,0.0,0,0,0,0
570,1768832770284,2,1,1,0.0,0,0,0,0
571,1768832770514,2,1,1,0.0,0,0,0,0
572,1768832770614,2,1,1,0.0,0,0,0,0
573,1768832770883,2,1,1,0.0,0,0,0,0
574,1768832771233,2,1,1,0.0,0,0,0,0
575,1768832771532,2,1,1,0.0,0,0,0,0
576,1768832772660,2,1,1,0.0,0,0,0,0
577,1768832772751,2,1,1,0.0,0,0,0,0
578,1768832772999,2,1,1,0.0,0,0,0,0
579,1768832773849,2,1,1,0.0,0,0,0,0
580,1768832774447,2,1,1,0.0,0,0,0,0
581,1768832775048,2,1,1,0.0,0,0,0,0
582,1768832775897,2,1,1,0.0,0,0,0,0
583,1768832776484,2,1,1,0.0,0,0,0,0
584,1768832777281,2,1,1,0.0,0,0,0,0
585,1768832778447,2,1,1,0.0,0,0,0,0
586,1768832779298,2,1,1,0.0,0,0,0,0
587,1768832779901,2,1,1,0.0,0,0,0,0
588,1768832780482,2,1,1,0.0,0,0,0,0
589,1768832781331,2,1,1,0.0,0,0,0,0
590,1768832781599,2,1,1,0.0,0,0,0,0
591,1768832781931,2,1,1,0.0,0,0,0,0
592,1768832782766,2,1,1,0.0,0,0,0,0
593,1768832783965,2,1,1,0.0,0,0,0,0
594,1768832783983,2,1,1,0.0,0,0,0,0
595,1768832784215,2,1,1,0.0,0,0,0,0
596,1768832784847,2,1,1,0.0,0,0,0,0
597,1768832785082,2,1,1,0.0,0,0,0,0
598,1768832785416,2,1,1,0.0,0,0,0,0
599,1768832785666,2,1,1,0.0,0,0,0,0
600,1768832786313,2,1,1,0.0,0,0,0,0
601,1768832786865,2,1,1,0.0,0,0,0,0
602,1768832787116,2,1,1,0.0,0,0,0,0
603,1768832787433,2,1,1,0.0,0,0,0,0
604,1768832788331,2,1,1,0.0,0,0,0,0
605,1768832788580,2,1,1,0.0,0,0,0,0
606,1768832788898,2,1,1,0.0,0,0,0,0
607,1768832789764,2,1,1,0.0,0,0,0,0
608,1768832790314,2,1,1,0.0,0,0,0,0
609,1768832790649,2,1,1,0.0,0,0,0,0
610,1768832791716,2,1,1,0.0,0,0,0,0
611,1768832792281,2,1,1,0.0,0,0,0,0
612,1768832792566,2,1,1,0.0,0,0,0,0
613,1768832792831,2,1,1,0.0,0,0,0,0
614,1768832793698,2,1,1,0.0,0,0,0,0
615,1768832793965,1,12289,1,0.0,0,0,0,0
616,1768832794264,2,1,1,0.0,0,0,0,0
617,1768832795130,2,1,1,0.0,0,0,0,0
618,1768832795681,2,1,1,0.0,0,0,0,0
619,1768832796031,2,1,1,0.0,0,0,0,0
620,1768832796583,2,1,1,0.0,0,0,0,0
621,1768832796864,2,1,1,0.0,0,0,0,0
622,1768832797147,2,1,1,0.0,0,0,0,0
623,1768832798067,2,1,1,0.0,0,0,0,0
624,1768832798400,2,1,1,0.0,0,0,0,0
625,1768832798650,2,1,1,0.0,0,0,0,0
626,1768832799281,2,1,1,0.0,0,0,0,0
627,1768832799549,2,1,1,0.0,0,0,0,0
628,1768832799898,2,1,1,0.0,0,0,0,0
629,1768832800131,2,1,1,0.0,0,0,0,0
630,1768832800797,2,1,1,0.0,0,0,0,0
631,1768832801081,2,1,1,0.0,0,0,0,0
632,1768832801717,2,1,1,0.0,0,0,0,0
633,1768832802314,2,1,1,0.0,0,0,0,0
634,1768832802917,2,1,1,0.0,0,0,0,0
635,1768832803532,2,1,1,0.0,0,0,0,0
636,1768832803833,2,1,1,0.0,0,0,0,0
637,1768832804100,2,1,1,0.0,0,0,0,0
638,1768832805048,2,1,1,0.0,0,0,0,0
639,1768832805348,2,1,1,0.0,0,0,0,0
640,1768832805399,2,1,1,0.0,0,0,0,0
641,1768832805648,2,1,1,0.0,0,0,0,0
642,1768832806117,2,1,1,0.0,0,0,0,0
643,1768832806234,2,1,1,0.0,0,0,0,0
644,1768832806581,2,1,1,0.0,0,0,0,0
645,1768832807232,2,1,1,0.0,0,0,0,0
646,1768832807533,2,1,1,0.0,0,0,0,0
647,1768832807866,2,1,1,0.0,0,0,0,0
648,1768832808747,2,1,1,0.0,0,0,0,0
649,1768832809049,2,1,1,0.0,0,0,0,0
650,1768832809381,2,1,1,0.0,0,0,0,0
651,1768832810233,2,1,1,0.0,0,0,0,0
652,1768832810831,2,1,1,0.0,0,0,0,0
653,1768832811981,2,1,1,0.0,0,0,0,0
654,1768832812297,2,1,1,0.0,0,0,0,0
655,1768832812549,2,1,1,0.0,0,0,0,0
656,1768832813415,2,1,1,0.0,0,0,0,0
657,1768832813732,2,1,1,0.0,0,0,0,0
658,1768832815431,18,1,1,0.0,0,0,0,0
659,1768832815764,18,1,1,0.0,0,0,0,0
660,1768832816015,18,1,1,0.0,0,0,0,0
661,1768832817133,18,1,1,0.0,0,0,0,0
662,1768832817481,18,1,1,0.0,0,0,0,0
663,1768832818064,18,1,1,0.0,0,0,0,0
664,1768832818932,18,1,1,0.0,0,0,0,0
665,1768832820130,18,1,1,0.0,0,0,0,0
666,1768832820699,18,1,1,0.0,0,0,0,0
667,1768832820947,18,1,1,0.0,0,0,0,0
668,1768832821248,18,1,1,0.0,0,0,0,0
669,1768832821533,18,1,1,0.0,0,0,0,0
670,1768832822116,18,1,1,0.0,0,0,0,0
671,1768832822381,18,1,1,0.0,0,0,0,0
672,1768832822680,18,1,1,0.0,0,0,0,0
673,1768832822949,18,1,1,0.0,0,0,0,0
674,1768832823546,18,1,1,0.0,0,0,0,0
675,1768832824117,18,1,1,0.0,0,0,0,0
676,1768832824380,18,1,1,0.0,0,0,0,0
677,1768832824447,18,1,1,0.0,0,0,0,0
678,1768832826146,18,1,1,0.0,0,0,0,0
679,1768832826448,18,1,1,0.0,0,0,0,0
680,1768832826696,18,1,1,0.0,0,0,0,0
681,1768832827581,18,1,1,0.0,0,0,0,0
682,1768832828242,18,1,1,0.0,0,0,0,0
683,1768832828242,18,1,1,0.0,0,0,0,0
684,1768832829047,18,1,1,0.0,0,0,0,0
685,1768832829582,18,1,1,0.0,0,0,0,0
686,1768832829932,18,1,1,0.0,0,0,0,0
687,1768832830496,18,1,1,0.0,0,0,0,0
688,1768832830747,18,1,1,0.0,0,0,0,0
689,1768832831064,18,1,1,0.0,0,0,0,0
690,1768832831914,18,1,1,0.0,0,0,0,0
691,1768832832165,18,1,1,0.0,0,0,0,0
692,1768832832481,18,1,1,0.0,0,0,0,0
693,1768832833382,18,1,1,0.0,0,0,0,0
694,1768832833932,18,1,1,0.0,0,0,0,0
695,1768832834497,18,1,1,0.0,0,0,0,0
696,1768832834814,18,1,1,0.0,0,0,0,0
697,1768832835064,18,1,1,0.0,0,0,0,0
698,1768832835417,18,1,1,0.0,0,0,0,0
699,1768832836032,18,1,1,0.0,0,0,0,0
700,1768832836347,18,1,1,0.0,0,0,0,0
701,1768832836664,18,1,1,0.0,0,0,0,0
702,1768832837546,18,1,1,0.0,0,0,0,0
703,1768832837880,18,1,1,0.0,0,0,0,0
704,1768832838180,18,1,1,0.0,0,0,0,0
705,1768832839276,18,1,1,0.0,0,0,0,0
706,1768832839398,18,1,1,0.0,0,0,0,0
707,1768832839747,18,1,1,0.0,0,0,0,0
708,1768832839981,18,1,1,0.0,0,0,0,0
709,1768832840331,18,1,1,0.0,0,0,0,0
710,1768832841248,18,1,1,0.0,0,0,0,0
711,1768832841481,18,1,1,0.0,0,0,0,0
712,1768832841829,18,1,1,0.0,0,0,0,0
713,1768832842781,18,1,1,0.0,0,0,0,0
714,1768832843115,18,1,1,0.0,0,0,0,0
715,1768832843364,18,1,1,0.0,0,0,0,0
716,1768832843963,18,1,1,0.0,0,0,0,0
717,1768832844598,18,1,1,0.0,0,0,0,0
718,1768832844881,18,1,1,0.0,0,0,0,0
719,1768832845214,18,1,1,0.0,0,0,0,0
720,1768832846065,18,1,1,0.0,0,0,0,0
721,1768832846363,18,1,1,0.0,0,0,0,0
722,1768832846663,18,1,1,0.0,0,0,0,0
723,1768832846897,18,1,1,0.0,0,0,0,0
724,1768832847215,18,1,1,0.0,0,0,0,0
725,1768832847480,18,1,1,0.0,0,0,0,0
726,1768832848315,18,1,1,0.0,0,0,0,0
727,1768832848880,18,1,1,0.0,0,0,0,0
728,1768832849196,18,1,1,0.0,0,0,0,0
729,1768832849465,18,1,1,0.0,0,0,0,0
730,1768832850314,18,1,1,0.0,0,0,0,0
731,1768832850631,18,1,1,0.0,0,0,0,0
732,1768832850898,18,1,1,0.0,0,0,0,0
733,1768832851748,18,1,1,0.0,0,0,0,0
734,1768832852596,18,1,1,0.0,0,0,0,0
735,1768832853163,18,1,1,0.0,0,0,0,0
736,1768832853480,18,1,1,0.0,0,0,0,0
737,1768832853731,18,1,1,0.0,0,0,0,0
738,1768832854581,18,1,1,0.0,0,0,0,0
739,1768832854913,18,1,1,0.0,0,0,0,0
740,1768832855180,18,1,1,0.0,0,0,0,0
741,1768832855996,18,1,1,0.0,0,0,0,0
742,1768832856897,18,1,1,0.0,0,0,0,0
743,1768832857196,18,1,1,0.0,0,0,0,0
744,1768832857462,18,1,1,0.0,0,0,0,0
745,1768832858363,18,1,1,0.0,0,0,0,0
746,1768832858914,18,1,1,0.0,0,0,0,0
747,1768832859228,18,1,1,0.0,0,0,0,0
748,1768832859479,18,1,1,0.0,0,0,0,0
749,1768832860347,18,1,1,0.0,0,0,0,0
750,1768832862363,18,1,1,0.0,0,0,0,0
751,1768832862805,18,1,1,0.0,0,0,0,0
752,1768832862946,18,1,1,0.0,0,0,0,0
753,1768832863231,18,1,1,0.0,0,0,0,0
754,1768832864114,18,1,1,0.0,0,0,0,0
755,1768832864664,18,1,1,0.0,0,0,0,0
756,1768832864929,18,1,1,0.0,0,0,0,0
757,1768832865212,18,1,1,0.0,0,0,0,0
758,1768832866115,18,1,1,0.0,0,0,0,0
759,1768832866347,18,1,1,0.0,0,0,0,0
760,1768832868078,18,1,1,0.0,0,0,0,0
761,1768832868396,18,1,1,0.0,0,0,0,0
762,1768832868946,18,1,1,0.0,0,0,0,0
763,1768832869179,18,1,1,0.0,0,0,0,0
764,1768832869512,18,1,1,0.0,0,0,0,0
765,1768832870448,18,1,1,0.0,0,0,0,0
766,1768832870663,18,1,1,0.0,0,0,0,0
767,1768832871015,18,1,1,0.0,0,0,0,0
768,1768832871895,18,1,1,0.0,0,0,0,0
769,1768832872212,18,1,1,0.0,0,0,0,0
770,1768832872480,18,1,1,0.0,0,0,0,0
771,1768832873114,18,1,1,0.0,0,0,0,0
772,1768832873431,18,1,1,0.0,0,0,0,0
773,1768832875248,18,1,1,0.0,0,0,0,0
774,1768832875529,18,1,1,0.0,0,0,0,0
775,1768832875864,18,1,1,0.0,0,0,0,0
776,1768832875897,18,1,1,0.0,0,0,0,0
777,1768832876162,18,1,1,0.0,0,0,0,0
778,1768832876496,18,1,1,0.0,0,0,0,0
779,1768832877479,18,1,1,0.0,0,0,0,0
780,1768832877748,18,1,1,0.0,0,0,0,0
781,1768832877813,18,1,1,0.0,0,0,0,0
782,1768832878063,18,1,1,0.0,0,0,0,0
783,1768832878748,18,1,1,0.0,0,0,0,0
784,1768832879013,18,1,1,0.0,0,0,0,0
785,1768832879362,18,1,1,0.0,0,0,0,0
786,1768832880297,18,1,1,0.0,0,0,0,0
787,1768832880912,18,1,1,0.0,0,0,0,0
788,1768832881181,18,1,1,0.0,0,0,0,0
789,1768832881780,18,1,1,0.0,0,0,0,0
790,1768832882045,18,1,1,0.0,0,0,0,0
791,1768832882363,18,1,1,0.0,0,0,0,0
792,1768832882614,18,1,1,0.0,0,0,0,0
793,1768832882913,18,1,1,0.0,0,0,0,0
794,1768832884596,18,1,1,0.0,0,0,0,0
795,1768832885195,18,1,1,0.0,0,0,0,0
796,1768832885795,18,1,1,0.0,0,0,0,0
797,1768832886957,18,1,1,0.0,0,0,0,0
798,1768832886957,18,1,1,0.0,0,0,0,0
799,1768832887196,18,1,1,0.0,0,0,0,0
800,1768832888013,18,1,1,0.0,0,0,0,0
801,1768832888597,18,1,1,0.0,0,0,0,0
802,1768832888863,18,1,1,0.0,0,0,0,0
803,1768832889180,18,1,1,0.0,0,0,0,0
804,1768832889445,18,1,1,0.0,0,0,0,0
805,1768832890015,18,1,1,0.0,0,0,0,0
806,1768832890278,18,1,1,0.0,0,0,0,0
807,1768832890613,18,1,1,0.0,0,0,0,0
808,1768832891431,18,1,1,0.0,0,0,0,0
809,1768832892246,18,1,1,0.0,0,0,0,0
810,1768832892814,18,1,1,0.0,0,0,0,0
811,1768832893428,18,1,1,0.0,0,0,0,0
812,1768832894261,18,1,1,0.0,0,0,0,0
813,1768832894562,18,1,1,0.0,0,0,0,0
814,1768832894829,18,1,1,0.0,0,0,0,0
815,1768832895680,18,1,1,0.0,0,0,0,0
816,1768832896246,18,1,1,0.0,0,0,0,0
817,1768832896849,18,1,1,0.0,0,0,0,0
818,1768832897095,18,1,1,0.0,0,0,0,0
819,1768832897936,18,1,1,0.0,0,0,0,0
820,1768832898529,18,1,1,0.0,0,0,0,0
821,1768832898846,18,1,1,0.0,0,0,0,0
822,1768832899113,18,1,1,0.0,0,0,0,0
823,1768832899945,18,1,1,0.0,0,0,0,0
824,1768832900513,18,1,1,0.0,0,0,0,0
825,1768832901114,18,1,1,0.0,0,0,0,0
826,1768832901946,18,1,1,0.0,0,0,0,0
827,1768832902230,18,1,1,0.0,0,0,0,0
828,1768832903931,18,1,1,0.0,0,0,0,0
829,1768832904497,18,1,1,0.0,0,0,0,0
830,1768832904780,18,1,1,0.0,0,0,0,0
831,1768832905114,18,1,1,0.0,0,0,0,0
832,1768832905399,18,1,1,0.0,0,0,0,0
833,1768832906229,18,1,1,0.0,0,0,0,0
834,1768832906545,18,1,1,0.0,0,0,0,0
835,1768832906813,18,1,1,0.0,0,0,0,0
836,1768832907628,18,1,1,0.0,0,0,0,0
837,1768832908245,18,1,1,0.0,0,0,0,0
838,1768832909106,18,1,1,0.0,0,0,0,0
839,1768832909112,18,1,1,0.0,0,0,0,0
840,1768832909530,18,1,1,0.0,0,0,0,0
841,1768832909779,18,1,1,0.0,0,0,0,0
842,1768832909879,18,1,1,0.0,0,0,0,0
843,1768832910129,18,1,1,0.0,0,0,0,0
844,1768832910497,18,1,1,0.0,0,0,0,0
845,1768832911413,18,1,1,0.0,0,0,0,0
846,1768832912046,18,1,1,0.0,0,0,0,0
847,1768832913229,18,1,1,0.0,0,0,0,0
848,1768832913563,18,1,1,0.0,0,0,0,0
849,1768832913846,18,1,1,0.0,0,0,0,0
850,1768832914746,18,1,1,0.0,0,0,0,0
851,1768832915064,18,1,1,0.0,0,0,0,0
852,1768832915348,18,1,1,0.0,0,0,0,0
853,1768832915997,18,1,1,0.0,0,0,0,0
854,1768832916245,18,1,1,0.0,0,0,0,0
855,1768832916930,18,1,1,0.0,0,0,0,0
856,1768832917163,18,1,1,0.0,0,0,0,0
857,1768832917479,18,1,1,0.0,0,0,0,0
858,1768832917714,18,1,1,0.0,0,0,0,0
859,1768832918396,18,1,1,0.0,0,0,0,0
860,1768832918946,18,1,1,0.0,0,0,0,0
861,1768832919196,18,1,1,0.0,0,0,0,0
862,1768832919513,18,1,1,0.0,0,0,0,0
863,1768832920414,18,1,1,0.0,0,0,0,0
864,1768832920647,18,1,1,0.0,0,0,0,0
865,1768832920711,18,1,1,0.0,0,0,0,0
866,1768832920996,18,1,1,0.0,0,0,0,0
867,1768832921312,18,1,1,0.0,0,0,0,0
868,1768832921564,18,1,1,0.0,0,0,0,0
869,1768832921897,18,1,1,0.0,0,0,0,0
870,1768832922747,18,1,1,0.0,0,0,0,0
871,1768832923332,18,1,1,0.0,0,0,0,0
872,1768832923880,18,1,1,0.0,0,0,0,0
873,1768832924465,18,1,1,0.0,0,0,0,0
874,1768832924780,18,1,1,0.0,0,0,0,0
875,1768832925062,18,1,1,0.0,0,0,0,0
876,1768832925362,18,1,1,0.0,0,0,0,0
877,1768832925928,18,1,1,0.0,0,0,0,0
878,1768832926247,18,1,1,0.0,0,0,0,0
879,1768832927096,18,1,1,0.0,0,0,0,0
880,1768832927346,18,1,1,0.0,0,0,0,0
881,1768832927679,18,1,1,0.0,0,0,0,0
882,1768832928228,18,1,1,0.0,0,0,0,0
883,1768832928811,18,1,1,0.0,0,0,0,0
884,1768832929146,18,1,1,0.0,0,0,0,0
885,1768832929412,18,1,1,0.0,0,0,0,0
886,1768832930278,18,1,1,0.0,0,0,0,0
887,1768832930580,18,1,1,0.0,0,0,0,0
888,1768832931072,18,1,1,0.0,0,0,0,0
889,1768832931166,18,1,1,0.0,0,0,0,0
890,1768832931446,18,1,1,0.0,0,0,0,0
891,1768832931712,18,1,1,0.0,0,0,0,0
892,1768832932598,18,1,1,0.0,0,0,0,0
893,1768832933160,18,1,1,0.0,0,0,0,0
894,1768832933461,18,1,1,0.0,0,0,0,0
895,1768832933712,18,1,1,0.0,0,0,0,0
896,1768832934595,18,1,1,0.0,0,0,0,0
897,1768832934879,18,1,1,0.0,0,0,0,0
898,1768832935161,18,1,1,0.0,0,0,0,0
899,1768832936029,18,1,1,0.0,0,0,0,0
900,1768832936294,18,1,1,0.0,0,0,0,0
901,1768832936911,18,1,1,0.0,0,0,0,0
902,1768832937463,18,1,1,0.0,0,0,0,0
903,1768832937729,18,1,1,0.0,0,0,0,0
904,1768832938027,18,1,1,0.0,0,0,0,0
905,1768832938947,18,1,1,0.0,0,0,0,0
906,1768832939213,18,1,1,0.0,0,0,0,0
907,1768832939511,18,1,1,0.0,0,0,0,0
