timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_RPM,LEFT_MOTOR_TORQUE,LEFT_MOTOR_CURRENT,RIGHT_MOTOR_RPM,RIGHT_MOTOR_TORQUE,RIGHT_MOTOR_CURRENT,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,FRONT_LEFT_WHEEL_SPEED,FRONT_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,ELETROBUILD_TEMPERATURE,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t,VEHICLE_SPEED,TOTAL_VOLTAGE,HODOMETRO
1765224180002,0.0,0.0,1.0,10.0,0.0,0.0,2219.0,31.017999999999997,314.0,2144.0,31.264999999999997,328.8,2219.0,2144.0,0.0,0.0,-0.074054,0.049898,0.928542,1.2600000000000002,1.1900000000000002,0.8400000000000001,29.640625,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.31,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5674976,24.084040478571435,79.23,721.7777444988242
1765224180018,0.0,0.0,1.0,10.0,0.0,0.0,2219.0,31.017999999999997,314.0,2144.0,31.264999999999997,328.8,2219.0,2144.0,0.0,0.0,-0.074054,0.049898,0.928542,1.2600000000000002,1.1900000000000002,0.8400000000000001,29.640625,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.31,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5674992,24.084040478571435,79.23,721.7777444988242
1765224180035,0.0,0.0,1.0,10.0,0.0,0.0,2219.0,31.017999999999997,314.0,2144.0,31.264999999999997,328.8,0.0,0.0,0.0,0.0,-0.074054,0.049898,0.928542,-0.77,0.56,-0.07,29.640625,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.31,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5675009,24.084040478571435,79.23,721.7777444988242
1765224180068,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2144.0,31.264999999999997,328.8,0.0,0.0,0.0,0.0,-0.074054,0.049898,0.928542,-0.77,0.56,-0.07,29.640625,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.31,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5675042,11.835017828571429,79.23,721.7777444988242
1765224180102,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2144.0,31.264999999999997,328.8,0.0,0.0,0.0,0.0,-0.074054,0.049898,0.928542,-0.77,0.56,-0.07,29.640625,3.32,3.32,3.32,3.31,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.31,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5675076,11.835017828571429,79.28,721.7777444988242
1765224180120,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2144.0,31.264999999999997,328.8,0.0,0.0,0.0,0.0,-0.074054,0.049898,0.928542,-0.77,0.56,-0.07,29.8515625,3.32,3.32,3.32,3.31,3.29,3.29,3.29,3.29,3.31,3.31,3.31,3.31,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5675094,11.835017828571429,79.3,721.7777444988242
1765224180154,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074054,0.049898,0.928542,-0.77,0.56,-0.07,29.8515625,3.32,3.32,3.32,3.31,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.28,3.29,3.28,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5675128,0.0,79.33999999999999,721.7777444988242
1765224180186,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074054,0.049898,0.928542,-0.77,0.56,-0.07,29.8515625,3.32,3.32,3.32,3.31,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5675160,0.0,79.35999999999999,721.7777444988242
1765224180219,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074054,0.049898,0.928542,-0.7000000000000001,0.49000000000000005,0.0,29.8515625,3.32,3.32,3.32,3.31,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5675193,0.0,79.35999999999999,721.7777444988242
1765224180236,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074054,0.049898,0.928542,-0.7000000000000001,0.49000000000000005,0.0,29.8515625,3.32,3.32,3.32,3.31,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.31,3.31,3.31,3.3,3.32,3.32,3.31,3.31,3.32,3.28,0.0,1.0,2.0,0.0,0.0,5675210,0.0,79.35999999999999,721.7777444988242
