index,date,SLACE_1,SLAVE_2,SLAVE_3,SLAVE_4,1,2,3,4
63,1765220929463,0,0,0,0,0,0,0,0
64,1765220931313,0,0,0,0,0,0,0,0
65,1765220944046,0,0,0,0,0,0,0,0
66,1765220945713,0,0,0,0,0,0,0,0
67,1765220947329,0,0,0,0,0,0,0,0
68,1765220948996,0,0,0,0,0,0,0,0
69,1765220950731,0,0,0,0,0,0,0,0
70,1765220959029,0,0,0,0,0,0,0,0
71,1765220960630,0,0,0,0,0,0,0,0
72,1765220965927,0,0,0,0,0,0,0,0
73,1765220975029,0,0,0,0,0,0,0,0
74,1765220983412,0,0,0,0,0,0,0,0
75,1765220985228,0,0,0,0,0,0,0,0
76,1765220990345,0,0,0,0,0,0,0,0
77,1765220996962,0,0,0,0,0,0,0,0
78,1765221000460,0,0,0,0,0,0,0,0
79,1765221005679,0,0,0,0,0,0,0,0
80,1765221023226,0,0,0,0,0,0,0,0
81,1765221031528,0,0,0,0,0,0,0,0
82,1765221033294,0,0,0,0,0,0,0,0
83,1765221064946,0,0,0,0,0,0,0,0
84,1765221178093,0,0,0,0,0,0,0,0
85,1765221184760,0,0,0,0,0,0,0,0
86,1765221188543,0,0,0,0,0,0,0,0
87,1765221198977,0,0,0,0,0,0,0,0
88,1765221205460,0,0,0,0,0,0,0,0
89,1765221211977,0,0,0,0,0,0,0,0
90,1765221213742,0,0,0,0,0,0,0,0
91,1765221217059,0,0,0,0,0,0,0,0
92,1765221217227,0,0,0,0,0,0,0,0
93,1765221222494,0,0,0,0,0,0,0,0
94,1765221226174,0,0,0,0,0,0,0,0
95,1765221229709,0,0,0,0,0,0,0,0
96,1765221231425,0,0,0,0,0,0,0,0
97,1765221238077,0,0,0,0,0,0,0,0
98,1765221239724,0,0,0,0,0,0,0,0
99,1765221243211,0,0,0,0,0,0,0,0
100,1765221248275,0,0,0,0,0,0,0,0
101,1765221251624,0,0,0,0,0,0,0,0
102,1765221260792,0,0,0,0,0,0,0,0
103,1765221262809,0,0,0,0,0,0,0,0
104,1765221264413,0,0,0,0,0,0,0,0
105,1765221279591,0,0,0,0,0,0,0,0
106,1765221283042,0,0,0,0,0,0,0,0
107,1765221286526,0,0,0,0,0,0,0,0
108,1765221290176,0,0,0,0,0,0,0,0
109,1765221293843,0,0,0,0,0,0,0,0
110,1765221295541,0,0,0,0,0,0,0,0
111,1765221297493,0,0,0,0,0,0,0,0
112,1765221302525,0,0,0,0,0,0,0,0
113,1765221305842,0,0,0,0,0,0,0,0
114,1765221309390,0,0,0,0,0,0,0,0
115,1765221311158,0,0,0,0,0,0,0,0
116,1765221312725,0,0,0,0,0,0,0,0
117,1765221314475,0,0,0,0,0,0,0,0
118,1765221316074,0,0,0,0,0,0,0,0
119,1765221317808,0,0,0,0,0,0,0,0
120,1765221334091,0,0,0,0,0,0,0,0
121,1765221340974,0,0,0,0,0,0,0,0
122,1765221344474,0,0,0,0,0,0,0,0
123,1765221346007,0,0,0,0,0,0,0,0
124,1765221347759,0,0,0,0,0,0,0,0
125,1765221349507,0,0,0,0,0,0,0,0
126,1765221351125,0,0,0,0,0,0,0,0
127,1765221352825,0,0,0,0,0,0,0,0
128,1765221360226,0,0,0,0,0,0,0,0
129,1765221363490,0,0,0,0,0,0,0,0
130,1765221366875,0,0,0,0,0,0,0,0
131,1765221366992,0,0,0,0,0,0,0,0
132,1765221368542,0,0,0,0,0,0,0,0
133,1765221374008,0,0,0,0,0,0,0,0
134,1765221375842,0,0,0,0,0,0,0,0
135,1765221376059,0,0,0,0,0,0,0,0
136,1765221387741,0,0,0,0,0,0,0,0
137,1765221391041,0,0,0,0,0,0,0,0
138,1765221392691,0,0,0,0,0,0,0,0
139,1765221399358,0,0,0,0,0,0,0,0
140,1765221406190,0,0,0,0,0,0,0,0
141,1765221409558,0,0,0,0,0,0,0,0
142,1765221411307,0,0,0,0,0,0,0,0
143,1765221412938,0,0,0,0,0,0,0,0
144,1765221413140,0,0,0,0,0,0,0,0
145,1765221419741,0,0,0,0,0,0,0,0
146,1765221419891,0,0,0,0,0,0,0,0
147,1765221421457,0,0,0,0,0,0,0,0
148,1765221424907,0,0,0,0,0,0,0,0
149,1765221429989,0,0,0,0,0,0,0,0
150,1765221440140,0,0,0,0,0,0,0,0
151,1765221442059,0,0,0,0,0,0,0,0
152,1765221443873,0,0,0,0,0,0,0,0
153,1765221444107,0,0,0,0,0,0,0,0
154,1765221456055,0,0,0,0,0,0,0,0
155,1765221459573,0,0,0,0,0,0,0,0
156,1765221462873,0,0,0,0,0,0,0,0
157,1765221464557,0,0,0,0,0,0,0,0
158,1765221466189,0,0,0,0,0,0,0,0
159,1765221466374,0,0,0,0,0,0,0,0
160,1765221471389,0,0,0,0,0,0,0,0
161,1765221476640,0,0,0,0,0,0,0,0
162,1765221478739,0,0,0,0,0,0,0,0
163,1765221480323,0,0,0,0,0,0,0,0
164,1765221485756,0,0,0,0,0,0,0,0
165,1765221489089,0,0,0,0,0,0,0,0
166,1765221489206,0,0,0,0,0,0,0,0
167,1765221501039,0,0,0,0,0,0,0,0
168,1765221504373,0,0,0,0,0,0,0,0
169,1765221511356,0,0,0,0,0,0,0,0
170,1765221515039,0,0,0,0,0,0,0,0
171,1765221525473,0,0,0,0,0,0,0,0
172,1765221525656,0,0,0,0,0,0,0,0
173,1765221532505,0,0,0,0,0,0,0,0
174,1765221537372,0,0,0,0,0,0,0,0
175,1765221544539,0,0,0,0,0,0,0,0
176,1765221548173,0,0,0,0,0,0,0,0
177,1765221551889,0,0,0,0,0,0,0,0
178,1765221553721,0,0,0,0,0,0,0,0
179,1765221555420,0,0,0,0,0,0,0,0
180,1765221569122,0,0,0,0,0,0,0,0
181,1765221570622,0,0,0,0,0,0,0,0
182,1765221574139,0,0,0,0,0,0,0,0
183,1765221575971,0,0,0,0,0,0,0,0
184,1765221579604,0,0,0,0,0,0,0,0
185,1765221581487,0,0,0,0,0,0,0,0
186,1765221585188,0,0,0,0,0,0,0,0
187,1765221587004,0,0,0,0,0,0,0,0
188,1765221588720,0,0,0,0,0,0,0,0
189,1765221590520,0,0,0,0,0,0,0,0
190,1765221597371,0,0,0,0,0,0,0,0
191,1765221599104,0,0,0,0,0,0,0,0
192,1765221604021,0,0,0,0,0,0,0,0
193,1765221605971,0,0,0,0,0,0,0,0
194,1765221609071,0,0,0,0,0,0,0,0
195,1765221614438,0,0,0,0,0,0,0,0
196,1765221618304,0,0,0,0,0,0,0,0
197,1765221619971,0,0,0,0,0,0,0,0
198,1765221628521,0,0,0,0,0,0,0,0
199,1765221630254,0,0,0,0,0,0,0,0
200,1765221635071,0,0,0,0,0,0,0,0
201,1765221636804,0,0,0,0,0,0,0,0
202,1765221648720,0,0,0,0,0,0,0,0
203,1765221654170,0,0,0,0,0,0,0,0
204,1765221667804,0,0,0,0,0,0,0,0
205,1765221671271,0,0,0,0,0,0,0,0
206,1765221674571,0,0,0,0,0,0,0,0
207,1765221676237,0,0,0,0,0,0,0,0
208,1765221677805,0,0,0,0,0,0,0,0
209,1765221679519,0,0,0,0,0,0,0,0
210,1765221681138,0,0,0,0,0,0,0,0
211,1765221684884,0,0,0,0,0,0,0,0
212,1765221688553,0,0,0,0,0,0,0,0
213,1765221700405,0,0,0,0,0,0,0,0
214,1765221702037,0,0,0,0,0,0,0,0
215,1765221702221,0,0,0,0,0,0,0,0
216,1765221713787,0,0,0,0,0,0,0,0
217,1765221717171,0,0,0,0,0,0,0,0
218,1765221718904,0,0,0,0,0,0,0,0
219,1765221722435,0,0,0,0,0,0,0,0
220,1765221724304,0,0,0,0,0,0,0,0
221,1765221729420,0,0,0,0,0,0,0,0
222,1765221731220,0,0,0,0,0,0,0,0
223,1765221733001,0,0,0,0,0,0,0,0
224,1765221734784,0,0,0,0,0,0,0,0
225,1765221738335,0,0,0,0,0,0,0,0
226,1765221741768,0,0,0,0,0,0,0,0
227,1765221751952,0,0,0,0,0,0,0,0
228,1765221758585,0,0,0,0,0,0,0,0
229,1765221758752,0,0,0,0,0,0,0,0
230,1765221762086,0,0,0,0,0,0,0,0
231,1765221774685,0,0,0,0,0,0,0,0
232,1765221779751,0,0,0,0,0,0,0,0
233,1765221794517,0,0,0,0,0,0,0,0
234,1765221804718,0,0,0,0,0,0,0,0
235,1765221806485,0,0,0,0,0,0,0,0
236,1765221806686,0,0,0,0,0,0,0,0
237,1765221808317,0,0,0,0,0,0,0,0
238,1765221810002,0,0,0,0,0,0,0,0
239,1765221812046,0,0,0,0,0,0,0,0
240,1765221815119,0,0,0,0,0,0,0,0
241,1765221816868,0,0,0,0,0,0,0,0
242,1765221828401,0,0,0,0,0,0,0,0
243,1765221833618,0,0,0,0,0,0,0,0
244,1765221835420,0,0,0,0,0,0,0,0
245,1765221837187,0,0,0,0,0,0,0,0
246,1765221838886,0,0,0,0,0,0,0,0
247,1765221839119,0,0,0,0,0,0,0,0
248,1765221840903,0,0,0,0,0,0,0,0
249,1765221935389,0,0,0,0,0,0,0,0
250,1765221938683,0,0,0,0,0,0,0,0
251,1765221940535,0,0,0,0,0,0,0,0
252,1765221946882,0,0,0,0,0,0,0,0
253,1765221949449,0,0,0,0,0,0,0,0
254,1765221950100,0,0,0,0,0,0,0,0
255,1765221950682,0,0,0,0,0,0,0,0
256,1765221952082,0,0,0,0,0,0,0,0
257,1765221957949,0,0,0,0,0,0,0,0
258,1765221958600,0,0,0,0,0,0,0,0
259,1765221959983,0,0,0,0,0,0,0,0
260,1765221963200,0,0,0,0,0,0,0,0
261,1765221965068,0,0,0,0,0,0,0,0
262,1765221967085,0,0,0,0,0,0,0,0
263,1765221967717,0,0,0,0,0,0,0,0
264,1765221968951,0,0,0,0,0,0,0,0
265,1765221972951,0,0,0,0,0,0,0,0
266,1765221973615,0,0,0,0,0,0,0,0
267,1765221977450,0,0,0,0,0,0,0,0
268,1765221978067,0,0,0,0,0,0,0,0
269,1765221980067,0,0,0,0,0,0,0,0
270,1765221980700,0,0,0,0,0,0,0,0
271,1765221983931,0,0,0,0,0,0,0,0
272,1765221988550,0,0,0,0,0,0,0,0
273,1765221989200,0,0,0,0,0,0,0,0
274,1765221993050,0,0,0,0,0,0,0,0
275,1765221993817,0,0,0,0,0,0,0,0
276,1765221994466,0,0,0,0,0,0,0,0
277,1765221995681,0,0,0,0,0,0,0,0
278,1765221996317,0,0,0,0,0,0,0,0
279,1765221999935,0,0,0,0,0,0,0,0
280,1765222010234,0,0,0,0,0,0,0,0
281,1765222011953,0,0,0,0,0,0,0,0
282,1765222012024,0,0,0,0,0,0,0,0
283,1765222013550,0,0,0,0,0,0,0,0
284,1765222023751,0,0,0,0,0,0,0,0
285,1765222023938,0,0,0,0,0,0,0,0
286,1765222025716,0,0,0,0,0,0,0,0
287,1765222027399,0,0,0,0,0,0,0,0
288,1765222038433,0,0,0,0,0,0,0,0
289,1765222043564,0,0,0,0,0,0,0,0
290,1765222045299,0,0,0,0,0,0,0,0
291,1765222046916,0,0,0,0,0,0,0,0
292,1765222050217,0,0,0,0,0,0,0,0
293,1765222053683,0,0,0,0,0,0,0,0
294,1765222059066,0,0,0,0,0,0,0,0
295,1765222062716,0,0,0,0,0,0,0,0
296,1765222078482,0,0,0,0,0,0,0,0
297,1765222080299,0,0,0,0,0,0,0,0
298,1765222460844,0,0,0,0,0,0,0,0
299,1765222481160,0,0,0,0,0,0,0,0
300,1765222484627,0,0,0,0,0,0,0,0
301,1765222494744,0,0,0,0,0,0,0,0
302,1765222499873,0,0,0,0,0,0,0,0
303,1765222503794,0,0,0,0,0,0,0,0
304,1765222505676,0,0,0,0,0,0,0,0
305,1765222507543,0,0,0,0,0,0,0,0
306,1765222509344,0,0,0,0,0,0,0,0
307,1765222524524,0,0,0,0,0,0,0,0
308,1765222526293,0,0,0,0,0,0,0,0
309,1765222533210,0,0,0,0,0,0,0,0
310,1765222535447,0,0,0,0,0,0,0,0
311,1765222549760,0,0,0,0,0,0,0,0
312,1765222551574,0,0,0,0,0,0,0,0
313,1765222553110,0,0,0,0,0,0,0,0
314,1765222559976,0,0,0,0,0,0,0,0
315,1765222561742,0,0,0,0,0,0,0,0
316,1765222574526,0,0,0,0,0,0,0,0
317,1765222579674,0,0,0,0,0,0,0,0
318,1765222599926,0,0,0,0,0,0,0,0
319,1765222601724,0,0,0,0,0,0,0,0
320,1765222603342,0,0,0,0,0,0,0,0
321,1765222606992,0,0,0,0,0,0,0,0
322,1765222607173,0,0,0,0,0,0,0,0
323,1765222614208,0,0,0,0,0,0,0,0
324,1765222629275,0,0,0,0,0,0,0,0
325,1765222632592,0,0,0,0,0,0,0,0
326,1765222634408,0,0,0,0,0,0,0,0
327,1765222645357,0,0,0,0,0,0,0,0
328,1765222650574,0,0,0,0,0,0,0,0
329,1765222676289,0,0,0,0,0,0,0,0
330,1765222683508,0,0,0,0,0,0,0,0
331,1765222688555,0,0,0,0,0,0,0,0
332,1765222691857,0,0,0,0,0,0,0,0
333,1765222697123,0,0,0,0,0,0,0,0
334,1765222706924,0,0,0,0,0,0,0,0
335,1765222708172,0,0,0,0,0,0,0,0
336,1765222719439,0,0,0,0,0,0,0,0
337,1765222725425,0,0,0,0,0,0,0,0
338,1765222731243,0,0,0,0,0,0,0,0
339,1765222741139,0,0,0,0,0,0,0,0
340,1765222748239,0,0,0,0,0,0,0,0
341,1765222750039,0,0,0,0,0,0,0,0
342,1765222760039,0,0,0,0,0,0,0,0
343,1765222763523,0,0,0,0,0,0,0,0
344,1765222772171,0,0,0,0,0,0,0,0
345,1765222777621,0,0,0,0,0,0,0,0
346,1765222781072,0,0,0,0,0,0,0,0
347,1765222782838,0,0,0,0,0,0,0,0
348,1765222793106,0,0,0,0,0,0,0,0
349,1765222827771,0,0,0,0,0,0,0,0
350,1765222836505,0,0,0,0,0,0,0,0
351,1765222836706,0,0,0,0,0,0,0,0
352,1765222838355,0,0,0,0,0,0,0,0
353,1765222840206,0,0,0,0,0,0,0,0
354,1765222844021,0,0,0,0,0,0,0,0
355,1765222845571,0,0,0,0,0,0,0,0
356,1765222849036,0,0,0,0,0,0,0,0
357,1765222850605,0,0,0,0,0,0,0,0
358,1765222854055,0,0,0,0,0,0,0,0
359,1765222859088,0,0,0,0,0,0,0,0
360,1765222860553,0,0,0,0,0,0,0,0
361,1765222868986,0,0,0,0,0,0,0,0
362,1765222881153,0,0,0,0,0,0,0,0
363,1765222887654,0,0,0,0,0,0,0,0
364,1765222890904,0,0,0,0,0,0,0,0
365,1765222891054,0,0,0,0,0,0,0,0
366,1765222892620,0,0,0,0,0,0,0,0
367,1765222896120,0,0,0,0,0,0,0,0
368,1765222897671,0,0,0,0,0,0,0,0
369,1765222913187,0,0,0,0,0,0,0,0
370,1765222923436,0,0,0,0,0,0,0,0
371,1765222925087,0,0,0,0,0,0,0,0
372,1765222926802,0,0,0,0,0,0,0,0
