timestamp,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,AIR_MINUS,AIR_PLUS,GLV_VOLTAGE,SHUNT_CURRENT,MAX_CELL_VOLTAGE,MIN_CELL_VOLTAGE,MAX_CELL_TEMP,TRACTIVE_VOLTAGE,GNSS_TIMESTAMP,LATITUDE,LONGITUDE,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECREASE_L,SPEED_FL,SPEED_FR,SPEED_RL,SPEED_RR,RPM_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR,LEFT_MOTOR_CURRENT,RPM_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,RIGHT_MOTOR_CURRENT,ENERGY_R_MOTOR,OVERLOAD_R_MOTOR,TEMPERATURE1_R,TEMPERATURE2_R,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR,INV_STATE_R_MOTOR,FAILURE_R_MOTOR,ALARM_R_MOTOR,BMS_ERRORMASK,BMS_ERROR_LOG1,BMS_ERROR_LOG2,BMS_ERROR_LOG3,BMS_ERROR_LOG4,BMS_ERROR_LOG5,ERROR_SUM_S1,ERROR_SUM_S2,ERROR_SUM_S3,ERROR_SUM_S4,ERROR_SUM_S5,BMS_MODE,ADDR_CELL_VOLT_MIN,ADDR_STACK_VOLT_MIN,ADDR_MIN_VOLTAGE,ADDR_CELL_VOLT_MAX,ADDR_STACK_VOLT_MAX,ADDR_MAX_VOLTAGE,ADDR_CELL_TEMP_MAX,ADDR_STACK_TEMP_MAX,ADDR_MAX_TEMPERATURE,DESIRED_YAW,MAX_YAW,ECU_MODE,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,DISTANCE_P_ODOM,DISTANCE_T_ODOM,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL,KP,TI,SLIP,RIGHT_MOTOR_TEMPERATURE,LEFT_MOTOR_TEMPERATURE,STACK_1_CELL_1_VOLTAGE,STACK_1_CELL_2_VOLTAGE,STACK_1_CELL_3_VOLTAGE,STACK_1_CELL_4_VOLTAGE,STACK_2_CELL_1_VOLTAGE,STACK_2_CELL_2_VOLTAGE,STACK_2_CELL_3_VOLTAGE,STACK_2_CELL_4_VOLTAGE,STACK_3_CELL_1_VOLTAGE,STACK_3_CELL_2_VOLTAGE,STACK_3_CELL_3_VOLTAGE,STACK_3_CELL_4_VOLTAGE,STACK_4_CELL_1_VOLTAGE,STACK_4_CELL_2_VOLTAGE,STACK_4_CELL_3_VOLTAGE,STACK_4_CELL_4_VOLTAGE,STACK_5_CELL_1_VOLTAGE,STACK_5_CELL_2_VOLTAGE,STACK_5_CELL_3_VOLTAGE,STACK_5_CELL_4_VOLTAGE,STACK_6_CELL_1_VOLTAGE,STACK_6_CELL_2_VOLTAGE,STACK_6_CELL_3_VOLTAGE,STACK_6_CELL_4_VOLTAGE,STACK_1_CELL_1_TEMPERATURE,STACK_1_CELL_2_TEMPERATURE,STACK_1_CELL_3_TEMPERATURE,STACK_1_CELL_4_TEMPERATURE,STACK_2_CELL_1_TEMPERATURE,STACK_2_CELL_2_TEMPERATURE,STACK_2_CELL_3_TEMPERATURE,STACK_2_CELL_4_TEMPERATURE,STACK_3_CELL_1_TEMPERATURE,STACK_3_CELL_2_TEMPERATURE,STACK_3_CELL_3_TEMPERATURE,STACK_3_CELL_4_TEMPERATURE,STACK_4_CELL_1_TEMPERATURE,STACK_4_CELL_2_TEMPERATURE,STACK_4_CELL_3_TEMPERATURE,STACK_4_CELL_4_TEMPERATURE,STACK_5_CELL_1_TEMPERATURE,STACK_5_CELL_2_TEMPERATURE,STACK_5_CELL_3_TEMPERATURE,STACK_5_CELL_4_TEMPERATURE,STACK_6_CELL_1_TEMPERATURE,STACK_6_CELL_2_TEMPERATURE,STACK_6_CELL_3_TEMPERATURE,STACK_6_CELL_4_TEMPERATURE,t,HODOMETRO
1782675227725,1.01,0.0,0.02,-0.63,0.2099999999999999,0.0,1.0,1.0,14.85,174.0,0.000332,0.000293,4.279999999999999,75.90999999999998,17764149214.0,-19.8644981,-43.9726246,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228310,6972.844736111294
1782675227742,1.01,0.0,0.02,-0.63,0.2099999999999999,0.0,1.0,1.0,14.85,174.0,0.000333,0.000325,3.5700000000000003,78.95,17764149214.0,-19.8644981,-43.9726246,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228327,6972.844736111294
1782675227775,1.01,0.0,0.02,-0.63,0.2099999999999999,0.0,1.0,1.0,14.85,174.0,0.000333,0.000325,3.5700000000000003,78.95,17764149214.0,-19.8646335,-43.9726246,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228360,6972.844736111294
1782675227791,1.01,0.0,0.02,-0.63,0.2099999999999999,0.0,1.0,1.0,14.85,174.0,0.000333,0.000325,3.5700000000000003,78.95,17764149214.0,-19.8646335,-43.9725951,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228376,6972.844736111294
1782675227792,1.01,0.0,0.02,-0.63,0.2099999999999999,0.0,1.0,1.0,14.85,174.0,0.000333,0.000325,3.5700000000000003,78.95,17764149214.0,-19.8646335,-43.9725951,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228377,6972.844736111294
1782675227808,1.01,0.0,0.02,-0.63,0.07,0.0,1.0,1.0,14.85,174.0,0.000333,0.000325,3.5700000000000003,78.95,17764149214.0,-19.8646335,-43.9725951,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228393,6972.844736111294
1782675227825,1.01,0.0299999999999999,-0.0299999999999999,-0.63,0.07,0.0,1.0,1.0,14.85,174.0,0.000333,0.000325,3.5700000000000003,78.95,17826643893.0,-19.8646335,-43.9725951,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228410,6972.844736111294
1782675227875,1.02,0.04,-0.0299999999999999,-0.63,0.07,0.0,1.0,1.0,14.85,174.0,0.000333,0.000325,3.5700000000000003,78.95,17826643893.0,-19.8646335,-43.9725951,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228460,6972.844736111294
1782675227892,1.02,0.04,-0.0299999999999999,-0.56,0.07,0.0,1.0,1.0,14.85,174.0,0.000333,0.000325,3.5700000000000003,78.95,17826643893.0,-19.8646335,-43.9725951,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228477,6972.844736111294
1782675227908,1.01,0.0299999999999999,-0.04,-0.56,0.07,0.0,1.0,1.0,14.85,174.0,0.000333,0.000325,3.5700000000000003,78.95,17826643893.0,-19.8646335,-43.9725951,0.0,-93.32,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.34,47.66,3.21,3.09,3.19,3.21,3.15,3.18,3.13,3.14,3.25,3.15,2.97,3.31,3.26,3.21,3.02,3.21,3.2,3.19,2.92,3.23,3.24,3.32,2.94,3.26,33.7,30.0,29.7,30.8,37.5,31.6,32.0,33.2,40.1,33.5,34.2,33.4,33.3,32.1,30.5,30.0,34.3,32.8,35.4,32.1,31.2,31.3,34.0,36.0,7228493,6972.844736111294
