79,2415,0,0,0,0,0,0,0,0
81,2419,0,0,0,0,0,0,0,0
52,2423,0,0,0,0,0,0,0,0
86,2427,50,1,0,0,0,0,0,0
87,2430,2,0,0,0,0,0,0,0
88,2435,0,0,0,0,0,0,0,0
95,2439,0,0,0,0,0,0,0,0
96,2443,57,1,0,0,0,0,0,0
259,2445,126,255,77,32,64,255,0,0
97,2447,2,0,0,0,0,0,0,0
98,2451,0,0,0,0,0,0,0,0
351,2455,0,0,0,0,40,1,78,2
260,2458,252,255,6,0,1,0,0,0
261,2468,176,1,0,0,0,0,0,0
259,2498,127,255,71,32,63,255,0,0
260,2508,252,255,8,0,1,0,0,0
0,2509,0,0,0,0,0,0,0,0
75,2513,0,0,0,0,0,0,0,0
76,2518,0,0,0,0,1,0,10,0
77,2522,211,36,0,0,0,0,5,0
261,2524,175,1,0,0,0,0,0,0
78,2525,0,0,0,0,0,0,0,0
79,2529,0,0,0,0,0,0,0,0
81,2533,0,0,0,0,0,0,0,0
52,2537,0,0,0,0,0,0,0,0
306,2540,202,129,120,126,23,3,58,2
307,2541,1,0,0,0,1,0,1,0
86,2543,50,1,0,0,0,0,0,0
87,2545,2,0,0,0,0,0,0,0
88,2549,0,0,0,0,0,0,0,0
95,2553,0,0,0,0,0,0,0,0
96,2557,57,1,0,0,0,0,0,0
97,2562,2,0,0,0,0,0,0,0
98,2566,0,0,0,0,0,0,0,0
259,2568,126,255,72,32,61,255,0,0
351,2569,0,0,0,0,44,1,76,2
260,2579,251,255,5,0,1,0,0,0
261,2588,178,1,0,0,0,0,0,0
259,2619,130,255,74,32,65,255,0,0
0,2624,0,0,0,0,0,0,0,0
75,2627,0,0,0,0,0,0,0,0
76,2631,0,0,0,0,1,0,10,0
260,2633,251,255,7,0,2,0,0,0
77,2635,211,36,0,0,0,0,5,0
78,2639,0,0,0,0,0,0,0,0
79,2643,0,0,0,0,0,0,0,0
261,2646,169,1,0,0,0,0,0,0
81,2648,0,0,0,0,0,0,0,0
52,2652,0,0,0,0,0,0,0,0
86,2656,50,1,0,0,0,0,0,0
87,2660,2,0,0,0,0,0,0,0
88,2663,0,0,0,0,0,0,0,0
95,2667,0,0,0,0,0,0,0,0
96,2671,57,1,0,0,0,0,0,0
97,2675,2,0,0,0,0,0,0,0
98,2679,0,0,0,0,0,0,0,0
351,2683,0,0,0,0,64,1,82,2
259,2685,130,255,74,32,60,255,0,0
260,2695,253,255,6,0,2,0,0,0
261,2705,181,1,0,0,0,0,0,0
259,2735,129,255,72,32,60,255,0,0
0,2738,0,0,0,0,0,0,0,0
75,2742,0,0,0,0,0,0,0,0
76,2746,0,0,0,0,1,0,10,0
260,2748,253,255,7,0,1,0,0,0
77,2750,211,36,0,0,0,0,5,0
300,2751,67,129,169,129,169,129,113,129
78,2754,0,0,0,0,0,0,0,0
301,2755,34,128,19,128,56,128,120,126
79,2757,0,0,0,0,0,0,0,0
302,2759,158,129,173,129,180,129,200,128
81,2762,0,0,0,0,0,0,0,0
303,2764,48,128,73,128,57,128,52,128
52,2767,0,0,0,0,0,0,0,0
86,2769,50,1,0,0,0,0,0,0
305,2771,180,129,201,129,195,129,176,129
87,2776,2,0,0,0,0,0,0,0
88,2778,0,0,0,0,0,0,0,0
304,2780,132,128,120,128,131,128,107,128
95,2784,0,0,0,0,0,0,0,0
261,2786,176,1,0,0,0,0,0,0
96,2788,57,1,0,0,0,0,0,0
97,2790,2,0,0,0,0,0,0,0
98,2794,0,0,0,0,0,0,0,0
351,2798,0,0,0,0,42,1,82,2
259,2819,132,255,69,32,62,255,0,0
260,2829,251,255,7,0,2,0,0,0
261,2839,183,1,0,0,0,0,0,0
0,2852,0,0,0,0,0,0,0,0
75,2855,0,0,0,0,0,0,0,0
76,2860,0,0,0,0,1,0,10,0
77,2864,211,36,0,0,0,0,5,0
78,2868,0,0,0,0,0,0,0,0
79,2872,0,0,0,0,0,0,0,0
81,2876,0,0,0,0,0,0,0,0
259,2878,126,255,72,32,61,255,0,0
52,2880,0,0,0,0,0,0,0,0
86,2884,50,1,0,0,0,0,0,0
87,2888,2,0,0,0,0,0,0,0
260,2891,253,255,6,0,1,0,0,0
88,2892,0,0,0,0,0,0,0,0
95,2895,0,0,0,0,0,0,0,0
96,2899,57,1,0,0,0,0,0,0
97,2904,2,0,0,0,0,0,0,0
261,2906,183,1,0,0,0,0,0,0
98,2908,0,0,0,0,0,0,0,0
351,2912,0,0,0,0,38,1,82,2
259,2937,130,255,69,32,62,255,0,0
260,2948,253,255,4,0,1,0,0,0
261,2957,181,1,0,0,0,0,0,0
0,2966,0,0,0,0,0,0,0,0
75,2970,0,0,0,0,0,0,0,0
76,2974,0,0,0,0,1,0,10,0
77,2978,211,36,0,0,0,0,5,0
78,2982,0,0,0,0,0,0,0,0
79,2987,0,0,0,0,0,0,0,0
81,2990,0,0,0,0,0,0,0,0
52,2994,0,0,0,0,0,0,0,0
259,2997,120,255,70,32,70,255,0,0
306,2998,201,129,120,126,23,3,58,2
307,3000,1,0,0,0,1,0,1,0
87,3002,2,0,0,0,0,0,0,0
88,3006,0,0,0,0,0,0,0,0
95,3010,0,0,0,0,0,0,0,0
260,3013,252,255,7,0,2,0,0,0
96,3015,57,1,0,0,0,0,0,0
97,3018,2,0,0,0,0,0,0,0
98,3022,0,0,0,0,0,0,0,0
261,3025,178,1,0,0,0,0,0,0
351,3026,0,0,0,0,42,1,84,2
259,3056,130,255,74,32,70,255,0,0
260,3066,253,255,7,0,1,0,0,0
261,3077,177,1,0,0,0,0,0,0
0,3081,0,0,0,0,0,0,0,0
75,3084,0,0,0,0,0,0,0,0
76,3088,0,0,0,0,1,0,10,0
77,3093,211,36,0,0,0,0,5,0
78,3096,0,0,0,0,0,0,0,0
79,3100,0,0,0,0,0,0,0,0
81,3104,0,0,0,0,0,0,0,0
52,3108,0,0,0,0,0,0,0,0
86,3112,50,1,0,0,0,0,0,0
259,3116,124,255,69,32,63,255,0,0
87,3118,2,0,0,0,0,0,0,0
88,3121,0,0,0,0,0,0,0,0
95,3125,0,0,0,0,0,0,0,0
96,3128,57,1,0,0,0,0,0,0
260,3130,252,255,6,0,1,0,0,0
97,3132,2,0,0,0,0,0,0,0
98,3136,0,0,0,0,0,0,0,0
351,3140,0,0,0,0,50,1,80,2
261,3142,166,1,0,0,0,0,0,0
259,3173,127,255,77,32,68,255,0,0
260,3183,252,255,6,0,2,0,0,0
261,3192,182,1,0,0,0,0,0,0
0,3194,0,0,0,0,0,0,0,0
75,3198,0,0,0,0,0,0,0,0
76,3203,0,0,0,0,1,0,10,0
77,3207,211,36,0,0,0,0,5,0
300,3208,67,129,169,129,169,129,113,129
78,3211,0,0,0,0,0,0,0,0
301,3212,34,128,19,128,55,128,120,126
79,3215,0,0,0,0,0,0,0,0
302,3216,158,129,173,129,180,129,200,128
81,3219,0,0,0,0,0,0,0,0
303,3220,49,128,73,128,57,128,51,128
52,3223,0,0,0,0,0,0,0,0
304,3226,132,128,121,128,131,128,107,128
86,3229,50,1,0,0,0,0,0,0
87,3231,2,0,0,0,0,0,0,0
305,3233,180,129,201,129,195,129,175,129
88,3237,0,0,0,0,0,0,0,0
95,3239,0,0,0,0,0,0,0,0
96,3243,57,1,0,0,0,0,0,0
97,3247,2,0,0,0,0,0,0,0
98,3251,0,0,0,0,0,0,0,0
351,3255,0,0,0,0,46,1,78,2
259,3257,132,255,75,32,66,255,0,0
260,3267,254,255,5,0,0,0,0,0
261,3277,177,1,0,0,0,0,0,0
259,3307,132,255,70,32,70,255,0,0
0,3309,0,0,0,0,0,0,0,0
75,3312,0,0,0,0,0,0,0,0
76,3316,0,0,0,0,1,0,10,0
77,3320,211,36,0,0,0,0,5,0
260,3322,253,255,6,0,1,0,0,0
78,3324,0,0,0,0,0,0,0,0
79,3329,0,0,0,0,0,0,0,0
81,3333,0,0,0,0,0,0,0,0
261,3335,166,1,0,0,0,0,0,0
52,3337,0,0,0,0,0,0,0,0
86,3341,50,1,0,0,0,0,0,0
87,3345,2,0,0,0,0,0,0,0
88,3349,0,0,0,0,0,0,0,0
95,3353,0,0,0,0,0,0,0,0
96,3357,57,1,0,0,0,0,0,0
97,3360,2,0,0,0,0,0,0,0
98,3364,0,0,0,0,0,0,0,0
351,3368,0,0,0,0,48,1,62,2
259,3374,126,255,72,32,67,255,0,0
260,3384,253,255,6,0,0,0,0,0
261,3394,188,1,0,0,0,0,0,0
0,3424,0,0,0,0,0,0,0,0
259,3426,135,255,72,32,71,255,0,0
75,3427,0,0,0,0,0,0,0,0
76,3431,0,0,0,0,1,0,10,0
77,3435,211,36,0,0,0,0,5,0
78,3439,0,0,0,0,0,0,0,0
260,3441,253,255,7,0,1,0,0,0
79,3443,0,0,0,0,0,0,0,0
81,3447,0,0,0,0,0,0,0,0
52,3451,0,0,0,0,0,0,0,0
261,3453,176,1,0,0,0,0,0,0
306,3454,201,129,120,126,23,3,58,2
86,3457,50,1,0,0,0,0,0,0
307,3458,1,0,0,0,1,0,1,0
87,3459,2,0,0,0,0,0,0,0
88,3463,0,0,0,0,0,0,0,0
95,3467,0,0,0,0,0,0,0,0
96,3471,57,1,0,0,0,0,0,0
97,3475,2,0,0,0,0,0,0,0
98,3479,0,0,0,0,0,0,0,0
351,3483,0,0,0,0,44,1,74,2
259,3494,128,255,74,32,69,255,0,0
260,3505,253,255,7,0,1,0,0,0
261,3514,181,1,0,0,0,0,0,0
0,3537,0,0,0,0,0,0,0,0
75,3542,0,0,0,0,0,0,0,0
76,3545,0,0,0,0,1,0,10,0
259,3549,130,255,70,32,62,255,0,0
77,3550,211,36,0,0,0,0,5,0
78,3553,0,0,0,0,0,0,0,0
79,3557,0,0,0,0,0,0,0,0
81,3561,0,0,0,0,0,0,0,0
260,3563,251,255,5,0,1,0,0,0
52,3565,0,0,0,0,0,0,0,0
86,3569,50,1,0,0,0,0,0,0
87,3573,2,0,0,0,0,0,0,0
261,3575,173,1,0,0,0,0,0,0
88,3577,0,0,0,0,0,0,0,0
95,3581,0,0,0,0,0,0,0,0
96,3586,57,1,0,0,0,0,0,0
97,3590,2,0,0,0,0,0,0,0
98,3594,0,0,0,0,0,0,0,0
351,3597,0,0,0,0,48,1,80,2
259,3611,128,255,76,32,61,255,0,0
260,3621,254,255,6,0,1,0,0,0
261,3632,179,1,0,0,0,0,0,0
0,3652,0,0,0,0,0,0,0,0
75,3655,0,0,0,0,0,0,0,0
76,3659,0,0,0,0,1,0,10,0
77,3663,211,36,0,0,0,0,5,0
300,3664,72,129,169,129,169,129,124,129
78,3667,0,0,0,0,0,0,0,0
301,3668,41,128,19,128,56,128,214,126
79,3672,0,0,0,0,0,0,0,0
302,3673,161,129,173,129,179,129,215,128
81,3676,0,0,0,0,0,0,0,0
303,3678,50,128,73,128,57,128,52,128
52,3681,0,0,0,0,0,0,0,0
304,3683,133,128,121,128,131,128,107,128
86,3686,50,1,0,0,0,0,0,0
87,3688,2,0,0,0,0,0,0,0
305,3690,180,129,201,129,196,129,176,129
88,3694,0,0,0,0,0,0,0,0
95,3696,0,0,0,0,0,0,0,0
259,3698,126,255,73,32,60,255,0,0
96,3701,57,1,0,0,0,0,0,0
97,3703,2,0,0,0,0,0,0,0
260,3705,252,255,7,0,1,0,0,0
98,3708,0,0,0,0,0,0,0,0
351,3712,0,0,0,0,44,1,80,2
261,3718,181,1,0,0,0,0,0,0
259,3747,128,255,71,32,60,255,0,0
260,3758,253,255,6,0,1,0,0,0
0,3766,0,0,0,0,0,0,0,0
261,3769,183,1,0,0,0,0,0,0
75,3770,0,0,0,0,0,0,0,0
76,3774,0,0,0,0,1,0,10,0
77,3777,211,36,0,0,0,0,5,0
78,3781,0,0,0,0,0,0,0,0
79,3785,0,0,0,0,0,0,0,0
81,3789,0,0,0,0,0,0,0,0
52,3793,0,0,0,0,0,0,0,0
86,3798,50,1,0,0,0,0,0,0
87,3802,2,0,0,0,0,0,0,0
88,3806,0,0,0,0,0,0,0,0
259,3809,127,255,72,32,67,255,0,0
95,3811,0,0,0,0,0,0,0,0
96,3814,57,1,0,0,0,0,0,0
97,3818,2,0,0,0,0,0,0,0
98,3822,0,0,0,0,0,0,0,0
260,3824,252,255,6,0,1,0,0,0
351,3825,0,0,0,0,44,1,82,2
261,3834,178,1,0,0,0,0,0,0
259,3864,130,255,78,32,57,255,0,0
260,3874,253,255,4,0,1,0,0,0
0,3880,0,0,0,0,0,0,0,0
75,3884,0,0,0,0,0,0,0,0
261,3887,181,1,0,0,0,0,0,0
76,3889,0,0,0,0,1,0,10,0
77,3892,211,36,0,0,0,0,5,0
78,3896,0,0,0,0,0,0,0,0
79,3900,0,0,0,0,0,0,0,0
81,3904,0,0,0,0,0,0,0,0
52,3908,0,0,0,0,0,0,0,0
306,3909,201,129,214,126,23,3,58,2
307,3911,1,0,0,0,1,0,1,0
86,3912,50,1,0,0,0,0,0,0
87,3916,2,0,0,0,0,0,0,0
88,3919,0,0,0,0,0,0,0,0
95,3923,0,0,0,0,0,0,0,0
96,3928,57,1,0,0,0,0,0,0
97,3932,2,0,0,0,0,0,0,0
259,3935,130,255,72,32,67,255,0,0
98,3937,0,0,0,0,0,0,0,0
351,3940,0,0,0,0,46,1,92,2
260,3947,251,255,6,0,1,0,0,0
261,3957,180,1,0,0,0,0,0,0
259,3987,130,255,67,32,72,255,0,0
0,3994,0,0,0,0,0,0,0,0
75,3998,0,0,0,0,0,0,0,0
260,4000,254,255,5,0,1,0,0,0
76,4002,0,0,0,0,1,0,10,0
77,4006,211,36,0,0,0,0,5,0
78,4011,0,0,0,0,0,0,0,0
261,4014,184,1,0,0,0,0,0,0
79,4015,0,0,0,0,0,0,0,0
81,4018,0,0,0,0,0,0,0,0
52,4022,0,0,0,0,0,0,0,0
86,4026,50,1,0,0,0,0,0,0
87,4030,2,0,0,0,0,0,0,0
88,4034,0,0,0,0,0,0,0,0
95,4038,0,0,0,0,0,0,0,0
96,4042,57,1,0,0,0,0,0,0
97,4046,2,0,0,0,0,0,0,0
98,4050,0,0,0,0,0,0,0,0
259,4054,126,255,74,32,66,255,0,0
351,4055,0,0,0,0,48,1,82,2
260,4065,252,255,5,0,2,0,0,0
261,4074,170,1,0,0,0,0,0,0
259,4105,123,255,74,32,63,255,0,0
0,4109,0,0,0,0,0,0,0,0
75,4112,0,0,0,0,0,0,0,0
76,4116,0,0,0,0,1,0,10,0
260,4119,253,255,6,0,2,0,0,0
300,4120,67,129,169,129,169,129,114,129
77,4122,211,36,0,0,0,0,5,0
78,4124,0,0,0,0,0,0,0,0
301,4125,34,128,18,128,55,128,120,126
79,4128,0,0,0,0,0,0,0,0
302,4129,157,129,173,129,180,129,199,128
81,4133,0,0,0,0,0,0,0,0
303,4135,48,128,73,128,57,128,52,128
52,4139,0,0,0,0,0,0,0,0
86,4141,50,1,0,0,0,0,0,0
305,4143,181,129,202,129,196,129,176,129
87,4146,2,0,0,0,0,0,0,0
88,4149,0,0,0,0,0,0,0,0
304,4151,132,128,121,128,131,128,107,128
95,4154,0,0,0,0,0,0,0,0
261,4156,175,1,0,0,0,0,0,0
96,4159,57,1,0,0,0,0,0,0
97,4161,2,0,0,0,0,0,0,0
98,4164,0,0,0,0,0,0,0,0
351,4168,0,0,0,0,64,1,76,2
259,4190,129,255,79,32,62,255,0,0
260,4200,253,255,5,0,1,0,0,0
261,4210,184,1,0,0,0,0,0,0
0,4222,0,0,0,0,0,0,0,0
75,4227,0,0,0,0,0,0,0,0
76,4231,0,0,0,0,1,0,10,0
77,4235,211,36,0,0,0,0,5,0
78,4239,0,0,0,0,0,0,0,0
79,4242,0,0,0,0,0,0,0,0
81,4246,0,0,0,0,0,0,0,0
259,4248,128,255,80,32,69,255,0,0
52,4250,0,0,0,0,0,0,0,0
86,4254,50,1,0,0,0,0,0,0
87,4258,2,0,0,0,0,0,0,0
260,4260,253,255,6,0,0,0,0,0
88,4262,0,0,0,0,0,0,0,0
95,4267,0,0,0,0,0,0,0,0
96,4271,57,1,0,0,0,0,0,0
261,4274,179,1,0,0,0,0,0,0
97,4275,2,0,0,0,0,0,0,0
98,4279,0,0,0,0,0,0,0,0
351,4283,0,0,0,0,30,1,78,2
259,4306,128,255,76,32,61,255,0,0
260,4317,253,255,7,0,1,0,0,0
261,4327,177,1,0,0,0,0,0,0
0,4337,0,0,0,0,0,0,0,0
75,4340,0,0,0,0,0,0,0,0
76,4345,0,0,0,0,1,0,10,0
77,4348,211,36,0,0,0,0,5,0
78,4353,0,0,0,0,0,0,0,0
79,4357,0,0,0,0,0,0,0,0
81,4361,0,0,0,0,0,0,0,0
259,4364,134,255,71,32,65,255,0,0
52,4366,0,0,0,0,0,0,0,0
306,4367,202,129,120,126,23,3,58,2
307,4369,1,0,0,0,1,0,1,0
86,4370,50,1,0,0,0,0,0,0
87,4373,2,0,0,0,0,0,0,0
88,4377,0,0,0,0,0,0,0,0
95,4381,0,0,0,0,0,0,0,0
96,4384,57,1,0,0,0,0,0,0
260,4386,251,255,5,0,1,0,0,0
97,4388,2,0,0,0,0,0,0,0
98,4392,0,0,0,0,0,0,0,0
351,4397,0,0,0,0,44,1,82,2
261,4400,177,1,0,0,0,0,0,0
259,4429,125,255,68,32,66,255,0,0
260,4440,251,255,7,0,1,0,0,0
261,4449,173,1,0,0,0,0,0,0
0,4451,0,0,0,0,0,0,0,0
75,4455,0,0,0,0,0,0,0,0
76,4459,0,0,0,0,1,0,10,0
77,4463,211,36,0,0,0,0,5,0
78,4467,0,0,0,0,0,0,0,0
79,4471,0,0,0,0,0,0,0,0
81,4475,0,0,0,0,0,0,0,0
52,4478,0,0,0,0,0,0,0,0
86,4483,50,1,0,0,0,0,0,0
87,4487,2,0,0,0,0,0,0,0
259,4491,128,255,78,32,64,255,0,0
88,4492,0,0,0,0,0,0,0,0
95,4495,0,0,0,0,0,0,0,0
96,4499,57,1,0,0,0,0,0,0
260,4502,253,255,6,0,1,0,0,0
97,4504,2,0,0,0,0,0,0,0
98,4507,0,0,0,0,0,0,0,0
351,4511,0,0,0,0,40,1,72,2
261,4515,173,1,0,0,0,0,0,0
259,4545,130,255,73,32,67,255,0,0
260,4555,253,255,6,0,0,0,0,0
261,4566,167,1,0,0,0,0,0,0
0,4567,0,0,0,0,0,0,0,0
75,4570,0,0,0,0,0,0,0,0
76,4573,0,0,0,0,1,0,10,0
300,4577,73,129,169,129,169,129,123,129
77,4579,211,36,0,0,0,0,5,0
78,4581,0,0,0,0,0,0,0,0
301,4582,42,128,19,128,56,128,213,126
79,4585,0,0,0,0,0,0,0,0
302,4586,161,129,174,129,180,129,215,128
81,4589,0,0,0,0,0,0,0,0
303,4591,50,128,72,128,57,128,53,128
52,4594,0,0,0,0,0,0,0,0
304,4596,133,128,121,128,131,128,107,128
86,4599,50,1,0,0,0,0,0,0
87,4602,2,0,0,0,0,0,0,0
305,4604,180,129,200,129,196,129,176,129
88,4608,0,0,0,0,0,0,0,0
95,4610,0,0,0,0,0,0,0,0
96,4614,57,1,0,0,0,0,0,0
97,4617,2,0,0,0,0,0,0,0
98,4621,0,0,0,0,0,0,0,0
351,4625,0,0,0,0,46,1,82,2
259,4631,130,255,83,32,59,255,0,0
260,4640,253,255,6,0,0,0,0,0
261,4651,177,1,0,0,0,0,0,0
0,4680,0,0,0,0,0,0,0,0
259,4681,125,255,79,32,59,255,0,0
75,4683,0,0,0,0,0,0,0,0
76,4687,0,0,0,0,1,0,10,0
77,4691,211,36,0,0,0,0,5,0
78,4696,0,0,0,0,0,0,0,0
260,4697,251,255,6,0,2,0,0,0
79,4700,0,0,0,0,0,0,0,0
81,4704,0,0,0,0,0,0,0,0
52,4708,0,0,0,0,0,0,0,0
261,4710,179,1,0,0,0,0,0,0
86,4711,50,1,0,0,0,0,0,0
87,4715,2,0,0,0,0,0,0,0
88,4719,0,0,0,0,0,0,0,0
95,4723,0,0,0,0,0,0,0,0
96,4727,57,1,0,0,0,0,0,0
97,4731,2,0,0,0,0,0,0,0
98,4736,0,0,0,0,0,0,0,0
351,4740,0,0,0,0,38,1,78,2
259,4748,133,255,70,32,67,255,0,0
260,4758,253,255,7,0,2,0,0,0
261,4768,173,1,0,0,0,0,0,0
0,4794,0,0,0,0,0,0,0,0
75,4798,0,0,0,0,0,0,0,0
259,4801,128,255,71,32,62,255,0,0
76,4802,0,0,0,0,1,0,10,0
77,4805,211,36,0,0,0,0,5,0
78,4809,0,0,0,0,0,0,0,0
79,4813,0,0,0,0,0,0,0,0
260,4815,252,255,5,0,3,0,0,0
81,4817,0,0,0,0,0,0,0,0
52,4822,0,0,0,0,0,0,0,0
306,4823,200,129,213,126,23,3,58,2
307,4825,1,0,0,0,1,0,1,0
86,4826,50,1,0,0,0,0,0,0
87,4830,2,0,0,0,0,0,0,0
261,4833,177,1,0,0,0,0,0,0
88,4834,0,0,0,0,0,0,0,0
95,4838,0,0,0,0,0,0,0,0
96,4842,57,1,0,0,0,0,0,0
97,4846,2,0,0,0,0,0,0,0
98,4849,0,0,0,0,0,0,0,0
351,4853,0,0,0,0,44,1,80,2
259,4867,127,255,74,32,66,255,0,0
260,4877,252,255,6,0,1,0,0,0
261,4887,168,1,0,0,0,0,0,0
0,4909,0,0,0,0,0,0,0,0
75,4912,0,0,0,0,0,0,0,0
76,4916,0,0,0,0,1,0,10,0
77,4920,211,36,0,0,0,0,5,0
259,4922,130,255,72,32,60,255,0,0
78,4924,0,0,0,0,0,0,0,0
79,4928,0,0,0,0,0,0,0,0
81,4932,0,0,0,0,0,0,0,0
260,4935,252,255,5,0,1,0,0,0
52,4936,0,0,0,0,0,0,0,0
86,4940,50,1,0,0,0,0,0,0
87,4943,2,0,0,0,0,0,0,0
88,4947,0,0,0,0,0,0,0,0
261,4950,171,1,0,0,0,0,0,0
95,4952,0,0,0,0,0,0,0,0
96,4956,57,1,0,0,0,0,0,0
97,4960,2,0,0,0,0,0,0,0
98,4964,0,0,0,0,0,0,0,0
351,4968,0,0,0,0,46,1,80,2
259,4984,131,255,80,32,69,255,0,0
260,4995,253,255,5,0,1,0,0,0
261,5005,184,1,0,0,0,0,0,0
0,5022,0,0,0,0,0,0,0,0
75,5026,0,0,0,0,0,0,0,0
76,5030,0,0,0,0,1,0,10,0
300,5033,68,129,170,129,169,129,113,129
77,5035,211,36,0,0,0,0,5,0
301,5038,34,128,18,128,55,128,120,126
78,5040,0,0,0,0,0,0,0,0
302,5042,157,129,173,129,181,129,200,128
79,5044,0,0,0,0,0,0,0,0
303,5046,48,128,73,128,56,128,52,128
81,5048,0,0,0,0,0,0,0,0
52,5050,0,0,0,0,0,0,0,0
304,5052,132,128,120,128,131,128,107,128
86,5056,50,1,0,0,0,0,0,0
87,5058,2,0,0,0,0,0,0,0
305,5060,180,129,201,129,196,129,175,129
88,5064,0,0,0,0,0,0,0,0
259,5066,124,255,78,32,73,255,0,0
95,5069,0,0,0,0,0,0,0,0
96,5071,57,1,0,0,0,0,0,0
97,5074,2,0,0,0,0,0,0,0
98,5079,0,0,0,0,0,0,0,0
260,5081,253,255,6,0,1,0,0,0
351,5082,0,0,0,0,44,1,82,2
261,5091,165,1,0,0,0,0,0,0
259,5121,122,255,77,32,63,255,0,0
260,5131,253,255,5,0,1,0,0,0
0,5137,0,0,0,0,0,0,0,0
75,5140,0,0,0,0,0,0,0,0
261,5144,191,1,0,0,0,0,0,0
76,5145,0,0,0,0,1,0,10,0
77,5148,211,36,0,0,0,0,5,0
78,5152,0,0,0,0,0,0,0,0
79,5156,0,0,0,0,0,0,0,0
81,5160,0,0,0,0,0,0,0,0
52,5165,0,0,0,0,0,0,0,0
86,5169,50,1,0,0,0,0,0,0
87,5173,2,0,0,0,0,0,0,0
88,5176,0,0,0,0,0,0,0,0
95,5180,0,0,0,0,0,0,0,0
259,5184,134,255,74,32,71,255,0,0
96,5185,57,1,0,0,0,0,0,0
97,5188,2,0,0,0,0,0,0,0
98,5192,0,0,0,0,0,0,0,0
351,5196,0,0,0,0,38,1,78,2
260,5198,252,255,5,0,2,0,0,0
261,5207,172,1,0,0,0,0,0,0
259,5237,122,255,74,32,72,255,0,0
260,5246,251,255,7,0,0,0,0,0
0,5251,0,0,0,0,0,0,0,0
75,5255,0,0,0,0,0,0,0,0
76,5259,0,0,0,0,1,0,10,0
261,5261,181,1,0,0,0,0,0,0
77,5263,211,36,0,0,0,0,5,0
78,5266,0,0,0,0,0,0,0,0
79,5270,0,0,0,0,0,0,0,0
81,5274,0,0,0,0,0,0,0,0
