307,4661,0,0,0,1,0,1,0
78,467106,2,106,2,0,0,0,0
79,470112,21,145,22,0,0,112,21
259,473238,255,56,32,109,254,0,0
81,47413,0,0,0,0,0,0,0
52,4780,0,54,4,0,0,0,0
86,48145,1,0,0,0,0,0,0
87,4852,0,1,0,0,0,0,0
260,488241,255,247,255,3,0,0,0
88,4890,0,145,22,95,0,0,0
95,4937,0,131,3,0,0,0,0
96,49752,1,0,0,0,0,0,0
261,50016,1,0,0,0,0,0,0
97,5012,0,1,0,0,0,0,0
98,5050,0,0,0,0,0,0,0
351,5090,0,0,0,180,4,46,9
259,533104,255,77,32,46,255,0,0
260,54318,0,13,0,9,0,0,0
261,5526,1,0,0,0,0,0,0
0,5640,0,0,0,0,0,0,0
75,5680,0,0,0,0,0,0,0
76,571105,2,0,0,1,0,10,0
77,575166,27,0,0,0,0,5,0
78,579105,2,105,2,0,0,0,0
79,583119,21,153,22,0,0,119,21
81,58723,0,0,0,0,0,0,0
259,590233,254,236,31,26,255,0,0
52,5911,0,63,4,0,0,0,0
86,59545,1,0,0,0,0,0,0
87,6002,0,1,0,0,0,0,0
88,6040,0,153,22,103,0,0,0
260,60612,0,17,0,3,0,0,0
95,6088,0,129,3,0,0,0,0
96,61252,1,0,0,0,0,0,0
97,6162,0,1,0,0,0,0,0
261,6186,1,0,0,0,0,0,0
98,6190,0,0,0,0,0,0,0
351,6230,0,0,0,170,4,60,9
259,65038,0,106,32,159,255,0,0
260,660249,255,4,0,2,0,0,0
261,67016,1,0,0,0,0,0,0
300,674164,127,13,127,195,123,219,126
0,6780,0,0,0,0,0,0,0
301,679238,125,118,121,34,114,152,115
75,6810,0,0,0,0,0,0,0
302,684199,127,173,127,151,126,175,128
76,686105,2,0,0,1,0,10,0
303,688234,126,129,125,173,116,47,125
77,690183,27,0,0,0,0,5,0
304,69220,128,164,117,211,123,5,127
78,695110,2,110,2,0,0,0,0
305,697226,128,212,127,140,124,213,126
79,700131,21,160,22,0,0,131,21
81,70328,0,0,0,0,0,0,0
52,7062,0,56,4,0,0,0,0
86,71045,1,0,0,0,0,0,0
87,7132,0,1,0,0,0,0,0
88,7170,0,164,22,107,0,0,0
95,7218,0,131,3,0,0,0,0
96,72652,1,0,0,0,0,0,0
97,7302,0,1,0,0,0,0,0
259,733253,254,82,32,44,0,0,0
98,7340,0,0,0,0,0,0,0
351,7380,0,0,0,176,4,50,9
260,7443,0,11,0,10,0,0,0
261,75414,1,0,0,0,0,0,0
259,784205,255,62,32,33,0,0,0
0,7920,0,0,0,0,0,0,0
260,7947,0,17,0,5,0,0,0
75,7960,0,0,0,0,0,0,0
76,800104,2,0,0,1,0,10,0
77,803201,27,0,0,0,0,5,0
78,807105,2,105,2,0,0,0,0
261,81112,1,0,0,0,0,0,0
79,812137,21,167,22,0,0,137,21
81,81636,0,0,0,0,0,0,0
52,8202,0,49,4,0,0,0,0
86,82445,1,0,0,0,0,0,0
87,8282,0,1,0,0,0,0,0
88,8320,0,171,22,111,0,0,0
95,8368,0,114,3,0,0,0,0
96,84052,1,0,0,0,0,0,0
97,8442,0,1,0,0,0,0,0
98,8480,0,0,0,0,0,0,0
259,850130,255,252,31,94,255,0,0
351,8520,0,0,0,172,4,52,9
260,8622,0,23,0,4,0,0,0
261,87212,1,0,0,0,0,0,0
259,902147,255,223,31,6,255,0,0
0,9070,0,0,0,0,0,0,0
75,9100,0,0,0,0,0,0,0


98,16470,0,0,0,0,0,0,0
351,16510,0,0,0,170,4,40,9
259,1657156,255,26,33,196,255,0,0
260,1667250,255,18,0,254,255,0,0
261,167710,1,0,0,0,0,0,0
0,17050,0,0,0,0,0,0,0
259,170879,0,54,32,40,255,0,0
75,17100,0,0,0,0,0,0,0
76,1714108,2,0,0,1,0,10,0
77,171899,28,0,0,0,0,5,0
260,1721242,255,4,0,247,255,0,0
78,1723101,2,101,2,0,0,0,0
79,1726186,21,218,22,0,0,186,21
81,173032,0,0,0,0,0,0,0
52,17342,0,28,4,0,0,0,0
261,173712,1,0,0,0,0,0,0
86,173845,1,0,0,0,0,0,0
87,17412,0,1,0,0,0,0,0
88,17450,0,218,22,115,0,0,0
95,17509,0,103,3,0,0,0,0
96,175452,1,0,0,0,0,0,0
97,17582,0,1,0,0,0,0,0
98,17620,0,0,0,0,0,0,0
351,17660,0,0,0,172,4,74,9
259,1775236,255,220,31,168,254,0,0
260,1785233,255,6,0,1,0,0,0
261,179618,1,0,0,0,0,0,0
0,18200,0,0,0,0,0,0,0
75,18240,0,0,0,0,0,0,0
259,1827187,255,17,32,58,255,0,

