index,date,Temperatura,1,2,3,4,5,6,7
42,1762629570046,-452,0,0,0,15360,0,0,0
43,1762629570063,-460,0,0,0,13312,0,0,0
44,1762629570078,-458,0,0,0,13824,0,0,0
45,1762629570095,-456,0,0,0,14336,0,0,0
46,1762629570113,-452,0,0,0,15360,0,0,0
47,1762629570145,-460,0,0,0,13312,0,0,0
48,1762629570162,-460,0,0,0,13312,0,0,0
49,1762629570179,-452,0,0,0,15360,0,0,0
50,1762629570195,-448,0,0,0,16384,0,0,0
51,1762629570211,-460,0,0,0,13312,0,0,0
52,1762629570245,-456,0,0,0,14336,0,0,0
53,1762629570261,-441,0,0,0,18176,0,0,0
54,1762629570278,-460,0,0,0,13312,0,0,0
55,1762629570295,-454,0,0,0,14848,0,0,0
56,1762629570311,-441,0,0,0,18176,0,0,0
57,1762629570344,-443,0,0,0,17664,0,0,0
58,1762629570362,-452,0,0,0,15360,0,0,0
59,1762629570379,-445,0,0,0,17152,0,0,0
60,1762629570396,-456,0,0,0,14336,0,0,0
61,1762629570413,-450,0,0,0,15872,0,0,0
62,1762629570428,-445,0,0,0,17152,0,0,0
63,1762629570461,-454,0,0,0,14848,0,0,0
64,1762629570478,-452,0,0,0,15360,0,0,0
65,1762629570494,-439,0,0,0,18688,0,0,0
66,1762629570512,-435,0,0,0,19712,0,0,0
67,1762629570528,-448,0,0,0,16384,0,0,0
68,1762629570544,-450,0,0,0,15872,0,0,0
69,1762629570578,-450,0,0,0,15872,0,0,0
70,1762629570594,-437,0,0,0,19200,0,0,0
71,1762629570611,-437,0,0,0,19200,0,0,0
72,1762629570628,-443,0,0,0,17664,0,0,0
73,1762629570644,-443,0,0,0,17664,0,0,0
74,1762629570661,-437,0,0,0,19200,0,0,0
75,1762629570678,-422,0,0,0,23040,0,0,0
76,1762629570711,-453,0,0,0,15104,0,0,0
77,1762629570728,-435,0,0,0,19712,0,0,0
78,1762629570744,-437,0,0,0,19200,0,0,0
79,1762629570761,-439,0,0,0,18688,0,0,0
80,1762629570778,-432,0,0,0,20480,0,0,0
81,1762629570794,-433,0,0,0,20224,0,0,0
82,1762629570827,-431,0,0,0,20736,0,0,0
83,1762629570844,-434,0,0,0,19968,0,0,0
84,1762629570861,-443,0,0,0,17664,0,0,0
85,1762629570878,-424,0,0,0,22528,0,0,0
86,1762629570894,-427,0,0,0,21760,0,0,0
87,1762629570927,-434,0,0,0,19968,0,0,0
88,1762629570944,-423,0,0,0,22784,0,0,0
89,1762629570961,-431,0,0,0,20736,0,0,0
90,1762629570978,-433,0,0,0,20224,0,0,0
91,1762629570994,-421,0,0,0,23296,0,0,0
92,1762629571011,-427,0,0,0,21760,0,0,0
93,1762629571044,-429,0,0,0,21248,0,0,0
94,1762629571062,-431,0,0,0,20736,0,0,0
95,1762629571077,-423,0,0,0,22784,0,0,0
96,1762629571094,-425,0,0,0,22272,0,0,0
97,1762629571111,-433,0,0,0,20224,0,0,0
98,1762629571127,-431,0,0,0,20736,0,0,0
99,1762629571161,-425,0,0,0,22272,0,0,0
100,1762629571178,-433,0,0,0,20224,0,0,0
101,1762629571194,-425,0,0,0,22272,0,0,0
102,1762629571211,-431,0,0,0,20736,0,0,0
103,1762629571228,-429,0,0,0,21248,0,0,0
104,1762629571244,-431,0,0,0,20736,0,0,0
105,1762629571277,-433,0,0,0,20224,0,0,0
106,1762629571294,-434,0,0,0,19968,0,0,0
107,1762629571311,-414,0,0,0,25088,0,0,0
108,1762629571327,-429,0,0,0,21248,0,0,0
109,1762629571344,-431,0,0,0,20736,0,0,0
110,1762629571360,-431,0,0,0,20736,0,0,0
111,1762629571377,-427,0,0,0,21760,0,0,0
112,1762629571410,-425,0,0,0,22272,0,0,0
113,1762629571427,-425,0,0,0,22272,0,0,0
114,1762629571443,-425,0,0,0,22272,0,0,0
115,1762629571461,-433,0,0,0,20224,0,0,0
116,1762629571477,-425,0,0,0,22272,0,0,0
117,1762629571494,-421,0,0,0,23296,0,0,0
118,1762629571510,-417,0,0,0,24320,0,0,0
119,1762629571544,-417,0,0,0,24320,0,0,0
120,1762629571560,-412,0,0,0,25600,0,0,0
121,1762629571577,-419,0,0,0,23808,0,0,0
122,1762629571594,-419,0,0,0,23808,0,0,0
123,1762629571610,-417,0,0,0,24320,0,0,0
124,1762629571627,-427,0,0,0,21760,0,0,0
125,1762629571643,-412,0,0,0,25600,0,0,0
126,1762629571677,-415,0,0,0,24832,0,0,0
127,1762629571694,-417,0,0,0,24320,0,0,0
128,1762629571712,-412,0,0,0,25600,0,0,0
129,1762629571727,-417,0,0,0,24320,0,0,0
130,1762629571743,-419,0,0,0,23808,0,0,0
131,1762629571760,-425,0,0,0,22272,0,0,0
132,1762629571777,-415,0,0,0,24832,0,0,0
133,1762629571810,-408,0,0,0,26624,0,0,0
134,1762629571827,-419,0,0,0,23808,0,0,0
135,1762629571843,-421,0,0,0,23296,0,0,0
136,1762629571860,-412,0,0,0,25600,0,0,0
137,1762629571877,-415,0,0,0,24832,0,0,0
138,1762629571893,-419,0,0,0,23808,0,0,0
139,1762629571926,-412,0,0,0,25600,0,0,0
140,1762629571943,-410,0,0,0,26112,0,0,0
141,1762629571960,-410,0,0,0,26112,0,0,0
142,1762629571976,-417,0,0,0,24320,0,0,0
143,1762629571994,-404,0,0,0,27648,0,0,0
144,1762629572010,-423,0,0,0,22784,0,0,0
145,1762629572026,-410,0,0,0,26112,0,0,0
146,1762629572060,-402,0,0,0,28160,0,0,0
147,1762629572076,-408,0,0,0,26624,0,0,0
148,1762629572093,-419,0,0,0,23808,0,0,0
149,1762629572110,-406,0,0,0,27136,0,0,0
150,1762629572126,-412,0,0,0,25600,0,0,0
151,1762629572143,-406,0,0,0,27136,0,0,0
152,1762629572160,-421,0,0,0,23296,0,0,0
153,1762629572177,-417,0,0,0,24320,0,0,0
154,1762629572210,-419,0,0,0,23808,0,0,0
155,1762629572227,-408,0,0,0,26624,0,0,0
156,1762629572243,-410,0,0,0,26112,0,0,0
157,1762629572260,-408,0,0,0,26624,0,0,0
158,1762629572277,-429,0,0,0,21248,0,0,0
159,1762629572293,-402,0,0,0,28160,0,0,0
160,1762629572309,-410,0,0,0,26112,0,0,0
161,1762629572343,-410,0,0,0,26112,0,0,0
162,1762629572359,-406,0,0,0,27136,0,0,0
163,1762629572376,-412,0,0,0,25600,0,0,0
164,1762629572393,-406,0,0,0,27136,0,0,0
165,1762629572409,-397,0,0,0,29440,0,0,0
166,1762629572426,-402,0,0,0,28160,0,0,0
167,1762629572443,-400,0,0,0,28672,0,0,0
168,1762629572476,-400,0,0,0,28672,0,0,0
169,1762629572493,-405,0,0,0,27392,0,0,0
170,1762629572510,-406,0,0,0,27136,0,0,0
171,1762629572526,-406,0,0,0,27136,0,0,0
172,1762629572543,-402,0,0,0,28160,0,0,0
173,1762629572576,-408,0,0,0,26624,0,0,0
174,1762629572593,-415,0,0,0,24832,0,0,0
175,1762629572609,-410,0,0,0,26112,0,0,0
176,1762629572626,-408,0,0,0,26624,0,0,0
177,1762629572643,-406,0,0,0,27136,0,0,0
178,1762629572659,-415,0,0,0,24832,0,0,0
179,1762629572676,-406,0,0,0,27136,0,0,0
180,1762629572709,-406,0,0,0,27136,0,0,0
181,1762629572726,-410,0,0,0,26112,0,0,0
182,1762629572743,-412,0,0,0,25600,0,0,0
183,1762629572759,-399,0,0,0,28928,0,0,0
184,1762629572776,-400,0,0,0,28672,0,0,0
185,1762629572792,-408,0,0,0,26624,0,0,0
186,1762629572809,-402,0,0,0,28160,0,0,0
187,1762629572842,-404,0,0,0,27648,0,0,0
188,1762629572859,-401,0,0,0,28416,0,0,0
189,1762629572876,-402,0,0,0,28160,0,0,0
190,1762629572892,-407,0,0,0,26880,0,0,0
191,1762629572909,-406,0,0,0,27136,0,0,0
192,1762629572926,-397,0,0,0,29440,0,0,0
193,1762629572942,-396,0,0,0,29696,0,0,0
194,1762629572976,-405,0,0,0,27392,0,0,0
195,1762629572993,-406,0,0,0,27136,0,0,0
196,1762629573009,-401,0,0,0,28416,0,0,0
197,1762629573026,-407,0,0,0,26880,0,0,0
198,1762629573043,-402,0,0,0,28160,0,0,0
199,1762629573059,-406,0,0,0,27136,0,0,0
200,1762629573076,-406,0,0,0,27136,0,0,0
201,1762629573109,-410,0,0,0,26112,0,0,0
202,1762629573126,-408,0,0,0,26624,0,0,0
203,1762629573142,-408,0,0,0,26624,0,0,0
204,1762629573159,-406,0,0,0,27136,0,0,0
205,1762629573176,-410,0,0,0,26112,0,0,0
206,1762629573192,-415,0,0,0,24832,0,0,0
207,1762629573209,-404,0,0,0,27648,0,0,0
208,1762629573242,-406,0,0,0,27136,0,0,0
209,1762629573259,-404,0,0,0,27648,0,0,0
210,1762629573276,-399,0,0,0,28928,0,0,0
211,1762629573292,-402,0,0,0,28160,0,0,0
212,1762629573309,-407,0,0,0,26880,0,0,0
213,1762629573325,-404,0,0,0,27648,0,0,0
214,1762629573342,-401,0,0,0,28416,0,0,0
215,1762629573376,-405,0,0,0,27392,0,0,0
216,1762629573392,-412,0,0,0,25600,0,0,0
217,1762629573409,-408,0,0,0,26624,0,0,0
218,1762629573425,-415,0,0,0,24832,0,0,0
219,1762629573442,-408,0,0,0,26624,0,0,0
220,1762629573459,-406,0,0,0,27136,0,0,0
221,1762629573475,-410,0,0,0,26112,0,0,0
222,1762629573509,-405,0,0,0,27392,0,0,0
223,1762629573525,-408,0,0,0,26624,0,0,0
224,1762629573542,-410,0,0,0,26112,0,0,0
225,1762629573558,-401,0,0,0,28416,0,0,0
226,1762629573575,-398,0,0,0,29184,0,0,0
227,1762629573608,-403,0,0,0,27904,0,0,0
228,1762629573627,-408,0,0,0,26624,0,0,0
229,1762629573642,-401,0,0,0,28416,0,0,0
230,1762629573659,-403,0,0,0,27904,0,0,0
231,1762629573676,-412,0,0,0,25600,0,0,0
232,1762629573692,-401,0,0,0,28416,0,0,0
233,1762629573725,-400,0,0,0,28672,0,0,0
234,1762629573742,-402,0,0,0,28160,0,0,0
235,1762629573758,-402,0,0,0,28160,0,0,0
236,1762629573775,-402,0,0,0,28160,0,0,0
237,1762629573792,-398,0,0,0,29184,0,0,0
238,1762629573825,-400,0,0,0,28672,0,0,0
239,1762629573842,-403,0,0,0,27904,0,0,0
240,1762629573858,-401,0,0,0,28416,0,0,0
241,1762629573875,-405,0,0,0,27392,0,0,0
242,1762629573892,-402,0,0,0,28160,0,0,0
243,1762629573925,-402,0,0,0,28160,0,0,0
244,1762629573942,-396,0,0,0,29696,0,0,0
245,1762629573958,-400,0,0,0,28672,0,0,0
246,1762629573975,-402,0,0,0,28160,0,0,0
247,1762629573992,-400,0,0,0,28672,0,0,0
248,1762629574025,-398,0,0,0,29184,0,0,0
249,1762629574041,-398,0,0,0,29184,0,0,0
250,1762629574058,-405,0,0,0,27392,0,0,0
251,1762629574075,-399,0,0,0,28928,0,0,0
252,1762629574092,-402,0,0,0,28160,0,0,0
253,1762629574126,-399,0,0,0,28928,0,0,0
254,1762629574142,-402,0,0,0,28160,0,0,0
255,1762629574158,-398,0,0,0,29184,0,0,0
256,1762629574175,-403,0,0,0,27904,0,0,0
257,1762629574192,-406,0,0,0,27136,0,0,0
258,1762629574225,-401,0,0,0,28416,0,0,0
259,1762629574242,-402,0,0,0,28160,0,0,0
260,1762629574258,-398,0,0,0,29184,0,0,0
261,1762629574275,-401,0,0,0,28416,0,0,0
262,1762629574292,-400,0,0,0,28672,0,0,0
263,1762629574325,-398,0,0,0,29184,0,0,0
264,1762629574341,-403,0,0,0,27904,0,0,0
265,1762629574358,-406,0,0,0,27136,0,0,0
266,1762629574375,-404,0,0,0,27648,0,0,0
267,1762629574391,-402,0,0,0,28160,0,0,0
268,1762629574425,-399,0,0,0,28928,0,0,0
269,1762629574442,-396,0,0,0,29696,0,0,0
270,1762629574459,-400,0,0,0,28672,0,0,0
271,1762629574475,-396,0,0,0,29696,0,0,0
272,1762629574492,-402,0,0,0,28160,0,0,0
273,1762629574525,-403,0,0,0,27904,0,0,0
274,1762629574541,-397,0,0,0,29440,0,0,0
275,1762629574558,-398,0,0,0,29184,0,0,0
276,1762629574574,-398,0,0,0,29184,0,0,0
277,1762629574591,-398,0,0,0,29184,0,0,0
278,1762629574624,-396,0,0,0,29696,0,0,0
279,1762629574641,-400,0,0,0,28672,0,0,0
280,1762629574658,-396,0,0,0,29696,0,0,0
281,1762629574675,-400,0,0,0,28672,0,0,0
282,1762629574691,-400,0,0,0,28672,0,0,0
283,1762629574724,-398,0,0,0,29184,0,0,0
284,1762629574741,-402,0,0,0,28160,0,0,0
285,1762629574758,-398,0,0,0,29184,0,0,0
286,1762629574775,-400,0,0,0,28672,0,0,0
287,1762629574791,-402,0,0,0,28160,0,0,0
288,1762629574824,-400,0,0,0,28672,0,0,0
289,1762629574841,-402,0,0,0,28160,0,0,0
290,1762629574858,-402,0,0,0,28160,0,0,0
291,1762629574874,-398,0,0,0,29184,0,0,0
292,1762629574891,-405,0,0,0,27392,0,0,0
293,1762629574924,-401,0,0,0,28416,0,0,0
294,1762629574941,-403,0,0,0,27904,0,0,0
295,1762629574958,-402,0,0,0,28160,0,0,0
296,1762629574974,-395,0,0,0,29952,0,0,0
297,1762629574991,-405,0,0,0,27392,0,0,0
298,1762629575024,-401,0,0,0,28416,0,0,0
299,1762629575041,-402,0,0,0,28160,0,0,0
300,1762629575058,-396,0,0,0,29696,0,0,0
301,1762629575074,-405,0,0,0,27392,0,0,0
302,1762629575091,-402,0,0,0,28160,0,0,0
303,1762629575108,-401,0,0,0,28416,0,0,0
304,1762629575141,-394,0,0,0,30208,0,0,0
305,1762629575158,-396,0,0,0,29696,0,0,0
306,1762629575174,-398,0,0,0,29184,0,0,0
307,1762629575191,-398,0,0,0,29184,0,0,0
308,1762629575208,-405,0,0,0,27392,0,0,0
309,1762629575241,-399,0,0,0,28928,0,0,0
310,1762629575257,-396,0,0,0,29696,0,0,0
311,1762629575275,-398,0,0,0,29184,0,0,0
312,1762629575291,-405,0,0,0,27392,0,0,0
313,1762629575307,-399,0,0,0,28928,0,0,0
314,1762629575341,-394,0,0,0,30208,0,0,0
315,1762629575357,-396,0,0,0,29696,0,0,0
316,1762629575374,-398,0,0,0,29184,0,0,0
317,1762629575390,-398,0,0,0,29184,0,0,0
318,1762629575407,-394,0,0,0,30208,0,0,0
319,1762629575440,-396,0,0,0,29696,0,0,0
320,1762629575457,-394,0,0,0,30208,0,0,0
321,1762629575474,-398,0,0,0,29184,0,0,0
322,1762629575490,-398,0,0,0,29184,0,0,0
323,1762629575524,-394,0,0,0,30208,0,0,0
324,1762629575540,-394,0,0,0,30208,0,0,0
325,1762629575557,-402,0,0,0,28160,0,0,0
326,1762629575574,-394,0,0,0,30208,0,0,0
327,1762629575590,-398,0,0,0,29184,0,0,0
328,1762629575607,-403,0,0,0,27904,0,0,0
329,1762629575640,-396,0,0,0,29696,0,0,0
330,1762629575657,-402,0,0,0,28160,0,0,0
331,1762629575673,-398,0,0,0,29184,0,0,0
332,1762629575690,-398,0,0,0,29184,0,0,0
333,1762629575708,-398,0,0,0,29184,0,0,0
334,1762629575740,-398,0,0,0,29184,0,0,0
335,1762629575757,-400,0,0,0,28672,0,0,0
336,1762629575773,-398,0,0,0,29184,0,0,0
337,1762629575790,-400,0,0,0,28672,0,0,0
338,1762629575823,-400,0,0,0,28672,0,0,0
339,1762629575840,-396,0,0,0,29696,0,0,0
340,1762629575857,-400,0,0,0,28672,0,0,0
341,1762629575873,-402,0,0,0,28160,0,0,0
342,1762629575890,-398,0,0,0,29184,0,0,0
343,1762629575907,-400,0,0,0,28672,0,0,0
344,1762629575941,-402,0,0,0,28160,0,0,0
345,1762629575957,-398,0,0,0,29184,0,0,0
346,1762629575973,-400,0,0,0,28672,0,0,0
347,1762629575990,-400,0,0,0,28672,0,0,0
348,1762629576023,-398,0,0,0,29184,0,0,0
349,1762629576040,-392,0,0,0,30720,0,0,0
350,1762629576056,-396,0,0,0,29696,0,0,0
351,1762629576073,-398,0,0,0,29184,0,0,0
352,1762629576090,-400,0,0,0,28672,0,0,0
353,1762629576123,-403,0,0,0,27904,0,0,0
354,1762629576141,-397,0,0,0,29440,0,0,0
355,1762629576156,-398,0,0,0,29184,0,0,0
356,1762629576174,-402,0,0,0,28160,0,0,0
357,1762629576190,-398,0,0,0,29184,0,0,0
358,1762629576223,-396,0,0,0,29696,0,0,0
359,1762629576240,-398,0,0,0,29184,0,0,0
360,1762629576256,-398,0,0,0,29184,0,0,0
361,1762629576273,-396,0,0,0,29696,0,0,0
362,1762629576290,-398,0,0,0,29184,0,0,0
363,1762629576323,-398,0,0,0,29184,0,0,0
364,1762629576340,-403,0,0,0,27904,0,0,0
365,1762629576357,-399,0,0,0,28928,0,0,0
366,1762629576373,-394,0,0,0,30208,0,0,0
367,1762629576390,-398,0,0,0,29184,0,0,0
368,1762629576423,-394,0,0,0,30208,0,0,0
369,1762629576441,-394,0,0,0,30208,0,0,0
370,1762629576456,-402,0,0,0,28160,0,0,0
371,1762629576473,-402,0,0,0,28160,0,0,0
372,1762629576489,-394,0,0,0,30208,0,0,0
373,1762629576523,-394,0,0,0,30208,0,0,0
374,1762629576540,-392,0,0,0,30720,0,0,0
375,1762629576556,-394,0,0,0,30208,0,0,0
376,1762629576573,-398,0,0,0,29184,0,0,0
377,1762629576589,-400,0,0,0,28672,0,0,0
378,1762629576623,-396,0,0,0,29696,0,0,0
379,1762629576640,-398,0,0,0,29184,0,0,0
380,1762629576656,-392,0,0,0,30720,0,0,0
381,1762629576673,-398,0,0,0,29184,0,0,0
382,1762629576689,-396,0,0,0,29696,0,0,0
383,1762629576723,-398,0,0,0,29184,0,0,0
384,1762629576740,-394,0,0,0,30208,0,0,0
385,1762629576756,-398,0,0,0,29184,0,0,0
386,1762629576773,-396,0,0,0,29696,0,0,0
387,1762629576789,-394,0,0,0,30208,0,0,0
388,1762629576822,-402,0,0,0,28160,0,0,0
389,1762629576840,-402,0,0,0,28160,0,0,0
390,1762629576856,-396,0,0,0,29696,0,0,0
391,1762629576873,-396,0,0,0,29696,0,0,0
392,1762629576889,-398,0,0,0,29184,0,0,0
393,1762629576922,-396,0,0,0,29696,0,0,0
394,1762629576939,-394,0,0,0,30208,0,0,0
395,1762629576956,-396,0,0,0,29696,0,0,0
396,1762629576972,-392,0,0,0,30720,0,0,0
397,1762629576989,-400,0,0,0,28672,0,0,0
398,1762629577022,-398,0,0,0,29184,0,0,0
399,1762629577039,-392,0,0,0,30720,0,0,0
400,1762629577056,-392,0,0,0,30720,0,0,0
401,1762629577073,-396,0,0,0,29696,0,0,0
402,1762629577090,-400,0,0,0,28672,0,0,0
403,1762629577122,-402,0,0,0,28160,0,0,0
404,1762629577139,-400,0,0,0,28672,0,0,0
405,1762629577156,-398,0,0,0,29184,0,0,0
406,1762629577172,-398,0,0,0,29184,0,0,0
407,1762629577189,-396,0,0,0,29696,0,0,0
408,1762629577222,-392,0,0,0,30720,0,0,0
409,1762629577240,-390,0,0,0,31232,0,0,0
410,1762629577256,-388,0,0,0,31744,0,0,0
411,1762629577272,-402,0,0,0,28160,0,0,0
412,1762629577289,-396,0,0,0,29696,0,0,0
413,1762629577322,-396,0,0,0,29696,0,0,0
414,1762629577339,-398,0,0,0,29184,0,0,0
415,1762629577355,-394,0,0,0,30208,0,0,0
416,1762629577372,-400,0,0,0,28672,0,0,0
417,1762629577389,-403,0,0,0,27904,0,0,0
418,1762629577422,-395,0,0,0,29952,0,0,0
419,1762629577439,-394,0,0,0,30208,0,0,0
420,1762629577455,-396,0,0,0,29696,0,0,0
421,1762629577472,-396,0,0,0,29696,0,0,0
422,1762629577489,-392,0,0,0,30720,0,0,0
423,1762629577522,-398,0,0,0,29184,0,0,0
424,1762629577539,-392,0,0,0,30720,0,0,0
425,1762629577556,-398,0,0,0,29184,0,0,0
426,1762629577572,-398,0,0,0,29184,0,0,0
427,1762629577588,-396,0,0,0,29696,0,0,0
428,1762629577622,-396,0,0,0,29696,0,0,0
429,1762629577639,-400,0,0,0,28672,0,0,0
430,1762629577655,-398,0,0,0,29184,0,0,0
431,1762629577672,-398,0,0,0,29184,0,0,0
432,1762629577688,-394,0,0,0,30208,0,0,0
433,1762629577722,-396,0,0,0,29696,0,0,0
434,1762629577738,-392,0,0,0,30720,0,0,0
435,1762629577755,-398,0,0,0,29184,0,0,0
436,1762629577772,-396,0,0,0,29696,0,0,0
437,1762629577788,-396,0,0,0,29696,0,0,0
438,1762629577822,-394,0,0,0,30208,0,0,0
439,1762629577839,-394,0,0,0,30208,0,0,0
440,1762629577855,-392,0,0,0,30720,0,0,0
441,1762629577872,-398,0,0,0,29184,0,0,0
442,1762629577888,-388,0,0,0,31744,0,0,0
443,1762629577922,-394,0,0,0,30208,0,0,0
444,1762629577938,-400,0,0,0,28672,0,0,0
445,1762629577955,-392,0,0,0,30720,0,0,0
446,1762629577972,-400,0,0,0,28672,0,0,0
447,1762629577988,-400,0,0,0,28672,0,0,0
448,1762629578022,-390,0,0,0,31232,0,0,0
449,1762629578039,-390,0,0,0,31232,0,0,0
450,1762629578055,-396,0,0,0,29696,0,0,0
451,1762629578071,-396,0,0,0,29696,0,0,0
452,1762629578088,-396,0,0,0,29696,0,0,0
453,1762629578121,-392,0,0,0,30720,0,0,0
454,1762629578138,-392,0,0,0,30720,0,0,0
455,1762629578155,-396,0,0,0,29696,0,0,0
456,1762629578172,-394,0,0,0,30208,0,0,0
457,1762629578188,-392,0,0,0,30720,0,0,0
458,1762629578221,-386,0,0,0,32256,0,0,0
459,1762629578238,-396,0,0,0,29696,0,0,0
460,1762629578255,-405,0,0,0,27392,0,0,0
461,1762629578272,-391,0,0,0,30976,0,0,0
462,1762629578288,-398,0,0,0,29184,0,0,0
463,1762629578321,-400,0,0,0,28672,0,0,0
464,1762629578338,-396,0,0,0,29696,0,0,0
465,1762629578355,-392,0,0,0,30720,0,0,0
466,1762629578372,-396,0,0,0,29696,0,0,0
467,1762629578388,-394,0,0,0,30208,0,0,0
468,1762629578421,-400,0,0,0,28672,0,0,0
469,1762629578438,-394,0,0,0,30208,0,0,0
470,1762629578455,-396,0,0,0,29696,0,0,0
471,1762629578471,-398,0,0,0,29184,0,0,0
472,1762629578488,-386,0,0,0,32256,0,0,0
473,1762629578521,-394,0,0,0,30208,0,0,0
474,1762629578538,-392,0,0,0,30720,0,0,0
475,1762629578554,-402,0,0,0,28160,0,0,0
476,1762629578571,-384,0,0,0,-32768,0,0,0
477,1762629578588,-394,0,0,0,30208,0,0,0
478,1762629578621,-392,0,0,0,30720,0,0,0
479,1762629578638,-396,0,0,0,29696,0,0,0
480,1762629578654,-398,0,0,0,29184,0,0,0
481,1762629578671,-394,0,0,0,30208,0,0,0
482,1762629578688,-392,0,0,0,30720,0,0,0
483,1762629578721,-394,0,0,0,30208,0,0,0
484,1762629578738,-398,0,0,0,29184,0,0,0
485,1762629578754,-386,0,0,0,32256,0,0,0
486,1762629578771,-396,0,0,0,29696,0,0,0
487,1762629578787,-398,0,0,0,29184,0,0,0
488,1762629578821,-390,0,0,0,31232,0,0,0
489,1762629578838,-392,0,0,0,30720,0,0,0
490,1762629578854,-392,0,0,0,30720,0,0,0
491,1762629578871,-390,0,0,0,31232,0,0,0
492,1762629578887,-402,0,0,0,28160,0,0,0
493,1762629578921,-394,0,0,0,30208,0,0,0
494,1762629578937,-390,0,0,0,31232,0,0,0
495,1762629578955,-390,0,0,0,31232,0,0,0
496,1762629578971,-392,0,0,0,30720,0,0,0
497,1762629578987,-398,0,0,0,29184,0,0,0
498,1762629579021,-392,0,0,0,30720,0,0,0
499,1762629579037,-390,0,0,0,31232,0,0,0
500,1762629579054,-390,0,0,0,31232,0,0,0
501,1762629579071,-386,0,0,0,32256,0,0,0
502,1762629579087,-392,0,0,0,30720,0,0,0
503,1762629579120,-386,0,0,0,32256,0,0,0
504,1762629579137,-392,0,0,0,30720,0,0,0
505,1762629579155,-392,0,0,0,30720,0,0,0
506,1762629579171,-394,0,0,0,30208,0,0,0
507,1762629579188,-390,0,0,0,31232,0,0,0
508,1762629579204,-390,0,0,0,31232,0,0,0
509,1762629579237,-398,0,0,0,29184,0,0,0
510,1762629579254,-390,0,0,0,31232,0,0,0
511,1762629579270,-392,0,0,0,30720,0,0,0
512,1762629579287,-396,0,0,0,29696,0,0,0
513,1762629579320,-392,0,0,0,30720,0,0,0
514,1762629579338,-394,0,0,0,30208,0,0,0
515,1762629579354,-388,0,0,0,31744,0,0,0
516,1762629579371,-396,0,0,0,29696,0,0,0
517,1762629579387,-392,0,0,0,30720,0,0,0
518,1762629579404,-392,0,0,0,30720,0,0,0
519,1762629579437,-400,0,0,0,28672,0,0,0
520,1762629579454,-390,0,0,0,31232,0,0,0
521,1762629579470,-384,0,0,0,-32768,0,0,0
522,1762629579487,-394,0,0,0,30208,0,0,0
523,1762629579503,-394,0,0,0,30208,0,0,0
524,1762629579538,-390,0,0,0,31232,0,0,0
525,1762629579554,-392,0,0,0,30720,0,0,0
526,1762629579571,-396,0,0,0,29696,0,0,0
527,1762629579587,-394,0,0,0,30208,0,0,0
528,1762629579620,-396,0,0,0,29696,0,0,0
529,1762629579637,-392,0,0,0,30720,0,0,0
530,1762629579653,-390,0,0,0,31232,0,0,0
531,1762629579670,-390,0,0,0,31232,0,0,0
532,1762629579687,-388,0,0,0,31744,0,0,0
533,1762629579704,-398,0,0,0,29184,0,0,0
534,1762629579737,-392,0,0,0,30720,0,0,0
535,1762629579754,-394,0,0,0,30208,0,0,0
