index,date,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
0,1765227022505,-4,2,4,0,0,0,0,0
1,1765227022941,5,15,6,0,0,0,0,0
2,1765227023002,4,14,0,0,0,0,0,0
3,1765227023237,7,31,4,0,0,0,0,0
4,1765227023379,81,-21,32,0,0,0,0,0
5,1765227023464,44,117,-41,0,0,0,0,0
6,1765227023713,-53,-27,14,0,0,0,0,0
7,1765227023855,33,-106,40,0,0,0,0,0
8,1765227023997,15,106,-28,0,0,0,0,0
9,1765227024139,5,95,21,0,0,0,0,0
10,1765227024431,-2,-186,1,0,0,0,0,0
11,1765227024547,-2,18,-24,0,0,0,0,0
12,1765227024689,-11,-45,14,0,0,0,0,0
13,1765227024871,3,-273,8,0,0,0,0,0
14,1765227025030,-50,-189,1,0,0,0,0,0
15,1765227025314,54,-329,10,0,0,0,0,0
16,1765227025572,8,-362,54,0,0,0,0,0
17,1765227025636,43,-386,4,0,0,0,0,0
18,1765227025998,45,-474,30,0,0,0,0,0
19,1765227026231,15,-518,32,0,0,0,0,0
20,1765227026371,67,-508,-5,0,0,0,0,0
21,1765227026505,49,-473,70,0,0,0,0,0
22,1765227026656,17,-432,51,0,0,0,0,0
23,1765227026796,37,-279,35,0,0,0,0,0
24,1765227027029,51,-184,7,0,0,0,0,0
25,1765227027255,8,1,-11,0,0,0,0,0
26,1765227027365,7,40,17,0,0,0,0,0
27,1765227027539,8,0,8,0,0,0,0,0
28,1765227027671,-3,-39,38,0,0,0,0,0
29,1765227027738,-12,-61,27,0,0,0,0,0
30,1765227027989,34,-74,16,0,0,0,0,0
31,1765227028163,-1,-80,19,0,0,0,0,0
32,1765227028415,4,-49,-6,0,0,0,0,0
33,1765227028514,-2,-64,-4,0,0,0,0,0
34,1765227028713,7,-54,-6,0,0,0,0,0
35,1765227028923,16,-34,-11,0,0,0,0,0
36,1765227029071,3,-33,-10,0,0,0,0,0
37,1765227029238,10,-36,-11,0,0,0,0,0
38,1765227029354,5,-29,-11,0,0,0,0,0
39,1765227029621,2,-14,-3,0,0,0,0,0
40,1765227029695,4,-12,-4,0,0,0,0,0
41,1765227030006,3,-10,-1,0,0,0,0,0
42,1765227030171,2,-9,2,0,0,0,0,0
43,1765227030379,4,-8,0,0,0,0,0,0
44,1765227030471,7,-8,-2,0,0,0,0,0
45,1765227030836,4,-9,0,0,0,0,0,0
46,1765227030957,4,-8,1,0,0,0,0,0
47,1765227031155,3,-9,0,0,0,0,0,0
48,1765227031313,4,-9,0,0,0,0,0,0
49,1765227031555,4,-7,-1,0,0,0,0,0
50,1765227031780,4,-8,-1,0,0,0,0,0
51,1765227031987,4,-8,0,0,0,0,0,0
52,1765227032064,4,-8,0,0,0,0,0,0
53,1765227032304,5,-8,1,0,0,0,0,0
54,1765227032447,5,-9,0,0,0,0,0,0
55,1765227032662,6,-8,0,0,0,0,0,0
56,1765227032780,3,-8,1,0,0,0,0,0
57,1765227033005,4,-8,0,0,0,0,0,0
58,1765227033087,6,-8,1,0,0,0,0,0
59,1765227033162,4,-5,2,0,0,0,0,0
60,1765227033288,4,-5,2,0,0,0,0,0
61,1765227033530,4,-4,2,0,0,0,0,0
62,1765227033905,10,-8,1,0,0,0,0,0
63,1765227034063,10,-10,0,0,0,0,0,0
64,1765227034238,-1,-11,0,0,0,0,0,0
65,1765227034422,7,-9,0,0,0,0,0,0
66,1765227034637,4,-8,0,0,0,0,0,0
67,1765227034797,2,-9,0,0,0,0,0,0
68,1765227035003,5,-8,1,0,0,0,0,0
69,1765227035222,4,-7,1,0,0,0,0,0
70,1765227035379,3,-8,0,0,0,0,0,0
71,1765227035562,4,-9,1,0,0,0,0,0
72,1765227035729,4,-8,0,0,0,0,0,0
73,1765227035804,4,-8,0,0,0,0,0,0
74,1765227036088,5,-8,0,0,0,0,0,0
75,1765227036221,4,-8,0,0,0,0,0,0
76,1765227036437,4,-9,0,0,0,0,0,0
77,1765227036529,5,-9,0,0,0,0,0,0
78,1765227036829,5,-8,0,0,0,0,0,0
79,1765227036976,5,-9,0,0,0,0,0,0
80,1765227037202,4,-8,1,0,0,0,0,0
81,1765227037277,4,-8,0,0,0,0,0,0
82,1765227037512,3,-8,0,0,0,0,0,0
83,1765227037662,4,-7,0,0,0,0,0,0
84,1765227037904,2,-7,0,0,0,0,0,0
85,1765227038003,7,-8,-1,0,0,0,0,0
86,1765227038096,5,-8,1,0,0,0,0,0
87,1765227038221,4,-7,0,0,0,0,0,0
88,1765227038395,6,-9,0,0,0,0,0,0
89,1765227038704,4,-7,0,0,0,0,0,0
90,1765227038844,5,-8,1,0,0,0,0,0
91,1765227038961,3,-8,0,0,0,0,0,0
92,1765227039137,4,-8,-1,0,0,0,0,0
93,1765227039576,6,-8,-1,0,0,0,0,0
94,1765227039629,4,-8,0,0,0,0,0,0
95,1765227039845,4,-8,0,0,0,0,0,0
96,1765227039978,3,-9,0,0,0,0,0,0
97,1765227040162,5,-9,0,0,0,0,0,0
98,1765227040404,4,-8,0,0,0,0,0,0
99,1765227040611,4,-8,-1,0,0,0,0,0
100,1765227040727,5,-9,1,0,0,0,0,0
101,1765227040953,3,-8,-1,0,0,0,0,0
102,1765227041071,3,-8,0,0,0,0,0,0
103,1765227041287,5,-8,1,0,0,0,0,0
104,1765227041446,6,-8,0,0,0,0,0,0
105,1765227041636,5,-9,0,0,0,0,0,0
106,1765227041740,3,-8,-1,0,0,0,0,0
107,1765227041893,5,-6,0,0,0,0,0,0
108,1765227042186,3,-8,-1,0,0,0,0,0
109,1765227042362,5,-8,0,0,0,0,0,0
110,1765227042554,5,-7,-1,0,0,0,0,0
111,1765227042630,3,-9,1,0,0,0,0,0
112,1765227042886,6,-9,-1,0,0,0,0,0
113,1765227042993,3,-9,0,0,0,0,0,0
114,1765227043235,4,-8,0,0,0,0,0,0
115,1765227043335,3,-7,0,0,0,0,0,0
116,1765227043588,3,-7,-1,0,0,0,0,0
117,1765227043729,4,-8,1,0,0,0,0,0
118,1765227044036,5,-7,0,0,0,0,0,0
119,1765227044103,5,-8,0,0,0,0,0,0
120,1765227044463,4,-8,1,0,0,0,0,0
121,1765227044722,4,-9,-1,0,0,0,0,0
122,1765227044796,5,-8,1,0,0,0,0,0
123,1765227044995,5,-8,1,0,0,0,0,0
124,1765227045168,3,-8,0,0,0,0,0,0
125,1765227045468,3,-8,1,0,0,0,0,0
126,1765227045602,5,-7,0,0,0,0,0,0
127,1765227045769,4,-9,-1,0,0,0,0,0
128,1765227045893,6,-8,0,0,0,0,0,0
129,1765227046136,3,-7,0,0,0,0,0,0
130,1765227046269,5,-9,0,0,0,0,0,0
131,1765227046427,4,-8,0,0,0,0,0,0
132,1765227046594,4,-9,0,0,0,0,0,0
133,1765227046786,5,-8,0,0,0,0,0,0
134,1765227046985,5,-9,-1,0,0,0,0,0
135,1765227047227,4,-8,1,0,0,0,0,0
136,1765227047360,5,-8,0,0,0,0,0,0
137,1765227047445,3,-8,0,0,0,0,0,0
138,1765227047510,3,-8,1,0,0,0,0,0
139,1765227047743,5,-9,0,0,0,0,0,0
140,1765227047885,3,-8,0,0,0,0,0,0
141,1765227048061,4,-8,-2,0,0,0,0,0
142,1765227048177,3,-7,-1,0,0,0,0,0
143,1765227048412,5,-8,0,0,0,0,0,0
144,1765227048477,3,-8,-1,0,0,0,0,0
145,1765227048911,3,-9,-1,0,0,0,0,0
146,1765227049112,5,-8,0,0,0,0,0,0
147,1765227049220,5,-9,0,0,0,0,0,0
148,1765227049302,5,-9,1,0,0,0,0,0
149,1765227049397,3,-8,-1,0,0,0,0,0
150,1765227049605,3,-9,-1,0,0,0,0,0
151,1765227049794,3,-7,1,0,0,0,0,0
152,1765227050002,4,-8,0,0,0,0,0,0
153,1765227050086,4,-8,-1,0,0,0,0,0
154,1765227050311,3,-6,1,0,0,0,0,0
155,1765227050762,4,-9,0,0,0,0,0,0
156,1765227050836,2,-9,-1,0,0,0,0,0
157,1765227051053,4,-7,1,0,0,0,0,0
158,1765227051194,2,-9,0,0,0,0,0,0
159,1765227051344,4,-8,1,0,0,0,0,0
160,1765227051519,4,-9,-1,0,0,0,0,0
161,1765227051728,5,-8,0,0,0,0,0,0
162,1765227051894,3,-8,0,0,0,0,0,0
163,1765227052002,4,-8,0,0,0,0,0,0
164,1765227052270,4,-8,1,0,0,0,0,0
165,1765227052645,4,-9,0,0,0,0,0,0
166,1765227052760,4,-9,0,0,0,0,0,0
167,1765227052944,5,-9,0,0,0,0,0,0
168,1765227053084,5,-9,0,0,0,0,0,0
169,1765227053360,3,-9,0,0,0,0,0,0
170,1765227053436,5,-8,0,0,0,0,0,0
171,1765227053661,4,-9,-1,0,0,0,0,0
172,1765227053785,3,-9,-2,0,0,0,0,0
173,1765227054061,4,-8,0,0,0,0,0,0
174,1765227054152,6,-9,1,0,0,0,0,0
175,1765227054485,5,-8,-1,0,0,0,0,0
176,1765227054577,5,-8,0,0,0,0,0,0
177,1765227054851,4,-9,0,0,0,0,0,0
178,1765227054976,4,-9,1,0,0,0,0,0
179,1765227055077,3,-8,0,0,0,0,0,0
180,1765227055276,3,-8,1,0,0,0,0,0
181,1765227055393,5,-7,-1,0,0,0,0,0
182,1765227055778,4,-7,0,0,0,0,0,0
183,1765227055995,4,-7,-1,0,0,0,0,0
184,1765227056069,6,-8,-1,0,0,0,0,0
185,1765227056151,5,-9,0,0,0,0,0,0
186,1765227056210,4,-9,-1,0,0,0,0,0
187,1765227056454,5,-8,-1,0,0,0,0,0
188,1765227056577,4,-7,-1,0,0,0,0,0
189,1765227056917,3,-8,0,0,0,0,0,0
190,1765227056963,5,-8,0,0,0,0,0,0
191,1765227057186,4,-9,0,0,0,0,0,0
192,1765227057294,11,-5,-10,0,0,0,0,0
193,1765227057387,6,-7,-3,0,0,0,0,0
194,1765227057693,3,-7,-1,0,0,0,0,0
195,1765227057769,5,-9,1,0,0,0,0,0
196,1765227058052,3,-10,0,0,0,0,0,0
197,1765227058152,5,-7,2,0,0,0,0,0
198,1765227058335,3,-7,-2,0,0,0,0,0
199,1765227058477,4,-10,0,0,0,0,0,0
200,1765227058570,6,-9,-2,0,0,0,0,0
201,1765227058709,5,-7,2,0,0,0,0,0
202,1765227058886,4,-7,0,0,0,0,0,0
203,1765227059018,3,-8,-1,0,0,0,0,0
204,1765227059310,5,-8,-1,0,0,0,0,0
205,1765227059510,5,-7,0,0,0,0,0,0
206,1765227059677,4,-8,0,0,0,0,0,0
207,1765227059793,4,-8,-1,0,0,0,0,0
208,1765227059859,2,-8,1,0,0,0,0,0
209,1765227060092,5,-8,0,0,0,0,0,0
210,1765227060152,4,-8,0,0,0,0,0,0
211,1765227060493,4,-11,-1,0,0,0,0,0
212,1765227060591,5,-9,-1,0,0,0,0,0
213,1765227060776,5,-8,1,0,0,0,0,0
214,1765227060885,4,-9,-1,0,0,0,0,0
215,1765227061010,4,-9,1,0,0,0,0,0
216,1765227061110,4,-9,0,0,0,0,0,0
