index,date,SPEED,TORQUE,POWER,CURRENT,1,2,3,4
0,1765227022366,1,-21,0,3,0,0,0,0
1,1765227022688,15,-26,0,-166,0,0,0,0
2,1765227022821,1826,-22,0,0,0,0,0,0
3,1765227023102,1513,-17,0,222,0,0,0,0
4,1765227023533,915,312,0,1124,0,0,0,0
5,1765227023848,671,487,0,1277,0,0,0,0
6,1765227023979,242,946,0,1336,0,0,0,0
7,1765227024256,131,1037,0,1317,0,0,0,0
8,1765227024723,129,1073,0,1564,0,0,0,0
9,1765227025001,177,1109,0,1604,0,0,0,0
10,1765227025457,441,1316,0,1389,0,0,0,0
11,1765227025747,488,1306,0,1219,0,0,0,0
12,1765227025881,662,1279,0,1005,0,0,0,0
13,1765227026205,700,1278,0,984,0,0,0,0
14,1765227026630,867,1393,0,0,0,0,0,0
15,1765227026922,0,0,0,0,0,0,0,0
16,1765227027080,0,0,0,0,0,0,0,0
17,1765227027397,0,0,0,0,0,0,0,0
18,1765227027839,0,0,0,0,0,0,0,0
19,1765227028173,0,0,0,0,0,0,0,0
20,1765227028330,0,0,0,0,0,0,0,0
21,1765227028621,0,0,0,0,0,0,0,0
22,1765227029079,0,0,0,0,0,0,0,0
23,1765227029387,0,0,0,0,0,0,0,0
24,1765227029505,0,0,0,0,0,0,0,0
25,1765227029846,0,0,0,0,0,0,0,0
26,1765227030281,0,0,0,0,0,0,0,0
27,1765227030578,0,0,0,0,0,0,0,0
28,1765227030697,0,0,0,0,0,0,0,0
29,1765227031029,0,0,0,0,0,0,0,0
30,1765227031421,0,0,0,0,0,0,0,0
31,1765227031756,0,0,0,0,0,0,0,0
32,1765227032173,0,0,0,0,0,0,0,0
33,1765227032479,0,0,0,0,0,0,0,0
34,1765227032563,0,0,0,0,0,0,0,0
35,1765227032888,0,0,0,0,0,0,0,0
36,1765227033305,0,0,0,0,0,0,0,0
37,1765227033628,0,0,0,0,0,0,0,0
38,1765227034030,0,0,0,0,0,0,0,0
39,1765227034346,0,0,0,0,0,0,0,0
40,1765227034479,0,0,0,0,0,0,0,0
41,1765227034754,0,0,0,0,0,0,0,0
42,1765227035212,0,0,0,0,0,0,0,0
43,1765227035486,0,0,0,0,0,0,0,0
44,1765227035906,0,0,0,0,0,0,0,0
45,1765227036229,0,0,0,0,0,0,0,0
46,1765227036337,0,0,0,0,0,0,0,0
47,1765227036621,0,0,0,0,0,0,0,0
48,1765227037084,0,0,0,0,0,0,0,0
49,1765227037378,0,0,0,0,0,0,0,0
50,1765227037496,0,0,0,0,0,0,0,0
51,1765227037812,0,0,0,0,0,0,0,0
52,1765227038238,0,0,0,0,0,0,0,0
53,1765227038570,0,0,0,0,0,0,0,0
54,1765227038987,0,0,0,0,0,0,0,0
55,1765227039270,0,0,0,0,0,0,0,0
56,1765227039396,0,0,0,0,0,0,0,0
57,1765227039721,0,0,0,0,0,0,0,0
58,1765227040088,0,0,0,0,0,0,0,0
59,1765227040438,0,0,0,0,0,0,0,0
60,1765227040829,0,0,0,0,0,0,0,0
61,1765227041160,0,0,0,0,0,0,0,0
62,1765227041278,0,0,0,0,0,0,0,0
63,1765227041561,0,0,0,0,0,0,0,0
64,1765227042011,0,0,0,0,0,0,0,0
65,1765227042321,0,0,0,0,0,0,0,0
66,1765227042720,0,0,0,0,0,0,0,0
67,1765227043026,0,0,0,0,0,0,0,0
68,1765227043152,0,0,0,0,0,0,0,0
69,1765227043445,0,0,0,0,0,0,0,0
70,1765227043904,0,0,0,0,0,0,0,0
71,1765227044187,0,0,0,0,0,0,0,0
72,1765227044613,0,0,0,0,0,0,0,0
73,1765227044895,0,0,0,0,0,0,0,0
74,1765227045003,0,0,0,0,0,0,0,0
75,1765227045290,0,0,0,0,0,0,0,0
76,1765227045719,0,0,0,0,0,0,0,0
77,1765227046001,0,0,0,0,0,0,0,0
78,1765227046443,0,0,0,0,0,0,0,0
79,1765227046711,0,0,0,0,0,0,0,0
80,1765227046853,0,0,0,0,0,0,0,0
81,1765227047185,0,0,0,0,0,0,0,0
82,1765227047602,0,0,0,0,0,0,0,0
83,1765227047902,0,0,0,0,0,0,0,0
84,1765227048284,0,0,0,0,0,0,0,0
85,1765227048593,0,0,0,0,0,0,0,0
86,1765227048711,0,0,0,0,0,0,0,0
87,1765227049029,0,0,0,0,0,0,0,0
88,1765227049462,0,0,0,0,0,0,0,0
89,1765227049777,0,0,0,0,0,0,0,0
90,1765227050177,0,0,0,0,0,0,0,0
91,1765227050495,0,0,0,0,0,0,0,0
92,1765227050627,0,0,0,0,0,0,0,0
93,1765227050920,0,0,0,0,0,0,0,0
94,1765227051328,0,0,0,0,0,0,0,0
95,1765227051636,0,0,0,0,0,0,0,0
96,1765227052045,0,0,0,0,0,0,0,0
97,1765227052377,0,0,0,0,0,0,0,0
98,1765227052518,0,0,0,0,0,0,0,0
99,1765227052792,0,0,0,0,0,0,0,0
100,1765227053236,0,0,0,0,0,0,0,0
101,1765227053510,0,0,0,0,0,0,0,0
102,1765227053960,0,0,0,0,0,0,0,0
103,1765227054260,0,0,0,0,0,0,0,0
104,1765227054384,0,0,0,0,0,0,0,0
105,1765227054675,0,0,0,0,0,0,0,0
106,1765227055144,0,0,0,0,0,0,0,0
107,1765227055420,0,0,0,0,0,0,0,0
108,1765227055561,0,0,0,0,0,0,0,0
109,1765227055885,0,0,0,0,0,0,0,0
