index,date,SLAVE_5,SLAVE_6,OVERVOLTAGE,UNDERVOLTAGE,1,2,3,4
0,1765227023582,0,0,0,0,0,0,0,0
1,1765227025331,0,0,0,0,0,0,0,0
2,1765227026987,0,0,0,0,0,0,0,0
3,1765227027196,0,0,0,0,0,0,0,0
4,1765227028814,0,0,0,0,0,0,0,0
5,1765227028982,0,0,0,0,0,0,0,0
6,1765227030878,0,0,0,0,0,0,0,0
7,1765227032413,0,0,0,0,0,0,0,0
8,1765227032587,0,0,0,0,0,0,0,0
9,1765227034196,0,0,0,0,0,0,0,0
10,1765227035954,0,0,0,0,0,0,0,0
11,1765227037696,0,0,0,0,0,0,0,0
12,1765227039320,0,0,0,0,0,0,0,0
13,1765227039512,0,0,0,0,0,0,0,0
14,1765227041037,0,0,0,0,0,0,0,0
15,1765227042828,0,0,0,0,0,0,0,0
16,1765227046153,0,0,0,0,0,0,0,0
17,1765227047861,0,0,0,0,0,0,0,0
18,1765227049630,0,0,0,0,0,0,0,0
19,1765227051394,0,0,0,0,0,0,0,0
20,1765227052977,0,0,0,0,0,0,0,0
21,1765227053109,0,0,0,0,0,0,0,0
22,1765227054751,0,0,0,0,0,0,0,0
23,1765227054943,0,0,0,0,0,0,0,0
24,1765227056511,0,0,0,0,0,0,0,0
25,1765227058427,0,0,0,0,0,0,0,0
26,1765227058586,0,0,0,0,0,0,0,0
27,1765227060242,0,0,0,0,0,0,0,0
28,1765227060426,0,0,0,0,0,0,0,0
29,1765227062110,0,0,0,0,0,0,0,0
30,1765227062284,0,0,0,0,0,0,0,0
31,1765227064208,0,0,0,0,0,0,0,0
32,1765227066021,0,0,0,0,0,0,0,0
33,1765227069316,0,0,0,0,0,0,0,0
34,1765227071114,0,0,0,0,0,0,0,0
35,1765227072889,0,0,0,0,0,0,0,0
36,1765227074631,0,0,0,0,0,0,0,0
37,1765227146503,0,0,0,0,0,0,0,0
38,1765227148044,0,0,0,0,0,0,0,0
39,1765227149836,0,0,0,0,0,0,0,0
40,1765227151528,0,0,0,0,0,0,0,0
41,1765227153177,0,0,0,0,0,0,0,0
42,1765227153336,0,0,0,0,0,0,0,0
43,1765227155135,0,0,0,0,0,0,0,0
44,1765227157891,0,0,0,0,0,0,0,0
45,1765227159196,0,0,0,0,0,0,0,0
46,1765227159363,0,0,0,0,0,0,0,0
47,1765227161037,0,0,0,0,0,0,0,0
48,1765227161188,0,0,0,0,0,0,0,0
49,1765227162728,0,0,0,0,0,0,0,0
50,1765227164495,0,0,0,0,0,0,0,0
51,1765227166062,0,0,0,0,0,0,0,0
52,1765227166237,0,0,0,0,0,0,0,0
53,1765227167812,0,0,0,0,0,0,0,0
54,1765227169568,0,0,0,0,0,0,0,0
55,1765227171275,0,0,0,0,0,0,0,0
56,1765227172885,0,0,0,0,0,0,0,0
57,1765227173067,0,0,0,0,0,0,0,0
58,1765227174576,0,0,0,0,0,0,0,0
59,1765227176368,0,0,0,0,0,0,0,0
60,1765227177876,0,0,0,0,0,0,0,0
61,1765227178027,0,0,0,0,0,0,0,0
62,1765227179826,0,0,0,0,0,0,0,0
63,1765227181362,0,0,0,0,0,0,0,0
64,1765227182986,0,0,0,0,0,0,0,0
65,1765227183110,0,0,0,0,0,0,0,0
66,1765227184711,0,0,0,0,0,0,0,0
67,1765227184894,0,0,0,0,0,0,0,0
68,1765227186486,0,0,0,0,0,0,0,0
69,1765227188269,0,0,0,0,0,0,0,0
70,1765227189992,0,0,0,0,0,0,0,0
71,1765227191876,0,0,0,0,0,0,0,0
72,1765227193400,0,0,0,0,0,0,0,0
73,1765227193583,0,0,0,0,0,0,0,0
74,1765227195156,0,0,0,0,0,0,0,0
75,1765227196824,0,0,0,0,0,0,0,0
76,1765227198388,0,0,0,0,0,0,0,0
77,1765227200049,0,0,0,0,0,0,0,0
78,1765227201761,0,0,0,0,0,0,0,0
79,1765227201803,0,0,0,0,0,0,0,0
80,1765227203356,0,0,0,0,0,0,0,0
81,1765227205074,49152,52428,49344,556,0,0,0,0
82,1765227206643,0,0,0,0,0,0,0,0
83,1765227206839,0,0,0,0,0,0,0,0
84,1765227210156,0,0,0,0,0,0,0,0
85,1765227211709,0,0,0,0,0,0,0,0
86,1765227211877,0,0,0,0,0,0,0,0
87,1765227213495,0,0,0,0,0,0,0,0
88,1765227213654,0,0,0,0,0,0,0,0
89,1765227215169,0,0,0,0,0,0,0,0
90,1765227216958,0,0,0,36032,0,0,0,0
91,1765227218537,0,0,0,0,0,0,0,0
92,1765227218730,0,0,0,0,0,0,0,0
93,1765227220370,0,0,0,0,0,0,0,0
94,1765227220500,0,0,0,0,0,0,0,0
95,1765227222145,0,0,0,0,0,0,0,0
96,1765227224301,0,0,0,0,0,0,0,0
97,1765227225792,0,0,0,0,0,0,0,0
98,1765227225983,0,0,0,0,0,0,0,0
99,1765227227549,0,0,0,0,0,0,0,0
100,1765227229293,0,0,0,2,0,0,0,0
101,1765227230856,0,0,0,0,0,0,0,0
102,1765227231040,0,0,0,0,0,0,0,0
103,1765227232631,0,0,0,0,0,0,0,0
104,1765227232788,0,0,0,0,0,0,0,0
105,1765227236111,0,0,0,0,0,0,0,0
106,1765227237739,0,0,0,0,0,0,0,0
107,1765227237912,0,0,0,0,0,0,0,0
108,1765227239451,0,0,0,0,0,0,0,0
109,1765227239614,0,0,0,0,0,0,0,0
110,1765227242962,0,0,0,0,0,0,0,0
111,1765227244738,0,0,0,0,0,0,0,0
112,1765227246368,0,0,0,0,0,0,0,0
113,1765227248098,0,0,0,0,0,0,0,0
114,1765227249891,0,0,0,0,0,0,0,0
115,1765227251625,0,0,0,0,0,0,0,0
116,1765227253475,0,0,0,0,0,0,0,0
117,1765227255242,0,0,0,0,0,0,0,0
118,1765227257306,0,0,0,0,0,0,0,0
119,1765227258921,0,0,0,0,0,0,0,0
120,1765227260736,0,0,0,0,0,0,0,0
121,1765227265318,0,0,0,0,0,0,0,0
122,1765227267167,0,0,0,0,0,0,0,0
123,1765227269121,0,0,0,0,0,0,0,0
124,1765227269295,0,0,0,0,0,0,0,0
125,1765227270920,0,0,0,0,0,0,0,0
126,1765227271094,0,0,0,0,0,0,0,0
127,1765227275649,0,0,0,0,0,0,0,0
128,1765227277145,0,0,0,0,0,0,0,0
129,1765227278930,0,0,0,0,0,0,0,0
130,1765227280627,0,0,0,0,0,0,0,0
131,1765227282266,0,0,0,0,0,0,0,0
132,1765227282421,0,0,0,0,0,0,0,0
133,1765227284002,0,0,0,0,0,0,0,0
134,1765227284202,0,0,0,0,0,0,0,0
135,1765227285869,0,0,0,0,0,0,0,0
136,1765227286026,0,0,0,0,0,0,0,0
137,1765227287693,0,0,0,0,0,0,0,0
138,1765227287894,0,0,0,0,0,0,0,0
139,1765227289530,0,0,0,0,0,0,0,0
140,1765227289724,0,0,0,0,0,0,0,0
141,1765227293217,0,0,0,0,0,0,0,0
142,1765227293399,0,0,0,0,0,0,0,0
143,1765227294968,0,0,0,0,0,0,0,0
144,1765227296642,0,0,0,0,0,0,0,0
145,1765227298249,0,0,0,0,0,0,0,0
146,1765227298363,0,0,0,0,0,0,0,0
147,1765227299936,0,0,0,0,0,0,0,0
148,1765227301633,0,0,0,0,0,0,0,0
149,1765227303210,0,0,0,0,0,0,0,0
150,1765227303379,0,0,0,0,0,0,0,0
151,1765227304936,0,0,0,0,0,0,0,0
152,1765227308254,0,0,0,0,0,0,0,0
153,1765227308429,0,0,0,0,0,0,0,0
154,1765227310051,0,0,0,0,0,0,0,0
155,1765227310192,0,0,0,0,0,0,0,0
156,1765227311769,0,0,0,0,0,0,0,0
157,1765227313522,0,0,0,0,0,0,0,0
158,1765227315107,0,0,0,0,0,0,0,0
159,1765227315264,0,0,0,0,0,0,0,0
160,1765227316839,0,0,0,0,0,0,0,0
161,1765227318615,0,0,0,0,0,0,0,0
162,1765227320329,0,0,0,0,0,0,0,0
163,1765227321989,0,0,0,0,0,0,0,0
164,1765227322173,0,0,0,0,0,0,0,0
165,1765227323723,0,0,0,0,0,0,0,0
166,1765227323928,0,0,0,0,0,0,0,0
167,1765227325937,0,0,0,0,0,0,0,0
168,1765227325957,0,0,0,0,0,0,0,0
169,1765227327627,0,0,0,0,0,0,0,0
170,1765227329203,0,0,0,0,0,0,0,0
171,1765227330963,0,0,0,0,0,0,0,0
172,1765227332685,0,0,0,0,0,0,0,0
173,1765227695646,0,0,0,0,0,0,0,0
174,1765227697178,0,0,0,0,0,0,0,0
175,1765227699002,0,0,0,0,0,0,0,0
176,1765227700749,0,0,0,0,0,0,0,0
177,1765227702683,0,0,0,0,0,0,0,0
178,1765227702849,0,0,0,0,0,0,0,0
179,1765227704498,0,0,0,0,0,0,0,0
180,1765227704699,0,0,0,0,0,0,0,0
181,1765227706364,0,0,0,0,0,0,0,0
182,1765227706532,0,0,0,0,0,0,0,0
183,1765227708458,0,0,0,0,0,0,0,0
184,1765227710008,0,0,0,0,0,0,0,0
185,1765227711958,0,0,0,0,0,0,0,0
186,1765227713526,0,0,0,0,0,0,0,0
187,1765227715290,0,0,0,0,0,0,0,0
188,1765227716856,0,0,0,0,0,0,0,0
189,1765227717056,0,0,0,0,0,0,0,0
190,1765227719020,0,0,0,0,0,0,0,0
191,1765227720364,0,0,0,0,0,0,0,0
192,1765227722113,0,0,0,0,0,0,0,0
193,1765227723706,0,0,0,0,0,0,0,0
194,1765227723889,0,0,0,0,0,0,0,0
195,1765227725430,0,0,0,0,0,0,0,0
196,1765227727164,0,0,0,0,0,0,0,0
197,1765227728741,0,0,0,0,0,0,0,0
