index,date,CEL_1,CEL_2,CEL_3,CEL_4,1,2,3,4
0,1765227022513,3.27,3.32,3.24,3.26,0,0,0,0
1,1765227024305,3.27,3.32,3.17,3.24,0,0,0,0
2,1765227026056,3.26,3.31,3.08,3.2,0,0,0,0
3,1765227027956,3.27,3.32,3.23,3.26,0,0,0,0
4,1765227029764,3.27,3.32,3.23,3.26,0,0,0,0
5,1765227031589,3.27,3.32,3.24,3.26,0,0,0,0
6,1765227033321,3.27,3.32,3.24,3.26,0,0,0,0
7,1765227034904,3.27,3.32,3.24,3.26,0,0,0,0
8,1765227035054,3.27,3.32,3.24,3.26,0,0,0,0
9,1765227036680,3.27,3.32,3.24,3.26,0,0,0,0
10,1765227036862,3.28,3.32,3.24,3.26,0,0,0,0
11,1765227038413,3.28,3.32,3.24,3.26,0,0,0,0
12,1765227040230,3.28,3.32,3.24,3.26,0,0,0,0
13,1765227041757,3.28,3.32,3.24,3.26,0,0,0,0
14,1765227041944,3.28,3.32,3.24,3.26,0,0,0,0
15,1765227043562,3.28,3.32,3.24,3.26,0,0,0,0
16,1765227043725,3.28,3.32,3.24,3.26,0,0,0,0
17,1765227045256,3.28,3.32,3.24,3.26,0,0,0,0
18,1765227047019,3.28,3.32,3.24,3.27,0,0,0,0
19,1765227048585,3.28,3.32,3.24,3.26,0,0,0,0
20,1765227048761,3.28,3.32,3.24,3.27,0,0,0,0
21,1765227050345,3.28,3.32,3.24,3.26,0,0,0,0
22,1765227052121,3.28,3.32,3.24,3.27,0,0,0,0
23,1765227053818,3.28,3.32,3.24,3.27,0,0,0,0
24,1765227055503,3.28,3.32,3.24,3.26,0,0,0,0
25,1765227055686,3.28,3.32,3.24,3.26,0,0,0,0
26,1765227057252,3.28,3.32,3.24,3.27,0,0,0,0
27,1765227057469,3.28,3.32,3.24,3.26,0,0,0,0
28,1765227059343,3.28,3.32,3.24,3.26,0,0,0,0
29,1765227061201,3.28,3.32,3.25,3.26,0,0,0,0
30,1765227063042,3.28,3.32,3.25,3.26,0,0,0,0
31,1765227066021,3.28,3.32,3.25,3.26,0,0,0,0
32,1765227066021,3.28,3.32,3.25,3.26,0,0,0,0
33,1765227066699,3.28,3.32,3.25,3.26,0,0,0,0
34,1765227068500,3.28,3.32,3.25,3.26,0,0,0,0
35,1765227070033,3.28,3.32,3.25,3.26,0,0,0,0
36,1765227070224,3.28,3.32,3.25,3.27,0,0,0,0
37,1765227071839,3.28,3.32,3.25,3.26,0,0,0,0
38,1765227073599,3.28,3.32,3.25,3.26,0,0,0,0
39,1765227147220,3.28,3.32,3.25,3.27,0,0,0,0
40,1765227148752,3.28,3.32,3.25,3.27,0,0,0,0
41,1765227148919,3.28,3.32,3.25,3.27,0,0,0,0
42,1765227150551,3.28,3.32,3.25,3.27,0,0,0,0
43,1765227152253,3.28,3.32,3.25,3.27,0,0,0,0
44,1765227154086,3.28,3.32,3.25,3.27,0,0,0,0
45,1765227158402,3.28,3.32,3.25,3.27,0,0,0,0
46,1765227160095,3.28,3.32,3.25,3.27,0,0,0,0
47,1765227161755,3.28,3.32,3.25,3.27,0,0,0,0
48,1765227161895,3.28,3.32,3.25,3.27,0,0,0,0
49,1765227163445,3.28,3.32,3.25,3.27,0,0,0,0
50,1765227163637,3.28,3.32,3.25,3.27,0,0,0,0
51,1765227165220,3.28,3.32,3.25,3.27,0,0,0,0
52,1765227166937,3.28,3.32,3.25,3.27,0,0,0,0
53,1765227168839,3.28,3.32,3.25,3.27,0,0,0,0
54,1765227168882,3.28,3.32,3.25,3.27,0,0,0,0
55,1765227170268,3.28,3.32,3.25,3.27,0,0,0,0
56,1765227171976,3.28,3.32,3.25,3.27,0,0,0,0
57,1765227173611,3.28,3.32,3.25,3.27,0,0,0,0
58,1765227173784,3.28,3.32,3.25,3.27,0,0,0,0
59,1765227175286,3.28,3.32,3.25,3.27,0,0,0,0
60,1765227177078,3.28,3.32,3.25,3.27,0,0,0,0
61,1765227178564,3.28,3.32,3.24,3.26,0,0,0,0
62,1765227178751,3.28,3.32,3.25,3.27,0,0,0,0
63,1765227180370,3.28,3.32,3.19,3.24,0,0,0,0
64,1765227180520,3.28,3.32,3.17,3.24,0,0,0,0
65,1765227182086,3.27,3.31,3.12,3.22,0,0,0,0
66,1765227183844,3.27,3.31,3.1,3.21,0,0,0,0
67,1765227185418,3.27,3.32,3.18,3.24,0,0,0,0
68,1765227185618,3.27,3.31,3.15,3.22,0,0,0,0
69,1765227187230,3.27,3.32,3.2,3.26,0,0,0,0
70,1765227187362,3.28,3.32,3.24,3.26,0,0,0,0
71,1765227189005,3.27,3.32,3.17,3.24,0,0,0,0
72,1765227189184,3.27,3.31,3.12,3.22,0,0,0,0
73,1765227190768,3.27,3.32,3.16,3.23,0,0,0,0
74,1765227192609,3.28,3.32,3.24,3.26,0,0,0,0
75,1765227194289,3.26,3.31,3.07,3.19,0,0,0,0
76,1765227195849,3.27,3.32,3.16,3.23,0,0,0,0
77,1765227197514,3.27,3.32,3.15,3.23,0,0,0,0
78,1765227199080,3.27,3.31,3.13,3.22,0,0,0,0
79,1765227200768,3.26,3.31,3.03,3.18,0,0,0,0
80,1765227202488,3.25,3.31,3.02,3.18,0,0,0,0
81,1765227204258,3.25,3.31,3.03,3.18,0,0,0,0
82,1765227205782,3.26,3.31,3.12,3.21,0,0,0,0
83,1765227207361,3.26,3.32,3.14,3.22,0,0,0,0
84,1765227207561,3.26,3.31,3.14,3.22,0,0,0,0
85,1765227209075,3.26,3.31,3.14,3.22,0,0,0,0
86,1765227210900,3.26,3.31,3.14,3.22,0,0,0,0
87,1765227213011,3.26,3.31,3.1,3.2,0,0,0,0
88,1765227214211,3.26,3.32,3.15,3.22,0,0,0,0
89,1765227214347,3.26,3.31,3.07,3.19,0,0,0,0
90,1765227215897,3.25,3.31,3.05,3.18,0,0,0,0
91,1765227217682,3.25,3.31,2.98,3.16,0,0,0,0
92,1765227219487,3.25,3.31,3,3.17,0,0,0,0
93,1765227221225,3.25,3.31,3.05,3.19,0,0,0,0
94,1765227222880,3.25,3.31,3.08,3.19,0,0,0,0
95,1765227223078,3.25,3.31,3.08,3.19,0,0,0,0
96,1765227224630,3.26,3.32,3.15,3.22,0,0,0,0
97,1765227224836,3.26,3.32,3.15,3.22,0,0,0,0
98,1765227226719,3.27,3.32,3.21,3.25,0,0,0,0
99,1765227228255,3.2,3.28,2.46,3.01,0,0,0,0
100,1765227230027,3.26,3.32,3.21,3.24,0,0,0,0
101,1765227231769,3.27,3.32,3.21,3.24,0,0,0,0
102,1765227233353,3.27,3.32,3.22,3.25,0,0,0,0
103,1765227233508,3.27,3.32,3.22,3.25,0,0,0,0
104,1765227235379,3.27,3.32,3.22,3.25,0,0,0,0
105,1765227235423,3.27,3.32,3.22,3.25,0,0,0,0
106,1765227236844,3.27,3.32,3.22,3.25,0,0,0,0
107,1765227238642,3.27,3.32,3.23,3.25,0,0,0,0
108,1765227240161,3.27,3.32,3.23,3.25,0,0,0,0
109,1765227240368,3.27,3.32,3.23,3.25,0,0,0,0
110,1765227241976,3.27,3.32,3.23,3.25,0,0,0,0
111,1765227242102,3.27,3.32,3.23,3.25,0,0,0,0
112,1765227243696,3.27,3.32,3.23,3.25,0,0,0,0
113,1765227245465,3.27,3.32,3.23,3.25,0,0,0,0
114,1765227247246,3.27,3.32,3.23,3.25,0,0,0,0
115,1765227248832,3.27,3.32,3.23,3.26,0,0,0,0
116,1765227248976,3.27,3.32,3.23,3.26,0,0,0,0
117,1765227250625,3.27,3.32,3.23,3.26,0,0,0,0
118,1765227250817,3.27,3.32,3.23,3.26,0,0,0,0
119,1765227252349,3.27,3.32,3.24,3.26,0,0,0,0
120,1765227254207,3.27,3.32,3.24,3.26,0,0,0,0
121,1765227255989,3.27,3.32,3.24,3.26,0,0,0,0
122,1765227257837,3.27,3.32,3.24,3.26,0,0,0,0
123,1765227259670,3.28,3.32,3.24,3.26,0,0,0,0
124,1765227261486,3.28,3.32,3.24,3.26,0,0,0,0
125,1765227266109,3.28,3.32,3.24,3.26,0,0,0,0
126,1765227266285,3.28,3.32,3.24,3.26,0,0,0,0
127,1765227267959,3.28,3.32,3.24,3.26,0,0,0,0
128,1765227268177,3.28,3.32,3.24,3.26,0,0,0,0
129,1765227270022,3.28,3.32,3.24,3.26,0,0,0,0
130,1765227271637,3.28,3.32,3.24,3.26,0,0,0,0
131,1765227276337,3.28,3.32,3.24,3.26,0,0,0,0
132,1765227277844,3.28,3.32,3.24,3.27,0,0,0,0
133,1765227278012,3.28,3.32,3.24,3.26,0,0,0,0
134,1765227279636,3.28,3.32,3.24,3.27,0,0,0,0
135,1765227281344,3.28,3.32,3.24,3.26,0,0,0,0
136,1765227283135,3.28,3.32,3.24,3.26,0,0,0,0
137,1765227284743,3.28,3.32,3.24,3.26,0,0,0,0
138,1765227284944,3.28,3.32,3.24,3.26,0,0,0,0
139,1765227286768,3.28,3.32,3.24,3.26,0,0,0,0
140,1765227288669,3.28,3.32,3.24,3.26,0,0,0,0
141,1765227290501,3.28,3.32,3.25,3.27,0,0,0,0
142,1765227292386,3.28,3.32,3.25,3.26,0,0,0,0
143,1765227294106,3.28,3.32,3.2,3.25,0,0,0,0
144,1765227295657,3.27,3.32,3.17,3.24,0,0,0,0
145,1765227297364,3.27,3.31,3.13,3.22,0,0,0,0
146,1765227299063,3.27,3.32,3.17,3.23,0,0,0,0
147,1765227300647,3.27,3.32,3.19,3.25,0,0,0,0
148,1765227300823,3.27,3.32,3.19,3.24,0,0,0,0
149,1765227302328,3.28,3.32,3.24,3.26,0,0,0,0
150,1765227304153,3.28,3.32,3.24,3.26,0,0,0,0
151,1765227304195,3.28,3.32,3.24,3.26,0,0,0,0
152,1765227305648,3.28,3.32,3.24,3.26,0,0,0,0
153,1765227307436,3.28,3.32,3.24,3.26,0,0,0,0
154,1765227309150,3.28,3.32,3.21,3.26,0,0,0,0
155,1765227310752,3.27,3.32,3.18,3.24,0,0,0,0
156,1765227310903,3.27,3.32,3.18,3.24,0,0,0,0
157,1765227312493,3.28,3.32,3.24,3.26,0,0,0,0
158,1765227314232,3.28,3.32,3.24,3.26,0,0,0,0
159,1765227315788,3.28,3.32,3.24,3.27,0,0,0,0
160,1765227315979,3.28,3.32,3.24,3.26,0,0,0,0
161,1765227317564,3.28,3.32,3.24,3.27,0,0,0,0
162,1765227317705,3.28,3.32,3.22,3.25,0,0,0,0
163,1765227319344,3.27,3.32,3.21,3.25,0,0,0,0
164,1765227319524,3.27,3.32,3.19,3.24,0,0,0,0
165,1765227321062,3.27,3.32,3.16,3.24,0,0,0,0
166,1765227322896,3.26,3.31,3.1,3.21,0,0,0,0
167,1765227324696,3.27,3.32,3.23,3.26,0,0,0,0
168,1765227326536,3.28,3.32,3.24,3.26,0,0,0,0
169,1765227328346,3.28,3.32,3.24,3.26,0,0,0,0
170,1765227329888,3.28,3.32,3.24,3.26,0,0,0,0
171,1765227330044,3.28,3.32,3.24,3.26,0,0,0,0
172,1765227331693,3.28,3.32,3.24,3.26,0,0,0,0
173,1765227331869,3.28,3.32,3.24,3.26,0,0,0,0
174,1765227333418,3.28,3.32,3.24,3.26,0,0,0,0
175,1765227696356,3.28,3.32,3.26,3.27,0,0,0,0
176,1765227697908,3.28,3.32,3.26,3.27,0,0,0,0
177,1765227698074,3.28,3.32,3.26,3.27,0,0,0,0
178,1765227699757,3.28,3.32,3.26,3.27,0,0,0,0
179,1765227699923,3.28,3.32,3.26,3.27,0,0,0,0
180,1765227701533,3.28,3.32,3.26,3.27,0,0,0,0
181,1765227701758,3.28,3.32,3.26,3.27,0,0,0,0
182,1765227703615,3.28,3.32,3.26,1.22,0,0,0,0
183,1765227705458,3.28,3.32,3.26,3.27,0,0,0,0
184,1765227707298,3.28,3.32,3.26,3.27,0,0,0,0
185,1765227709192,3.28,3.32,3.26,3.27,0,0,0,0
186,1765227710899,3.28,3.32,3.26,3.27,0,0,0,0
187,1765227712517,3.28,3.32,3.26,3.27,0,0,0,0
188,1765227712675,3.28,3.32,3.26,3.27,0,0,0,0
189,1765227714249,3.28,3.32,3.26,3.27,0,0,0,0
190,1765227716008,3.28,3.32,3.26,3.27,0,0,0,0
191,1765227717757,3.28,3.32,3.26,3.27,0,0,0,0
192,1765227719347,3.28,3.32,3.26,3.27,0,0,0,0
193,1765227719480,3.28,3.32,3.26,3.27,0,0,0,0
194,1765227721082,3.28,3.32,3.26,3.27,0,0,0,0
195,1765227722831,3.28,3.32,3.26,3.27,0,0,0,0
196,1765227724614,3.28,3.32,3.18,3.24,0,0,0,0
197,1765227726137,3.28,3.32,3.21,3.26,0,0,0,0
198,1765227727912,3.27,3.32,3.15,3.23,0,0,0,0
199,1765227729865,3.27,3.32,3.15,3.23,0,0,0,0
200,1765227731186,3.28,3.32,3.25,3.26,0,0,0,0
201,1765227731328,3.28,3.32,3.25,3.26,0,0,0,0
202,1765227732871,3.28,3.32,3.21,3.25,0,0,0,0
203,1765227734684,3.28,3.32,3.19,3.23,0,0,0,0
