index,date,LOST_MESSAGE,BUS_OFF,CAN_STATE,1,2,3,4,5
0,1765227022446,0,0,2,0,0,0,0,0
1,1765227022905,0,0,2,0,0,0,0,0
2,1765227023179,0,0,2,0,0,0,0,0
3,1765227023656,0,0,2,0,0,0,0,0
4,1765227023939,0,0,2,0,0,0,0,0
5,1765227024071,0,0,2,0,0,0,0,0
6,1765227024364,0,0,2,0,0,0,0,0
7,1765227024812,0,0,2,0,0,0,0,0
8,1765227025097,0,0,2,0,0,0,0,0
9,1765227025240,0,0,2,0,0,0,0,0
10,1765227025540,0,0,2,0,0,0,0,0
11,1765227025964,0,0,2,0,0,0,0,0
12,1765227026305,0,0,2,0,0,0,0,0
13,1765227026448,0,0,2,0,0,0,0,0
14,1765227026730,0,0,2,0,0,0,0,0
15,1765227027154,0,0,2,0,0,0,0,0
16,1765227027480,0,0,2,0,0,0,0,0
17,1765227027639,0,0,2,0,0,0,0,0
18,1765227027906,0,0,2,0,0,0,0,0
19,1765227028422,0,0,2,0,0,0,0,0
20,1765227028721,0,0,2,0,0,0,0,0
21,1765227028864,0,0,2,0,0,0,0,0
22,1765227029164,0,0,2,0,0,0,0,0
23,1765227029597,0,0,2,0,0,0,0,0
24,1765227029947,0,0,2,0,0,0,0,0
25,1765227030080,0,0,2,0,0,0,0,0
26,1765227030371,0,0,2,0,0,0,0,0
27,1765227030792,0,0,2,0,0,0,0,0
28,1765227031104,0,0,2,0,0,0,0,0
29,1765227031505,0,0,2,0,0,0,0,0
30,1765227031874,0,0,2,0,0,0,0,0
31,1765227031979,0,0,2,0,0,0,0,0
32,1765227032248,0,0,2,0,0,0,0,0
33,1765227032688,0,0,2,0,0,0,0,0
34,1765227032971,0,0,2,0,0,0,0,0
35,1765227033429,0,0,2,0,0,0,0,0
36,1765227033720,0,0,2,0,0,0,0,0
37,1765227033830,0,0,2,0,0,0,0,0
38,1765227034113,0,0,2,0,0,0,0,0
39,1765227034564,0,0,2,0,0,0,0,0
40,1765227034847,0,0,2,0,0,0,0,0
41,1765227035304,0,0,2,0,0,0,0,0
42,1765227035581,0,0,2,0,0,0,0,0
43,1765227035704,0,0,2,0,0,0,0,0
44,1765227036029,0,0,2,0,0,0,0,0
45,1765227036420,0,0,2,0,0,0,0,0
46,1765227036729,0,0,2,0,0,0,0,0
47,1765227037177,0,0,2,0,0,0,0,0
48,1765227037446,0,0,2,0,0,0,0,0
49,1765227037596,0,0,2,0,0,0,0,0
50,1765227037936,0,0,2,0,0,0,0,0
51,1765227038320,0,0,2,0,0,0,0,0
52,1765227038646,0,0,2,0,0,0,0,0
53,1765227038786,0,0,2,0,0,0,0,0
54,1765227039071,0,0,2,0,0,0,0,0
55,1765227039479,0,0,2,0,0,0,0,0
56,1765227039786,0,0,2,0,0,0,0,0
57,1765227040196,0,0,2,0,0,0,0,0
58,1765227040520,0,0,2,0,0,0,0,0
59,1765227040646,0,0,2,0,0,0,0,0
60,1765227040913,0,0,2,0,0,0,0,0
61,1765227041388,0,0,2,0,0,0,0,0
62,1765227041654,0,0,2,0,0,0,0,0
63,1765227042119,0,0,2,0,0,0,0,0
64,1765227042404,0,0,2,0,0,0,0,0
65,1765227042521,0,0,2,0,0,0,0,0
66,1765227042794,0,0,2,0,0,0,0,0
67,1765227043245,0,0,2,0,0,0,0,0
68,1765227043512,0,0,2,0,0,0,0,0
69,1765227043987,0,0,2,0,0,0,0,0
70,1765227044262,0,0,2,0,0,0,0,0
71,1765227044387,0,0,2,0,0,0,0,0
72,1765227044695,0,0,2,0,0,0,0,0
73,1765227045096,0,0,2,0,0,0,0,0
74,1765227045418,0,0,2,0,0,0,0,0
75,1765227045818,0,0,2,0,0,0,0,0
76,1765227046085,0,0,2,0,0,0,0,0
77,1765227046202,0,0,2,0,0,0,0,0
78,1765227046536,0,0,2,0,0,0,0,0
79,1765227046811,0,0,2,0,0,0,0,0
80,1765227046927,0,0,2,0,0,0,0,0
81,1765227047276,0,0,2,0,0,0,0,0
82,1765227047689,0,0,2,0,0,0,0,0
83,1765227047983,0,0,2,0,0,0,0,0
84,1765227048095,0,0,2,0,0,0,0,0
85,1765227048368,0,0,2,0,0,0,0,0
86,1765227048821,0,0,2,0,0,0,0,0
87,1765227049121,0,0,2,0,0,0,0,0
88,1765227049529,0,0,2,0,0,0,0,0
89,1765227049870,0,0,2,0,0,0,0,0
90,1765227049978,0,0,2,0,0,0,0,0
91,1765227050254,0,0,2,0,0,0,0,0
92,1765227050711,0,0,2,0,0,0,0,0
93,1765227050995,0,0,2,0,0,0,0,0
94,1765227051454,0,0,2,0,0,0,0,0
95,1765227051736,0,0,2,0,0,0,0,0
96,1765227051844,0,0,2,0,0,0,0,0
97,1765227052153,0,0,2,0,0,0,0,0
98,1765227052587,0,0,2,0,0,0,0,0
99,1765227052885,0,0,2,0,0,0,0,0
100,1765227053302,0,0,2,0,0,0,0,0
101,1765227053586,0,0,2,0,0,0,0,0
102,1765227053718,0,0,2,0,0,0,0,0
103,1765227054069,0,0,2,0,0,0,0,0
104,1765227054468,0,0,2,0,0,0,0,0
105,1765227054794,0,0,2,0,0,0,0,0
106,1765227054900,0,0,2,0,0,0,0,0
107,1765227055220,0,0,2,0,0,0,0,0
108,1765227055511,0,0,2,0,0,0,0,0
109,1765227055644,0,0,2,0,0,0,0,0
110,1765227055977,0,0,2,0,0,0,0,0
111,1765227056109,0,0,2,0,0,0,0,0
112,1765227056394,0,0,2,0,0,0,0,0
113,1765227056710,0,0,2,0,0,0,0,0
114,1765227056853,0,0,2,0,0,0,0,0
115,1765227057135,0,0,2,0,0,0,0,0
116,1765227057636,0,0,2,0,0,0,0,0
117,1765227057918,0,0,2,0,0,0,0,0
118,1765227058069,0,0,2,0,0,0,0,0
119,1765227058368,0,0,2,0,0,0,0,0
120,1765227058825,0,0,2,0,0,0,0,0
121,1765227059110,0,0,2,0,0,0,0,0
122,1765227059268,0,0,2,0,0,0,0,0
123,1765227059617,0,0,2,0,0,0,0,0
124,1765227059761,0,0,2,0,0,0,0,0
125,1765227060050,0,0,2,0,0,0,0,0
126,1765227060360,0,0,2,0,0,0,0,0
127,1765227060510,0,0,2,0,0,0,0,0
128,1765227060809,0,0,2,0,0,0,0,0
129,1765227061268,0,0,2,0,0,0,0,0
130,1765227061725,0,0,2,0,0,0,0,0
131,1765227062018,0,0,2,0,0,0,0,0
132,1765227062176,0,0,2,0,0,0,0,0
133,1765227062501,0,0,2,0,0,0,0,0
134,1765227062934,0,0,2,0,0,0,0,0
135,1765227063285,0,0,2,0,0,0,0,0
136,1765227063427,0,0,2,0,0,0,0,0
137,1765227063721,0,0,2,0,0,0,0,0
138,1765227064175,0,0,2,0,0,0,0,0
139,1765227066020,0,0,2,0,0,0,0,0
140,1765227066020,0,0,2,0,0,0,0,0
141,1765227066021,0,0,2,0,0,0,0,0
142,1765227066021,0,0,2,0,0,0,0,0
143,1765227066021,0,0,2,0,0,0,0,0
144,1765227066021,0,0,2,0,0,0,0,0
145,1765227066152,0,0,2,0,0,0,0,0
146,1765227066557,0,0,2,0,0,0,0,0
147,1765227066892,0,0,2,0,0,0,0,0
148,1765227067008,0,0,2,0,0,0,0,0
149,1765227067298,0,0,2,0,0,0,0,0
150,1765227067592,0,0,2,0,0,0,0,0
151,1765227067700,0,0,2,0,0,0,0,0
152,1765227068017,0,0,2,0,0,0,0,0
153,1765227068416,0,0,2,0,0,0,0,0
154,1765227068766,0,0,2,0,0,0,0,0
155,1765227068875,0,0,2,0,0,0,0,0
156,1765227069157,0,0,2,0,0,0,0,0
157,1765227069458,0,0,2,0,0,0,0,0
158,1765227069591,0,0,2,0,0,0,0,0
159,1765227069874,0,0,2,0,0,0,0,0
160,1765227070314,0,0,2,0,0,0,0,0
161,1765227070624,0,0,2,0,0,0,0,0
162,1765227070741,0,0,2,0,0,0,0,0
163,1765227071024,0,0,2,0,0,0,0,0
164,1765227071357,0,0,2,0,0,0,0,0
165,1765227071490,0,0,2,0,0,0,0,0
166,1765227071757,0,0,2,0,0,0,0,0
167,1765227072240,0,0,2,0,0,0,0,0
168,1765227072516,0,0,2,0,0,0,0,0
169,1765227072631,0,0,2,0,0,0,0,0
170,1765227072949,0,0,2,0,0,0,0,0
171,1765227073365,0,0,2,0,0,0,0,0
172,1765227073702,0,0,2,0,0,0,0,0
173,1765227074123,0,0,2,0,0,0,0,0
174,1765227074407,0,0,2,0,0,0,0,0
175,1765227074515,0,0,2,0,0,0,0,0
176,1765227074840,0,0,2,0,0,0,0,0
177,1765227076556,0,0,0,0,0,0,0,0
178,1765227076848,0,0,0,0,0,0,0,0
179,1765227077214,0,0,0,0,0,0,0,0
180,1765227145224,0,0,0,0,0,0,0,0
181,1765227145507,0,0,0,0,0,0,0,0
182,1765227146265,0,0,0,0,0,0,0,0
183,1765227146325,0,0,0,0,0,0,0,0
184,1765227146478,0,0,0,0,0,0,0,0
185,1765227146794,0,0,0,0,0,0,0,0
186,1765227147195,0,0,0,0,0,0,0,0
187,1765227147519,0,0,0,0,0,0,0,0
188,1765227147652,0,0,0,0,0,0,0,0
189,1765227147944,0,0,0,0,0,0,0,0
190,1765227148360,0,0,0,0,0,0,0,0
191,1765227148644,0,0,0,0,0,0,0,0
192,1765227149118,0,0,0,0,0,0,0,0
193,1765227149385,0,0,0,0,0,0,0,0
194,1765227149518,0,0,0,0,0,0,0,0
195,1765227149802,0,0,0,0,0,0,0,0
196,1765227150227,0,0,2,0,0,0,0,0
197,1765227150510,0,0,2,0,0,0,0,0
198,1765227150963,0,0,2,0,0,0,0,0
199,1765227151245,0,0,2,0,0,0,0,0
200,1765227151386,0,0,2,0,0,0,0,0
201,1765227151702,0,0,2,0,0,0,0,0
202,1765227152102,0,0,2,0,0,0,0,0
203,1765227152436,0,0,2,0,0,0,0,0
204,1765227152569,0,0,2,0,0,0,0,0
205,1765227152853,0,0,2,0,0,0,0,0
206,1765227153136,0,0,2,0,0,0,0,0
207,1765227153261,0,0,2,0,0,0,0,0
208,1765227153579,0,0,2,0,0,0,0,0
209,1765227153993,0,0,2,0,0,0,0,0
210,1765227154352,0,0,2,0,0,0,0,0
211,1765227154485,0,0,2,0,0,0,0,0
212,1765227154777,0,0,2,0,0,0,0,0
213,1765227155218,0,0,2,0,0,0,0,0
214,1765227156311,0,0,0,0,0,0,0,0
215,1765227156602,0,0,0,0,0,0,0,0
216,1765227156954,0,0,0,0,0,0,0,0
217,1765227157236,0,0,0,0,0,0,0,0
218,1765227157882,0,0,0,0,0,0,0,0
219,1765227157949,0,0,0,0,0,0,0,0
220,1765227158077,0,0,0,0,0,0,0,0
221,1765227158361,0,0,0,0,0,0,0,0
222,1765227158805,0,0,0,0,0,0,0,0
223,1765227159087,0,0,0,0,0,0,0,0
224,1765227159530,0,0,0,0,0,0,0,0
225,1765227159805,0,0,0,0,0,0,0,0
226,1765227159937,0,0,2,0,0,0,0,0
227,1765227160287,0,0,2,0,0,0,0,0
228,1765227160687,0,0,2,0,0,0,0,0
229,1765227160972,0,0,2,0,0,0,0,0
230,1765227161420,0,0,2,0,0,0,0,0
231,1765227161705,0,0,2,0,0,0,0,0
232,1765227161837,0,0,2,0,0,0,0,0
233,1765227162164,0,0,2,0,0,0,0,0
234,1765227162571,0,0,2,0,0,0,0,0
