index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765227022455,0,0,0,0,0,0,0,0
1,1765227022914,0,0,0,0,0,0,0,0
2,1765227023186,0,0,0,0,0,0,0,0
3,1765227023338,1,0,0,0,0,0,0,0
4,1765227023671,1,0,0,0,0,0,0,0
5,1765227023956,1,0,0,0,0,0,0,0
6,1765227024080,1,0,0,0,0,0,0,0
7,1765227024414,1,0,0,0,0,0,0,0
8,1765227024829,1,0,0,0,0,0,0,0
9,1765227025114,1,0,0,0,0,0,0,0
10,1765227025256,1,0,0,0,0,0,0,0
11,1765227025555,1,0,0,0,0,0,0,0
12,1765227025973,1,0,0,0,0,0,0,0
13,1765227026313,1,0,0,0,0,0,0,0
14,1765227026455,1,0,0,0,0,0,0,0
15,1765227026738,1,0,0,0,0,0,0,0
16,1765227027196,0,0,0,0,0,0,0,0
17,1765227027497,0,0,0,0,0,0,0,0
18,1765227027930,0,0,0,0,0,0,0,0
19,1765227028446,0,0,0,0,0,0,0,0
20,1765227028730,0,0,0,0,0,0,0,0
21,1765227028872,0,0,0,0,0,0,0,0
22,1765227029180,0,0,0,0,0,0,0,0
23,1765227029629,0,0,0,0,0,0,0,0
24,1765227029956,0,0,0,0,0,0,0,0
25,1765227030105,0,0,0,0,0,0,0,0
26,1765227030389,0,0,0,0,0,0,0,0
27,1765227030808,0,0,0,0,0,0,0,0
28,1765227031112,0,0,0,0,0,0,0,0
29,1765227031522,0,0,0,0,0,0,0,0
30,1765227031874,0,0,0,0,0,0,0,0
31,1765227031995,0,0,0,0,0,0,0,0
32,1765227032272,0,0,0,0,0,0,0,0
33,1765227032704,0,0,0,0,0,0,0,0
34,1765227032979,0,0,0,0,0,0,0,0
35,1765227033446,0,0,0,0,0,0,0,0
36,1765227033738,0,0,0,0,0,0,0,0
37,1765227033854,0,0,0,0,0,0,0,0
38,1765227034140,0,0,0,0,0,0,0,0
39,1765227034571,0,0,0,0,0,0,0,0
40,1765227034871,0,0,0,0,0,0,0,0
41,1765227035321,0,0,0,0,0,0,0,0
42,1765227035605,0,0,0,0,0,0,0,0
43,1765227035712,0,0,0,0,0,0,0,0
44,1765227036037,0,0,0,0,0,0,0,0
