index,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
110,-592,8063,-431,0,0,0,0,0
111,-588,8112,-446,0,0,0,0,0
112,-582,8124,-426,0,0,0,0,0
113,-626,8078,-418,0,0,0,0,0
114,-634,8092,-434,0,0,0,0,0
115,-604,8091,-439,0,0,0,0,0
116,-608,8089,-431,0,0,0,0,0
117,-605,8114,-430,0,0,0,0,0
118,-603,8114,-422,0,0,0,0,0
119,-592,8096,-435,0,0,0,0,0
120,-579,8128,-434,0,0,0,0,0
121,-611,8108,-446,0,0,0,0,0
122,-639,8083,-432,0,0,0,0,0
123,-645,8102,-430,0,0,0,0,0
124,-614,8102,-436,0,0,0,0,0
125,-588,8094,-437,0,0,0,0,0
126,-586,8104,-438,0,0,0,0,0
127,-620,8101,-429,0,0,0,0,0
128,-630,8086,-441,0,0,0,0,0
129,-582,8096,-432,0,0,0,0,0
130,-563,8120,-432,0,0,0,0,0
131,-580,8118,-424,0,0,0,0,0
132,-625,8095,-436,0,0,0,0,0
133,-679,8083,-451,0,0,0,0,0
134,-614,8094,-420,0,0,0,0,0
135,-575,8107,-462,0,0,0,0,0
136,-650,8089,-426,0,0,0,0,0
137,-640,8112,-434,0,0,0,0,0
138,-586,8093,-437,0,0,0,0,0
139,-568,8082,-428,0,0,0,0,0
140,-630,8122,-436,0,0,0,0,0
141,-650,8095,-445,0,0,0,0,0
142,-594,8095,-433,0,0,0,0,0
143,-548,8120,-444,0,0,0,0,0
144,-590,8093,-436,0,0,0,0,0
145,-656,8104,-420,0,0,0,0,0
146,-642,8109,-442,0,0,0,0,0
147,-550,8105,-442,0,0,0,0,0
148,-570,8124,-431,0,0,0,0,0
149,-623,8098,-432,0,0,0,0,0
150,-652,8082,-425,0,0,0,0,0
151,-612,8146,-438,0,0,0,0,0
152,-563,8087,-452,0,0,0,0,0
153,-575,8081,-444,0,0,0,0,0
154,-633,8118,-437,0,0,0,0,0
155,-608,8095,-424,0,0,0,0,0
156,-582,8124,-395,0,0,0,0,0
157,-589,8124,-360,0,0,0,0,0
158,-585,8030,-361,0,0,0,0,0
159,-677,8087,-474,0,0,0,0,0
160,-610,8097,-427,0,0,0,0,0
161,-598,8102,-484,0,0,0,0,0
162,-577,8113,-442,0,0,0,0,0
163,-638,8116,-455,0,0,0,0,0
164,-648,8108,-452,0,0,0,0,0
165,-596,8133,-424,0,0,0,0,0
166,-552,8112,-419,0,0,0,0,0
167,-596,8069,-429,0,0,0,0,0
168,-628,8107,-418,0,0,0,0,0
169,-623,8093,-454,0,0,0,0,0
170,-573,8100,-436,0,0,0,0,0
171,-586,8120,-448,0,0,0,0,0
172,-620,8097,-428,0,0,0,0,0
173,-579,8105,-446,0,0,0,0,0
174,-588,8113,-434,0,0,0,0,0
175,-611,8088,-423,0,0,0,0,0
176,-630,8093,-415,0,0,0,0,0
177,-618,8098,-438,0,0,0,0,0
178,-576,8112,-430,0,0,0,0,0
179,-600,8109,-441,0,0,0,0,0
180,-630,8098,-438,0,0,0,0,0
181,-614,8104,-435,0,0,0,0,0
182,-600,8094,-436,0,0,0,0,0
183,-594,8094,-441,0,0,0,0,0
184,-600,8124,-427,0,0,0,0,0
185,-622,8128,-432,0,0,0,0,0
186,-620,8071,-441,0,0,0,0,0
187,-604,8098,-426,0,0,0,0,0
188,-621,8113,-440,0,0,0,0,0
189,-610,8095,-424,0,0,0,0,0
190,-608,8098,-425,0,0,0,0,0
191,-597,8113,-438,0,0,0,0,0
192,-608,8101,-443,0,0,0,0,0
193,-622,8097,-425,0,0,0,0,0
194,-608,8100,-432,0,0,0,0,0
195,-607,8104,-429,0,0,0,0,0
196,-596,8106,-427,0,0,0,0,0
197,-607,8112,-429,0,0,0,0,0
198,-622,8107,-422,0,0,0,0,0
199,-619,8105,-436,0,0,0,0,0
200,-579,8102,-441,0,0,0,0,0
201,-604,8103,-435,0,0,0,0,0
202,-621,8106,-436,0,0,0,0,0
203,-611,8102,-430,0,0,0,0,0
204,-550,8094,-418,0,0,0,0,0
205,-641,8094,-448,0,0,0,0,0
206,-712,8071,-408,0,0,0,0,0
207,-612,8126,-439,0,0,0,0,0
208,-487,8069,-438,0,0,0,0,0
209,-562,8051,-457,0,0,0,0,0
210,-733,8184,-452,0,0,0,0,0
211,-688,7994,-397,0,0,0,0,0
212,-579,8191,-436,0,0,0,0,0
213,-555,8179,-450,0,0,0,0,0
214,-609,8034,-410,0,0,0,0,0
215,-679,8112,-410,0,0,0,0,0
216,-630,8080,-449,0,0,0,0,0
217,-537,8057,-442,0,0,0,0,0
218,-594,8131,-475,0,0,0,0,0
219,-673,8121,-447,0,0,0,0,0
220,-664,8081,-426,0,0,0,0,0
221,-563,8150,-452,0,0,0,0,0
222,-553,8092,-433,0,0,0,0,0
223,-639,8067,-424,0,0,0,0,0
224,-672,8118,-435,0,0,0,0,0
225,-595,8103,-448,0,0,0,0,0
226,-562,8097,-437,0,0,0,0,0
227,-599,8110,-440,0,0,0,0,0
228,-651,8080,-446,0,0,0,0,0
229,-619,8092,-440,0,0,0,0,0
