index,date,LATITUDE
0,1780260954396,-19.873
1,1780260956379,-19.873
2,1780260957331,-19.873
3,1780260958345,-19.873
4,1780260960462,-19.873
5,1780260960661,-19.873
6,1780260963295,-19.873
7,1780260963595,-19.873
8,1780260966061,-19.873
9,1780260967377,-19.873
10,1780260971294,-19.873
11,1780260972161,-19.873
12,1780260972531,-19.873
13,1780260973578,-19.873
14,1780260974594,-19.873
15,1780260978277,-19.873
16,1780260978644,-19.873
17,1780260980043,-19.873
18,1780260980910,-19.873
19,1780260984960,-19.8729
20,1780260985694,1.40739e+08
21,1780260986810,-19.8729
22,1780260988660,-19.873
23,1780260989993,-19.873
24,1780260990810,-19.873
25,1780260991094,-19.873
26,1780260993193,-19.873
27,1780260999309,-19.8732
28,1780261000093,-8.53546e+10
29,1780261004626,-19.8732
30,1780261005910,-19.8732
31,1780261007809,-19.8732
32,1780261007959,-19.8732
33,1780261008992,-19.8732
34,1780261009460,-19.8732
35,1780261014443,-19.8731
36,1780261016126,-19.873
37,1780261017492,-19.873
38,1780261019808,-19.873
39,1780261028591,-19.873
40,1780261030658,-19.8729
41,1780261030891,2.83253e+06
42,1780261034242,-19.873
43,1780261035557,-19.873
44,1780261036958,-19.873
45,1780261044140,-19.8728
46,1780261045206,-19.8728
47,1780261046040,-19.8728
48,1780261047973,-19.8729
49,1780261049740,-19.8729
50,1780261049990,-19.8729
51,1780261053257,-19.8728
52,1780261054939,-19.8728
53,1780261055273,-19.8728
54,1780261058656,-19.8728
55,1780261060589,-19.8728
56,1780261065705,-19.8728
57,1780261066239,-19.8728
58,1780261071656,-19.8728
59,1780261076054,-19.8728
60,1780261078288,-19.8728
61,1780261078455,-19.8728
62,1780261078654,-19.8728
63,1780261079354,-19.8728
64,1780261088221,-19.8728
65,1780261090255,-19.8728
66,1780261091121,-19.8728
67,1780261093871,-19.8728
68,1780261095071,-19.8728
69,1780261102620,-19.8731
70,1780261104638,-19.8731
71,1780261107453,-19.873
72,1780261108154,-19.8729
73,1780261110453,-19.8727
74,1780261111403,-19.8727
75,1780261114003,-19.8728
76,1780261116486,-19.8728
77,1780261117552,-19.8728
78,1780261123170,-19.8732
79,1780261123903,-19.8732
80,1780261126085,-19.8732
81,1780261126419,-19.8732
82,1780261127652,-19.8731
83,1780261128486,-19.8731
84,1780261132685,-19.8732
85,1780261133385,-19.8732
86,1780261133802,-19.8732
87,1780261139001,-19.873
88,1780261142834,-19.8728
89,1780261144485,-19.8728
90,1780261145268,-19.8728
91,1780261148068,-19.8727
92,1780261154267,-19.8729
93,1780261155167,-19.8729
94,1780261164116,-19.8728
95,1780261164567,-19.8729
96,1780261169317,-19.873
97,1780261172283,-19.8731
98,1780261173483,-19.8731
99,1780261174382,-19.8731
100,1780261176732,-19.8731
101,1780261179332,-19.8731
102,1780261179582,-19.8732
103,1780261180732,-19.8732
104,1780261181683,-19.8732
105,1780261183882,-19.8732
106,1780261185765,-19.8732
107,1780261186349,-19.8731
108,1780261192281,-19.8727
109,1780261195715,-19.8729
110,1780261198715,-19.873
111,1780261203381,-19.873
112,1780261204581,-19.873
113,1780261204748,-19.873
114,1780261205031,2.80964e+07
115,1780261207298,-19.873
116,1780261207631,-19.873
117,1780261208447,-19.873
118,1780261210430,-19.873
119,1780261210797,-19.873
120,1780261211265,-19.873
121,1780261214231,-19.873
122,1780261216465,-19.873
123,1780261219597,-19.873
124,1780261221248,-19.873
125,1780261222480,-19.873
126,1780261223463,-19.873
127,1780261224047,-19.873
128,1780261225947,-19.873
129,1780261226230,-19.873
130,1780261230646,-19.873
131,1780261233279,-19.873
132,1780261234446,-19.873
133,1780261235597,-19.873
134,1780261243180,-19.873
135,1780261244180,-19.873
