index,date,AIR_MINUS,AIR_PLUS,GVL,CURRENT
795,1782567538080,1,1,14.27,1
796,1782567542010,1,1,14.2,1
797,1782567543042,1,1,14.14,1
798,1782567543659,1,1,14.2,1
799,1782567544791,1,1,14.27,1
800,1782567545307,1,1,14.27,1
801,1782567545757,1,1,14.22,1
802,1782567547072,1,1,14.17,1
803,1782567550037,1,1,14.18,1
804,1782567557094,1,1,14.23,44
805,1782567558010,1,1,14.23,105
806,1782567559192,1,1,14.2,120
807,1782567564638,1,1,14.09,103
808,1782567566553,1,1,14.15,144
809,1782567569101,1,1,14.15,58
810,1782567571969,1,1,14.15,125
811,1782567573967,1,1,14.11,139
812,1782567574933,1,1,14.12,102
813,1782567576465,1,1,14.13,2
814,1782567577580,1,1,14.12,74
815,1782567579928,1,1,14.07,99
816,1782567582942,1,1,14.11,108
817,1782567586206,1,1,14.12,116
818,1782567586789,1,1,14.12,131
819,1782567590536,1,1,14.09,174
820,1782567593634,1,1,14.11,172
821,1782567595065,1,1,14.12,53
822,1782567597047,1,1,14.17,160
823,1782567597597,1,1,14.17,163
824,1782567598547,1,1,14.18,3
825,1782567600967,1,1,14.13,79
826,1782567601396,1,1,14.1,113
827,1782567603575,1,1,14.09,151
828,1782567605940,1,1,14.1,81
829,1782567607971,1,1,14.11,73
830,1782567610569,1,1,14.06,120
831,1782567612952,1,1,14.1,120
832,1782567618509,1,1,14.06,103
833,1782567619444,1,1,14.05,135
834,1782567620001,1,1,14.06,77
835,1782567620473,1,1,14.1,149
836,1782567632573,0,0,14.19,1
837,1782567632726,0,0,14.17,1
838,1782567634241,0,0,14.23,1
839,1782567635369,0,0,14.26,1
