index,date,TIMESTAMP
0,1782565775677,1.78255e+10
1,1782565776260,1.78255e+10
2,1782565777510,1.78255e+10
3,1782565778176,1.78255e+10
4,1782565778926,1.78255e+10
5,1782565780690,1.78255e+10
6,1782565782505,1.78255e+10
7,1782565783771,1.78255e+10
8,1782565784937,1.78255e+10
9,1782565787984,1.78255e+10
10,1782565790582,1.78255e+10
11,1782565792547,1.78255e+10
12,1782565793296,1.78255e+10
13,1782565793945,1.78255e+10
14,1782565795228,1.78255e+10
15,1782565795894,1.78255e+10
16,1782565796510,1.78255e+10
17,1782565797110,1.78255e+10
18,1782565797859,1.78255e+10
19,1782565799690,1.78255e+10
20,1782565800324,1.78255e+10
21,1782565801640,1.78255e+10
22,1782565803005,1.78255e+10
23,1782565803688,1.78255e+10
24,1782565804903,1.78256e+10
25,1782565805636,1.78256e+10
26,1782565806834,1.78256e+10
27,1782565808650,1.78256e+10
28,1782565809216,1.78256e+10
29,1782565809866,1.78256e+10
30,1782565810382,1.78256e+10
31,1782565811065,1.78256e+10
32,1782565811581,1.78256e+10
33,1782565812214,1.78256e+10
34,1782565813579,1.78256e+10
35,1782565814045,1.78256e+10
36,1782565814678,1.78256e+10
37,1782565816144,1.78256e+10
38,1782565817276,1.78256e+10
39,1782565818025,1.78256e+10
40,1782565819207,1.78256e+10
41,1782565819807,1.78256e+10
42,1782565821140,1.78256e+10
43,1782565822405,1.78256e+10
44,1782565823054,1.78256e+10
45,1782565823621,1.78256e+10
46,1782565824304,1.78256e+10
47,1782565825719,1.78256e+10
48,1782565826935,1.78256e+10
49,1782565828300,1.78256e+10
50,1782565828852,1.78256e+10
51,1782565829500,1.78256e+10
52,1782565830848,1.78256e+10
53,1782565831398,1.78256e+10
54,1782565832147,1.78256e+10
55,1782565832829,1.78256e+10
56,1782565833446,1.78256e+10
57,1782565834028,1.78256e+10
58,1782565834761,1.78256e+10
59,1782565835427,1.78256e+10
60,1782565837243,1.78256e+10
61,1782565837826,1.78256e+10
62,1782565840190,1.78256e+10
63,1782565841939,1.78256e+10
64,1782565843720,1.78256e+10
65,1782565844403,1.78256e+10
66,1782565845086,1.78256e+10
67,1782565845686,1.78256e+10
68,1782565847700,1.78256e+10
69,1782565848150,1.78256e+10
70,1782565848866,1.78256e+10
71,1782565850298,1.78256e+10
72,1782565851497,1.78256e+10
73,1782565852830,1.78256e+10
74,1782565853995,1.78256e+10
75,1782565855910,1.78256e+10
76,1782565856659,1.78256e+10
77,1782565969332,1.77641e+10
78,1782565970513,1.77641e+10
79,1782565971513,1.78256e+10
80,1782565972379,1.78256e+10
81,1782565973711,1.78256e+10
82,1782565974477,1.78256e+10
83,1782565975010,1.78256e+10
84,1782565975660,1.78256e+10
85,1782565976459,1.78256e+10
86,1782565978291,1.78256e+10
87,1782565979023,1.78256e+10
88,1782565979706,1.78256e+10
89,1782565980189,1.78256e+10
90,1782565980856,1.78256e+10
91,1782565981455,1.78256e+10
92,1782565982670,1.78256e+10
93,1782565991214,1.77641e+10
94,1782565992995,1.77641e+10
95,1782565993278,1.78256e+10
96,1782565993728,1.78256e+10
97,1782565994710,1.78256e+10
98,1782565995376,1.78256e+10
99,1782565996142,1.78256e+10
100,1782565996775,1.78256e+10
101,1782565997424,1.78256e+10
102,1782565998024,1.78256e+10
103,1782565998690,1.78256e+10
104,1782565999240,1.78256e+10
105,1782566000638,1.78256e+10
106,1782566001338,1.78256e+10
107,1782566001888,1.78256e+10
108,1782566003186,1.78256e+10
109,1782566003969,1.78256e+10
110,1782566004535,1.78256e+10
111,1782566005051,1.78256e+10
112,1782566007632,1.78256e+10
113,1782566010297,1.78256e+10
114,1782566011513,1.78256e+10
115,1782566012079,1.78256e+10
116,1782566012728,1.78256e+10
117,1782566013461,1.78256e+10
118,1782566013994,1.78256e+10
119,1782566015542,1.78256e+10
120,1782566016908,1.78256e+10
121,1782566017775,1.78256e+10
122,1782566018590,1.78256e+10
123,1782566019139,1.78256e+10
124,1782566019955,1.78256e+10
125,1782566021404,1.78256e+10
126,1782566023236,1.78256e+10
127,1782566023719,1.78256e+10
128,1782566025684,1.78256e+10
129,1782566026250,1.78256e+10
130,1782566027233,1.78256e+10
131,1782566028032,1.78256e+10
132,1782566028632,1.78256e+10
133,1782566029514,1.78256e+10
134,1782566030397,1.78256e+10
135,1782566031879,1.78256e+10
136,1782566032777,1.78256e+10
137,1782566034293,1.78256e+10
138,1782566035242,1.78256e+10
139,1782566035875,1.78256e+10
140,1782566036757,1.78256e+10
141,1782566039041,1.78256e+10
142,1782566041437,1.78256e+10
143,1782566042387,1.78256e+10
144,1782566043752,1.78256e+10
145,1782566044618,1.78256e+10
146,1782566046167,1.78256e+10
147,1782566046184,1.78256e+10
148,1782566047133,1.78256e+10
149,1782566047798,1.78256e+10
150,1782566048614,1.78256e+10
151,1782566049498,1.78256e+10
152,1782566050930,1.78256e+10
153,1782566051779,1.78256e+10
154,1782566052578,1.78256e+10
155,1782566054760,1.78256e+10
156,1782566056192,1.78256e+10
157,1782566057074,1.78256e+10
158,1782566057641,1.78256e+10
159,1782566058556,1.78256e+10
160,1782566059576,1.78256e+10
161,1782566060039,1.78256e+10
162,1782566060988,1.78256e+10
163,1782566061987,1.78256e+10
164,1782566062553,1.78256e+10
165,1782566064901,1.78256e+10
166,1782566064951,1.78256e+10
167,1782566066650,1.78256e+10
168,1782566067183,1.78256e+10
169,1782566067999,1.78256e+10
170,1782566068964,1.78256e+10
171,1782566069648,1.78256e+10
172,1782566070563,1.78256e+10
173,1782566071396,1.78256e+10
174,1782566072944,1.78256e+10
175,1782566073844,1.78256e+10
176,1782566075326,1.78256e+10
177,1782566076229,1.78256e+10
178,1782566077674,1.78256e+10
179,1782566078457,1.78256e+10
180,1782566079072,1.78256e+10
181,1782566079788,1.78256e+10
182,1782566080655,1.78256e+10
183,1782566082020,1.78256e+10
184,1782566082919,1.78256e+10
185,1782566083769,1.78256e+10
186,1782566084435,1.78256e+10
187,1782566085334,1.78256e+10
188,1782566086233,1.78256e+10
189,1782566086816,1.78256e+10
190,1782566087699,1.78256e+10
191,1782566089248,1.78256e+10
192,1782566090180,1.78256e+10
193,1782566091029,1.78256e+10
194,1782566091646,1.78256e+10
195,1782566093427,1.78256e+10
196,1782566093927,1.78256e+10
197,1782566094843,1.78256e+10
198,1782566095792,1.78256e+10
199,1782566096324,1.78256e+10
200,1782566097224,1.78256e+10
201,1782566099722,1.78256e+10
202,1782566100571,1.78256e+10
203,1782566101221,1.78256e+10
204,1782566102020,1.78256e+10
205,1782566103053,1.78256e+10
206,1782566106483,1.78256e+10
207,1782566107299,1.78256e+10
208,1782566108232,1.78256e+10
209,1782566108715,1.78256e+10
210,1782566109597,1.78256e+10
211,1782566110480,1.78256e+10
212,1782566111013,1.78256e+10
213,1782566111995,1.78256e+10
214,1782566112895,1.78256e+10
215,1782566113577,1.78256e+10
216,1782566114377,1.78256e+10
217,1782566115259,1.78256e+10
218,1782566115843,1.78256e+10
219,1782566116607,1.78256e+10
220,1782566119089,1.78256e+10
221,1782566120039,1.78256e+10
222,1782566120605,1.78256e+10
223,1782566122420,1.78256e+10
224,1782566123019,1.78256e+10
225,1782566124934,1.78256e+10
226,1782566125518,1.78256e+10
227,1782566126349,1.78256e+10
228,1782566127298,1.78256e+10
229,1782566127832,1.78256e+10
230,1782566128731,1.78256e+10
231,1782566129663,1.78256e+10
232,1782566130246,1.78256e+10
233,1782566131196,1.78256e+10
234,1782566132029,1.78256e+10
235,1782566132562,1.78256e+10
236,1782566133377,1.78256e+10
237,1782566134227,1.78256e+10
238,1782566135625,1.78256e+10
239,1782566136374,1.78256e+10
240,1782566137324,1.78256e+10
241,1782566137890,1.78256e+10
242,1782566138806,1.78256e+10
243,1782566139706,1.78256e+10
244,1782566141171,1.78256e+10
245,1782566142037,1.78256e+10
246,1782566142654,1.78256e+10
247,1782566143519,1.78256e+10
248,1782566144402,1.78256e+10
249,1782566145018,1.78256e+10
250,1782566145967,1.78256e+10
251,1782566146783,1.78256e+10
252,1782566147432,1.78256e+10
253,1782566148364,1.78256e+10
254,1782566149347,1.78256e+10
255,1782566151862,1.78256e+10
256,1782566152644,1.78256e+10
257,1782566153477,1.78256e+10
258,1782566154276,1.78256e+10
259,1782566154975,1.78256e+10
260,1782566155858,1.78256e+10
261,1782566156658,1.78256e+10
262,1782566157340,1.78256e+10
263,1782566158306,1.78256e+10
264,1782566159829,1.78256e+10
265,1782566161453,1.78256e+10
266,1782566162752,1.78256e+10
267,1782566163586,1.78256e+10
268,1782566164052,1.78256e+10
269,1782566165001,1.78256e+10
270,1782566165883,1.78256e+10
271,1782566167415,1.78256e+10
272,1782566169880,1.78256e+10
273,1782566170829,1.78256e+10
274,1782566171395,1.78256e+10
275,1782566172244,1.78256e+10
276,1782566173178,1.78256e+10
277,1782566174675,1.78256e+10
278,1782566175592,1.78256e+10
279,1782566177041,1.78256e+10
280,1782566177857,1.78256e+10
281,1782566179338,1.78256e+10
282,1782566180221,1.78256e+10
283,1782566180887,1.78256e+10
284,1782566181825,1.78256e+10
285,1782566183218,1.78256e+10
286,1782566185549,1.78256e+10
287,1782566186166,1.78256e+10
288,1782566187115,1.78256e+10
289,1782566187898,1.78256e+10
290,1782566188381,1.78256e+10
291,1782566189930,1.78256e+10
292,1782566191295,1.78256e+10
293,1782566192244,1.78256e+10
294,1782566192943,1.78256e+10
295,1782566193760,1.78256e+10
296,1782566194559,1.78256e+10
297,1782566197041,1.78256e+10
298,1782566197723,1.78256e+10
299,1782566199371,1.78256e+10
300,1782566201870,1.78256e+10
301,1782566202603,1.78256e+10
302,1782566203368,1.78256e+10
303,1782566204334,1.78256e+10
304,1782566205083,1.78256e+10
305,1782566205783,1.78256e+10
306,1782566206632,1.78256e+10
307,1782566207448,1.78256e+10
308,1782566208930,1.78256e+10
309,1782566209796,1.78256e+10
310,1782566210396,1.78256e+10
311,1782566211361,1.78256e+10
312,1782566212161,1.78256e+10
313,1782566212794,1.78256e+10
314,1782566215025,1.78256e+10
315,1782566215824,1.78256e+10
316,1782566218073,1.78256e+10
317,1782566219021,1.78256e+10
318,1782566219038,1.78256e+10
319,1782566220437,1.78256e+10
320,1782566221353,1.78256e+10
321,1782566222935,1.78256e+10
322,1782566223901,1.78256e+10
323,1782566224484,1.78256e+10
324,1782566225367,1.78256e+10
325,1782566225416,1.78256e+10
326,1782566226366,1.78256e+10
327,1782566226932,1.78256e+10
328,1782566228614,1.78256e+10
329,1782566229313,1.78256e+10
330,1782566230096,1.78256e+10
331,1782566231095,1.78256e+10
332,1782566231762,1.78256e+10
333,1782566232627,1.78256e+10
334,1782566233560,1.78256e+10
335,1782566234991,1.78256e+10
336,1782566235957,1.78256e+10
337,1782566238305,1.78256e+10
338,1782566239721,1.78256e+10
339,1782566240454,1.78256e+10
340,1782566241802,1.78256e+10
341,1782566242619,1.78256e+10
342,1782566243451,1.78256e+10
343,1782566244883,1.78256e+10
344,1782566245716,1.78256e+10
345,1782566247148,1.78256e+10
346,1782566248081,1.78256e+10
347,1782566248664,1.78256e+10
348,1782566249413,1.78256e+10
349,1782566250345,1.78256e+10
350,1782566250929,1.78256e+10
351,1782566251844,1.78256e+10
352,1782566252810,1.78256e+10
353,1782566253477,1.78256e+10
354,1782566254325,1.78256e+10
355,1782566255241,1.78256e+10
356,1782566255874,1.78256e+10
357,1782566257723,1.78256e+10
358,1782566260037,1.78256e+10
359,1782566261553,1.78256e+10
360,1782566262485,1.78256e+10
361,1782566263984,1.78256e+10
362,1782566264783,1.78256e+10
363,1782566267082,1.78256e+10
364,1782566267848,1.78256e+10
365,1782566268430,1.78256e+10
366,1782566269379,1.78256e+10
367,1782566270129,1.78256e+10
368,1782566270696,1.78256e+10
369,1782566271461,1.78256e+10
370,1782566272394,1.78256e+10
371,1782566272960,1.78256e+10
372,1782566274859,1.78256e+10
373,1782566275358,1.78256e+10
374,1782566276358,1.78256e+10
375,1782566277323,1.78256e+10
376,1782566277872,1.78256e+10
377,1782566278839,1.78256e+10
378,1782566279738,1.78256e+10
379,1782566280237,1.78256e+10
380,1782566281203,1.78256e+10
381,1782566282236,1.78256e+10
382,1782566282785,1.78256e+10
383,1782566283567,1.78256e+10
384,1782566284534,1.78256e+10
385,1782566285067,1.78256e+10
386,1782566286049,1.78256e+10
387,1782566286865,1.78256e+10
388,1782566287481,1.78256e+10
389,1782566288430,1.78256e+10
390,1782566289363,1.78256e+10
391,1782566289996,1.78256e+10
392,1782566290012,1.78256e+10
393,1782566290895,1.78256e+10
394,1782566292343,1.78256e+10
395,1782566295258,1.78256e+10
396,1782566296124,1.78256e+10
397,1782566297440,1.78256e+10
398,1782566298288,1.78256e+10
399,1782566299787,1.78256e+10
400,1782566300620,1.78256e+10
401,1782566303101,1.78256e+10
402,1782566303984,1.78256e+10
403,1782566305549,1.78256e+10
404,1782566306381,1.78256e+10
405,1782566307847,1.78256e+10
406,1782566308713,1.78256e+10
407,1782566308747,1.78256e+10
408,1782566309329,1.78256e+10
409,1782566309345,1.78256e+10
410,1782566310245,1.78256e+10
411,1782566311178,1.78256e+10
412,1782566311711,1.78256e+10
413,1782566312627,1.78256e+10
414,1782566314042,1.78256e+10
415,1782566314941,1.78256e+10
416,1782566316456,1.78256e+10
417,1782566317406,1.78256e+10
418,1782566318272,1.78256e+10
419,1782566318871,1.78256e+10
420,1782566319571,1.78256e+10
421,1782566320437,1.78256e+10
422,1782566321819,1.78256e+10
423,1782566322652,1.78256e+10
424,1782566323384,1.78256e+10
425,1782566323982,1.78256e+10
426,1782566324966,1.78256e+10
427,1782566325614,1.78256e+10
428,1782566326182,1.78256e+10
429,1782566327962,1.78256e+10
430,1782566328529,1.78256e+10
431,1782566329329,1.78256e+10
432,1782566331694,1.78256e+10
433,1782566334258,1.78256e+10
434,1782566335964,1.78256e+10
435,1782566336657,1.78256e+10
436,1782566337656,1.78256e+10
437,1782566338338,1.78256e+10
438,1782566339237,1.78256e+10
439,1782566340154,1.78256e+10
440,1782566340703,1.78256e+10
441,1782566342484,1.78256e+10
442,1782566343983,1.78256e+10
443,1782566344833,1.78256e+10
444,1782566346248,1.78256e+10
445,1782566347082,1.78256e+10
446,1782566347780,1.78256e+10
447,1782566348497,1.78256e+10
448,1782566349328,1.78256e+10
449,1782566350628,1.78256e+10
450,1782566351477,1.78256e+10
451,1782566352876,1.78256e+10
452,1782566353792,1.78256e+10
453,1782566353808,1.78256e+10
454,1782566354708,1.78256e+10
455,1782566355341,1.78256e+10
456,1782566356290,1.78256e+10
457,1782566357140,1.78256e+10
458,1782566358655,1.78256e+10
459,1782566359687,1.78256e+10
460,1782566360320,1.78256e+10
461,1782566361269,1.78256e+10
462,1782566362151,1.78256e+10
463,1782566363700,1.78256e+10
464,1782566364599,1.78256e+10
465,1782566365132,1.78256e+10
466,1782566366015,1.78256e+10
467,1782566366815,1.78256e+10
468,1782566367430,1.78256e+10
469,1782566368496,1.78256e+10
470,1782566369396,1.78256e+10
471,1782566371860,1.78256e+10
472,1782566374691,1.78256e+10
473,1782566375524,1.78256e+10
474,1782566376290,1.78256e+10
475,1782566376823,1.78256e+10
476,1782566377589,1.78256e+10
477,1782566380020,1.78256e+10
478,1782566380985,1.78256e+10
479,1782566381635,1.78256e+10
480,1782566382518,1.78256e+10
481,1782566385116,1.78256e+10
482,1782566386049,1.78256e+10
483,1782566386548,1.78256e+10
484,1782566388429,1.78256e+10
485,1782566389845,1.78256e+10
486,1782566390980,1.78256e+10
487,1782566391360,1.78256e+10
488,1782566392210,1.78256e+10
489,1782566393125,1.78256e+10
490,1782566393842,1.78256e+10
491,1782566394624,1.78256e+10
492,1782566395573,1.78256e+10
493,1782566396256,1.78256e+10
494,1782566397072,1.78256e+10
495,1782566397954,1.78256e+10
496,1782566398571,1.78256e+10
497,1782566400035,1.78256e+10
498,1782566400851,1.78256e+10
499,1782566402133,1.78256e+10
500,1782566402933,1.78256e+10
501,1782566405181,1.78256e+10
502,1782566406631,1.78256e+10
503,1782566407564,1.78256e+10
504,1782566411111,1.77641e+10
505,1782566412892,1.77641e+10
506,1782566413159,1.78256e+10
507,1782566413608,1.78256e+10
508,1782566414607,1.78256e+10
509,1782566414641,1.78256e+10
510,1782566415323,1.78256e+10
511,1782566417256,1.78256e+10
512,1782566417904,1.78256e+10
513,1782566418604,1.78256e+10
514,1782566419121,1.78256e+10
515,1782566420419,1.78256e+10
516,1782566421168,1.78256e+10
517,1782566421702,1.78256e+10
518,1782566423084,1.78256e+10
519,1782566423833,1.78256e+10
520,1782566424333,1.78256e+10
521,1782566424999,1.78256e+10
522,1782566425781,1.78256e+10
523,1782566426298,1.78256e+10
524,1782566427068,1.78256e+10
525,1782566428213,1.78256e+10
526,1782566429446,1.78256e+10
527,1782566430927,1.78256e+10
528,1782566435723,1.77641e+10
529,1782566437505,1.77641e+10
530,1782566437772,1.77641e+10
531,1782566438221,1.77641e+10
532,1782566440036,1.77641e+10
533,1782566440652,1.77641e+10
534,1782566442184,1.77641e+10
535,1782566443317,1.77641e+10
536,1782566444565,1.77641e+10
537,1782566445914,1.77641e+10
538,1782566446431,1.77641e+10
539,1782566447230,1.77641e+10
540,1782566447980,1.77641e+10
541,1782566448446,1.77641e+10
542,1782566449246,1.77641e+10
543,1782566449862,1.77641e+10
544,1782566450611,1.77641e+10
545,1782566451094,1.77641e+10
546,1782566452476,1.77641e+10
547,1782566453241,1.77641e+10
548,1782566455340,1.77641e+10
549,1782566455506,1.77641e+10
550,1782566455889,1.77641e+10
551,1782566457721,1.77641e+10
552,1782566458387,1.77641e+10
553,1782566460001,1.77641e+10
554,1782566460651,1.77641e+10
555,1782566462199,1.77641e+10
556,1782566463615,1.77641e+10
557,1782566464448,1.77641e+10
558,1782566465280,1.77641e+10
559,1782566465865,1.77641e+10
560,1782566467647,1.77641e+10
561,1782566469145,1.77641e+10
562,1782566470045,1.77641e+10
563,1782566470577,1.77641e+10
564,1782566472376,1.77641e+10
565,1782566473042,1.77641e+10
566,1782566473907,1.77641e+10
567,1782566475191,1.77641e+10
568,1782566475406,1.77641e+10
569,1782566476406,1.77641e+10
570,1782566477271,1.77641e+10
571,1782566477854,1.77641e+10
572,1782566478737,1.77641e+10
573,1782566479670,1.77641e+10
574,1782566480302,1.77641e+10
575,1782566482018,1.77641e+10
576,1782566483517,1.77641e+10
577,1782566484448,1.77641e+10
578,1782566484898,1.77641e+10
579,1782566486713,1.77641e+10
580,1782566488046,1.77641e+10
581,1782566489661,1.77641e+10
582,1782566492425,1.77641e+10
583,1782566493308,1.77641e+10
584,1782566494874,1.77641e+10
585,1782566494940,1.77641e+10
586,1782566495722,1.77641e+10
587,1782566496689,1.77641e+10
588,1782566497271,1.77641e+10
589,1782566498204,1.77641e+10
590,1782566499070,1.77641e+10
591,1782566499652,1.77641e+10
592,1782566500585,1.77641e+10
593,1782566501468,1.77641e+10
594,1782566501984,1.77641e+10
595,1782566503016,1.77641e+10
596,1782566503882,1.77641e+10
597,1782566504515,1.77641e+10
598,1782566505414,1.77641e+10
599,1782566505448,1.77641e+10
