index,date,DISTANCE_P_ODOM,DISTANCE_T_ODOM
730,1782566422284,0,0
731,1782566422550,0,0
732,1782566422901,0,0
733,1782566423200,0,0
734,1782566423767,0,0
735,1782566424765,0,0
736,1782566425149,0,0
737,1782566425348,0,0
738,1782566425682,0,0
739,1782566425914,0,0
740,1782566428929,0,0
741,1782566429312,0,0
742,1782566429612,0,0
743,1782566435606,0,0
744,1782566436206,0,0
745,1782566436806,0,0
746,1782566437405,0,0
747,1782566438004,0,0
748,1782566438654,0,0
749,1782566438721,0,0
750,1782566439004,0,0
751,1782566439353,0,0
752,1782566439620,0,0
753,1782566439953,0,0
754,1782566440303,0,0
755,1782566441152,0,0
756,1782566441635,0,0
757,1782566442175,0,0
758,1782566442201,0,0
759,1782566442468,0,0
760,1782566442767,0,0
761,1782566443050,0,0
762,1782566443366,0,0
763,1782566447530,0,0
764,1782566447780,0,0
765,1782566448079,0,0
766,1782566453542,0,0
767,1782566454108,0,0
768,1782566455174,2,0
769,1782566456023,3,0
770,1782566456405,3,0
771,1782566457688,5,0
772,1782566458121,6,0
773,1782566458221,7,0
774,1782566458554,8,0
775,1782566459718,14,0
776,1782566460118,16,0
777,1782566460468,18,0
778,1782566461150,23,0
779,1782566461599,25,0
780,1782566462833,33,0
781,1782566464187,41,0
782,1782566464231,43,0
783,1782566465748,54,0
784,1782566466630,62,0
785,1782566468662,78,0
786,1782566469046,81,0
787,1782566471210,98,0
788,1782566472442,108,0
789,1782566474208,124,0
790,1782566474590,126,0
791,1782566475206,130,0
792,1782566475390,132,0
793,1782566476772,142,0
794,1782566478471,156,0
795,1782566478887,158,0
796,1782566479737,165,0
797,1782566480935,172,0
798,1782566481334,174,0
799,1782566482167,180,0
800,1782566483367,186,0
801,1782566484665,193,0
802,1782566485498,200,0
803,1782566487030,214,0
804,1782566488129,224,0
805,1782566488512,225,0
806,1782566489978,230,0
807,1782566491143,233,0
808,1782566491443,233,0
809,1782566491776,234,0
810,1782566492625,235,0
811,1782566493874,240,0
812,1782566494307,241,0
813,1782566494524,243,0
814,1782566494723,245,0
815,1782566495106,247,0
816,1782566496006,254,0
817,1782566496355,257,0
818,1782566497219,262,0
819,1782566497238,264,0
820,1782566498054,274,0
821,1782566500202,289,0
822,1782566500636,290,0
823,1782566501485,294,0
824,1782566502367,299,0
825,1782566502784,300,0
826,1782566503599,305,0
827,1782566504066,306,0
828,1782566504465,309,0
829,1782566504898,310,0
830,1782566505798,315,0
831,1782566506147,317,0
832,1782566506530,318,0
833,1782566506646,319,0
834,1782566506946,321,0
835,1782566508545,331,0
836,1782566509078,335,0
837,1782566509428,336,0
838,1782566510343,342,0
839,1782566510727,344,0
840,1782566512758,357,0
841,1782566513124,358,0
842,1782566513891,362,0
843,1782566514157,363,0
844,1782566514523,365,0
845,1782566516038,369,0
846,1782566517388,370,0
847,1782566517754,370,0
848,1782566518754,370,0
849,1782566518803,370,0
850,1782566519253,370,0
851,1782566520085,370,0
852,1782566520535,370,0
853,1782566521301,370,0
854,1782566522267,370,0
855,1782566523266,370,0
856,1782566524115,370,0
857,1782566524532,370,0
858,1782566525081,370,0
859,1782566525481,370,0
860,1782566526014,370,0
861,1782566526281,370,0
862,1782566526663,370,0
863,1782566527529,370,0
864,1782566529378,370,0
865,1782566529777,370,0
866,1782566531526,370,0
867,1782566532509,370,0
868,1782566532892,370,0
869,1782566533258,370,0
870,1782566533291,370,0
871,1782566534290,370,0
872,1782566534690,370,0
873,1782566535872,370,0
874,1782566536422,370,0
875,1782566536823,370,0
876,1782566537687,370,0
877,1782566539153,370,0
878,1782566539819,370,0
879,1782566540552,370,0
880,1782566541249,370,0
881,1782566542067,370,0
882,1782566542450,370,0
883,1782566542767,370,0
884,1782566543532,370,0
885,1782566544781,370,0
886,1782566545148,370,0
887,1782566545964,370,0
888,1782566546363,370,0
889,1782566547246,370,0
890,1782566547613,370,0
891,1782566548062,370,0
892,1782566548512,370,0
893,1782566549427,370,0
894,1782566550311,370,0
895,1782566550660,370,0
896,1782566551176,370,0
897,1782566551526,370,0
898,1782566552259,370,0
899,1782566552675,370,0
900,1782566553008,370,0
901,1782566553924,370,0
902,1782566555822,370,0
903,1782566556189,370,0
904,1782566557022,370,0
905,1782566557887,370,0
906,1782566558303,370,0
907,1782566559203,370,0
908,1782566559602,370,0
909,1782566559853,370,0
910,1782566560052,370,0
911,1782566560435,370,0
912,1782566561284,370,0
913,1782566561717,370,0
914,1782566562317,370,0
915,1782566562516,370,0
916,1782566563382,370,0
917,1782566563782,370,0
918,1782566564948,370,0
919,1782566566380,370,0
920,1782566566796,370,0
921,1782566566980,370,0
922,1782566567546,370,0
923,1782566567912,370,0
924,1782566569062,370,0
925,1782566570543,370,0
926,1782566570892,370,0
927,1782566572075,370,0
928,1782566572375,370,0
929,1782566572908,370,0
930,1782566573274,370,0
931,1782566575389,370,0
932,1782566575739,370,0
933,1782566576921,370,0
934,1782566577205,370,0
935,1782566578104,370,0
936,1782566579869,370,0
937,1782566580285,370,0
938,1782566581134,370,0
939,1782566582316,370,0
940,1782566582733,370,0
941,1782566584731,370,0
942,1782566585277,370,0
943,1782566586047,370,0
944,1782566586313,370,0
945,1782566586880,370,0
946,1782566587229,370,0
947,1782566588111,370,0
948,1782566588545,370,0
949,1782566588794,370,0
950,1782566589343,370,0
951,1782566590260,370,0
952,1782566590660,370,0
953,1782566591325,370,0
954,1782566591808,370,0
955,1782566592625,370,0
956,1782566593324,370,0
957,1782566593524,370,0
958,1782566594340,370,0
959,1782566594790,370,0
960,1782566597321,370,0
961,1782566597671,370,0
962,1782566598086,370,0
963,1782566598603,370,0
964,1782566598853,370,0
965,1782566599750,371,0
966,1782566600166,371,0
967,1782566601049,374,0
968,1782566601349,376,0
969,1782566602597,385,0
970,1782566604297,401,0
971,1782566604730,404,0
972,1782566606428,420,0
973,1782566606777,422,0
974,1782566607311,423,0
975,1782566608060,430,0
976,1782566608543,435,0
977,1782566608926,437,0
978,1782566609825,446,0
979,1782566610191,448,0
980,1782566610575,450,0
981,1782566611074,457,0
982,1782566611976,466,0
983,1782566612373,469,0
984,1782566613224,476,0
985,1782566614539,485,0
986,1782566616288,501,0
987,1782566617254,510,0
988,1782566617620,511,0
989,1782566617837,514,0
990,1782566618386,520,0
991,1782566618686,523,0
992,1782566619069,525,0
993,1782566619952,534,0
994,1782566621050,543,0
995,1782566621450,545,0
996,1782566624414,568,0
997,1782566625297,574,0
998,1782566625546,577,0
999,1782566626530,585,0
1000,1782566628311,600,0
1001,1782566628727,602,0
1002,1782566629576,609,0
1003,1782566629843,611,0
1004,1782566630392,616,0
1005,1782566630826,618,0
1006,1782566631775,625,0
1007,1782566632107,628,0
1008,1782566632408,631,0
1009,1782566632924,636,0
1010,1782566633290,639,0
1011,1782566634223,649,0
1012,1782566634590,650,0
1013,1782566634856,653,0
1014,1782566635339,658,0
1015,1782566635938,663,0
1016,1782566636388,665,0
1017,1782566637054,672,0
1018,1782566637837,680,0
1019,1782566638220,681,0
1020,1782566639202,687,0
1021,1782566639585,689,0
1022,1782566639718,692,0
1023,1782566640329,694,0
1024,1782566641367,704,0
1025,1782566643099,717,0
1026,1782566646030,740,0
1027,1782566646430,743,0
1028,1782566646745,745,0
1029,1782566648111,756,0
1030,1782566648494,758,0
1031,1782566649494,767,0
1032,1782566649926,770,0
1033,1782566650409,776,0
1034,1782566650826,779,0
1035,1782566651958,787,0
1036,1782566652891,796,0
1037,1782566653307,798,0
1038,1782566654439,804,0
1039,1782566656255,813,0
1040,1782566657453,817,0
1041,1782566657870,818,0
1042,1782566658384,820,0
1043,1782566658784,820,0
1044,1782566659583,821,0
1045,1782566660000,821,0
1046,1782566660849,821,0
1047,1782566661282,821,0
1048,1782566661382,821,0
1049,1782566661665,821,0
1050,1782566662364,821,0
1051,1782566663313,821,0
1052,1782566663715,821,0
1053,1782566663897,821,0
1054,1782566664096,821,0
1055,1782566664480,821,0
1056,1782566665062,821,0
1057,1782566665447,821,0
1058,1782566667178,821,0
1059,1782566669643,821,0
1060,1782566670043,821,0
1061,1782566670892,821,0
1062,1782566672042,821,2304
1063,1782566672408,821,0
1064,1782566674806,821,0
1065,1782566676821,821,0
1066,1782566677220,821,0
1067,1782566679269,821,0
1068,1782566679668,821,0
1069,1782566680019,821,0
1070,1782566682000,821,0
1071,1782566682399,821,0
1072,1782566684414,821,0
1073,1782566684764,821,0
1074,1782566685147,821,0
1075,1782566685913,821,0
1076,1782566686796,821,0
1077,1782566687212,821,0
1078,1782566688395,821,0
1079,1782566689261,821,0
1080,1782566690760,821,0
1081,1782566691325,821,0
1082,1782566691742,821,0
1083,1782566693858,821,0
1084,1782566694739,821,0
1085,1782566695389,821,0
1086,1782566695921,821,0
1087,1782566696338,821,0
1088,1782566697187,821,0
1089,1782566697570,821,0
1090,1782566697720,821,0
1091,1782566698336,821,0
1092,1782566698702,821,0
1093,1782566700467,821,0
1094,1782566701283,821,0
1095,1782566701649,821,0
1096,1782566702000,821,0
1097,1782566702800,821,0
1098,1782566703965,821,0
1099,1782566704381,821,0
1100,1782566705213,821,0
1101,1782566708544,821,0
1102,1782566708910,821,0
1103,1782566710959,821,0
1104,1782566711375,821,0
1105,1782566713090,821,0
1106,1782566713506,821,0
1107,1782566714390,821,0
1108,1782566714623,821,0
1109,1782566715239,821,0
1110,1782566715654,821,0
1111,1782566716487,821,0
1112,1782566716953,821,0
1113,1782566717403,821,0
1114,1782566717403,821,0
1115,1782566717786,821,0
1116,1782566718602,821,0
1117,1782566719035,821,0
1118,1782566719653,822,0
1119,1782566719835,822,0
1120,1782566721033,823,0
1121,1782566721416,823,0
1122,1782566722099,823,0
1123,1782566722250,823,0
1124,1782566723148,823,0
1125,1782566723564,823,0
1126,1782566724680,823,0
1127,1782566726162,823,0
1128,1782566726828,823,0
1129,1782566727378,823,0
1130,1782566727711,823,0
1131,1782566728544,823,0
1132,1782566729027,823,0
1133,1782566729193,823,0
1134,1782566729643,824,0
1135,1782566730026,824,0
1136,1782566732372,836,0
1137,1782566732771,838,0
1138,1782566733654,846,0
1139,1782566734870,856,0
1140,1782566735902,865,0
1141,1782566736569,871,0
1142,1782566736752,874,0
1143,1782566737702,882,0
1144,1782566738069,884,0
1145,1782566739817,896,0
1146,1782566740184,899,0
1147,1782566741050,908,0
