index,date,GYRO_X,GYRO_Y,GYRO_Z
0,1782565775677,0.28,-0.63,-0.07
1,1782565775710,0.28,-0.56,-0.07
2,1782565775727,0.28,-0.63,-0.07
3,1782565775760,0.28,-0.56,-0.07
4,1782565775777,0.28,-0.56,-0.07
5,1782565775827,0.28,-0.56,-0.07
6,1782565775860,0.28,-0.56,-0.07
7,1782565775910,0.21,-0.56,-0.07
8,1782565775927,0.21,-0.56,-0.07
9,1782565776027,0.21,-0.56,-0.07
10,1782565776044,0.21,-0.56,0
11,1782565776061,0.28,-0.56,0
12,1782565776144,0.28,-0.63,-0.07
13,1782565776194,0.28,-0.63,-0.07
14,1782565776210,0.28,-0.63,-0.07
15,1782565776243,0.42,-0.63,0
16,1782565776276,0.42,-0.63,0
17,1782565776376,0.42,-0.63,0
18,1782565776410,0.35,-0.63,0
19,1782565776460,0.21,-0.63,0
20,1782565776493,0.35,-0.63,0
21,1782565776510,0.35,-0.63,0
22,1782565776543,0.35,-0.63,0
23,1782565776576,0.35,-0.56,0
24,1782565776609,0.35,-0.56,0
25,1782565776648,0.35,-0.56,0
26,1782565776710,0.35,-0.49,0
27,1782565776726,0.35,-0.56,0
28,1782565776743,0.35,-0.63,0
29,1782565776793,0.35,-0.63,0
30,1782565776893,0.35,-0.63,0
31,1782565776993,0.28,-0.63,0
32,1782565777010,0.28,-0.63,-0.07
33,1782565777027,0.28,-0.56,-0.07
34,1782565777076,0.28,-0.56,-0.07
35,1782565777126,0.28,-0.56,-0.07
36,1782565777177,0.28,-0.56,-0.07
37,1782565777244,0.35,-0.56,-0.07
38,1782565777293,0.35,-0.56,-0.07
39,1782565777360,0.28,-0.56,-0.07
40,1782565777410,0.28,-0.63,-0.07
41,1782565777476,0.28,-0.56,-0.07
42,1782565777526,0.28,-0.56,-0.07
43,1782565777609,0.28,-0.49,-0.07
44,1782565777660,0.28,-0.49,-0.07
45,1782565777742,0.28,-0.56,-0.07
46,1782565777876,0.28,-0.56,0
47,1782565777926,0.28,-0.56,-0.07
48,1782565778009,0.21,-0.56,-0.07
49,1782565778059,0.28,-0.56,-0.07
50,1782565778109,0.28,-0.56,-0.07
51,1782565778159,0.28,-0.56,-0.07
52,1782565778259,0.28,-0.56,-0.07
53,1782565778292,0.28,-0.56,-0.07
54,1782565778359,0.28,-0.56,-0.07
55,1782565778409,0.35,-0.63,-0.07
56,1782565778442,0.35,-0.56,-0.07
57,1782565778492,0.35,-0.56,-0.07
58,1782565778526,0.28,-0.63,-0.07
59,1782565778576,0.28,-0.63,-0.07
60,1782565778625,0.35,-0.63,-0.07
61,1782565778675,0.35,-0.63,-0.07
62,1782565778708,0.28,-0.56,0
63,1782565778758,0.28,-0.56,0
64,1782565778792,0.28,-0.56,0
65,1782565778825,0.28,-0.56,-0.07
66,1782565778892,0.28,-0.56,-0.07
67,1782565778975,0.28,-0.56,-0.07
68,1782565778991,0.28,-0.56,-0.07
69,1782565779008,0.28,-0.56,-0.07
70,1782565779042,0.28,-0.56,-0.07
71,1782565779091,0.28,-0.56,-0.07
72,1782565779125,0.28,-0.56,-0.07
73,1782565779191,0.28,-0.56,-0.07
74,1782565779225,0.28,-0.56,-0.07
75,1782565779242,0.28,-0.56,0
76,1782565779259,0.28,-0.56,0
77,1782565779291,0.28,-0.56,0
78,1782565779308,0.28,-0.56,0
79,1782565779325,0.28,-0.56,0
80,1782565779425,0.28,-0.63,0
81,1782565779491,0.28,-0.56,0
82,1782565779558,0.28,-0.56,0
83,1782565779624,0.21,-0.56,-0.07
84,1782565779674,0.21,-0.56,-0.07
85,1782565779725,0.28,-0.56,-0.07
86,1782565779774,0.28,-0.56,-0.07
87,1782565779825,0.21,-0.56,-0.07
88,1782565779875,0.21,-0.56,-0.07
89,1782565779941,0.28,-0.56,0
90,1782565780007,0.28,-0.56,0
91,1782565780107,0.28,-0.63,0
92,1782565780240,0.28,-0.56,-0.07
93,1782565780274,0.28,-0.56,-0.07
94,1782565780324,0.28,-0.56,-0.07
95,1782565780407,0.28,-0.56,0
96,1782565780490,0.28,-0.56,-0.07
97,1782565780541,0.35,-0.56,-0.07
98,1782565780590,0.35,-0.56,-0.07
99,1782565780640,0.35,-0.56,-0.07
100,1782565780673,0.28,-0.63,-0.07
101,1782565780740,0.35,-0.63,-0.07
102,1782565780823,0.28,-0.56,-0.07
103,1782565780874,0.28,-0.63,-0.07
104,1782565780923,0.28,-0.56,-0.07
105,1782565780956,0.28,-0.56,-0.07
106,1782565780973,0.28,-0.56,-0.07
107,1782565781007,0.28,-0.56,-0.07
108,1782565781039,0.28,-0.49,-0.07
109,1782565781073,0.28,-0.56,-0.07
110,1782565781107,0.28,-0.56,-0.14
111,1782565781173,0.28,-0.56,-0.14
112,1782565781206,0.35,-0.56,-0.07
113,1782565781239,0.28,-0.56,-0.07
114,1782565781306,0.28,-0.56,-0.07
115,1782565781523,0.35,-0.63,0
116,1782565781556,0.35,-0.63,0
117,1782565781573,0.42,-0.56,-0.07
118,1782565781589,0.42,-0.56,-0.07
119,1782565781622,0.42,-0.56,-0.07
120,1782565781705,0.35,-0.56,-0.07
121,1782565781757,0.35,-0.56,-0.07
122,1782565781839,0.28,-0.56,-0.07
123,1782565781856,0.28,-0.56,-0.07
124,1782565781889,0.28,-0.56,-0.07
125,1782565781922,0.28,-0.56,0
126,1782565781972,0.35,-0.56,-0.07
127,1782565781989,0.35,-0.56,-0.07
128,1782565782055,0.35,-0.56,-0.07
129,1782565782089,0.35,-0.56,-0.07
130,1782565782155,0.28,-0.56,-0.07
131,1782565782189,0.28,-0.56,-0.07
132,1782565782239,0.28,-0.56,0
133,1782565782305,0.28,-0.63,0
134,1782565782355,0.28,-0.63,0
135,1782565782405,0.21,-0.56,-0.07
136,1782565782472,0.21,-0.56,-0.07
137,1782565782538,0.21,-0.63,-0.07
138,1782565782639,0.28,-0.56,-0.07
139,1782565782738,0.28,-0.56,-0.07
140,1782565782804,0.35,-0.56,0
141,1782565782855,0.28,-0.63,-0.07
142,1782565782921,0.28,-0.63,0
143,1782565782955,0.28,-0.63,0
144,1782565783021,0.28,-0.56,0
145,1782565783054,0.28,-0.56,0
146,1782565783138,0.28,-0.56,0
147,1782565783188,0.28,-0.56,-0.07
148,1782565783238,0.28,-0.56,-0.07
149,1782565783354,0.28,-0.56,-0.07
150,1782565783421,0.28,-0.56,-0.07
151,1782565783438,0.35,-0.56,-0.07
152,1782565783505,0.28,-0.56,-0.07
