index,date,KP,TI,SLIP
322,1782566113510,0,0,0
323,1782566114376,0,0,0
324,1782566114777,0,0,0
325,1782566115109,0,0,0
326,1782566115751,0,0,0
327,1782566115975,0,0,0
328,1782566116792,0,0,0
329,1782566117157,0,0,0
330,1782566118090,0,0,0
331,1782566119306,0,0,0
332,1782566121071,0,0,0
333,1782566121470,0,0,0
334,1782566122636,0,0,0
335,1782566123186,0,0,0
336,1782566123602,0,0,0
337,1782566124535,0,0,0
338,1782566124934,0,0,0
339,1782566125251,0,0,0
340,1782566125317,0,0,0
341,1782566125767,0,0,0
342,1782566126783,0,0,0
343,1782566126999,0,0,0
344,1782566127748,0,0,0
345,1782566129081,0,0,0
346,1782566129448,0,0,0
347,1782566130312,0,0,0
348,1782566131245,0,0,0
349,1782566132727,0,0,0
350,1782566133843,0,0,0
351,1782566134210,0,0,0
352,1782566134893,0,0,0
353,1782566135392,0,0,0
354,1782566136941,0,0,0
355,1782566137274,0,0,0
356,1782566137791,0,0,0
357,1782566139022,0,0,0
358,1782566139405,0,0,0
359,1782566139805,0,0,0
360,1782566140238,0,0,0
361,1782566141488,0,0,0
362,1782566142270,0,0,0
363,1782566143502,0,0,0
364,1782566143918,0,0,0
365,1782566144701,0,0,0
366,1782566145666,0,0,0
367,1782566146050,0,0,0
368,1782566147781,0,0,0
369,1782566148231,0,0,0
370,1782566148815,0,0,0
371,1782566149730,0,0,0
372,1782566150696,0,0,0
373,1782566151596,0,0,0
374,1782566152445,0,0,0
375,1782566153744,0,0,0
376,1782566154110,0,0,0
377,1782566154909,0,0,0
378,1782566156241,0,0,0
379,1782566156526,0,0,0
380,1782566157041,0,0,0
381,1782566157973,0,0,0
382,1782566159172,0,0,0
383,1782566159506,0,0,0
384,1782566159871,0,0,0
385,1782566160704,0,0,0
386,1782566161120,0,0,0
387,1782566161487,0,0,0
388,1782566162186,0,0,0
389,1782566162535,0,0,0
390,1782566163352,0,0,0
391,1782566163719,0,0,0
392,1782566164501,0,0,0
393,1782566164867,0,0,0
394,1782566166116,0,0,0
395,1782566166982,0,0,0
396,1782566167981,0,0,0
397,1782566168881,0,0,0
398,1782566169230,0,0,0
399,1782566170063,0,0,0
400,1782566170479,0,0,0
401,1782566171295,0,0,0
402,1782566172561,0,0,0
403,1782566174675,0,0,0
404,1782566176724,0,0,0
405,1782566177141,0,0,0
406,1782566178006,0,0,0
407,1782566178256,0,0,0
408,1782566179155,0,0,0
409,1782566179572,0,0,0
410,1782566180404,0,0,0
411,1782566181986,0,0,0
412,1782566183651,0,0,0
413,1782566184067,0,0,0
414,1782566186699,0,0,0
415,1782566187049,0,0,0
416,1782566187415,0,0,0
417,1782566188181,0,0,0
418,1782566188464,0,0,0
419,1782566188780,0,0,0
420,1782566189098,0,0,0
421,1782566190229,0,0,0
422,1782566191328,0,0,0
423,1782566191728,0,0,0
424,1782566192327,0,0,0
425,1782566192841,0,0,0
426,1782566193510,0,0,0
427,1782566193926,0,0,0
428,1782566194842,0,0,0
429,1782566195192,0,0,0
430,1782566195941,0,0,0
431,1782566197274,0,0,0
432,1782566197657,0,0,0
433,1782566197823,0,0,0
434,1782566198090,0,0,0
435,1782566198439,0,0,0
436,1782566199289,0,0,0
437,1782566199738,0,0,0
438,1782566200271,0,0,0
439,1782566200554,0,0,0
440,1782566201453,0,0,0
441,1782566203268,0,0,0
442,1782566203851,0,0,0
443,1782566204617,0,0,0
444,1782566204917,0,0,0
445,1782566205766,0,0,0
446,1782566206150,0,0,0
447,1782566207032,0,0,0
448,1782566207315,0,0,0
449,1782566207798,0,0,0
450,1782566208231,0,0,0
451,1782566208580,0,0,0
452,1782566209396,0,0,0
453,1782566209696,0,0,0
454,1782566210662,0,0,0
455,1782566211494,0,0,0
456,1782566211828,0,0,0
457,1782566212194,0,0,0
458,1782566213060,0,0,0
459,1782566213410,0,0,0
460,1782566214260,0,0,0
461,1782566214575,0,0,0
462,1782566215342,0,0,0
463,1782566215658,0,0,0
464,1782566216074,0,0,0
465,1782566218422,0,0,0
466,1782566220504,0,0,0
467,1782566220870,0,0,0
468,1782566221486,0,0,0
469,1782566221869,0,0,0
470,1782566222369,0,0,0
471,1782566223585,0,0,0
472,1782566224467,0,0,0
473,1782566224883,0,0,0
474,1782566225882,0,0,0
475,1782566227931,0,0,0
476,1782566229946,0,0,0
477,1782566230413,0,0,0
478,1782566231295,0,0,0
479,1782566232144,0,0,0
480,1782566232560,0,0,0
481,1782566233409,0,0,0
482,1782566233859,0,0,0
483,1782566234076,0,0,0
484,1782566234275,0,0,0
485,1782566234675,0,0,0
486,1782566235574,0,0,0
487,1782566235924,0,0,0
488,1782566236474,0,0,0
489,1782566236883,0,0,0
490,1782566237073,0,0,0
491,1782566238006,0,0,0
492,1782566238971,0,0,0
493,1782566239172,0,0,0
494,1782566241003,0,0,0
495,1782566242085,0,0,0
496,1782566242452,0,0,0
497,1782566245150,0,0,0
498,1782566245500,0,0,0
499,1782566246349,0,0,0
500,1782566247498,0,0,0
501,1782566248747,0,0,0
502,1782566249913,0,0,0
503,1782566251145,0,0,0
504,1782566252044,0,0,0
505,1782566252977,0,0,0
506,1782566253826,0,0,0
507,1782566254242,0,0,0
508,1782566255091,0,0,0
509,1782566255509,0,0,0
510,1782566255708,0,0,0
511,1782566255957,0,0,0
512,1782566256325,0,0,0
513,1782566256690,0,0,0
514,1782566257224,0,0,0
515,1782566257606,0,0,0
516,1782566258239,0,0,0
517,1782566258438,0,0,0
518,1782566259671,0,0,0
519,1782566261869,0,0,0
520,1782566262768,0,0,0
521,1782566264000,0,0,0
522,1782566264351,0,0,0
523,1782566266665,0,0,0
524,1782566267048,0,0,0
525,1782566268147,0,0,0
526,1782566269030,0,0,0
527,1782566269479,0,0,0
528,1782566270495,0,0,0
529,1782566270912,0,0,0
530,1782566272061,0,0,0
531,1782566272427,0,0,0
532,1782566272677,0,0,0
533,1782566273244,0,0,0
534,1782566274209,0,0,0
535,1782566274609,0,0,0
536,1782566275342,0,0,0
537,1782566277273,0,0,0
538,1782566278106,0,0,0
539,1782566278522,0,0,0
540,1782566279422,0,0,0
541,1782566279838,0,0,0
542,1782566280554,0,0,0
543,1782566280987,0,0,0
544,1782566281536,0,0,0
545,1782566281986,0,0,0
546,1782566282535,0,0,0
547,1782566282802,0,0,0
548,1782566284017,0,0,0
549,1782566284967,0,0,0
550,1782566286182,0,0,0
551,1782566287897,0,0,0
552,1782566289179,0,0,0
553,1782566289546,0,0,0
554,1782566290096,0,0,0
555,1782566290512,0,0,0
556,1782566291428,0,0,0
557,1782566291922,0,0,0
558,1782566292560,0,0,0
559,1782566292910,0,0,0
560,1782566293992,0,0,0
561,1782566295724,0,0,0
562,1782566296107,0,0,0
563,1782566296972,0,0,0
564,1782566297156,0,0,0
565,1782566297573,0,0,0
566,1782566298738,0,0,0
567,1782566299138,0,0,0
568,1782566299387,0,0,0
569,1782566299588,0,0,0
570,1782566300004,0,0,0
571,1782566300920,0,0,0
572,1782566301269,0,0,0
573,1782566301885,0,0,0
574,1782566302085,0,0,0
575,1782566303401,0,0,0
576,1782566305100,0,0,0
577,1782566305549,0,0,0
578,1782566306348,0,0,0
579,1782566307531,0,0,0
580,1782566307964,0,0,0
581,1782566308829,0,0,0
582,1782566309629,0,0,0
583,1782566310062,0,0,0
584,1782566310945,0,0,0
585,1782566311377,0,0,0
586,1782566311777,0,0,0
587,1782566312193,0,0,0
588,1782566313060,0,0,0
589,1782566313443,0,0,0
590,1782566313943,0,0,0
591,1782566313958,0,0,0
592,1782566314259,0,0,0
593,1782566314625,0,0,0
594,1782566315591,0,0,0
595,1782566315890,0,0,0
596,1782566316340,0,0,0
597,1782566316740,0,0,0
598,1782566317606,0,0,0
599,1782566317988,0,0,0
600,1782566318772,0,0,0
601,1782566319121,0,0,0
602,1782566319471,0,0,0
603,1782566321019,0,0,0
604,1782566321719,0,0,0
605,1782566322135,0,0,0
606,1782566322452,0,0,0
607,1782566325015,0,0,0
608,1782566325364,0,0,0
609,1782566325981,0,0,0
610,1782566326114,0,0,0
611,1782566326547,0,0,0
612,1782566327413,0,0,0
613,1782566327779,0,0,0
614,1782566328462,0,0,0
615,1782566328612,0,0,0
616,1782566328945,0,0,0
617,1782566329794,0,0,0
618,1782566330196,0,0,0
619,1782566330894,0,0,0
620,1782566331044,0,0,0
621,1782566331961,0,0,0
622,1782566332359,0,0,0
623,1782566334125,0,0,0
624,1782566335424,0,0,0
625,1782566336223,0,0,0
626,1782566336606,0,0,0
627,1782566337589,0,0,0
628,1782566338221,0,0,0
629,1782566339087,0,0,0
630,1782566341152,0,0,0
631,1782566341535,0,0,0
632,1782566341902,0,0,0
633,1782566343551,0,0,0
634,1782566343983,0,0,0
635,1782566346448,0,0,0
636,1782566348713,0,0,0
637,1782566349063,0,0,0
638,1782566350261,0,0,0
639,1782566350511,0,0,0
640,1782566351993,0,0,0
641,1782566352427,0,0,0
642,1782566353159,0,0,0
643,1782566353525,0,0,0
644,1782566354475,0,0,0
645,1782566355007,0,0,0
646,1782566355307,0,0,0
647,1782566356240,0,0,0
648,1782566356640,0,0,0
649,1782566357556,0,0,0
650,1782566358755,0,0,0
651,1782566359354,0,0,0
652,1782566359771,0,0,0
653,1782566360220,0,0,0
654,1782566360652,0,0,0
655,1782566361585,0,0,0
656,1782566362368,0,0,0
657,1782566363301,0,0,0
658,1782566363717,0,0,0
659,1782566364916,0,0,0
660,1782566365698,0,0,0
661,1782566366132,0,0,0
662,1782566367281,0,0,0
663,1782566368263,0,0,0
664,1782566368979,0,0,0
665,1782566369612,0,0,0
666,1782566369878,0,0,0
667,1782566370762,0,0,0
668,1782566373126,0,0,0
669,1782566373508,0,0,0
670,1782566373842,0,0,0
671,1782566374191,0,0,0
672,1782566374874,0,0,0
673,1782566375258,0,0,0
674,1782566376406,0,0,0
675,1782566377822,0,0,0
676,1782566378188,0,0,0
677,1782566380370,0,0,0
678,1782566381286,0,0,0
679,1782566381485,0,0,0
680,1782566382101,0,0,0
681,1782566382518,0,0,0
682,1782566383100,0,0,0
683,1782566384950,0,0,0
684,1782566385915,0,0,0
685,1782566386314,0,0,0
686,1782566387064,0,0,0
687,1782566387447,0,0,0
688,1782566388329,0,0,0
689,1782566388646,0,0,0
690,1782566389495,0,0,0
691,1782566390980,0,0,0
692,1782566391211,0,0,0
693,1782566391261,0,0,0
694,1782566391627,0,0,0
695,1782566391994,0,0,0
696,1782566392892,0,0,0
697,1782566393842,0,0,0
698,1782566394175,0,0,0
699,1782566395024,0,0,0
700,1782566395423,0,0,0
701,1782566397189,0,0,0
702,1782566397587,0,0,0
703,1782566398986,0,0,0
704,1782566400085,0,0,0
705,1782566400418,0,0,0
706,1782566401983,0,0,0
707,1782566402166,0,0,0
708,1782566402516,0,0,0
709,1782566403599,0,0,0
710,1782566404765,0,0,0
711,1782566405147,0,0,0
712,1782566406049,0,0,0
713,1782566406049,0,0,0
714,1782566406329,0,0,0
715,1782566407214,0,0,0
716,1782566407647,0,0,0
717,1782566411027,0,0,0
718,1782566411644,0,0,0
719,1782566412226,0,0,0
720,1782566412276,0,0,0
721,1782566412809,0,0,0
722,1782566413441,0,0,0
723,1782566414158,0,0,0
724,1782566414407,0,0,0
725,1782566414774,0,0,0
726,1782566415041,0,0,0
727,1782566415290,0,0,0
728,1782566415606,0,0,0
729,1782566416089,0,0,0
730,1782566416256,0,0,0
731,1782566416456,0,0,0
732,1782566421469,0,0,0
733,1782566421751,0,0,0
734,1782566422018,0,0,0
735,1782566422318,0,0,0
736,1782566422601,0,0,0
737,1782566422934,0,0,0
738,1782566423816,0,0,0
739,1782566423900,0,0,0
740,1782566424200,0,0,0
741,1782566424483,0,0,0
742,1782566424799,0,0,0
743,1782566425182,0,0,0
744,1782566425399,0,0,0
745,1782566425731,0,0,0
746,1782566426015,0,0,0
747,1782566426181,0,0,0
748,1782566429362,0,0,0
749,1782566435640,0,0,0
750,1782566436256,0,0,0
751,1782566436838,0,0,0
752,1782566436889,0,0,0
753,1782566437422,0,0,0
754,1782566438054,0,0,0
755,1782566438755,0,0,0
756,1782566439037,0,0,0
757,1782566439403,0,0,0
758,1782566439653,0,0,0
759,1782566440036,0,0,0
760,1782566440336,0,0,0
761,1782566441202,0,0,0
762,1782566441285,0,0,0
763,1782566441685,0,0,0
764,1782566442175,0,0,0
765,1782566442234,0,0,0
766,1782566442502,0,0,0
767,1782566442834,0,0,0
768,1782566443100,0,0,0
769,1782566443400,0,0,0
770,1782566444948,0,0,0
771,1782566445265,0,0,0
772,1782566447247,0,0,0
773,1782566447580,0,0,0
774,1782566447863,0,0,0
775,1782566448113,0,0,0
776,1782566450094,0,0,0
777,1782566450360,0,0,0
778,1782566450644,0,0,0
779,1782566455240,0,0,0
780,1782566455673,0,0,0
781,1782566456056,0,0,0
782,1782566456473,0,0,0
783,1782566457338,0,0,0
784,1782566457738,0,0,0
785,1782566458271,0,0,0
786,1782566458604,0,0,0
787,1782566459768,0,0,0
788,1782566460168,0,0,0
789,1782566460501,0,0,0
790,1782566460600,0,0,0
791,1782566460884,0,0,0
792,1782566461217,0,0,0
793,1782566461633,0,0,0
794,1782566462482,0,0,0
795,1782566462882,0,0,0
796,1782566462999,0,0,0
797,1782566464188,0,0,0
798,1782566464280,0,0,0
799,1782566466297,0,0,0
800,1782566466663,0,0,0
801,1782566468712,0,0,0
802,1782566469129,0,0,0
803,1782566469977,0,0,0
804,1782566470843,0,0,0
805,1782566471260,0,0,0
806,1782566472093,0,0,0
807,1782566472508,0,0,0
808,1782566472642,0,0,0
809,1782566473376,0,0,0
810,1782566474241,0,0,0
811,1782566474624,0,0,0
812,1782566475206,0,0,0
813,1782566475439,0,0,0
814,1782566476406,0,0,0
815,1782566476822,0,0,0
816,1782566478520,0,0,0
817,1782566478936,0,0,0
818,1782566479786,0,0,0
819,1782566480619,0,0,0
820,1782566480985,0,0,0
821,1782566482218,0,0,0
822,1782566483433,0,0,0
823,1782566484699,0,0,0
824,1782566485164,0,0,0
825,1782566485515,0,0,0
826,1782566486697,0,0,0
827,1782566487063,0,0,0
828,1782566488179,0,0,0
829,1782566490027,0,0,0
830,1782566490826,0,0,0
831,1782566491193,0,0,0
832,1782566491476,0,0,0
833,1782566491809,0,0,0
834,1782566492059,0,0,0
835,1782566492675,0,0,0
836,1782566493541,0,0,0
837,1782566493907,0,0,0
838,1782566494573,0,0,0
839,1782566494756,0,0,0
840,1782566495139,0,0,0
841,1782566496372,0,0,0
842,1782566497254,0,0,0
843,1782566498221,0,0,0
844,1782566500252,0,0,0
845,1782566501568,0,0,0
846,1782566502417,0,0,0
847,1782566503633,0,0,0
848,1782566504132,0,0,0
849,1782566504182,0,0,0
850,1782566504549,0,0,0
851,1782566505831,0,0,0
852,1782566506197,0,0,0
853,1782566506697,0,0,0
854,1782566506980,0,0,0
855,1782566508246,0,0,0
856,1782566508595,0,0,0
857,1782566509128,0,0,0
858,1782566509477,0,0,0
859,1782566510377,0,0,0
860,1782566510760,0,0,0
861,1782566512825,0,0,0
862,1782566513175,0,0,0
863,1782566513941,0,0,0
864,1782566514207,0,0,0
865,1782566514557,0,0,0
866,1782566515689,0,0,0
867,1782566516089,0,0,0
868,1782566517104,0,0,0
869,1782566517454,0,0,0
870,1782566517837,0,0,0
871,1782566518853,0,0,0
872,1782566520185,0,0,0
873,1782566521351,0,0,0
874,1782566522334,0,0,0
875,1782566523316,0,0,0
876,1782566524149,0,0,0
877,1782566525149,0,0,0
878,1782566525531,0,0,0
879,1782566526030,0,0,0
880,1782566526347,0,0,0
881,1782566527596,0,0,0
882,1782566529428,0,0,0
883,1782566530577,0,0,0
884,1782566531593,0,0,0
885,1782566532575,0,0,0
886,1782566533324,0,0,0
887,1782566534374,0,0,0
888,1782566536455,0,0,0
889,1782566536855,0,0,0
890,1782566537771,0,0,0
891,1782566539186,0,0,0
892,1782566539586,0,0,0
893,1782566540585,0,0,0
894,1782566542117,0,0,0
895,1782566542517,0,0,0
896,1782566542817,0,0,0
897,1782566543233,0,0,0
898,1782566543599,0,0,0
899,1782566544832,0,0,0
900,1782566545181,0,0,0
901,1782566545631,0,0,0
902,1782566545997,0,0,0
903,1782566547296,0,0,0
904,1782566547629,0,0,0
905,1782566548129,0,0,0
906,1782566549461,0,0,0
907,1782566550360,0,0,0
908,1782566551226,0,0,0
909,1782566551576,0,0,0
910,1782566552725,0,0,0
911,1782566553058,0,0,0
912,1782566553974,0,0,0
913,1782566554606,0,0,0
914,1782566555439,0,0,0
915,1782566555873,0,0,0
916,1782566557054,0,0,0
917,1782566557921,0,0,0
918,1782566558336,0,0,0
919,1782566559269,0,0,0
920,1782566559902,0,0,0
921,1782566560102,0,0,0
922,1782566560468,0,0,0
923,1782566561001,0,0,0
924,1782566561318,0,0,0
925,1782566562583,0,0,0
926,1782566563833,0,0,0
927,1782566565014,0,0,0
928,1782566566463,0,0,0
929,1782566566863,0,0,0
930,1782566567029,0,0,0
931,1782566567213,0,0,0
932,1782566567596,0,0,0
933,1782566567929,0,0,0
934,1782566569128,0,0,0
935,1782566570593,0,0,0
936,1782566570909,0,0,0
937,1782566572109,0,0,0
938,1782566572958,0,0,0
939,1782566573324,0,0,0
940,1782566575423,0,0,0
941,1782566575755,0,0,0
942,1782566577754,0,0,0
943,1782566578137,0,0,0
944,1782566579902,0,0,0
945,1782566580301,0,0,0
946,1782566581201,0,0,0
947,1782566581417,0,0,0
948,1782566582384,0,0,0
949,1782566583582,0,0,0
950,1782566583831,0,0,0
951,1782566584781,0,0,0
952,1782566585277,0,0,0
953,1782566586113,0,0,0
954,1782566586363,0,0,0
955,1782566586962,0,0,0
956,1782566587279,0,0,0
957,1782566588145,0,0,0
958,1782566588594,0,0,0
959,1782566588844,0,0,0
960,1782566588961,0,0,0
961,1782566589427,0,0,0
962,1782566590293,0,0,0
963,1782566591459,0,0,0
964,1782566592658,0,0,0
965,1782566592991,0,0,0
966,1782566593391,0,0,0
967,1782566593557,0,0,0
968,1782566594423,0,0,0
969,1782566597354,0,0,0
970,1782566597737,0,0,0
971,1782566598652,0,0,0
972,1782566599800,0,0,0
973,1782566600216,0,0,0
974,1782566601083,0,0,0
975,1782566602231,0,0,0
976,1782566602647,0,0,0
977,1782566604363,0,0,0
978,1782566606478,0,0,0
979,1782566606794,0,0,0
980,1782566607744,0,0,0
981,1782566608093,0,0,0
982,1782566608626,0,0,0
983,1782566609026,0,0,0
984,1782566609842,0,0,0
985,1782566610225,0,0,0
986,1782566610624,0,0,0
987,1782566610674,0,0,0
988,1782566611107,0,0,0
989,1782566612023,0,0,0
990,1782566612422,0,0,0
991,1782566613258,0,0,0
992,1782566614556,0,0,0
993,1782566615938,0,0,0
994,1782566616338,0,0,0
995,1782566616921,0,0,0
996,1782566617287,0,0,0
