index,date,DESIRED_YAW,MAX_YAW
0,1782565777576,0,0
1,1782565779741,0,0
2,1782565780207,0,0
3,1782565782272,0,0
4,1782565782489,0,0
5,1782565782822,0,0
6,1782565783005,0,0
7,1782565783321,0,0
8,1782565783571,0,0
9,1782565783904,0,0
10,1782565784121,0,0
11,1782565785220,0,0
12,1782565785520,0,0
13,1782565786037,0,0
14,1782565786568,0,0
15,1782565788734,0,0
16,1782565794395,0,0
17,1782565794728,0,0
18,1782565794995,0,0
19,1782565796743,0,0
20,1782565796876,0,0
21,1782565797243,0,0
22,1782565797443,0,0
23,1782565797759,0,0
24,1782565798059,0,0
25,1782565798342,0,0
26,1782565798642,0,0
27,1782565798925,0,0
28,1782565799092,0,0
29,1782565801988,0,0
30,1782565804237,0,0
31,1782565804553,0,0
32,1782565804836,0,0
33,1782565805136,0,0
34,1782565805969,0,0
35,1782565806219,0,0
36,1782565806452,0,0
37,1782565809017,0,0
38,1782565809033,0,0
39,1782565809299,0,0
40,1782565811581,0,0
41,1782565811798,0,0
42,1782565812030,0,0
43,1782565812363,0,0
44,1782565812963,0,0
45,1782565813212,0,0
46,1782565813529,0,0
47,1782565816610,0,0
48,1782565818325,0,0
49,1782565818625,0,0
50,1782565818775,0,0
51,1782565818975,0,0
52,1782565819308,0,0
53,1782565823870,0,0
54,1782565824138,0,0
55,1782565826185,0,0
56,1782565826285,0,0
57,1782565826818,0,0
58,1782565827101,0,0
59,1782565827434,0,0
60,1782565827735,0,0
61,1782565828001,0,0
62,1782565828333,0,0
63,1782565830465,0,0
64,1782565835927,0,0
65,1782565836310,0,0
66,1782565836610,0,0
67,1782565836893,0,0
68,1782565838508,0,0
69,1782565838775,0,0
70,1782565839307,0,0
71,1782565839557,0,0
72,1782565841006,0,0
73,1782565841256,0,0
74,1782565841489,0,0
75,1782565841722,0,0
76,1782565843454,0,0
77,1782565843670,0,0
78,1782565843954,0,0
79,1782565844303,0,0
80,1782565845486,0,0
81,1782565845603,0,0
82,1782565846085,0,0
83,1782565846402,0,0
84,1782565846951,0,0
85,1782565847284,0,0
86,1782565847534,0,0
87,1782565847883,0,0
88,1782565853080,0,0
89,1782565853412,0,0
90,1782565853712,0,0
91,1782565853962,0,0
92,1782565854328,0,0
93,1782565854612,0,0
94,1782565854928,0,0
95,1782565855144,0,0
96,1782565856460,0,0
97,1782565856743,0,0
98,1782565857026,0,0
99,1782565857326,0,0
100,1782565969132,0,0
101,1782565969698,0,0
102,1782565969748,0,0
103,1782565970348,0,0
104,1782565971031,0,0
105,1782565971746,0,0
106,1782565972529,0,0
107,1782565972779,0,0
108,1782565974960,0,0
109,1782565975310,0,0
110,1782565975626,0,0
111,1782565975909,0,0
112,1782565977059,0,0
113,1782565977208,0,0
114,1782565977424,0,0
115,1782565977791,0,0
116,1782565978024,0,0
117,1782565978374,0,0
118,1782565978923,0,0
119,1782565979207,0,0
120,1782565979490,0,0
121,1782565982254,0,0
122,1782565982504,0,0
123,1782565991013,0,0
124,1782565991612,0,0
125,1782565991646,0,0
126,1782565992245,0,0
127,1782565992796,0,0
128,1782565993528,0,0
129,1782565996243,0,0
130,1782565996458,0,0
131,1782565999340,0,0
132,1782566001621,0,0
133,1782566001721,0,0
134,1782566002071,0,0
135,1782566002304,0,0
136,1782566002637,0,0
137,1782566002870,0,0
138,1782566003553,0,0
139,1782566003803,0,0
140,1782566006634,0,0
141,1782566006833,0,0
142,1782566007416,0,0
143,1782566009048,0,0
144,1782566009298,0,0
145,1782566009564,0,0
146,1782566009880,0,0
147,1782566010214,0,0
148,1782566010564,0,0
149,1782566010797,0,0
150,1782566011063,0,0
151,1782566011230,0,0
152,1782566015542,0,0
153,1782566015876,0,0
154,1782566016226,0,0
