index,date,CELL_1,CELL_2,CELL_3,CELL_4
0,1782565816577,25,23.9,24.9,23.6
1,1782565821339,25,23.9,24.9,23.6
2,1782565826352,25,23.9,24.9,23.6
3,1782565836043,25,23.9,24.9,23.6
4,1782565838608,25,23.9,24.9,23.6
5,1782565848383,25,23.9,24.9,23.6
6,1782565853296,25,23.9,24.9,23.6
7,1782565858191,25,23.9,24.9,23.6
8,1782565975026,24.9,23.8,24.8,23.6
9,1782565979807,24.9,23.9,24.8,23.6
10,1782566016558,24.9,23.9,24.7,23.6
11,1782566018924,24.9,23.9,24.8,23.6
12,1782566021271,24.9,23.9,24.7,23.6
13,1782566023819,24.9,23.9,24.7,23.6
14,1782566052812,25.9,24,24.8,23.8
15,1782566057557,25.9,24,24.8,23.8
16,1782566091446,25.8,24,25,23.8
17,1782566093994,25.7,24,25,23.8
18,1782566125401,25.6,24,25,23.8
19,1782566127915,25.6,24,25,23.8
20,1782566135076,25.6,24,25,23.8
21,1782566137474,25.6,24,25,23.8
22,1782566139973,25.6,24,25,23.8
23,1782566142436,25.5,24,25,23.8
24,1782566154392,25.5,24,25,23.8
25,1782566156807,25.5,24.1,25,23.8
26,1782566164168,25.5,24.1,25,23.8
27,1782566207565,26.5,24.3,25.2,23.9
28,1782566222069,26.5,24.3,25.2,23.9
29,1782566260804,26.2,24.3,25.3,23.9
30,1782566263318,26.2,24.3,25.3,23.9
31,1782566265717,26.2,24.3,25.3,23.9
32,1782566268081,26.1,24.3,25.3,23.9
33,1782566270478,26.1,24.3,25.3,23.9
34,1782566275424,26.1,24.3,25.3,23.9
35,1782566292228,26,24.3,25.3,23.9
36,1782566309179,25.9,24.3,25.3,23.9
37,1782566323732,26.2,24.3,25.3,24
38,1782566330928,26.7,24.4,25.3,24
39,1782566359937,28.3,24.7,25.5,24.2
40,1782566362501,28.3,24.7,25.6,24.2
41,1782566386697,28.1,24.7,25.8,24.2
42,1782566389062,28,24.7,25.8,24.2
43,1782566403483,27.8,24.7,25.9,24.2
44,1782566424133,27.5,24.7,25.9,24.2
45,1782566428946,27.5,24.7,25.9,24.2
46,1782566441335,27.3,24.7,25.9,24.2
47,1782566451061,27.3,24.7,25.9,24.2
48,1782566484998,28,24.9,26.1,24.4
49,1782566487330,28.1,24.9,26.1,24.4
50,1782566499586,28.9,25,26.2,24.4
51,1782566519241,29.1,25.1,26.3,24.5
52,1782566533458,28.9,25.2,26.5,24.5
53,1782566543050,28.8,25.2,26.5,24.5
54,1782566545514,28.8,25.2,26.5,24.5
55,1782566547995,28.7,25.2,26.5,24.5
56,1782566591342,28.1,25.2,26.6,24.5
57,1782566610891,28.6,25.2,26.6,24.6
58,1782566632525,30,25.5,26.7,24.8
59,1782566649576,30.9,25.7,26.9,24.9
60,1782566671392,30.9,25.8,27.2,24.9
61,1782566676154,30.8,25.8,27.2,24.9
62,1782566678585,30.8,25.8,27.2,24.9
63,1782566680952,30.7,25.8,27.2,24.9
64,1782566683482,30.7,25.8,27.2,24.9
65,1782566685780,30.6,25.8,27.3,25
66,1782566690809,30.5,25.8,27.3,25
67,1782566736601,29.9,25.7,27.3,25
68,1782566739417,30,25.7,27.3,25
69,1782566770608,32.3,26.1,27.5,25.3
70,1782566799548,32.2,26.2,27.9,25.4
71,1782566802096,32.2,26.2,27.9,25.4
72,1782566826211,31.6,26.2,28,25.4
73,1782566831091,31.5,26.2,28,25.4
74,1782566833337,31.4,26.2,28,25.4
75,1782566835952,31.4,26.2,28,25.4
76,1782566852756,31.9,26.2,28.1,25.5
77,1782566855204,31.9,26.2,28.1,25.5
78,1782566867277,31.7,26.2,28.1,25.5
79,1782566869791,31.8,26.2,28.1,25.5
80,1782566896369,32.9,26.3,28.3,25.7
81,1782566918051,36.4,26.5,28.6,26
82,1782566920482,36.7,26.5,28.6,26
83,1782566922913,36.9,26.5,28.6,26
84,1782566925262,37.1,26.6,28.7,26.1
85,1782566927826,37.3,26.6,28.7,26.1
86,1782566930240,37.4,26.6,28.8,26.1
87,1782566935038,37.6,26.6,28.9,26.1
88,1782566937607,37.6,26.7,28.9,26.1
89,1782566944694,37.4,26.7,29,26.1
90,1782566947125,37.3,26.7,29,26.1
91,1782566968875,36.4,26.7,29.1,26.1
92,1782567002647,35,26.7,29.1,26.1
93,1782567019131,34.4,26.8,29.1,26.1
94,1782567023976,34.3,26.8,29.1,26.1
95,1782567028925,34.2,26.8,29.1,26.1
96,1782567053170,36.3,26.9,29.1,26.3
97,1782567058064,37,26.9,29.2,26.4
98,1782567062843,37.9,26.9,29.2,26.4
99,1782567065275,38.4,27,29.2,26.4
100,1782567067806,38.9,27,29.2,26.5
101,1782567089438,40.3,27.1,29.5,26.6
102,1782567091920,40.2,27.1,29.5,26.6
103,1782567126209,38.5,27.2,29.6,26.5
104,1782567141280,37.7,27.2,29.6,26.5
