index,date,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE
0,1782565776093,0,-0.06,0,0
1,1782565776609,0,0,0,0
2,1782565776941,0,-0.11,0,0
3,1782565777060,0,0.11,0,0
4,1782565777876,0,-0.06,0,0
5,1782565778259,0,-0.17,0,0
6,1782565778542,0,-0.17,0,0
7,1782565778842,0,0.06,0,0
8,1782565779075,0,0,0,0
9,1782565779375,0,-0.06,0,0
10,1782565781922,0,0,0,0
11,1782565782022,0,-0.17,0,0
12,1782565784553,0,0.06,0,0
13,1782565784753,0,-0.11,0,0
14,1782565787018,0,-0.06,0,0
15,1782565787234,0,-0.11,0,0
16,1782565787601,0,-0.17,0,0
17,1782565787818,0,0,0,0
18,1782565788434,0,0.11,0,0
19,1782565789350,0,-0.11,0,0
20,1782565789416,0,-0.06,0,0
21,1782565789682,0,-0.11,0,0
22,1782565789983,0,0,0,0
23,1782565790315,0,0,0,0
24,1782565790632,0,-0.11,0,0
25,1782565790948,0,-0.11,0,0
26,1782565791215,0,-0.06,0,0
27,1782565791581,0,-0.11,0,0
28,1782565791730,0,-0.17,0,0
29,1782565792230,0,-0.11,0,0
30,1782565792580,0,0.06,0,0
31,1782565792846,0,-0.11,0,0
32,1782565793130,0,-0.17,0,0
33,1782565793496,0,-0.17,0,0
34,1782565793796,0,-0.11,0,0
35,1782565794112,0,-0.11,0,0
36,1782565795394,0,-0.17,0,0
37,1782565795661,0,-0.23,0,0
38,1782565796010,0,-0.11,0,0
39,1782565796260,0,-0.17,0,0
40,1782565799391,0,-0.17,0,0
41,1782565799641,0,-0.11,0,0
42,1782565799924,0,-0.4,0,0
43,1782565800141,0,0,0,0
44,1782565800457,0,0,0,0
45,1782565800773,0,-0.06,0,0
46,1782565801390,0,-0.06,0,0
47,1782565801506,0,-0.11,0,0
48,1782565801739,0,-0.17,0,0
49,1782565802039,0,-0.06,0,0
50,1782565802439,0,-0.11,0,0
51,1782565802722,0,0,0,0
52,1782565802988,0,-0.23,0,0
53,1782565803288,0,0,0,0
54,1782565803604,0,-0.11,0,0
55,1782565803921,0,-0.4,0,0
56,1782565804287,0,-0.11,0,0
57,1782565804587,0,-0.11,0,0
58,1782565804886,0,-0.17,0,0
59,1782565805436,0,0,0,0
60,1782565808267,0,-0.06,0,0
61,1782565808567,0,0.06,0,0
62,1782565808766,0,-0.11,0,0
63,1782565810115,0,-0.11,0,0
64,1782565810432,0,-0.11,0,0
65,1782565810681,0,-0.17,0,0
66,1782565811014,0,-0.11,0,0
67,1782565811248,0,-0.06,0,0
68,1782565813945,0,-0.17,0,0
69,1782565814511,0,-0.11,0,0
70,1782565814761,0,-0.11,0,0
71,1782565815395,0,-0.17,0,0
72,1782565816277,0,0,0,0
73,1782565816660,0,0,0,0
74,1782565816960,0,-0.11,0,0
75,1782565817575,0,-0.06,0,0
76,1782565820324,0,-0.11,0,0
77,1782565820656,0,-0.17,0,0
78,1782565821239,0,-0.17,0,0
79,1782565821706,0,-0.06,0,0
80,1782565821955,0,0,0,0
81,1782565822272,0,-0.11,0,0
82,1782565822671,0,-0.06,0,0
83,1782565822904,0,-0.34,0,0
84,1782565823204,0,-0.11,0,0
85,1782565823488,0,-0.17,0,0
86,1782565823621,0,-0.11,0,0
87,1782565824503,0,-0.17,0,0
88,1782565824801,0,-0.23,0,0
89,1782565825103,0,-0.69,0,0
90,1782565825419,0,-0.23,0,0
91,1782565825636,0,-0.46,0,0
92,1782565825935,0,-0.29,0,0
93,1782565828750,0,-0.34,0,0
94,1782565829882,0,-0.17,0,0
95,1782565831031,0,-0.23,0,0
96,1782565831214,0,-0.29,0,0
97,1782565831515,0,-0.23,0,0
98,1782565831813,0,-0.34,0,0
99,1782565832164,0,-0.23,0,0
100,1782565832729,0,-0.23,0,0
101,1782565833512,0,-0.29,0,0
102,1782565833729,0,-0.17,0,0
103,1782565834012,0,-0.34,0,0
104,1782565834295,0,-0.06,0,0
105,1782565834561,0,-0.23,0,0
106,1782565834911,0,-0.34,0,0
107,1782565835194,0,-0.17,0,0
108,1782565835494,0,-0.34,0,0
109,1782565835693,0,-0.29,0,0
110,1782565837725,0,-0.17,0,0
111,1782565838225,0,-0.29,0,0
112,1782565840090,0,-0.11,0,0
113,1782565840373,0,-0.23,0,0
114,1782565840623,0,-0.29,0,0
115,1782565843038,0,-0.17,0,0
116,1782565844353,0,-0.4,0,0
117,1782565844920,0,-0.34,0,0
118,1782565845203,0,-0.11,0,0
119,1782565848284,0,-0.23,0,0
120,1782565848616,0,-0.23,0,0
121,1782565848933,0,-0.34,0,0
122,1782565849149,0,-0.23,0,0
123,1782565849499,0,-0.34,0,0
124,1782565850531,0,-0.29,0,0
125,1782565851064,0,-0.23,0,0
126,1782565851381,0,-0.4,0,0
127,1782565851631,0,-0.23,0,0
128,1782565851897,0,-0.29,0,0
129,1782565852230,0,-0.34,0,0
130,1782565852529,0,-0.34,0,0
131,1782565852830,0,-0.17,0,0
132,1782565855610,0,-0.34,0,0
133,1782565857909,0,-0.23,0,0
134,1782565857992,0,0,0,0
135,1782565858308,0,-0.34,0,0
136,1782565969465,0,0.11,0,0
137,1782565970031,0,0.17,0,0
138,1782565970747,0,0.06,0,0
139,1782565971396,0,0.11,0,0
140,1782565972130,0,0,0,0
141,1782565973128,0,0.06,0,0
142,1782565973494,0,0.17,0,0
143,1782565973761,0,0,0,0
144,1782565974044,0,0.34,0,0
145,1782565974388,0,0.06,0,0
146,1782565974644,0,0.11,0,0
147,1782565975377,0,-0.23,0,0
148,1782565975960,0,0.11,0,0
149,1782565976226,0,0.06,0,0
150,1782565976510,0,0,0,0
151,1782565976809,0,0,0,0
152,1782565979956,0,0.06,0,0
153,1782565980256,0,0.34,0,0
154,1782565980506,0,0.11,0,0
155,1782565980722,0,0.23,0,0
156,1782565980988,0,0.06,0,0
157,1782565981321,0,0,0,0
158,1782565981571,0,0,0,0
159,1782565981821,0,0.06,0,0
160,1782565991347,0,0.06,0,0
161,1782565991929,0,0.17,0,0
162,1782565992579,0,0.11,0,0
163,1782565993146,0,0.11,0,0
164,1782565993778,0,0.06,0,0
165,1782565994427,0,0.11,0,0
166,1782565995310,0,0,0,0
167,1782565997008,0,0,0,0
168,1782565997858,0,0.11,0,0
169,1782565998140,0,0.17,0,0
170,1782565998407,0,0.06,0,0
171,1782565998657,0,0.06,0,0
172,1782565998939,0,0.06,0,0
173,1782565999390,0,-0.17,0,0
174,1782565999673,0,-0.29,0,0
175,1782565999989,0,0.11,0,0
176,1782566000255,0,0.06,0,0
177,1782566000539,0,0.06,0,0
178,1782566000905,0,0.29,0,0
179,1782566001121,0,0,0,0
180,1782566004252,0,-0.52,0,0
181,1782566004536,0,-0.63,0,0
182,1782566004819,0,-0.46,0,0
183,1782566005085,0,-0.29,0,0
184,1782566005302,0,-0.11,0,0
185,1782566005569,0,-0.06,0,0
186,1782566005934,0,-0.23,0,0
187,1782566006235,0,-0.23,0,0
188,1782566006383,0,0.06,0,0
189,1782566008049,0,0.17,0,0
190,1782566008365,0,0.06,0,0
191,1782566008616,0,0.11,0,0
192,1782566011730,0,0.17,0,0
193,1782566011995,0,0.11,0,0
194,1782566012312,0,0.06,0,0
195,1782566012595,0,0.11,0,0
196,1782566012861,0,1.55,0,0
197,1782566013161,0,1.95,213,0
198,1782566013828,0,2.41,529,0
199,1782566013878,0,2.52,547,0
200,1782566014427,0,3.61,546,0
201,1782566014860,0.8,8.14,511,0
202,1782566015176,1.9,13.41,495,0
203,1782566017475,2.5,-17.43,587,0
204,1782566017874,2.1,-21.04,618,0
205,1782566018890,1,-21.44,678,0
206,1782566020155,1.7,-17.2,64,0
207,1782566020539,1.2,-17.31,20,0
208,1782566021205,0.9,-17.48,416,0
209,1782566021687,0,-17.14,707,0
210,1782566022586,0,-16.91,803,0
211,1782566022953,0,-16.91,690,0
212,1782566023752,0.1,-14.73,800,0
213,1782566024685,0,-14.79,850,0
214,1782566025118,0,-14.79,905,0
215,1782566025701,0,-14.16,933,0
216,1782566026600,5.3,-2.75,892,0
217,1782566026867,6.7,-2.81,853,0
218,1782566028165,14.1,-1.66,903,0
219,1782566029265,19.7,-2.75,899,0
