index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765902278775,1,0,0,0,0,0,0,0
1,1765902278775,1,0,0,0,0,0,0,0
2,1765902278776,1,0,0,0,0,0,0,0
3,1765902279936,1,0,0,0,0,0,0,0
4,1765902280152,1,0,0,0,0,0,0,0
5,1765902280655,1,0,0,0,0,0,0,0
6,1765902281215,1,0,0,0,0,0,0,0
7,1765902281743,1,0,0,0,0,0,0,0
8,1765902282303,0,0,0,0,0,0,0,0
9,1765902282431,0,0,0,0,0,0,0,0
10,1765902283248,1216,68,0,0,0,0,0,0
11,1765902284714,1,0,0,0,0,0,0,0
12,1765902285463,1,0,0,0,0,0,0,0
13,1765902285580,1,0,0,0,0,0,0,0
14,1765902285731,1,0,0,0,0,0,0,0
15,1765902285980,1,0,0,0,0,0,0,0
16,1765902286279,1,0,0,0,0,0,0,0
17,1765902286445,1,0,0,0,0,0,0,0
18,1765902288544,1,0,0,0,0,0,0,0
19,1765902288644,1,0,0,0,0,0,0,0
20,1765902289910,1,0,0,0,0,0,0,0
21,1765902290559,0,0,0,0,0,0,0,0
22,1765902290726,0,0,0,0,0,0,0,0
23,1765902292226,0,0,0,0,0,0,0,0
24,1765902292358,0,0,0,0,0,0,0,0
25,1765902292574,0,0,0,0,0,0,0,0
26,1765902292858,0,0,0,0,0,0,0,0
27,1765902293125,0,0,0,0,0,0,0,0
28,1765902293374,0,0,0,0,0,0,0,0
29,1765902293624,0,0,0,0,0,0,0,0
30,1765902293925,0,0,0,0,0,0,0,0
31,1765902294140,1,0,0,0,0,0,0,0
32,1765902294390,1,0,0,0,0,0,0,0
33,1765902294573,1,0,0,0,0,0,0,0
34,1765902296123,1,0,0,0,0,0,0,0
35,1765902296238,1,0,0,0,0,0,0,0
36,1765902298620,1,0,0,0,0,0,0,0
37,1765902298719,1,0,0,0,0,0,0,0
38,1765902300285,1,0,0,0,0,0,0,0
39,1765902300402,1,0,0,0,0,0,0,0
40,1765902301268,1,0,0,0,0,0,0,0
41,1765902301451,1,0,0,0,0,0,0,0
42,1765902301734,1,0,0,0,0,0,0,0
43,1765902302016,1,0,0,0,0,0,0,0
44,1765902302267,0,0,0,0,0,0,0,0
45,1765902302533,0,0,0,0,0,0,0,0
46,1765902303051,0,0,0,0,0,0,0,0
47,1765902303665,0,0,0,0,0,0,0,0
48,1765902303881,0,0,0,0,0,0,0,0
49,1765902304198,0,0,0,0,0,0,0,0
50,1765902304432,0,0,0,0,0,0,0,0
51,1765902305397,0,0,0,0,0,0,0,0
52,1765902305481,0,0,0,0,0,0,0,0
