index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765902278776,1,0,0,0,0,0,0,0
1,1765902278776,1,0,0,0,0,0,0,0
2,1765902280203,1,0,0,0,0,0,0,0
3,1765902280751,1,0,0,0,0,0,0,0
4,1765902281790,1,0,0,0,0,0,0,0
5,1765902282511,0,0,0,0,0,0,0,0
6,1765902283348,0,0,0,0,0,0,0,0
7,1765902285830,1,0,0,0,0,0,0,0
8,1765902286029,1,0,0,0,0,0,0,0
9,1765902286313,1,0,0,0,0,0,0,0
10,1765902286680,1,0,0,0,0,0,0,0
11,1765902288828,1,12288,12288,0,0,0,0,0
12,1765902290010,1,0,0,0,0,0,0,0
13,1765902290171,0,0,0,0,0,0,0,0
14,1765902290844,0,0,0,0,0,0,0,0
15,1765902290960,0,0,0,0,0,0,0,0
16,1765902292458,0,0,0,0,0,0,0,0
17,1765902292641,0,0,0,0,0,0,0,0
18,1765902292907,0,0,0,0,0,0,0,0
19,1765902293224,0,0,0,0,0,0,0,0
20,1765902293424,0,0,0,0,0,0,0,0
21,1765902293674,0,0,0,0,0,0,0,0
22,1765902294189,1,0,0,0,0,0,0,0
23,1765902294440,1,0,0,0,0,0,0,0
24,1765902294706,1,0,0,0,0,0,0,0
25,1765902294822,1,0,0,0,0,0,0,0
26,1765902296338,1,0,0,0,0,0,0,0
27,1765902296438,1,0,0,0,0,0,0,0
28,1765902298870,1,0,0,0,0,0,0,0
29,1765902299002,1,0,0,0,0,0,0,0
30,1765902300451,1,0,0,0,0,0,0,0
31,1765902302616,0,0,0,0,0,0,0,0
32,1765902303133,0,0,0,0,0,0,0,0
33,1765902303399,0,0,0,0,0,0,0,0
34,1765902303931,0,0,0,0,0,0,0,0
35,1765902304282,0,0,0,0,0,0,0,0
36,1765902304482,0,0,0,0,0,0,0,0
37,1765902305614,0,0,0,0,0,0,0,0
38,1765902305714,0,0,0,0,0,0,0,0
39,1765902305997,0,0,0,0,0,0,0,0
40,1765902306263,0,0,0,0,0,0,0,0
41,1765902306513,0,0,0,0,0,0,0,0
