index,date,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
0,1765902279237,-14,491,-6,0,0,0,0,0
1,1765902279719,-37,434,-14,0,0,0,0,0
2,1765902279936,-48,151,-87,0,0,0,0,0
3,1765902280136,-38,-90,-17,0,0,0,0,0
4,1765902280511,16,-207,12,0,0,0,0,0
5,1765902280815,59,-218,-52,0,0,0,0,0
6,1765902281294,-50,-5,17,0,0,0,0,0
7,1765902281807,-26,266,-23,0,0,0,0,0
8,1765902282031,-50,311,-32,0,0,0,0,0
9,1765902282159,-55,375,-49,0,0,0,0,0
10,1765902282750,-64,564,38,0,0,0,0,0
11,1765902283497,-20,563,17,0,0,0,0,0
12,1765902284779,-7,599,-112,0,0,0,0,0
13,1765902285930,-22,156,-44,0,0,0,0,0
14,1765902286362,-44,-156,26,0,0,0,0,0
15,1765902286396,35,-236,29,0,0,0,0,0
16,1765902289643,79,-265,58,0,0,0,0,0
17,1765902291392,-252,17,0,0,0,0,0,0
18,1765902292558,-12,15,2,0,0,0,0,0
19,1765902292941,-9,14,2,0,0,0,0,0
20,1765902293707,-8,21,1,0,0,0,0,0
21,1765902294156,-6,23,0,0,0,0,0,0
22,1765902294423,23,103,-10,0,0,0,0,0
23,1765902294740,2,78,-9,0,0,0,0,0
24,1765902295455,-17,132,-8,0,0,0,0,0
25,1765902297687,7,182,9,0,0,0,0,0
26,1765902297987,-28,267,-12,0,0,0,0,0
27,1765902299169,-43,402,-22,0,0,0,0,0
28,1765902300434,-53,408,-47,0,0,0,0,0
29,1765902300518,-19,387,-29,0,0,0,0,0
30,1765902301417,-20,174,-15,0,0,0,0,0
31,1765902301683,-4,130,-10,0,0,0,0,0
32,1765902302284,-10,15,2,0,0,0,0,0
33,1765902302533,-9,13,2,0,0,0,0,0
34,1765902302666,-12,7,3,0,0,0,0,0
35,1765902302933,-10,10,2,0,0,0,0,0
36,1765902303166,-6,17,1,0,0,0,0,0
37,1765902303466,-8,14,2,0,0,0,0,0
38,1765902303798,-6,13,1,0,0,0,0,0
39,1765902303948,-8,14,1,0,0,0,0,0
40,1765902304148,-8,15,2,0,0,0,0,0
41,1765902304615,-9,14,2,0,0,0,0,0
42,1765902305497,-7,13,0,0,0,0,0,0
43,1765902306030,-8,14,2,0,0,0,0,0
44,1765902306297,-8,14,1,0,0,0,0,0
45,1765902306363,-8,15,1,0,0,0,0,0
46,1765902306397,-7,14,2,0,0,0,0,0
47,1765902306796,-7,14,2,0,0,0,0,0
48,1765902307196,-7,13,1,0,0,0,0,0
49,1765902307396,-7,16,2,0,0,0,0,0
50,1765902307863,-7,14,2,0,0,0,0,0
51,1765902308461,-8,14,2,0,0,0,0,0
52,1765902308994,-11,16,-3,0,0,0,0,0
53,1765902309277,-10,13,3,0,0,0,0,0
54,1765902311142,-11,65,-16,0,0,0,0,0
55,1765902311958,-1,134,-16,0,0,0,0,0
56,1765902314207,-23,179,-10,0,0,0,0,0
57,1765902315122,-11,149,-2,0,0,0,0,0
58,1765902317587,-5,24,-2,0,0,0,0,0
59,1765902318286,52,73,-6,0,0,0,0,0
60,1765902320251,-35,307,-10,0,0,0,0,0
61,1765902320634,10,127,10,0,0,0,0,0
62,1765902320851,-39,104,1,0,0,0,0,0
63,1765902321284,5,25,5,0,0,0,0,0
64,1765902321800,-5,29,4,0,0,0,0,0
65,1765902321917,-2,74,7,0,0,0,0,0
66,1765902323016,-17,259,-19,0,0,0,0,0
67,1765902324049,-33,197,15,0,0,0,0,0
68,1765902324648,-60,249,23,0,0,0,0,0
69,1765902327031,-74,295,8,0,0,0,0,0
70,1765902329560,-42,-279,-71,0,0,0,0,0
71,1765902331077,34,-363,43,0,0,0,0,0
72,1765902331243,-19,-310,46,0,0,0,0,0
73,1765902331559,33,-270,25,0,0,0,0,0
74,1765902331893,-23,-16535,-16483,0,0,0,0,0
75,1765902332342,-3,-110,1,0,0,0,0,0
76,1765902332625,-21,-67,7,0,0,0,0,0
77,1765902332942,-26,-37,-56,0,0,0,0,0
78,1765902333225,-31,-32,-21,0,0,0,0,0
79,1765902333691,-21,-25,-11,0,0,0,0,0
80,1765902334540,-23,-19,58,0,0,0,0,0
81,1765902336921,42,-57,26,0,0,0,0,0
82,1765902337055,-18,-46,-21,0,0,0,0,0
83,1765902338220,-28,-114,-31,0,0,0,0,0
84,1765902338436,104,-52,37,0,0,0,0,0
85,1765902342334,-31,-373,18,0,0,0,0,0
86,1765902346697,-16,-37,14,0,0,0,0,0
87,1765902350160,-74,28,-7,0,0,0,0,0
88,1765902351542,-54,-61,30,0,0,0,0,0
