index,date,TEMPERATURE,1,2,3,4,5,6,7
0,1765902279736,243,0,0,0,0,0,0,0
1,1765902280185,241,0,0,0,0,0,0,0
2,1765902280526,240,0,0,0,0,0,0,0
3,1765902280671,255,0,0,0,0,0,0,0
4,1765902280832,243,0,0,0,0,0,0,0
5,1765902281294,251,0,0,0,0,0,0,0
6,1765902281663,245,0,0,0,0,0,0,0
7,1765902281823,237,0,0,0,0,0,0,0
8,1765902282159,237,0,0,0,0,0,0,0
9,1765902283497,249,0,0,0,0,0,0,0
10,1765902284014,231,0,0,0,0,0,0,0
11,1765902284780,246,0,0,0,0,0,0,0
12,1765902285963,248,0,0,0,0,0,0,0
13,1765902286362,241,0,0,0,0,0,0,0
14,1765902286995,249,0,0,0,0,0,0,0
15,1765902287861,245,0,0,0,0,0,0,0
16,1765902288528,241,0,0,0,0,0,0,0
17,1765902290260,259,0,0,0,0,0,0,0
18,1765902291260,252,0,0,0,0,0,0,0
19,1765902292608,260,0,0,0,0,0,0,0
20,1765902292874,249,0,0,0,0,0,0,0
21,1765902292958,260,0,0,0,0,0,0,0
22,1765902293290,262,0,0,0,0,0,0,0
23,1765902293707,258,0,0,0,0,0,0,0
24,1765902294223,258,0,0,0,0,0,0,0
25,1765902294473,260,0,0,0,0,0,0,0
26,1765902296372,254,0,0,0,0,0,0,0
27,1765902296771,256,0,0,0,0,0,0,0
28,1765902297337,258,0,0,0,0,0,0,0
29,1765902297604,260,0,0,0,0,0,0,0
30,1765902298036,258,0,0,0,0,0,0,0
31,1765902298686,260,0,0,0,0,0,0,0
32,1765902299369,264,0,0,0,0,0,0,0
33,1765902300252,260,0,0,0,0,0,0,0
34,1765902300485,262,0,0,0,0,0,0,0
35,1765902301317,266,0,0,0,0,0,0,0
36,1765902301467,262,0,0,0,0,0,0,0
37,1765902301734,260,0,0,0,0,0,0,0
38,1765902302151,262,0,0,0,0,0,0,0
39,1765902302649,266,0,0,0,0,0,0,0
40,1765902302683,266,0,0,0,0,0,0,0
41,1765902302950,258,0,0,0,0,0,0,0
42,1765902303166,254,0,0,0,0,0,0,0
43,1765902303434,262,0,0,0,0,0,0,0
44,1765902303466,270,0,0,0,0,0,0,0
45,1765902303965,266,0,0,0,0,0,0,0
46,1765902304182,266,0,0,0,0,0,0,0
47,1765902304266,262,0,0,0,0,0,0,0
48,1765902304432,268,0,0,0,0,0,0,0
49,1765902304615,274,0,0,0,0,0,0,0
50,1765902305647,260,0,0,0,0,0,0,0
51,1765902306030,262,0,0,0,0,0,0,0
52,1765902306313,260,0,0,0,0,0,0,0
53,1765902306447,268,0,0,0,0,0,0,0
54,1765902306696,262,0,0,0,0,0,0,0
55,1765902306796,266,0,0,0,0,0,0,0
56,1765902307246,266,0,0,0,0,0,0,0
57,1765902307412,268,0,0,0,0,0,0,0
58,1765902307863,270,0,0,0,0,0,0,0
59,1765902308296,268,0,0,0,0,0,0,0
60,1765902311675,276,0,0,0,0,0,0,0
61,1765902315390,268,0,0,0,0,0,0,0
62,1765902319668,272,0,0,0,0,0,0,0
63,1765902319819,272,0,0,0,0,0,0,0
64,1765902320085,270,0,0,0,0,0,0,0
65,1765902320251,279,0,0,0,0,0,0,0
66,1765902320551,279,0,0,0,0,0,0,0
67,1765902320684,281,0,0,0,0,0,0,0
68,1765902320851,281,0,0,0,0,0,0,0
69,1765902320901,281,0,0,0,0,0,0,0
70,1765902321334,278,0,0,0,0,0,0,0
71,1765902321967,272,0,0,0,0,0,0,0
72,1765902322217,275,0,0,0,0,0,0,0
73,1765902329078,291,0,0,0,0,0,0,0
74,1765902329560,297,0,0,0,0,0,0,0
75,1765902330659,295,0,0,0,0,0,0,0
76,1765902331077,286,0,0,0,0,0,0,0
77,1765902331576,297,0,0,0,0,0,0,0
78,1765902331692,287,0,0,0,0,0,0,0
79,1765902331926,291,0,0,0,0,0,0,0
80,1765902332642,293,0,0,0,0,0,0,0
81,1765902332942,289,0,0,0,0,0,0,0
82,1765902333558,288,0,0,0,0,0,0,0
83,1765902333741,299,0,0,0,0,0,0,0
84,1765902336556,295,0,0,0,0,0,0,0
85,1765902337588,297,0,0,0,0,0,0,0
86,1765902338486,289,0,0,0,0,0,0,0
87,1765902339803,275,0,0,0,0,0,0,0
88,1765902341951,293,0,0,0,0,0,0,0
89,1765902343533,295,0,0,0,0,0,0,0
90,1765902346214,293,0,0,0,0,0,0,0
91,1765902346547,283,0,0,0,0,0,0,0
92,1765902347496,287,0,0,0,0,0,0,0
93,1765902351576,299,0,0,0,0,0,0,0
94,1765902355606,293,0,0,0,0,0,0,0
95,1765902360919,315,0,0,0,0,0,0,0
96,1765902361168,301,0,0,0,0,0,0,0
97,1765902361651,293,0,0,0,0,0,0,0
98,1765902361835,307,0,0,0,0,0,0,0
99,1765902362118,295,0,0,0,0,0,0,0
100,1765902363067,302,0,0,0,0,0,0,0
101,1765902363284,316,0,0,0,0,0,0,0
102,1765902363833,295,0,0,0,0,0,0,0
103,1765902364848,312,0,0,0,0,0,0,0
104,1765902365082,299,0,0,0,0,0,0,0
105,1765902365398,319,0,0,0,0,0,0,0
106,1765902365764,304,0,0,0,0,0,0,0
107,1765902366114,301,0,0,0,0,0,0,0
108,1765902367928,315,0,0,0,0,0,0,0
109,1765902368397,307,0,0,0,0,0,0,0
110,1765902369795,315,0,0,0,0,0,0,0
111,1765902370644,318,0,0,0,0,0,0,0
112,1765902371743,318,0,0,0,0,0,0,0
113,1765902372542,318,0,0,0,0,0,0,0
114,1765902373825,324,0,0,0,0,0,0,0
115,1765902375075,320,0,0,0,0,0,0,0
116,1765902376107,314,0,0,0,0,0,0,0
117,1765902379505,322,0,0,0,0,0,0,0
118,1765902379786,322,0,0,0,0,0,0,0
119,1765902380086,320,0,0,0,0,0,0,0
120,1765902381401,326,0,0,0,0,0,0,0
121,1765902384117,316,0,0,0,0,0,0,0
122,1765902386931,326,0,0,0,0,0,0,0
123,1765902387730,322,0,0,0,0,0,0,0
124,1765902388280,326,0,0,0,0,0,0,0
125,1765902389013,326,0,0,0,0,0,0,0
126,1765902389231,328,0,0,0,0,0,0,0
127,1765902389562,330,0,0,0,0,0,0,0
128,1765902389729,322,0,0,0,0,0,0,0
129,1765902389994,328,0,0,0,0,0,0,0
130,1765902391161,328,0,0,0,0,0,0,0
131,1765902392526,316,0,0,0,0,0,0,0
132,1765902395558,312,0,0,0,0,0,0,0
133,1765902395856,322,0,0,0,0,0,0,0
134,1765902398222,326,0,0,0,0,0,0,0
135,1765902401035,328,0,0,0,0,0,0,0
136,1765902402867,328,0,0,0,0,0,0,0
137,1765902403300,320,0,0,0,0,0,0,0
138,1765902403766,328,0,0,0,0,0,0,0
139,1765902405349,324,0,0,0,0,0,0,0
140,1765902405714,328,0,0,0,0,0,0,0
141,1765902408145,332,0,0,0,0,0,0,0
142,1765902410626,328,0,0,0,0,0,0,0
143,1765902411292,332,0,0,0,0,0,0,0
144,1765902411426,322,0,0,0,0,0,0,0
145,1765902411793,324,0,0,0,0,0,0,0
146,1765902412709,326,0,0,0,0,0,0,0
147,1765902412892,330,0,0,0,0,0,0,0
148,1765902413807,332,0,0,0,0,0,0,0
149,1765902414624,326,0,0,0,0,0,0,0
150,1765902415023,338,0,0,0,0,0,0,0
151,1765902415273,330,0,0,0,0,0,0,0
152,1765902415572,332,0,0,0,0,0,0,0
153,1765902415756,334,0,0,0,0,0,0,0
154,1765902416128,334,0,0,0,0,0,0,0
155,1765902416128,332,0,0,0,0,0,0,0
156,1765902416272,332,0,0,0,0,0,0,0
157,1765902416988,336,0,0,0,0,0,0,0
158,1765902417390,332,0,0,0,0,0,0,0
159,1765902417421,328,0,0,0,0,0,0,0
160,1765902417921,326,0,0,0,0,0,0,0
161,1765902418271,332,0,0,0,0,0,0,0
162,1765902419036,328,0,0,0,0,0,0,0
163,1765902420136,334,0,0,0,0,0,0,0
164,1765902421667,330,0,0,0,0,0,0,0
165,1765902422216,334,0,0,0,0,0,0,0
166,1765902422517,334,0,0,0,0,0,0,0
167,1765902422733,328,0,0,0,0,0,0,0
168,1765902423033,334,0,0,0,0,0,0,0
169,1765902423599,336,0,0,0,0,0,0,0
170,1765902423883,338,0,0,0,0,0,0,0
171,1765902424448,332,0,0,0,0,0,0,0
172,1765902428811,332,0,0,0,0,0,0,0
173,1765902429293,334,0,0,0,0,0,0,0
174,1765902433324,324,0,0,0,0,0,0,0
175,1765902437804,328,0,0,0,0,0,0,0
176,1765902438353,335,0,0,0,0,0,0,0
177,1765902438769,328,0,0,0,0,0,0,0
178,1765902440951,332,0,0,0,0,0,0,0
179,1765902443049,330,0,0,0,0,0,0,0
180,1765902445331,338,0,0,0,0,0,0,0
181,1765902445448,334,0,0,0,0,0,0,0
182,1765902446097,334,0,0,0,0,0,0,0
183,1765902446813,334,0,0,0,0,0,0,0
184,1765902448279,338,0,0,0,0,0,0,0
185,1765902449262,340,0,0,0,0,0,0,0
186,1765902449627,334,0,0,0,0,0,0,0
187,1765902450144,334,0,0,0,0,0,0,0
188,1765902450727,334,0,0,0,0,0,0,0
189,1765902451459,342,0,0,0,0,0,0,0
190,1765902451708,332,0,0,0,0,0,0,0
191,1765902452125,332,0,0,0,0,0,0,0
192,1765902452391,342,0,0,0,0,0,0,0
193,1765902452576,330,0,0,0,0,0,0,0
194,1765902453025,334,0,0,0,0,0,0,0
195,1765902453091,345,0,0,0,0,0,0,0
196,1765902453566,342,0,0,0,0,0,0,0
197,1765902453690,338,0,0,0,0,0,0,0
198,1765902453957,336,0,0,0,0,0,0,0
199,1765902454375,334,0,0,0,0,0,0,0
200,1765902456138,338,0,0,0,0,0,0,0
201,1765902457438,340,0,0,0,0,0,0,0
202,1765902458687,334,0,0,0,0,0,0,0
203,1765902459519,337,0,0,0,0,0,0,0
204,1765902459718,-32440,0,0,0,0,0,0,0
205,1765902460135,336,0,0,0,0,0,0,0
206,1765902461034,328,0,0,0,0,0,0,0
207,1765902463949,338,0,0,0,0,0,0,0
208,1765902464432,338,0,0,0,0,0,0,0
209,1765902464881,356,0,0,0,0,0,0,0
210,1765902465947,334,0,0,0,0,0,0,0
211,1765902466846,343,0,0,0,0,0,0,0
212,1765902466929,347,0,0,0,0,0,0,0
213,1765902467180,343,0,0,0,0,0,0,0
214,1765902468645,348,0,0,0,0,0,0,0
215,1765902469795,343,0,0,0,0,0,0,0
216,1765902470527,349,0,0,0,0,0,0,0
217,1765902470893,356,0,0,0,0,0,0,0
218,1765902471791,339,0,0,0,0,0,0,0
219,1765902472508,333,0,0,0,0,0,0,0
220,1765902472907,340,0,0,0,0,0,0,0
221,1765902473241,345,0,0,0,0,0,0,0
222,1765902473524,338,0,0,0,0,0,0,0
223,1765902474307,345,0,0,0,0,0,0,0
224,1765902474622,336,0,0,0,0,0,0,0
225,1765902475655,342,0,0,0,0,0,0,0
226,1765902476455,330,0,0,0,0,0,0,0
227,1765902476988,338,0,0,0,0,0,0,0
228,1765902477238,338,0,0,0,0,0,0,0
229,1765902480467,340,0,0,0,0,0,0,0
230,1765902483032,336,0,0,0,0,0,0,0
231,1765902483150,341,0,0,0,0,0,0,0
232,1765902488127,343,0,0,0,0,0,0,0
233,1765902488945,340,0,0,0,0,0,0,0
234,1765902489045,338,0,0,0,0,0,0,0
235,1765902489260,342,0,0,0,0,0,0,0
236,1765902490043,336,0,0,0,0,0,0,0
237,1765902491808,343,0,0,0,0,0,0,0
238,1765902492026,348,0,0,0,0,0,0,0
239,1765902493757,357,0,0,0,0,0,0,0
240,1765902494026,351,0,0,0,0,0,0,0
241,1765902494371,345,0,0,0,0,0,0,0
242,1765902496222,361,0,0,0,0,0,0,0
243,1765902497071,347,0,0,0,0,0,0,0
244,1765902499052,357,0,0,0,0,0,0,0
245,1765902499935,347,0,0,0,0,0,0,0
246,1765902500902,357,0,0,0,0,0,0,0
247,1765902501283,357,0,0,0,0,0,0,0
248,1765902501600,347,0,0,0,0,0,0,0
249,1765902501767,357,0,0,0,0,0,0,0
250,1765902502382,361,0,0,0,0,0,0,0
251,1765902502615,361,0,0,0,0,0,0,0
252,1765902506296,359,0,0,0,0,0,0,0
253,1765902506397,365,0,0,0,0,0,0,0
254,1765902507063,370,0,0,0,0,0,0,0
255,1765902507429,353,0,0,0,0,0,0,0
256,1765902507745,366,0,0,0,0,0,0,0
257,1765902508378,371,0,0,0,0,0,0,0
258,1765902508694,378,0,0,0,0,0,0,0
259,1765902508910,375,0,0,0,0,0,0,0
260,1765902509094,365,0,0,0,0,0,0,0
261,1765902509494,378,0,0,0,0,0,0,0
262,1765902509759,370,0,0,0,0,0,0,0
263,1765902510192,371,0,0,0,0,0,0,0
264,1765902510343,361,0,0,0,0,0,0,0
265,1765902510576,371,0,0,0,0,0,0,0
266,1765902511508,375,0,0,0,0,0,0,0
267,1765902511792,369,0,0,0,0,0,0,0
268,1765902512075,378,0,0,0,0,0,0,0
269,1765902512557,381,0,0,0,0,0,0,0
270,1765902512858,372,0,0,0,0,0,0,0
271,1765902514630,376,0,0,0,0,0,0,0
272,1765902515955,394,0,0,0,0,0,0,0
273,1765902516288,376,0,0,0,0,0,0,0
274,1765902516538,378,0,0,0,0,0,0,0
275,1765902518585,382,0,0,0,0,0,0,0
276,1765902521034,390,0,0,0,0,0,0,0
277,1765902521183,377,0,0,0,0,0,0,0
278,1765902521516,380,0,0,0,0,0,0,0
279,1765902521749,382,0,0,0,0,0,0,0
280,1765902524181,386,0,0,0,0,0,0,0
281,1765902524381,387,0,0,0,0,0,0,0
282,1765902524747,390,0,0,0,0,0,0,0
283,1765902524897,388,0,0,0,0,0,0,0
284,1765902527910,394,0,0,0,0,0,0,0
285,1765902528327,390,0,0,0,0,0,0,0
286,1765902528644,386,0,0,0,0,0,0,0
287,1765902528893,380,0,0,0,0,0,0,0
288,1765902529809,390,0,0,0,0,0,0,0
289,1765902530842,390,0,0,0,0,0,0,0
290,1765902531275,392,0,0,0,0,0,0,0
291,1765902531325,388,0,0,0,0,0,0,0
292,1765902531575,390,0,0,0,0,0,0,0
293,1765902533473,388,0,0,0,0,0,0,0
294,1765902534522,390,0,0,0,0,0,0,0
295,1765902534889,398,0,0,0,0,0,0,0
296,1765902535055,392,0,0,0,0,0,0,0
297,1765902535471,388,0,0,0,0,0,0,0
