index,date,SLAVE_5,SLAVE_6,OVERVOLTAGE,UNDERVOLTAGE,1,2,3,4
0,1765902278776,0,8704,8738,0,0,0,0,0
1,1765902278776,0,0,0,0,0,0,0,0
2,1765902278776,0,0,0,0,0,0,0,0
3,1765902278863,0,0,0,0,0,0,0,0
4,1765902278911,0,0,0,0,0,0,0,0
5,1765902279007,0,0,0,0,0,0,0,0
6,1765902279104,0,0,0,0,0,0,0,0
7,1765902279199,0,0,0,0,0,0,0,0
8,1765902279311,0,0,0,0,0,0,0,0
9,1765902279440,0,0,0,0,0,0,0,0
10,1765902279708,0,0,0,0,0,0,0,0
11,1765902280004,0,0,0,0,0,0,0,0
12,1765902280383,0,0,0,0,0,0,0,0
13,1765902280496,0,0,0,0,0,0,0,0
14,1765902280943,0,0,0,0,0,0,0,0
15,1765902281167,0,0,0,1632,0,0,0,0
16,1765902281407,0,0,0,0,0,0,0,0
17,1765902281503,0,0,0,0,0,0,0,0
18,1765902281919,0,0,0,0,0,0,0,0
19,1765902282016,0,0,0,0,0,0,0,0
20,1765902282127,0,0,0,0,0,0,0,0
21,1765902282478,0,0,0,0,0,0,0,0
22,1765902283181,0,0,0,0,0,0,0,0
23,1765902283315,0,0,0,0,0,0,0,0
24,1765902283631,0,0,0,0,0,0,0,0
25,1765902284197,0,0,0,0,0,0,0,0
26,1765902284297,0,0,0,0,0,0,0,0
27,1765902284513,0,0,0,0,0,0,0,0
28,1765902284664,0,0,0,0,0,0,0,0
29,1765902284879,0,0,0,0,0,0,0,0
30,1765902284979,0,0,0,0,0,0,0,0
31,1765902285081,0,0,0,0,0,0,0,0
32,1765902285197,0,0,0,0,0,0,0,0
33,1765902285297,0,0,0,0,0,0,0,0
34,1765902285463,0,0,0,0,0,0,0,0
35,1765902285546,0,0,0,0,0,0,0,0
36,1765902285680,0,0,0,0,0,0,0,0
37,1765902285913,0,0,0,0,0,0,0,0
38,1765902286129,0,0,0,0,0,0,0,0
39,1765902286230,0,0,0,0,0,0,0,0
40,1765902286612,0,0,0,0,0,0,0,0
41,1765902286662,0,0,0,0,0,0,0,0
42,1765902286795,0,0,0,0,0,0,0,0
43,1765902286862,0,0,0,0,0,0,0,0
44,1765902286962,0,0,0,0,0,0,0,0
45,1765902287062,0,0,0,0,0,0,0,0
46,1765902287161,0,0,0,0,0,0,0,0
47,1765902287262,0,0,0,0,0,0,0,0
48,1765902287345,0,0,0,0,0,0,0,0
49,1765902287478,0,0,0,0,0,0,0,0
50,1765902287611,0,0,0,0,0,0,0,0
51,1765902287628,0,0,0,0,0,0,0,0
52,1765902287728,0,0,0,0,0,0,0,0
53,1765902287811,0,0,0,0,0,0,0,0
54,1765902287945,0,0,0,0,0,0,0,0
55,1765902288063,0,0,0,0,0,0,0,0
56,1765902288111,0,0,0,0,0,0,0,0
57,1765902288280,0,0,0,0,0,0,0,0
58,1765902288395,0,0,0,0,0,0,0,0
59,1765902288511,0,0,0,0,0,0,0,0
60,1765902288611,0,0,0,0,0,0,0,0
61,1765902288761,0,0,0,0,0,0,0,0
62,1765902288994,0,3072,9220,12292,0,0,0,0
63,1765902289344,0,0,0,0,0,0,0,0
64,1765902289427,0,0,0,0,0,0,0,0
65,1765902289510,0,0,0,0,0,0,0,0
66,1765902289612,0,0,0,0,0,0,0,0
67,1765902289726,0,0,0,0,0,0,0,0
68,1765902289826,0,0,0,0,0,0,0,0
69,1765902289977,0,0,0,0,0,0,0,0
70,1765902290171,0,0,0,0,0,0,0,0
71,1765902290243,0,0,0,0,0,0,0,0
72,1765902290343,0,0,0,0,0,0,0,0
73,1765902290426,0,0,0,0,0,0,0,0
74,1765902290559,0,0,0,0,0,0,0,0
75,1765902290676,0,0,0,0,0,0,0,0
76,1765902290794,0,0,0,0,0,0,0,0
77,1765902291026,0,0,0,0,0,0,0,0
78,1765902291127,0,0,0,0,0,0,0,0
79,1765902291243,0,0,0,0,0,0,0,0
80,1765902291343,0,0,0,0,0,0,0,0
81,1765902291459,0,0,0,0,0,0,0,0
82,1765902291558,0,0,0,0,0,0,0,0
83,1765902291659,0,0,0,0,0,0,0,0
84,1765902291777,0,0,0,0,0,0,0,0
85,1765902291859,0,0,0,0,0,0,0,0
86,1765902291975,0,0,0,0,0,0,0,0
87,1765902292525,0,0,0,0,0,0,0,0
88,1765902292724,0,0,0,0,0,0,0,0
89,1765902293041,0,0,0,0,0,0,0,0
90,1765902293807,0,0,0,0,0,0,0,0
91,1765902293956,0,0,0,0,0,0,0,0
92,1765902294556,0,0,0,0,0,0,0,0
93,1765902294690,0,0,0,0,0,0,0,0
94,1765902294790,0,0,0,0,0,0,0,0
95,1765902294922,0,0,0,0,0,0,0,0
96,1765902295024,0,0,0,2048,0,0,0,0
97,1765902295106,0,0,0,0,0,0,0,0
98,1765902295206,0,0,0,0,0,0,0,0
99,1765902295323,0,0,0,0,0,0,0,0
100,1765902295423,0,0,0,0,0,0,0,0
101,1765902295507,0,0,0,0,0,0,0,0
102,1765902295739,0,0,0,0,0,0,0,0
103,1765902295855,0,0,0,0,0,0,0,0
104,1765902295955,0,0,0,0,0,0,0,0
105,1765902296088,0,0,0,0,0,0,0,0
106,1765902296189,0,0,0,0,0,0,0,0
107,1765902296305,0,0,0,0,0,0,0,0
108,1765902296538,0,0,0,0,0,0,0,0
109,1765902296654,0,0,0,0,0,0,0,0
110,1765902296754,0,0,0,0,0,0,0,0
111,1765902296854,0,0,0,0,0,0,0,0
112,1765902296888,0,0,0,0,0,0,0,0
113,1765902296971,0,0,0,0,0,0,0,0
114,1765902297087,0,0,0,0,0,0,0,0
115,1765902297171,0,0,0,0,0,0,0,0
116,1765902297304,0,0,0,0,0,0,0,0
117,1765902297404,0,0,0,0,0,0,0,0
118,1765902297587,0,0,0,0,0,0,0,0
119,1765902297804,0,0,0,0,0,0,0,0
120,1765902297887,0,0,0,0,0,0,0,0
121,1765902298020,0,0,0,0,0,0,0,0
122,1765902298136,0,0,0,0,0,0,0,0
123,1765902298369,0,0,0,0,0,0,0,0
124,1765902298586,0,0,0,0,0,0,0,0
125,1765902298820,0,0,0,0,0,0,0,0
126,1765902299036,0,0,0,0,0,0,0,0
127,1765902299152,0,0,0,0,0,0,0,0
128,1765902299252,0,0,0,0,0,0,0,0
129,1765902299352,0,0,0,0,0,0,0,0
130,1765902299436,0,0,0,0,0,0,0,0
131,1765902299519,0,0,0,0,0,0,0,0
132,1765902299736,0,0,0,0,0,0,0,0
133,1765902299985,0,0,0,0,0,0,0,0
134,1765902300102,0,0,0,0,0,0,0,0
135,1765902300219,0,0,0,0,0,0,0,0
136,1765902300368,0,0,0,0,0,0,0,0
137,1765902300584,0,0,0,0,0,0,0,0
138,1765902300701,0,0,0,0,0,0,0,0
139,1765902300835,0,0,0,0,0,0,0,0
140,1765902300951,0,0,0,0,0,0,0,0
141,1765902301068,0,0,0,0,0,0,0,0
142,1765902301255,0,0,0,0,0,0,0,0
143,1765902301300,0,0,0,0,0,0,0,0
144,1765902301617,0,0,0,0,0,0,0,0
145,1765902301850,0,0,0,0,0,0,0,0
146,1765902301984,0,0,0,0,0,0,0,0
147,1765902302117,0,0,0,0,0,0,0,0
148,1765902302317,0,0,0,0,0,0,0,0
149,1765902302416,0,0,0,0,0,0,0,0
150,1765902302600,0,0,0,0,0,0,0,0
151,1765902302816,0,0,0,0,0,0,0,0
152,1765902302916,0,0,0,0,0,0,0,0
153,1765902303250,0,0,0,0,0,0,0,0
154,1765902303399,0,0,0,0,0,0,0,0
155,1765902303632,0,0,0,0,0,0,0,0
156,1765902303765,0,0,0,0,0,0,0,0
157,1765902304048,0,0,0,0,0,0,0,0
158,1765902304232,0,0,0,0,0,0,0,0
159,1765902304365,0,0,0,0,0,0,0,0
160,1765902304581,0,0,0,0,0,0,0,0
161,1765902304698,0,0,0,0,0,0,0,0
162,1765902304798,0,0,0,0,0,0,0,0
163,1765902304881,0,0,0,0,0,0,0,0
164,1765902305031,0,0,0,0,0,0,0,0
165,1765902305147,0,0,0,0,0,0,0,0
166,1765902305264,0,0,0,0,0,0,0,0
167,1765902305380,0,0,0,0,0,0,0,0
168,1765902305464,0,0,0,0,0,0,0,0
169,1765902305614,0,0,0,0,0,0,0,0
170,1765902305814,0,0,0,0,0,0,0,0
171,1765902305864,0,0,0,0,0,0,0,0
