index,date,MODE_ID,ERROR_ID,AIR_P,AIR_N,1,2,3,4
0,1765902278776,1,4096,145,1,0,0,0,0
1,1765902278895,1,0,1,1,0,0,0,0
2,1765902279184,1,0,1,1,0,0,0,0
3,1765902279958,1,0,1,1,0,0,0,0
4,1765902280943,1,0,1,1,0,0,0,0
5,1765902281519,1,0,1,1,0,0,0,0
6,1765902282031,1,0,1,1,0,0,0,0
7,1765902284280,1,0,1,1,0,0,0,0
8,1765902284530,1,0,1,1,0,0,0,0
9,1765902285064,1,0,1,1,0,0,0,0
10,1765902285297,1,0,1,1,0,0,0,0
11,1765902285664,1,0,1,1,0,0,0,0
12,1765902286646,1,0,1,1,0,0,0,0
13,1765902287178,1,0,1,1,0,0,0,0
14,1765902287478,1,0,1,1,0,0,0,0
15,1765902288280,1,0,1,1,0,0,0,0
16,1765902288378,1,0,1,1,0,0,0,0
17,1765902288594,1,0,1,1,0,0,0,0
18,1765902289211,1,0,1,1,0,0,0,0
19,1765902289327,1,0,1,1,0,0,0,0
20,1765902289411,1,0,1,1,0,0,0,0
21,1765902289593,1,0,1,1,0,0,0,0
22,1765902289810,1,0,1,1,0,0,0,0
23,1765902290171,1,0,1,1,0,0,0,0
24,1765902290226,1,0,1,1,0,0,0,0
25,1765902290343,1,0,1,1,0,0,0,0
26,1765902290426,1,0,1,1,0,0,0,0
27,1765902291109,1,0,1,1,0,0,0,0
28,1765902292292,1,0,1,1,0,0,0,0
29,1765902292791,1,0,1,1,0,0,0,0
30,1765902293557,1,0,1,1,0,0,0,0
31,1765902294922,1,0,1,1,0,0,0,0
32,1765902295008,1,0,1,1,0,0,0,0
33,1765902295190,1,0,1,1,0,0,0,0
34,1765902295406,1,0,1,1,0,0,0,0
35,1765902295522,-32408,-9383,19180,42,0,0,0,0
36,1765902295855,1,0,1,1,0,0,0,0
37,1765902296172,1,0,1,1,0,0,0,0
38,1765902297388,1,0,1,1,0,0,0,0
39,1765902297787,1,0,1,1,0,0,0,0
40,1765902298003,1,0,1,1,0,0,0,0
41,1765902299036,1,0,1,1,0,0,0,0
42,1765902299968,1,0,1,1,0,0,0,0
43,1765902300202,1,0,1,1,0,0,0,0
44,1765902300352,1,0,1,1,0,0,0,0
