index,date,MODE_ID,TORQUE_GAIN_ID,ODOM_DISTANCE_P,ODOM_DISTANCE_T,1,2,3,4
0,1765915244417,1,10,0,0,0,0,0,0
1,1765915244716,1,10,0,0,0,0,0,0
2,1765915244999,1,10,0,0,0,0,0,0
3,1765915245083,1,10,0,0,0,0,0,0
4,1765915245365,1,10,0,0,0,0,0,0
5,1765915245649,1,10,0,0,0,0,0,0
6,1765915245715,1,10,0,0,0,0,0,0
7,1765915246000,1,10,0,0,0,0,0,0
8,1765915246282,1,10,0,0,0,0,0,0
9,1765915246365,1,10,0,0,0,0,0,0
10,1765915246648,1,10,0,0,0,0,0,0
11,1765915246948,1,10,0,0,0,0,0,0
12,1765915247015,1,10,0,0,0,0,0,0
13,1765915247298,1,10,0,0,0,0,0,0
14,1765915247581,1,10,0,0,0,0,0,0
15,1765915247914,1,10,0,0,0,0,0,0
16,1765915248197,1,10,0,0,0,0,0,0
17,1765915248513,1,10,0,0,0,0,0,0
18,1765915248796,1,10,0,0,0,0,0,0
19,1765915249079,1,10,0,0,0,0,0,0
20,1765915249113,1,10,0,0,0,0,0,0
21,1765915249396,1,10,0,0,0,0,0,0
22,1765915249679,1,10,0,0,0,0,0,0
23,1765915250012,1,10,0,0,0,0,0,0
24,1765915250295,1,10,0,0,0,0,0,0
25,1765915250611,1,10,0,0,0,0,0,0
26,1765915250911,1,10,0,0,0,0,0,0
27,1765915251227,1,10,0,0,0,0,0,0
28,1765915251511,1,10,0,0,0,0,0,0
29,1765915251811,1,10,0,0,0,0,0,0
30,1765915252127,1,10,0,0,0,0,0,0
31,1765915252410,1,10,0,0,0,0,0,0
32,1765915252743,1,10,0,0,0,0,0,0
33,1765915253026,1,10,0,0,0,0,0,0
34,1765915253342,1,10,0,0,0,0,0,0
35,1765915253626,1,10,0,0,0,0,0,0
36,1765915253909,1,10,0,0,0,0,0,0
37,1765915254242,1,10,0,0,0,0,0,0
38,1765915254526,1,10,0,0,0,0,0,0
39,1765915254841,1,10,0,0,0,0,0,0
40,1765915255124,1,10,0,0,0,0,0,0
41,1765915255460,1,10,0,0,0,0,0,0
42,1765915255740,1,10,0,0,0,0,0,0
43,1765915256024,1,10,0,0,0,0,0,0
44,1765915256073,1,10,0,0,0,0,0,0
45,1765915256356,1,10,0,0,0,0,0,0
46,1765915256624,1,10,0,0,0,0,0,0
47,1765915256957,1,10,0,0,0,0,0,0
48,1765915257223,1,10,0,0,0,0,0,0
49,1765915257572,1,10,0,0,0,0,0,0
50,1765915257838,1,10,0,0,0,0,0,0
51,1765915258171,1,10,0,0,0,0,0,0
52,1765915258453,1,10,0,0,0,0,0,0
53,1765915258720,1,10,0,0,0,0,0,0
54,1765915259053,1,10,0,0,0,0,0,0
55,1765915259336,1,10,0,0,0,0,0,0
56,1765915259652,1,10,0,0,0,0,0,0
57,1765915259953,1,10,0,0,0,0,0,0
58,1765915260269,1,10,0,0,0,0,0,0
59,1765915260551,1,10,0,0,0,0,0,0
60,1765915260836,1,10,0,0,0,0,0,0
61,1765915261170,1,10,0,0,0,0,0,0
62,1765915261452,1,10,0,0,0,0,0,0
63,1765915261770,1,10,0,0,0,0,0,0
64,1765915262036,1,10,0,0,0,0,0,0
65,1765915262369,1,10,0,0,0,0,0,0
66,1765915262650,1,10,0,0,0,0,0,0
67,1765915262919,1,10,0,0,0,0,0,0
68,1765915263251,1,10,0,0,0,0,0,0
69,1765915263533,1,10,0,0,0,0,0,0
70,1765915263851,1,10,0,0,0,0,0,0
71,1765915264149,1,10,0,0,0,0,0,0
72,1765915264466,1,10,0,0,0,0,0,0
73,1765915264749,1,10,0,0,0,0,0,0
74,1765915265031,1,10,0,0,0,0,0,0
75,1765915265081,1,10,0,0,0,0,0,0
76,1765915265366,1,10,0,0,0,0,0,0
77,1765915265633,1,10,0,0,0,0,0,0
78,1765915265966,1,10,0,0,0,0,0,0
79,1765915266381,1,10,0,0,0,0,0,0
80,1765915266565,1,10,0,0,0,0,0,0
81,1765915266864,1,10,0,0,0,0,0,0
82,1765915267196,1,10,0,0,0,0,0,0
83,1765915267463,1,10,0,0,0,0,0,0
84,1765915267748,1,10,0,0,0,0,0,0
85,1765915269512,1,10,0,0,0,0,0,0
86,1765915269512,1,10,0,0,0,0,0,0
87,1765915269512,1,10,0,0,0,0,0,0
88,1765915269512,1,10,0,0,0,0,0,0
89,1765915269513,1,10,0,0,0,0,0,0
90,1765915269579,1,10,0,0,0,0,0,0
91,1765915269862,1,10,0,0,0,0,0,0
92,1765915270180,1,10,0,0,0,0,0,0
93,1765915270477,1,10,0,0,0,0,0,0
94,1765915270794,1,10,0,0,0,0,0,0
95,1765915271078,1,10,0,0,0,0,0,0
96,1765915271393,1,10,0,0,0,0,0,0
97,1765915271678,1,10,0,0,0,0,0,0
98,1765915271959,1,10,0,0,0,0,0,0
99,1765915271993,1,10,0,0,0,0,0,0
100,1765915272277,1,10,0,0,0,0,0,0
101,1765915272559,1,10,0,0,0,0,0,0
102,1765915272875,1,10,0,0,0,0,0,0
103,1765915273176,1,10,0,0,0,0,0,0
104,1765915273509,1,10,0,0,0,0,0,0
105,1765915273792,1,10,0,0,0,0,0,0
106,1765915275467,1,10,0,0,0,0,0,0
107,1765915275467,1,10,0,0,0,0,0,0
108,1765915275468,1,10,0,0,0,0,0,0
109,1765915275468,1,10,0,0,0,0,0,0
110,1765915275468,1,10,0,0,0,0,0,0
111,1765915275468,1,10,0,0,0,0,0,0
112,1765915275690,1,10,0,0,0,0,0,0
113,1765915275973,1,10,0,0,0,0,0,0
114,1765915276323,1,10,0,0,0,0,0,0
115,1765915276622,1,10,0,0,0,0,0,0
116,1765915276972,1,10,0,0,0,0,0,0
117,1765915277262,1,10,0,0,0,0,0,0
118,1765915277589,1,10,0,0,0,0,0,0
119,1765915277888,1,10,0,0,0,0,0,0
120,1765915278221,1,10,0,0,0,0,0,0
121,1765915278505,1,10,0,0,0,0,0,0
122,1765915278854,1,10,4,0,0,0,0,0
123,1765915279120,1,10,5,0,0,0,0,0
124,1765915279419,1,10,5,0,0,0,0,0
125,1765915279470,1,10,9,0,0,0,0,0
