index,date,REGEN_BRAKE_STATE,1,2,3,4,5,6,7
0,1765915244467,0,0,0,0,0,0,0,0
1,1765915244767,0,0,0,0,0,0,0,0
2,1765915245116,0,0,0,0,0,0,0,0
3,1765915245399,0,0,0,0,0,0,0,0
4,1765915245683,0,0,0,0,0,0,0,0
5,1765915245749,0,0,0,0,0,0,0,0
6,1765915246048,0,0,0,0,0,0,0,0
7,1765915246348,0,0,0,0,0,0,0,0
8,1765915246414,0,0,0,0,0,0,0,0
9,1765915246697,0,0,0,0,0,0,0,0
10,1765915246998,0,0,0,0,0,0,0,0
11,1765915247064,0,0,0,0,0,0,0,0
12,1765915247348,0,0,0,0,0,0,0,0
13,1765915247630,0,0,0,0,0,0,0,0
14,1765915247964,0,0,0,0,0,0,0,0
15,1765915248246,0,0,0,0,0,0,0,0
16,1765915248579,0,0,0,0,0,0,0,0
17,1765915248863,0,0,0,0,0,0,0,0
18,1765915249180,0,0,0,0,0,0,0,0
19,1765915249446,0,0,0,0,0,0,0,0
20,1765915249730,0,0,0,0,0,0,0,0
21,1765915249779,0,0,0,0,0,0,0,0
22,1765915250062,0,0,0,0,0,0,0,0
23,1765915250328,0,0,0,0,0,0,0,0
24,1765915250662,0,0,0,0,0,0,0,0
25,1765915250945,0,0,0,0,0,0,0,0
26,1765915251278,0,0,0,0,0,0,0,0
27,1765915251561,0,0,0,0,0,0,0,0
28,1765915251844,0,0,0,0,0,0,0,0
29,1765915251893,0,0,0,0,0,0,0,0
30,1765915252160,0,0,0,0,0,0,0,0
31,1765915252443,0,0,0,0,0,0,0,0
32,1765915252778,0,0,0,0,0,0,0,0
33,1765915253060,0,0,0,0,0,0,0,0
34,1765915253392,0,0,0,0,0,0,0,0
35,1765915253659,0,0,0,0,0,0,0,0
36,1765915253992,0,0,0,0,0,0,0,0
37,1765915254275,0,0,0,0,0,0,0,0
38,1765915254574,0,0,0,0,0,0,0,0
39,1765915254891,0,0,0,0,0,0,0,0
40,1765915255174,0,0,0,0,0,0,0,0
41,1765915255507,0,0,0,0,0,0,0,0
42,1765915255791,0,0,0,0,0,0,0,0
43,1765915256107,0,0,0,0,0,0,0,0
44,1765915256390,0,0,0,0,0,0,0,0
45,1765915256675,0,0,0,0,0,0,0,0
46,1765915256708,0,0,0,0,0,0,0,0
47,1765915257006,0,0,0,0,0,0,0,0
48,1765915257274,0,0,0,0,0,0,0,0
49,1765915257605,0,0,0,0,0,0,0,0
50,1765915257888,0,0,0,0,0,0,0,0
51,1765915258220,0,0,0,0,0,0,0,0
52,1765915258487,0,0,0,0,0,0,0,0
53,1765915258770,0,0,0,0,0,0,0,0
54,1765915258821,0,0,0,0,0,0,0,0
55,1765915259103,0,0,0,0,0,0,0,0
56,1765915259386,0,0,0,0,0,0,0,0
57,1765915259703,0,0,0,0,0,0,0,0
58,1765915259987,0,0,0,0,0,0,0,0
59,1765915260302,0,0,0,0,0,0,0,0
60,1765915260586,0,0,0,0,0,0,0,0
61,1765915260886,0,0,0,0,0,0,0,0
62,1765915260902,0,0,0,0,0,0,0,0
63,1765915261203,0,0,0,0,0,0,0,0
64,1765915261486,0,0,0,0,0,0,0,0
65,1765915261802,0,0,0,0,0,0,0,0
66,1765915262085,0,0,0,0,0,0,0,0
67,1765915262420,0,0,0,0,0,0,0,0
68,1765915262700,0,0,0,0,0,0,0,0
69,1765915263016,0,0,0,0,0,0,0,0
70,1765915263301,0,0,0,0,0,0,0,0
71,1765915263584,0,0,0,0,0,0,0,0
72,1765915263899,0,0,0,0,0,0,0,0
73,1765915264182,0,0,0,0,0,0,0,0
74,1765915264499,0,0,0,0,0,0,0,0
75,1765915264782,0,0,0,0,0,0,0,0
76,1765915265116,0,0,0,0,0,0,0,0
77,1765915265399,0,0,0,0,0,0,0,0
78,1765915265699,0,0,0,0,0,0,0,0
79,1765915266015,0,0,0,0,0,0,0,0
80,1765915266381,0,0,0,0,0,0,0,0
81,1765915266630,0,0,0,0,0,0,0,0
82,1765915266899,0,0,0,0,0,0,0,0
83,1765915267231,0,0,0,0,0,0,0,0
84,1765915267514,0,0,0,0,0,0,0,0
85,1765915267798,0,0,0,0,0,0,0,0
86,1765915267847,0,0,0,0,0,0,0,0
87,1765915269512,0,0,0,0,0,0,0,0
88,1765915269512,0,0,0,0,0,0,0,0
89,1765915269512,0,0,0,0,0,0,0,0
90,1765915269512,0,0,0,0,0,0,0,0
91,1765915269513,0,0,0,0,0,0,0,0
92,1765915269596,0,0,0,0,0,0,0,0
93,1765915269895,0,0,0,0,0,0,0,0
94,1765915269929,0,0,0,0,0,0,0,0
95,1765915270212,0,0,0,0,0,0,0,0
96,1765915270511,0,0,0,0,0,0,0,0
97,1765915270827,0,0,0,0,0,0,0,0
98,1765915271111,0,0,0,0,0,0,0,0
99,1765915271443,0,0,0,0,0,0,0,0
100,1765915271710,0,0,0,0,0,0,0,0
101,1765915272043,0,0,0,0,0,0,0,0
102,1765915272326,0,0,0,0,0,0,0,0
103,1765915272593,0,0,0,0,0,0,0,0
104,1765915272943,0,0,0,0,0,0,0,0
105,1765915273226,0,0,0,0,0,0,0,0
106,1765915273542,0,0,0,0,0,0,0,0
107,1765915273841,0,0,0,0,0,0,0,0
108,1765915275467,0,0,0,0,0,0,0,0
109,1765915275468,0,0,0,0,0,0,0,0
110,1765915275468,0,0,0,0,0,0,0,0
111,1765915275468,0,0,0,0,0,0,0,0
112,1765915275468,0,0,0,0,0,0,0,0
113,1765915275468,0,0,0,0,0,0,0,0
114,1765915275724,0,0,0,0,0,0,0,0
115,1765915276023,0,0,0,0,0,0,0,0
116,1765915276073,0,0,0,0,0,0,0,0
117,1765915276373,0,0,0,0,0,0,0,0
118,1765915276656,0,0,0,0,0,0,0,0
119,1765915277006,0,0,0,0,0,0,0,0
120,1765915277288,0,0,0,0,0,0,0,0
121,1765915277639,0,0,0,0,0,0,0,0
122,1765915277922,0,0,0,0,0,0,0,0
123,1765915278271,0,0,0,0,0,0,0,0
124,1765915278554,0,0,0,0,0,0,0,0
125,1765915278888,0,0,0,0,0,0,0,0
126,1765915279170,0,0,0,0,0,0,0,0
127,1765915279454,0,0,0,0,0,0,0,0
128,1765915279503,0,0,0,0,0,0,0,0
129,1765915279803,0,0,0,0,0,0,0,0
130,1765915280086,0,0,0,0,0,0,0,0
131,1765915280153,0,0,0,0,0,0,0,0
132,1765915280419,0,0,0,0,0,0,0,0
133,1765915280703,0,0,0,0,0,0,0,0
134,1765915281051,0,0,0,0,0,0,0,0
135,1765915281336,0,0,0,0,0,0,0,0
136,1765915281651,0,0,0,0,0,0,0,0
137,1765915281918,0,0,0,0,0,0,0,0
138,1765915282201,0,0,0,0,0,0,0,0
139,1765915282234,0,0,0,0,0,0,0,0
140,1765915282518,0,0,0,0,0,0,0,0
141,1765915282785,0,0,0,0,0,0,0,0
142,1765915283101,0,0,0,0,0,0,0,0
143,1765915283384,0,0,0,0,0,0,0,0
144,1765915283649,0,0,0,0,0,0,0,0
145,1765915283683,0,0,0,0,0,0,0,0
146,1765915283966,0,0,0,0,0,0,0,0
147,1765915284216,0,0,0,0,0,0,0,0
148,1765915284549,0,0,0,0,0,0,0,0
149,1765915284815,0,0,0,0,0,0,0,0
150,1765915285115,0,0,0,0,0,0,0,0
151,1765915285398,0,0,0,0,0,0,0,0
152,1765915285665,0,0,0,0,0,0,0,0
153,1765915285982,0,0,0,0,0,0,0,0
154,1765915286249,0,0,0,0,0,0,0,0
155,1765915286547,0,0,0,0,0,0,0,0
156,1765915286830,0,0,0,0,0,0,0,0
