index,date,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
0,1765915244417,-8,10,1,0,0,0,0,0
1,1765915244616,-5,11,2,0,0,0,0,0
2,1765915244683,-6,10,1,0,0,0,0,0
3,1765915244900,-6,10,1,0,0,0,0,0
4,1765915244966,-6,11,1,0,0,0,0,0
5,1765915245233,-5,10,1,0,0,0,0,0
6,1765915245316,-5,10,2,0,0,0,0,0
7,1765915245499,-6,9,2,0,0,0,0,0
8,1765915245599,-6,9,2,0,0,0,0,0
9,1765915245799,-7,15,2,0,0,0,0,0
10,1765915245949,-3,15,1,0,0,0,0,0
11,1765915246082,-7,8,0,0,0,0,0,0
12,1765915246231,-2,10,1,0,0,0,0,0
13,1765915246365,-8,11,4,0,0,0,0,0
14,1765915246398,-6,9,0,0,0,0,0,0
15,1765915246581,-6,10,1,0,0,0,0,0
16,1765915246665,-6,12,1,0,0,0,0,0
17,1765915246864,-4,10,1,0,0,0,0,0
18,1765915246948,-6,9,0,0,0,0,0,0
19,1765915247214,-5,11,1,0,0,0,0,0
20,1765915247298,-7,11,2,0,0,0,0,0
21,1765915247498,-6,11,1,0,0,0,0,0
22,1765915247630,-7,11,1,0,0,0,0,0
23,1765915247814,-5,10,0,0,0,0,0,0
24,1765915247881,-6,11,1,0,0,0,0,0
25,1765915248113,-6,8,0,0,0,0,0,0
26,1765915248213,-6,13,1,0,0,0,0,0
27,1765915248429,-8,10,1,0,0,0,0,0
28,1765915248496,-5,9,3,0,0,0,0,0
29,1765915248729,-6,9,0,0,0,0,0,0
30,1765915248830,-5,10,1,0,0,0,0,0
31,1765915249029,-4,10,0,0,0,0,0,0
32,1765915249129,-9,12,1,0,0,0,0,0
33,1765915249346,-5,11,0,0,0,0,0,0
34,1765915249480,-8,12,2,0,0,0,0,0
35,1765915249628,-9,11,1,0,0,0,0,0
36,1765915249945,-6,11,2,0,0,0,0,0
37,1765915250078,-4,7,2,0,0,0,0,0
38,1765915250228,-8,13,0,0,0,0,0,0
39,1765915250394,-6,13,2,0,0,0,0,0
40,1765915250545,-6,12297,1,0,0,0,0,0
41,1765915250696,-6,10,0,0,0,0,0,0
42,1765915250844,-6,12297,0,0,0,0,0,0
43,1765915251028,-5,12,1,0,0,0,0,0
44,1765915251144,-7,10,3,0,0,0,0,0
45,1765915251161,-6,10,1,0,0,0,0,0
46,1765915251294,-5,10,1,0,0,0,0,0
47,1765915251444,-6,10,1,0,0,0,0,0
48,1765915251595,-6,11,0,0,0,0,0,0
49,1765915251744,-7,11,2,0,0,0,0,0
50,1765915251893,-6,10,1,0,0,0,0,0
51,1765915252060,-5,11,1,0,0,0,0,0
52,1765915252209,-7,9,1,0,0,0,0,0
53,1765915252360,-6,11,1,0,0,0,0,0
54,1765915252543,-6,11,0,0,0,0,0,0
55,1765915252676,-6,10,0,0,0,0,0,0
56,1765915252827,-4,10,0,0,0,0,0,0
57,1765915252960,-6,10,1,0,0,0,0,0
58,1765915253159,-5,10,0,0,0,0,0,0
59,1765915253276,-5,11,1,0,0,0,0,0
60,1765915253409,-7,10,2,0,0,0,0,0
61,1765915253575,-9,12,0,0,0,0,0,0
62,1765915253759,-6,11,0,0,0,0,0,0
63,1765915253859,-7,12299,1,0,0,0,0,0
64,1765915254041,-6,9,1,0,0,0,0,0
65,1765915254175,-5,11,2,0,0,0,0,0
66,1765915254407,-6,11,2,0,0,0,0,0
67,1765915254474,-7,10,0,0,0,0,0,0
68,1765915254675,-4,11,1,0,0,0,0,0
69,1765915254792,-7,10,0,0,0,0,0,0
70,1765915254991,-7,11,0,0,0,0,0,0
71,1765915255090,-6,11,2,0,0,0,0,0
72,1765915255406,-6,11,1,0,0,0,0,0
73,1765915255607,-5,11,1,0,0,0,0,0
74,1765915255690,-7,10,2,0,0,0,0,0
75,1765915255923,-6,11,2,0,0,0,0,0
76,1765915256007,-5,11,1,0,0,0,0,0
77,1765915256207,-7,10,1,0,0,0,0,0
78,1765915256306,-6,9,1,0,0,0,0,0
79,1765915256540,-6,11,0,0,0,0,0,0
80,1765915256641,-5,10,0,0,0,0,0,0
81,1765915256858,-8,11,1,0,0,0,0,0
82,1765915256939,-7,12,2,0,0,0,0,0
83,1765915257158,-5,9,1,0,0,0,0,0
84,1765915257256,-6,10,1,0,0,0,0,0
85,1765915257472,-6,10,0,0,0,0,0,0
86,1765915257555,-6,10,1,0,0,0,0,0
87,1765915257770,-8,11,1,0,0,0,0,0
88,1765915257888,-4,12,0,0,0,0,0,0
89,1765915258054,-6,12,-1,0,0,0,0,0
90,1765915258087,-6,12,1,0,0,0,0,0
91,1765915258154,-6,9,1,0,0,0,0,0
92,1765915258370,-6,10,1,0,0,0,0,0
93,1765915258487,-7,11,1,0,0,0,0,0
94,1765915258670,-4,9,1,0,0,0,0,0
95,1765915258970,-6,10,0,0,0,0,0,0
96,1765915259103,-6,10,2,0,0,0,0,0
97,1765915259269,-5,10,2,0,0,0,0,0
98,1765915259419,-5,10,1,0,0,0,0,0
99,1765915259586,-7,10,2,0,0,0,0,0
100,1765915259735,-6,11,0,0,0,0,0,0
101,1765915259886,-6,10,2,0,0,0,0,0
102,1765915260068,-7,12,2,0,0,0,0,0
103,1765915260202,-6,11,2,0,0,0,0,0
104,1765915260385,-5,10,2,0,0,0,0,0
105,1765915260502,-7,11,1,0,0,0,0,0
106,1765915260701,-7,10,2,0,0,0,0,0
107,1765915260786,-7,10,2,0,0,0,0,0
108,1765915261051,-5,9,1,0,0,0,0,0
109,1765915261103,-6,11,2,0,0,0,0,0
110,1765915261353,-5,11,2,0,0,0,0,0
111,1765915261420,-8,10,0,0,0,0,0,0
112,1765915261670,-6,10,1,0,0,0,0,0
113,1765915261720,-7,10,1,0,0,0,0,0
114,1765915261970,-6,11,2,0,0,0,0,0
115,1765915262052,-7,11,2,0,0,0,0,0
116,1765915262285,-5,9,1,0,0,0,0,0
117,1765915262352,-6,9,1,0,0,0,0,0
118,1765915262567,-8,10,1,0,0,0,0,0
119,1765915262683,-7,11,1,0,0,0,0,0
120,1765915262867,-5,11,0,0,0,0,0,0
121,1765915263001,-6,8,1,0,0,0,0,0
122,1765915263184,-5,10,2,0,0,0,0,0
123,1765915263334,-7,10,1,0,0,0,0,0
124,1765915263483,-6,10,1,0,0,0,0,0
125,1765915263800,-6,10,2,0,0,0,0,0
126,1765915263965,-6,11,1,0,0,0,0,0
127,1765915264098,-7,10,1,0,0,0,0,0
128,1765915264299,-6,11,1,0,0,0,0,0
129,1765915264415,-6,11,2,0,0,0,0,0
130,1765915264598,-7,10,2,0,0,0,0,0
131,1765915264698,-6,9,1,0,0,0,0,0
132,1765915264915,-7,9,2,0,0,0,0,0
133,1765915264998,-5,11,1,0,0,0,0,0
134,1765915265216,-6,9,0,0,0,0,0,0
135,1765915265299,-5,9,1,0,0,0,0,0
136,1765915265549,-6,10,0,0,0,0,0,0
137,1765915265600,-6,10,1,0,0,0,0,0
138,1765915265849,-6,11,1,0,0,0,0,0
139,1765915265931,-5,10,2,0,0,0,0,0
140,1765915266166,-6,11,1,0,0,0,0,0
141,1765915266381,-6,11,2,0,0,0,0,0
142,1765915266481,-8,11,1,0,0,0,0,0
143,1765915266547,-7,11,0,0,0,0,0,0
144,1765915266765,-5,9,255,0,0,0,0,0
145,1765915266851,-7,9,2,0,0,0,0,0
146,1765915267065,-4,11,2,0,0,0,0,0
147,1765915267164,-6,8,1,0,0,0,0,0
148,1765915267397,-7,10,2,0,0,0,0,0
149,1765915267497,-5,9,1,0,0,0,0,0
150,1765915267682,-5,9,1,0,0,0,0,0
151,1765915267996,-7,10,2,0,0,0,0,0
152,1765915269512,-7,11,2,0,0,0,0,0
153,1765915269512,-4,8,0,0,0,0,0,0
154,1765915269512,-6,10,2,0,0,0,0,0
155,1765915269512,-7,11,2,0,0,0,0,0
156,1765915269512,-7,10,1,0,0,0,0,0
157,1765915269512,-5,8,1,0,0,0,0,0
158,1765915269513,-6,9,1,0,0,0,0,0
159,1765915269513,-6,10,0,0,0,0,0,0
160,1765915269513,-5,11,1,0,0,0,0,0
161,1765915269517,-7,9,2,0,0,0,0,0
162,1765915269730,-8,10,1,0,0,0,0,0
163,1765915269812,-6,9,2,0,0,0,0,0
164,1765915270013,-5,10,0,0,0,0,0,0
165,1765915270129,-6,11,1,0,0,0,0,0
166,1765915270346,-5,10,1,0,0,0,0,0
167,1765915270412,-6,9,1,0,0,0,0,0
168,1765915270662,-7,9,1,0,0,0,0,0
169,1765915270745,-4,11,1,0,0,0,0,0
170,1765915270977,-5,9,1,0,0,0,0,0
171,1765915271045,-5,11,1,0,0,0,0,0
172,1765915271276,-5,10,2,0,0,0,0,0
173,1765915271360,-6,10,0,0,0,0,0,0
174,1765915271594,-7,10,2,0,0,0,0,0
175,1765915271678,-6,10,0,0,0,0,0,0
176,1765915271877,-5,10,2,0,0,0,0,0
177,1765915272193,-7,10,0,0,0,0,0,0
178,1765915272293,-6,10,0,0,0,0,0,0
179,1765915272493,-6,10,1,0,0,0,0,0
180,1765915272626,-5,9,2,0,0,0,0,0
181,1765915272793,-4,10,1,0,0,0,0,0
182,1765915272893,-7,10,2,0,0,0,0,0
183,1765915273093,-7,10,1,0,0,0,0,0
184,1765915273209,-7,10,0,0,0,0,0,0
185,1765915273359,-8,10,1,0,0,0,0,0
186,1765915273459,-4,9,1,0,0,0,0,0
187,1765915273675,-6,8,2,0,0,0,0,0
188,1765915273758,-7,10,1,0,0,0,0,0
189,1765915273993,-4,10,1,0,0,0,0,0
190,1765915274058,-6,10,2,0,0,0,0,0
191,1765915275467,-6,11,1,0,0,0,0,0
192,1765915275467,-6,8,1,0,0,0,0,0
193,1765915275467,-7,9,1,0,0,0,0,0
194,1765915275468,-4,10,1,0,0,0,0,0
195,1765915275468,-6,11,2,0,0,0,0,0
196,1765915275468,-5,9,2,0,0,0,0,0
197,1765915275468,-6,9,1,0,0,0,0,0
198,1765915275468,-6,9,1,0,0,0,0,0
199,1765915275524,-8,9,2,0,0,0,0,0
200,1765915275624,-4,10,2,0,0,0,0,0
201,1765915275808,-8,13,1,0,0,0,0,0
202,1765915275923,-5,9,-1,0,0,0,0,0
203,1765915276156,-6,10,0,0,0,0,0,0
204,1765915276273,-9,12,-1,0,0,0,0,0
205,1765915276439,-6,11,-2,0,0,0,0,0
206,1765915276555,-4,8,-1,0,0,0,0,0
207,1765915276723,-9,10,2,0,0,0,0,0
208,1765915276806,-4,9,2,0,0,0,0,0
209,1765915276922,-9,11,1,0,0,0,0,0
210,1765915277105,-5,10,2,0,0,0,0,0
211,1765915277256,-8,9,1,0,0,0,0,0
212,1765915277389,-8,13,3,0,0,0,0,0
213,1765915277488,-6,10,2,0,0,0,0,0
214,1765915277555,-7,9,2,0,0,0,0,0
215,1765915277788,-5,13,0,0,0,0,0,0
216,1765915277871,-5,9,1,0,0,0,0,0
217,1765915278156,-7,10,0,0,0,0,0,0
218,1765915278288,-6,9,2,0,0,0,0,0
219,1765915278438,-6,12,1,0,0,0,0,0
220,1765915278604,-6,9,1,0,0,0,0,0
221,1765915278738,-5,10,0,0,0,0,0,0
222,1765915278839,-7,1,5,0,0,0,0,0
223,1765915279052,-2,8,7,0,0,0,0,0
224,1765915279136,7,7,-2,0,0,0,0,0
225,1765915279336,-3,4,-1,0,0,0,0,0
226,1765915279454,-4,12,10,0,0,0,0,0
227,1765915279587,-10,0,10,0,0,0,0,0
228,1765915279703,-16,-6,-1,0,0,0,0,0
229,1765915279903,-10,-14,4,0,0,0,0,0
230,1765915279987,-31,-2,-6,0,0,0,0,0
231,1765915280303,-25,-83,9,0,0,0,0,0
232,1765915280402,46,-61,9,0,0,0,0,0
233,1765915280586,-46,-71,76,0,0,0,0,0
234,1765915280719,41,-84,35,0,0,0,0,0
235,1765915280885,-37,231,19,0,0,0,0,0
236,1765915280953,-64,244,-36,0,0,0,0,0
237,1765915281185,-14,275,-11,0,0,0,0,0
238,1765915281268,9,273,-66,0,0,0,0,0
239,1765915281484,-84,296,-20,0,0,0,0,0
240,1765915281518,11,272,56,0,0,0,0,0
241,1765915281585,28,310,-79,0,0,0,0,0
242,1765915281818,-3,284,20,0,0,0,0,0
243,1765915281968,-63,289,-34,0,0,0,0,0
244,1765915282101,35,299,37,0,0,0,0,0
245,1765915282351,-38,171,-57,0,0,0,0,0
246,1765915282434,-17,184,30,0,0,0,0,0
247,1765915282667,21,111,48,0,0,0,0,0
248,1765915282785,-33,110,-34,0,0,0,0,0
249,1765915283001,-26,-16,2,0,0,0,0,0
250,1765915283234,-2,50,22,0,0,0,0,0
251,1765915283301,9,-15,5,0,0,0,0,0
252,1765915283533,-2,-6,15,0,0,0,0,0
253,1765915283800,0,-406,-33,0,0,0,0,0
254,1765915283883,18,-430,62,0,0,0,0,0
255,1765915284116,54,-397,35,0,0,0,0,0
256,1765915284266,-5,-321,40,0,0,0,0,0
257,1765915284365,-8,-289,34,0,0,0,0,0
258,1765915284449,-12,-296,26,0,0,0,0,0
259,1765915284682,32,-303,4,0,0,0,0,0
260,1765915284800,-236,-297,7,0,0,0,0,0
261,1765915284998,42,-308,39,0,0,0,0,0
262,1765915285265,-32,-312,-60,0,0,0,0,0
263,1765915285365,44,-342,-20,0,0,0,0,0
264,1765915285565,-15,-308,-16,0,0,0,0,0
265,1765915285731,-29,-356,-30,0,0,0,0,0
266,1765915285815,-93,-484,32,0,0,0,0,0
267,1765915285897,93,-427,12,0,0,0,0,0
268,1765915286131,6,-450,27,0,0,0,0,0
269,1765915286264,-2,-460,0,0,0,0,0,0
270,1765915286431,2,-449,2,0,0,0,0,0
271,1765915286714,70,-486,86,0,0,0,0,0
272,1765915286814,0,-543,-45,0,0,0,0,0
273,1765915286998,4,-535,95,0,0,0,0,0
274,1765915287163,68,-574,-111,0,0,0,0,0
275,1765915287279,39,-512,71,0,0,0,0,0
276,1765915287347,44,-463,-7,0,0,0,0,0
277,1765915287564,-45,-561,121,0,0,0,0,0
278,1765915287696,-3,-536,100,0,0,0,0,0
279,1765915287879,49,-486,-21,0,0,0,0,0
280,1765915288227,29,-387,48,0,0,0,0,0
281,1765915288246,27,-243,75,0,0,0,0,0
282,1765915288446,-5,-73,97,0,0,0,0,0
283,1765915288612,13,21,93,0,0,0,0,0
284,1765915288696,-52,112,20,0,0,0,0,0
285,1765915288779,-35,111,23,0,0,0,0,0
286,1765915289013,26,71,-23,0,0,0,0,0
287,1765915289129,-40,93,62,0,0,0,0,0
288,1765915289312,-69,78,-20,0,0,0,0,0
289,1765915289579,82,68,20,0,0,0,0,0
290,1765915289661,-98,52,-34,0,0,0,0,0
291,1765915289895,-21,32,43,0,0,0,0,0
292,1765915290045,-46,49,-48,0,0,0,0,0
293,1765915290132,-37,-6,25,0,0,0,0,0
294,1765915290212,48,-53,-11,0,0,0,0,0
295,1765915290460,-82,-11,78,0,0,0,0,0
296,1765915290576,78,-64,-20,0,0,0,0,0
297,1765915290776,-57,275,-5,0,0,0,0,0
298,1765915290960,1,280,35,0,0,0,0,0
299,1765915291077,-113,425,-29,0,0,0,0,0
300,1765915291326,32,336,10,0,0,0,0,0
301,1765915291377,-58,368,-54,0,0,0,0,0
302,1765915291643,-31,656,11,0,0,0,0,0
303,1765915291726,-56,639,-28,0,0,0,0,0
304,1765915291926,-145,661,-93,0,0,0,0,0
305,1765915292076,-68,612,-164,0,0,0,0,0
306,1765915292259,37,371,-18,0,0,0,0,0
307,1765915292426,-59,408,-20,0,0,0,0,0
308,1765915292559,-43,433,39,0,0,0,0,0
309,1765915292760,-8,423,-85,0,0,0,0,0
310,1765915292842,-60,461,-75,0,0,0,0,0
311,1765915292877,-24,573,-24,0,0,0,0,0
312,1765915293109,-76,555,-51,0,0,0,0,0
313,1765915293208,-49,558,-11,0,0,0,0,0
314,1765915293409,-17,554,-14,0,0,0,0,0
315,1765915293542,-59,550,-49,0,0,0,0,0
316,1765915293591,-1,477,-35,0,0,0,0,0
317,1765915293742,-35,480,-25,0,0,0,0,0
318,1765915293958,-47,419,-30,0,0,0,0,0
319,1765915294041,-66,465,-47,0,0,0,0,0
320,1765915294307,-71,317,13,0,0,0,0,0
321,1765915294474,42,312,-1,0,0,0,0,0
322,1765915294608,8,294,36,0,0,0,0,0
323,1765915295887,5,334,14,0,0,0,0,0
324,1765915295887,-50,-203,8,0,0,0,0,0
325,1765915295887,-88,-283,-75,0,0,0,0,0
326,1765915295887,40,-487,62,0,0,0,0,0
327,1765915295887,-28,-587,108,0,0,0,0,0
328,1765915295887,21,-216,104,0,0,0,0,0
329,1765915295989,-29,-224,-104,0,0,0,0,0
330,1765915296092,41,-303,65,0,0,0,0,0
331,1765915296307,-4,-469,21,0,0,0,0,0
332,1765915296439,58,-754,60,0,0,0,0,0
333,1765915296655,-12,-685,60,0,0,0,0,0
334,1765915296774,71,-497,146,0,0,0,0,0
335,1765915296939,53,-316,45,0,0,0,0,0
336,1765915297123,149,-970,-16,0,0,0,0,0
337,1765915297272,32,-1071,117,0,0,0,0,0
338,1765915297488,13,-1065,-117,0,0,0,0,0
