index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765915244584,0,0,0,0,0,0,0,0
1,1765915244883,0,0,0,0,0,0,0,0
2,1765915245233,0,0,0,0,0,0,0,0
3,1765915245534,0,0,0,0,0,0,0,0
4,1765915245882,0,0,0,0,0,0,0,0
5,1765915246181,0,0,0,0,0,0,0,0
6,1765915246531,0,0,0,0,0,0,0,0
7,1765915246815,0,0,0,0,0,0,0,0
8,1765915247181,0,0,0,0,0,0,0,0
9,1765915247464,0,0,0,0,0,0,0,0
10,1765915247781,0,0,0,0,0,0,0,0
11,1765915248064,0,0,0,0,0,0,0,0
12,1765915248347,0,0,0,0,0,0,0,0
13,1765915248396,0,0,0,0,0,0,0,0
14,1765915248680,0,0,0,0,0,0,0,0
15,1765915248964,0,0,0,0,0,0,0,0
16,1765915249279,0,0,0,0,0,0,0,0
17,1765915249579,0,0,0,0,0,0,0,0
18,1765915249896,0,0,0,0,0,0,0,0
19,1765915250196,0,0,0,0,0,0,0,0
20,1765915250512,0,0,0,0,0,0,0,0
21,1765915250795,0,0,0,0,0,0,0,0
22,1765915251078,0,0,0,0,0,0,0,0
23,1765915251394,0,0,0,0,0,0,0,0
24,1765915251677,0,0,0,0,0,0,0,0
25,1765915252293,0,0,0,0,0,0,0,0
26,1765915252610,0,0,0,0,0,0,0,0
27,1765915252910,0,0,0,0,0,0,0,0
28,1765915253176,0,0,0,0,0,0,0,0
29,1765915253226,0,0,0,0,0,0,0,0
30,1765915253510,0,0,0,0,0,0,0,0
31,1765915253793,0,0,0,0,0,0,0,0
32,1765915254125,0,0,0,0,0,0,0,0
33,1765915254391,0,0,0,0,0,0,0,0
34,1765915254724,0,0,0,0,0,0,0,0
35,1765915255008,0,0,0,0,0,0,0,0
36,1765915255396,0,0,0,0,0,0,0,0
37,1765915255405,0,0,0,0,0,0,0,0
38,1765915255624,0,0,0,0,0,0,0,0
39,1765915255907,0,0,0,0,0,0,0,0
40,1765915256223,0,0,0,0,0,0,0,0
41,1765915256507,0,0,0,0,0,0,0,0
42,1765915256825,0,0,0,0,0,0,0,0
43,1765915257108,0,0,0,0,0,0,0,0
44,1765915257439,0,0,0,0,0,0,0,0
45,1765915257721,0,0,0,0,0,0,0,0
46,1765915258004,0,0,0,0,0,0,0,0
47,1765915258322,0,0,0,0,0,0,0,0
48,1765915258620,0,0,0,0,0,0,0,0
49,1765915258936,0,0,0,0,0,0,0,0
50,1765915259219,0,0,0,0,0,0,0,0
51,1765915259536,0,0,0,0,0,0,0,0
52,1765915259836,0,0,0,0,0,0,0,0
53,1765915260119,0,0,0,0,0,0,0,0
54,1765915260152,0,0,0,0,0,0,0,0
55,1765915260435,0,0,0,0,0,0,0,0
56,1765915260718,0,0,0,0,0,0,0,0
57,1765915261034,0,0,0,0,0,0,0,0
58,1765915261319,0,0,0,0,0,0,0,0
59,1765915261636,0,0,0,0,0,0,0,0
60,1765915261920,0,0,0,0,0,0,0,0
61,1765915262201,0,0,0,0,0,0,0,0
62,1765915262236,0,0,0,0,0,0,0,0
63,1765915262535,0,0,0,0,0,0,0,0
64,1765915262817,0,0,0,0,0,0,0,0
65,1765915263133,0,0,0,0,0,0,0,0
66,1765915263418,0,0,0,0,0,0,0,0
67,1765915263733,0,0,0,0,0,0,0,0
68,1765915264032,0,0,0,0,0,0,0,0
69,1765915264315,0,0,0,0,0,0,0,0
70,1765915264349,0,0,0,0,0,0,0,0
71,1765915264633,0,0,0,0,0,0,0,0
72,1765915264915,0,0,0,0,0,0,0,0
73,1765915265232,0,0,0,0,0,0,0,0
74,1765915265515,0,0,0,0,0,0,0,0
75,1765915265831,0,0,0,0,0,0,0,0
76,1765915266115,0,0,0,0,0,0,0,0
77,1765915266399,0,0,0,0,0,0,0,0
78,1765915266448,0,0,0,0,0,0,0,0
79,1765915266731,0,0,0,0,0,0,0,0
80,1765915267014,0,0,0,0,0,0,0,0
81,1765915267348,0,0,0,0,0,0,0,0
82,1765915267633,0,0,0,0,0,0,0,0
83,1765915267963,0,0,0,0,0,0,0,0
84,1765915269512,0,0,0,0,0,0,0,0
85,1765915269512,0,0,0,0,0,0,0,0
86,1765915269512,0,0,0,0,0,0,0,0
87,1765915269513,0,0,0,0,0,0,0,0
88,1765915269513,0,0,0,0,0,0,0,0
89,1765915269730,0,0,0,0,0,0,0,0
90,1765915270063,0,0,0,0,0,0,0,0
91,1765915270346,0,0,0,0,0,0,0,0
92,1765915270662,0,0,0,0,0,0,0,0
93,1765915270944,0,0,0,0,0,0,0,0
94,1765915271227,0,0,0,0,0,0,0,0
95,1765915271260,0,0,0,0,0,0,0,0
96,1765915271544,0,0,0,0,0,0,0,0
97,1765915271828,0,0,0,0,0,0,0,0
98,1765915272160,0,0,0,0,0,0,0,0
99,1765915272442,0,0,0,0,0,0,0,0
100,1765915272759,0,0,0,0,0,0,0,0
101,1765915273043,0,0,0,0,0,0,0,0
102,1765915273342,0,0,0,0,0,0,0,0
103,1765915273392,0,0,0,0,0,0,0,0
104,1765915273675,0,0,0,0,0,0,0,0
105,1765915273958,0,0,0,0,0,0,0,0
106,1765915275467,0,0,0,0,0,0,0,0
107,1765915275468,0,0,0,0,0,0,0,0
108,1765915275468,0,0,0,0,0,0,0,0
109,1765915275557,0,0,0,0,0,0,0,0
110,1765915275857,0,0,0,0,0,0,0,0
111,1765915276207,0,0,0,0,0,0,0,0
112,1765915276490,0,0,0,0,0,0,0,0
113,1765915276839,0,0,0,0,0,0,0,0
114,1765915277122,0,0,0,0,0,0,0,0
115,1765915277473,0,0,0,0,0,0,0,0
116,1765915277772,0,0,0,0,0,0,0,0
117,1765915278038,0,0,0,0,0,0,0,0
118,1765915278104,0,0,0,0,0,0,0,0
119,1765915278388,0,0,0,0,0,0,0,0
120,1765915278687,0,0,0,0,0,0,0,0
121,1765915279003,1,0,0,0,0,0,0,0
122,1765915279304,1,0,0,0,0,0,0,0
123,1765915279636,1,0,0,0,0,0,0,0
124,1765915279919,1,0,0,0,0,0,0,0
125,1765915280253,1,0,0,0,0,0,0,0
126,1765915280536,1,0,0,0,0,0,0,0
127,1765915280869,1,0,0,0,0,0,0,0
128,1765915281152,1,0,0,0,0,0,0,0
129,1765915281434,1,0,0,0,0,0,0,0
130,1765915281751,1,0,0,0,0,0,0,0
131,1765915282050,1,0,0,0,0,0,0,0
132,1765915282351,1,0,0,0,0,0,0,0
133,1765915282634,1,0,0,0,0,0,0,0
134,1765915282917,1,0,0,0,0,0,0,0
135,1765915282951,1,0,0,0,0,0,0,0
136,1765915283199,1,0,0,0,0,0,0,0
137,1765915283499,1,0,0,0,0,0,0,0
138,1765915283784,1,0,0,0,0,0,0,0
139,1765915284066,1,0,0,0,0,0,0,0
140,1765915284383,1,0,0,0,0,0,0,0
141,1765915284632,1,0,0,0,0,0,0,0
142,1765915284932,1,0,0,0,0,0,0,0
143,1765915285215,1,0,0,0,0,0,0,0
144,1765915285515,1,0,0,0,0,0,0,0
145,1765915285815,1,0,0,0,0,0,0,0
146,1765915286081,1,0,0,0,0,0,0,0
147,1765915286380,1,0,0,0,0,0,0,0
148,1765915286664,1,0,0,0,0,0,0,0
149,1765915286963,1,0,0,0,0,0,0,0
150,1765915287248,1,0,0,0,0,0,0,0
151,1765915287530,1,0,0,0,0,0,0,0
152,1765915287813,1,0,0,0,0,0,0,0
153,1765915288226,1,0,0,0,0,0,0,0
154,1765915288395,1,0,0,0,0,0,0,0
155,1765915288712,1,0,0,0,0,0,0,0
156,1765915288963,1,0,0,0,0,0,0,0
157,1765915289261,1,0,0,0,0,0,0,0
158,1765915289562,1,0,0,0,0,0,0,0
159,1765915289828,1,0,0,0,0,0,0,0
160,1765915290148,1,0,0,0,0,0,0,0
161,1765915290411,1,0,0,0,0,0,0,0
162,1765915290710,1,0,0,0,0,0,0,0
163,1765915291010,0,0,0,0,0,0,0,0
164,1765915291277,0,0,0,0,0,0,0,0
165,1765915291593,0,0,0,0,0,0,0,0
166,1765915291876,0,0,0,0,0,0,0,0
167,1765915292193,0,0,0,0,0,0,0,0
168,1765915292492,0,0,0,0,0,0,0,0
169,1765915292777,0,0,0,0,0,0,0,0
170,1765915293075,1,0,0,0,0,0,0,0
171,1765915293359,1,0,0,0,0,0,0,0
172,1765915293674,1,0,0,0,0,0,0,0
173,1765915293958,1,0,0,0,0,0,0,0
174,1765915294224,1,0,0,0,0,0,0,0
175,1765915294258,1,0,0,0,0,0,0,0
176,1765915294557,1,0,0,0,0,0,0,0
177,1765915295887,1,12288,0,0,0,0,0,0
178,1765915295887,1,0,0,0,0,0,0,0
179,1765915295887,1,0,0,0,0,0,0,0
180,1765915295887,1,0,0,0,0,0,0,0
181,1765915296006,1,0,0,0,0,0,0,0
182,1765915296272,1,0,0,0,0,0,0,0
183,1765915296605,1,0,0,0,0,0,0,0
184,1765915296888,1,0,0,0,0,0,0,0
185,1765915297207,0,0,0,0,0,0,0,0
186,1765915297488,0,0,0,0,0,0,0,0
187,1765915297755,0,0,0,0,0,0,0,0
188,1765915297787,0,0,0,0,0,0,0,0
189,1765915298071,0,0,0,0,0,0,0,0
190,1765915298354,0,0,0,0,0,0,0,0
191,1765915298688,0,0,0,0,0,0,0,0
192,1765915298955,1,0,0,0,0,0,0,0
193,1765915299270,1,0,0,0,0,0,0,0
194,1765915299554,1,0,0,0,0,0,0,0
195,1765915299819,1,0,0,0,0,0,0,0
196,1765915300137,1,0,0,0,0,0,0,0
197,1765915300403,1,0,0,0,0,0,0,0
198,1765915300701,1,0,0,0,0,0,0,0
199,1765915301000,1,0,0,0,0,0,0,0
200,1765915301268,1,0,0,0,0,0,0,0
201,1765915301583,1,0,0,0,0,0,0,0
202,1765915301867,1,0,0,0,0,0,0,0
203,1765915302151,1,0,0,0,0,0,0,0
204,1765915302435,1,0,0,0,0,0,0,0
205,1765915302717,1,0,0,0,0,0,0,0
206,1765915302734,1,0,0,0,0,0,0,0
207,1765915303018,1,0,0,0,0,0,0,0
208,1765915303300,1,0,0,0,0,0,0,0
209,1765915303617,1,0,0,0,0,0,0,0
210,1765915303882,1,0,0,0,0,0,0,0
211,1765915304200,1,49152,36032,0,0,0,0,0
212,1765915304499,1,0,0,0,0,0,0,0
213,1765915304750,1,0,0,0,0,0,0,0
214,1765915305066,0,0,0,0,0,0,0,0
215,1765915305365,0,0,0,0,0,0,0,0
216,1765915305682,0,0,0,0,0,0,0,0
217,1765915305948,0,0,0,0,0,0,0,0
218,1765915306232,0,0,0,0,0,0,0,0
219,1765915306249,0,0,0,0,0,0,0,0
220,1765915306548,0,0,0,0,0,0,0,0
221,1765915306830,0,0,0,0,0,0,0,0
222,1765915307397,1,0,0,0,0,0,0,0
223,1765915307730,1,0,0,0,0,0,0,0
224,1765915308013,1,0,0,0,0,0,0,0
225,1765915308297,1,0,0,0,0,0,0,0
226,1765915308330,1,0,0,0,0,0,0,0
227,1765915308629,1,0,0,0,0,0,0,0
228,1765915309229,1,0,0,0,0,0,0,0
229,1765915309512,1,0,0,0,0,0,0,0
230,1765915309813,1,0,0,0,0,0,0,0
231,1765915310112,1,0,0,0,0,0,0,0
232,1765915310531,1,0,0,0,0,0,0,0
233,1765915310728,1,0,0,0,0,0,0,0
234,1765915310995,1,0,0,0,0,0,0,0
235,1765915311327,1,0,0,0,0,0,0,0
236,1765915311943,1,0,0,0,0,0,0,0
237,1765915312242,1,0,0,0,0,0,0,0
238,1765915312560,1,0,0,0,0,0,0,0
239,1765915312842,1,0,0,0,0,0,0,0
240,1765915313125,1,0,0,0,0,0,0,0
241,1765915313174,1,0,0,0,0,0,0,0
242,1765915313443,1,0,0,0,0,0,0,0
243,1765915313742,1,0,0,0,0,0,0,0
244,1765915314075,1,0,0,0,0,0,0,0
245,1765915314357,1,0,0,0,0,0,0,0
246,1765915314691,1,0,0,0,0,0,0,0
247,1765915314974,1,0,0,0,0,0,0,0
248,1765915315307,1,0,0,0,0,0,0,0
249,1765915315591,1,0,0,0,0,0,0,0
250,1765915315874,1,0,0,0,0,0,0,0
251,1765915316189,1,0,0,0,0,0,0,0
252,1765915316473,1,0,0,0,0,0,0,0
253,1765915316789,0,0,0,0,0,0,0,0
254,1765915317056,0,0,0,0,0,0,0,0
255,1765915317338,0,0,0,0,0,0,0,0
256,1765915317372,0,0,0,0,0,0,0,0
257,1765915317638,0,0,0,0,0,0,0,0
258,1765915317922,0,0,0,0,0,0,0,0
259,1765915318222,0,0,0,0,0,0,0,0
260,1765915318505,0,0,0,0,0,0,0,0
261,1765915318772,0,0,0,0,0,0,0,0
262,1765915318788,1,0,0,0,0,0,0,0
263,1765915319054,1,0,0,0,0,0,0,0
264,1765915319354,1,0,0,0,0,0,0,0
265,1765915319637,1,0,0,0,0,0,0,0
266,1765915319938,1,0,0,0,0,0,0,0
267,1765915320189,1,0,0,0,0,0,0,0
268,1765915320222,1,0,0,0,0,0,0,0
269,1765915320503,1,0,0,0,0,0,0,0
270,1765915320788,1,0,0,0,0,0,0,0
271,1765915321085,1,0,0,0,0,0,0,0
272,1765915321526,1,0,0,0,0,0,0,0
273,1765915321635,1,0,0,0,0,0,0,0
274,1765915321651,1,0,0,0,0,0,0,0
275,1765915321936,1,0,0,0,0,0,0,0
276,1765915322220,1,0,0,0,0,0,0,0
277,1765915322516,1,0,0,0,0,0,0,0
278,1765915322800,1,0,0,0,0,0,0,0
279,1765915323116,1,0,0,0,0,0,0,0
280,1765915323383,1,0,0,0,0,0,0,0
281,1765915323667,1,0,0,0,0,0,0,0
282,1765915323966,1,0,0,0,0,0,0,0
283,1765915324250,1,0,0,0,0,0,0,0
284,1765915324550,1,0,0,0,0,0,0,0
285,1765915324833,1,0,0,0,0,0,0,0
286,1765915325115,1,0,0,0,0,0,0,0
287,1765915325399,1,0,0,0,0,0,0,0
288,1765915325683,1,0,0,0,0,0,0,0
289,1765915326015,1,0,0,0,0,0,0,0
290,1765915326298,1,0,0,0,0,0,0,0
291,1765915326564,1,0,0,0,0,0,0,0
292,1765915326598,1,0,0,0,0,0,0,0
293,1765915326882,1,0,0,0,0,0,0,0
294,1765915328764,1,0,0,0,0,0,0,0
295,1765915328765,1,0,0,0,0,0,0,0
296,1765915328765,1,0,0,0,0,0,0,0
297,1765915328765,1,0,0,0,0,0,0,0
298,1765915328765,1,0,0,0,0,0,0,0
299,1765915328765,1,0,0,0,0,0,0,0
300,1765915328931,0,0,0,0,0,0,0,0
301,1765915329214,0,0,0,0,0,0,0,0
302,1765915329530,0,0,0,0,0,0,0,0
303,1765915329796,0,0,0,0,0,0,0,0
304,1765915330078,0,0,0,0,0,0,0,0
305,1765915330112,0,0,0,0,0,0,0,0
306,1765915330395,0,0,0,0,0,0,0,0
307,1765915330695,0,0,0,0,0,0,0,0
308,1765915331011,0,0,0,0,0,0,0,0
309,1765915331278,0,0,0,0,0,0,0,0
310,1765915331594,0,0,0,0,0,0,0,0
311,1765915331876,0,0,0,0,0,0,0,0
312,1765915332160,0,0,0,0,0,0,0,0
313,1765915332760,0,0,0,0,0,0,0,0
314,1765915333078,0,0,0,0,0,0,0,0
315,1765915333343,0,0,0,0,0,0,0,0
316,1765915333659,0,0,0,0,0,0,0,0
317,1765915333958,0,0,0,0,0,0,0,0
318,1765915334227,0,0,0,0,0,0,0,0
319,1765915334557,0,0,0,0,0,0,0,0
320,1765915334824,0,0,0,0,0,0,0,0
321,1765915335141,0,0,0,0,0,0,0,0
322,1765915335441,0,0,0,0,0,0,0,0
323,1765915335707,0,0,0,0,0,0,0,0
324,1765915335757,0,0,0,0,0,0,0,0
325,1765915336023,0,0,0,0,0,0,0,0
326,1765915336292,0,0,0,0,0,0,0,0
327,1765915336624,0,0,0,0,0,0,0,0
328,1765915336906,0,0,0,0,0,0,0,0
329,1765915337223,0,0,0,0,0,0,0,0
330,1765915337507,0,0,0,0,0,0,0,0
331,1765915337772,0,0,0,0,0,0,0,0
332,1765915337823,0,0,0,0,0,0,0,0
333,1765915338088,0,0,0,0,0,0,0,0
334,1765915338373,0,0,0,0,0,0,0,0
335,1765915338704,0,0,0,0,0,0,0,0
336,1765915338971,0,0,0,0,0,0,0,0
337,1765915339288,0,0,0,0,0,0,0,0
338,1765915339571,0,0,0,0,0,0,0,0
339,1765915339854,0,0,0,0,0,0,0,0
340,1765915340187,0,0,0,0,0,0,0,0
341,1765915340437,0,0,0,0,0,0,0,0
342,1765915340753,0,0,0,0,0,0,0,0
343,1765915341036,0,0,0,0,0,0,0,0
344,1765915341354,0,0,0,0,0,0,0,0
345,1765915341919,0,0,0,0,0,0,0,0
346,1765915342235,0,0,0,0,0,0,0,0
347,1765915342518,0,0,0,0,0,0,0,0
348,1765915343135,0,0,0,0,0,0,0,0
349,1765915343468,0,0,0,0,0,0,0,0
350,1765915343751,0,0,0,0,0,0,0,0
351,1765915344033,0,0,0,0,0,0,0,0
352,1765915344083,0,0,0,0,0,0,0,0
353,1765915344367,0,0,0,0,0,0,0,0
354,1765915344668,0,0,0,0,0,0,0,0
355,1765915344983,0,0,0,0,0,0,0,0
356,1765915345267,0,0,0,0,0,0,0,0
357,1765915345617,0,0,0,0,0,0,0,0
358,1765915345899,0,0,0,0,0,0,0,0
359,1765915346232,0,0,0,0,0,0,0,0
360,1765915346532,0,0,0,0,0,0,0,0
361,1765915346814,0,0,0,0,0,0,0,0
362,1765915346864,0,0,0,0,0,0,0,0
363,1765915347147,0,0,0,0,0,0,0,0
364,1765915347433,0,0,0,0,0,0,0,0
365,1765915347781,0,0,0,0,0,0,0,0
366,1765915348064,0,0,0,0,0,0,0,0
367,1765915348414,0,0,0,0,0,0,0,0
368,1765915348680,0,0,0,0,0,0,0,0
369,1765915349030,0,0,0,0,0,0,0,0
370,1765915349330,0,0,0,0,0,0,0,0
371,1765915349679,0,0,0,0,0,0,0,0
372,1765915349979,0,0,0,0,0,0,0,0
373,1765915350312,0,0,0,0,0,0,0,0
374,1765915350595,0,0,0,0,0,0,0,0
375,1765915350895,0,0,0,0,0,0,0,0
376,1765915350945,0,0,0,0,0,0,0,0
377,1765915351228,0,0,0,0,0,0,0,0
378,1765915351511,0,0,0,0,0,0,0,0
379,1765915351827,0,0,0,0,0,0,0,0
380,1765915352111,0,0,0,0,0,0,0,0
381,1765915352444,0,0,0,0,0,0,0,0
382,1765915352727,0,0,0,0,0,0,0,0
383,1765915353043,0,0,0,0,0,0,0,0
384,1765915353326,0,0,0,0,0,0,0,0
385,1765915353609,0,0,0,0,0,0,0,0
