index,date,TEMPERATURE,1,2,3,4,5,6,7
0,1765915244334,442,0,0,0,0,0,0,0
1,1765915244450,448,0,0,0,0,0,0,0
2,1765915244633,443,0,0,0,0,0,0,0
3,1765915244733,446,0,0,0,0,0,0,0
4,1765915244917,450,0,0,0,0,0,0,0
5,1765915245016,452,0,0,0,0,0,0,0
6,1765915245049,464,0,0,0,0,0,0,0
7,1765915245266,466,0,0,0,0,0,0,0
8,1765915245333,473,0,0,0,0,0,0,0
9,1765915245565,475,0,0,0,0,0,0,0
10,1765915245615,468,0,0,0,0,0,0,0
11,1765915245849,473,0,0,0,0,0,0,0
12,1765915245949,472,0,0,0,0,0,0,0
13,1765915246131,469,0,0,0,0,0,0,0
14,1765915246248,481,0,0,0,0,0,0,0
15,1765915246414,479,0,0,0,0,0,0,0
16,1765915246581,481,0,0,0,0,0,0,0
17,1765915246714,488,0,0,0,0,0,0,0
18,1765915246881,485,0,0,0,0,0,0,0
19,1765915246981,481,0,0,0,0,0,0,0
20,1765915247048,493,0,0,0,0,0,0,0
21,1765915247231,485,0,0,0,0,0,0,0
22,1765915247364,485,0,0,0,0,0,0,0
23,1765915247531,493,0,0,0,0,0,0,0
24,1765915247681,489,0,0,0,0,0,0,0
25,1765915247847,501,0,0,0,0,0,0,0
26,1765915247948,501,0,0,0,0,0,0,0
27,1765915248130,491,0,0,0,0,0,0,0
28,1765915248264,487,0,0,0,0,0,0,0
29,1765915248446,506,0,0,0,0,0,0,0
30,1765915248563,491,0,0,0,0,0,0,0
31,1765915248729,504,0,0,0,0,0,0,0
32,1765915248896,498,0,0,0,0,0,0,0
33,1765915249029,495,0,0,0,0,0,0,0
34,1765915249196,501,0,0,0,0,0,0,0
35,1765915249346,510,0,0,0,0,0,0,0
36,1765915249529,499,0,0,0,0,0,0,0
37,1765915249646,487,0,0,0,0,0,0,0
38,1765915249812,499,0,0,0,0,0,0,0
39,1765915249961,505,0,0,0,0,0,0,0
40,1765915250128,508,0,0,0,0,0,0,0
41,1765915250261,501,0,0,0,0,0,0,0
42,1765915250461,496,0,0,0,0,0,0,0
43,1765915250578,510,0,0,0,0,0,0,0
44,1765915250746,496,0,0,0,0,0,0,0
45,1765915250861,504,0,0,0,0,0,0,0
46,1765915251078,505,0,0,0,0,0,0,0
47,1765915251144,505,0,0,0,0,0,0,0
48,1765915251177,512,0,0,0,0,0,0,0
49,1765915251328,508,0,0,0,0,0,0,0
50,1765915251460,514,0,0,0,0,0,0,0
51,1765915251660,504,0,0,0,0,0,0,0
52,1765915251761,502,0,0,0,0,0,0,0
53,1765915251944,509,0,0,0,0,0,0,0
54,1765915252077,499,0,0,0,0,0,0,0
55,1765915252260,509,0,0,0,0,0,0,0
56,1765915252360,504,0,0,0,0,0,0,0
57,1765915252543,518,0,0,0,0,0,0,0
58,1765915252676,516,0,0,0,0,0,0,0
59,1765915252859,503,0,0,0,0,0,0,0
60,1765915252976,507,0,0,0,0,0,0,0
61,1765915253210,500,0,0,0,0,0,0,0
62,1765915253293,504,0,0,0,0,0,0,0
63,1765915253475,514,0,0,0,0,0,0,0
64,1765915253593,512,0,0,0,0,0,0,0
65,1765915253809,509,0,0,0,0,0,0,0
66,1765915253876,502,0,0,0,0,0,0,0
67,1765915254108,522,0,0,0,0,0,0,0
68,1765915254192,514,0,0,0,0,0,0,0
69,1765915254425,516,0,0,0,0,0,0,0
70,1765915254526,518,0,0,0,0,0,0,0
71,1765915254741,522,0,0,0,0,0,0,0
72,1765915254809,516,0,0,0,0,0,0,0
73,1765915255041,520,0,0,0,0,0,0,0
74,1765915255141,522,0,0,0,0,0,0,0
75,1765915255406,524,0,0,0,0,0,0,0
76,1765915255406,512,0,0,0,0,0,0,0
77,1765915255656,526,0,0,0,0,0,0,0
78,1765915255723,518,0,0,0,0,0,0,0
79,1765915255940,516,0,0,0,0,0,0,0
80,1765915256257,518,0,0,0,0,0,0,0
81,1765915256325,520,0,0,0,0,0,0,0
82,1765915256557,520,0,0,0,0,0,0,0
83,1765915256675,520,0,0,0,0,0,0,0
84,1765915256874,520,0,0,0,0,0,0,0
85,1765915256973,514,0,0,0,0,0,0,0
86,1765915257175,516,0,0,0,0,0,0,0
87,1765915257307,528,0,0,0,0,0,0,0
88,1765915257472,518,0,0,0,0,0,0,0
89,1765915257605,518,0,0,0,0,0,0,0
90,1765915257770,514,0,0,0,0,0,0,0
91,1765915257922,520,0,0,0,0,0,0,0
92,1765915258071,520,0,0,0,0,0,0,0
93,1765915258087,522,0,0,0,0,0,0,0
94,1765915258204,518,0,0,0,0,0,0,0
95,1765915258386,516,0,0,0,0,0,0,0
96,1765915258553,516,0,0,0,0,0,0,0
97,1765915258687,524,0,0,0,0,0,0,0
98,1765915258836,528,0,0,0,0,0,0,0
99,1765915259003,524,0,0,0,0,0,0,0
100,1765915259153,518,0,0,0,0,0,0,0
101,1765915259286,518,0,0,0,0,0,0,0
102,1765915259603,512,0,0,0,0,0,0,0
103,1765915259803,522,0,0,0,0,0,0,0
104,1765915259902,522,0,0,0,0,0,0,0
105,1765915260136,516,0,0,0,0,0,0,0
106,1765915260219,516,0,0,0,0,0,0,0
107,1765915260435,524,0,0,0,0,0,0,0
108,1765915260518,526,0,0,0,0,0,0,0
109,1765915260752,524,0,0,0,0,0,0,0
110,1765915260852,524,0,0,0,0,0,0,0
111,1765915261070,528,0,0,0,0,0,0,0
112,1765915261152,522,0,0,0,0,0,0,0
113,1765915261353,512,0,0,0,0,0,0,0
114,1765915261485,528,0,0,0,0,0,0,0
115,1765915261670,522,0,0,0,0,0,0,0
116,1765915261785,530,0,0,0,0,0,0,0
117,1765915261970,530,0,0,0,0,0,0,0
118,1765915262103,526,0,0,0,0,0,0,0
119,1765915262285,524,0,0,0,0,0,0,0
120,1765915262402,520,0,0,0,0,0,0,0
121,1765915262584,518,0,0,0,0,0,0,0
122,1765915262733,522,0,0,0,0,0,0,0
123,1765915262884,522,0,0,0,0,0,0,0
124,1765915263034,522,0,0,0,0,0,0,0
125,1765915263202,524,0,0,0,0,0,0,0
126,1765915263384,528,0,0,0,0,0,0,0
127,1765915263483,530,0,0,0,0,0,0,0
128,1765915263667,528,0,0,0,0,0,0,0
129,1765915263800,526,0,0,0,0,0,0,0
