index,date,SPEED_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,CURRENT_R_MOTOR,1,2,3,4
90,1762969997332,0,0,0,0,0,0,0,0
91,1762969997450,0,0,0,0,0,0,0,0
92,1762969997548,0,0,0,0,0,0,0,0
93,1762969997665,0,0,0,0,0,0,0,0
94,1762969997867,0,0,0,0,0,0,0,0
95,1762969998033,0,0,0,0,0,0,0,0
96,1762969998332,0,0,0,0,0,0,0,0
97,1762969998432,0,0,0,0,0,0,0,0
98,1762969998548,0,0,0,0,0,0,0,0
99,1762969998766,0,0,0,0,0,0,0,0
100,1762969998932,0,0,0,0,0,0,0,0
101,1762969999049,0,0,0,0,0,0,0,0
102,1762969999132,0,0,0,0,0,0,0,0
103,1762969999432,0,0,0,0,0,0,0,0
104,1762969999531,0,0,0,0,0,0,0,0
105,1762969999648,0,0,0,0,0,0,0,0
106,1762969999782,0,0,0,0,0,0,0,0
107,1762969999998,0,0,0,0,0,0,0,0
108,1762970000064,0,0,0,0,0,0,0,0
109,1762970000165,0,0,0,0,0,0,0,0
110,1762970000231,0,0,0,0,0,0,0,0
111,1762970000319,0,0,0,0,0,0,0,0
112,1762970000414,0,0,0,0,0,0,0,0
113,1762970000630,0,0,0,0,0,0,0,0
114,1762970000815,0,0,0,0,0,0,0,0
115,1762970000947,0,0,0,0,0,0,0,0
116,1762970001098,0,0,0,0,0,0,0,0
117,1762970001134,0,0,0,0,0,0,0,0
118,1762970001297,0,0,0,0,0,0,0,0
119,1762970001780,0,0,0,0,0,0,0,0
120,1762970001997,0,0,0,0,0,0,0,0
121,1762970002081,0,0,0,0,0,0,0,0
122,1762970002147,0,0,0,0,0,0,0,0
123,1762970002197,0,0,0,0,0,0,0,0
124,1762970002396,0,0,0,0,0,0,0,0
125,1762970002613,0,0,0,0,0,0,0,0
126,1762970002713,0,0,0,0,0,0,0,0
127,1762970002981,0,0,0,0,0,0,0,0
128,1762970003082,0,0,0,0,0,0,0,0
129,1762970003197,0,0,0,0,0,0,0,0
130,1762970003280,0,0,0,0,0,0,0,0
131,1762970003397,0,0,0,0,0,0,0,0
132,1762970003496,0,0,0,0,0,0,0,0
133,1762970003611,0,0,0,0,0,0,0,0
134,1762970003712,0,0,0,0,0,0,0,0
135,1762970003878,0,0,0,0,0,0,0,0
136,1762970004012,0,0,0,0,0,0,0,0
137,1762970004114,0,0,0,0,0,0,0,0
138,1762970004245,0,0,0,0,0,0,0,0
139,1762970004413,0,0,0,0,0,0,0,0
140,1762970004494,0,0,0,0,0,0,0,0
141,1762970004627,0,0,0,0,0,0,0,0
142,1762970004711,0,0,0,0,0,0,0,0
143,1762970005077,0,0,0,0,0,0,0,0
144,1762970005160,0,0,0,0,0,0,0,0
145,1762970005243,0,0,0,0,0,0,0,0
146,1762970005311,0,0,0,0,0,0,0,0
147,1762970005377,0,0,0,0,0,0,0,0
148,1762970005476,0,0,0,0,0,0,0,0
149,1762970005576,0,0,0,0,0,0,0,0
150,1762970005727,0,0,0,0,0,0,0,0
151,1762970005877,0,0,0,0,0,0,0,0
152,1762970006010,0,0,0,0,0,0,0,0
153,1762970006094,0,0,0,0,0,0,0,0
154,1762970006194,0,0,0,0,0,0,0,0
155,1762970006360,0,0,0,0,0,0,0,0
156,1762970006477,0,0,0,0,0,0,0,0
157,1762970006576,0,0,0,0,0,0,0,0
158,1762970006691,0,0,0,0,0,0,0,0
159,1762970006826,0,0,0,0,0,0,0,0
160,1762970007042,0,0,0,0,0,0,0,0
161,1762970007241,0,0,0,0,0,0,0,0
162,1762970007458,0,0,0,0,0,0,0,0
163,1762970007592,0,0,0,0,0,0,0,0
164,1762970007974,0,0,0,0,0,0,0,0
165,1762970008075,0,0,0,0,0,0,0,0
166,1762970008191,0,0,0,0,0,0,0,0
167,1762970008340,0,0,0,0,0,0,0,0
168,1762970008457,0,0,0,0,0,0,0,0
169,1762970008557,0,0,0,0,0,0,0,0
170,1762970008657,0,0,0,0,0,0,0,0
171,1762970008824,0,0,0,0,0,0,0,0
172,1762970008957,0,0,0,0,0,0,0,0
173,1762970009092,0,0,0,0,0,0,0,0
174,1762970009241,0,0,0,0,0,0,0,0
175,1762970009326,0,0,0,0,0,0,0,0
176,1762970009441,0,0,0,0,0,0,0,0
177,1762970009541,0,0,0,0,0,0,0,0
178,1762970009657,0,0,0,0,0,0,0,0
179,1762970009807,0,0,0,0,0,0,0,0
180,1762970009973,0,0,0,0,0,0,0,0
181,1762970010142,0,0,0,0,0,0,0,0
182,1762970010223,0,0,0,0,0,0,0,0
183,1762970010307,0,0,0,0,0,0,0,0
184,1762970010441,0,0,0,0,0,0,0,0
185,1762970010539,0,0,0,0,0,0,0,0
186,1762970010758,0,0,0,0,0,0,0,0
187,1762970010941,0,0,0,0,0,0,0,0
188,1762970011140,0,0,0,0,0,0,0,0
189,1762970011305,0,0,0,0,0,0,0,0
190,1762970011439,0,0,0,0,0,0,0,0
191,1762970011639,0,0,0,0,0,0,0,0
192,1762970011772,0,0,0,0,0,0,0,0
193,1762970011937,0,0,0,0,0,0,0,0
194,1762970012138,0,0,0,0,0,0,0,0
195,1762970012238,0,0,0,0,0,0,0,0
196,1762970012304,0,0,0,0,0,0,0,0
197,1762970012405,0,0,0,0,0,0,0,0
198,1762970012520,0,0,0,0,0,0,0,0
199,1762970012737,0,0,0,0,0,0,0,0
200,1762970012954,0,0,0,0,0,0,0,0
201,1762970013087,0,0,0,0,0,0,0,0
202,1762970013203,0,0,0,0,0,0,0,0
203,1762970013323,0,0,0,0,0,0,0,0
204,1762970013422,0,0,0,0,0,0,0,0
205,1762970013553,0,0,0,0,0,0,0,0
206,1762970013640,0,0,0,0,0,0,0,0
207,1762970013720,0,0,0,0,0,0,0,0
208,1762970013903,0,0,0,0,0,0,0,0
209,1762970014019,0,0,0,0,0,0,0,0
210,1762970014169,0,0,0,0,0,0,0,0
211,1762970014369,0,0,0,0,0,0,0,0
212,1762970014420,0,0,0,0,0,0,0,0
213,1762970014502,0,0,0,0,0,0,0,0
214,1762970014619,0,0,0,0,0,0,0,0
215,1762970014719,0,0,0,0,0,0,0,0
216,1762970014888,0,0,0,0,0,0,0,0
217,1762970014987,0,0,0,0,0,0,0,0
218,1762970015136,0,0,0,0,0,0,0,0
219,1762970015272,0,0,0,0,0,0,0,0
220,1762970015385,0,0,0,0,0,0,0,0
221,1762970015485,0,0,0,0,0,0,0,0
222,1762970015602,0,0,0,0,0,0,0,0
223,1762970015701,0,0,0,0,0,0,0,0
224,1762970015835,0,0,0,0,0,0,0,0
225,1762970015984,0,0,0,0,0,0,0,0
226,1762970016069,0,0,0,0,0,0,0,0
227,1762970016484,0,0,0,0,0,0,0,0
228,1762970016585,0,0,0,0,0,0,0,0
229,1762970016704,0,0,0,0,0,0,0,0
230,1762970016834,0,0,0,0,0,0,0,0
231,1762970017101,0,0,0,0,0,0,0,0
232,1762970017366,0,0,0,0,0,0,0,0
233,1762970017483,0,0,0,0,0,0,0,0
234,1762970017584,0,0,0,0,0,0,0,0
235,1762970017867,0,0,0,0,0,0,0,0
236,1762970017968,0,0,0,0,0,0,0,0
237,1762970018099,0,0,0,0,0,0,0,0
238,1762970018217,0,0,0,0,0,0,0,0
239,1762970018350,0,0,0,0,0,0,0,0
240,1762970018567,0,0,0,0,0,0,0,0
241,1762970018667,0,0,0,0,0,0,0,0
242,1762970019001,0,0,0,0,0,0,0,0
243,1762970019118,0,0,0,0,0,0,0,0
244,1762970019182,0,0,0,0,0,0,0,0
245,1762970019465,0,0,0,0,0,0,0,0
246,1762970019550,0,0,0,0,0,0,0,0
247,1762970019666,0,0,0,0,0,0,0,0
248,1762970019799,0,0,0,0,0,0,0,0
249,1762970019999,0,0,0,0,0,0,0,0
250,1762970020150,0,0,0,0,0,0,0,0
251,1762970020283,0,0,0,0,0,0,0,0
252,1762970020333,0,0,0,0,0,0,0,0
253,1762970020431,0,0,0,0,0,0,0,0
254,1762970020580,0,0,0,0,0,0,0,0
255,1762970020647,0,0,0,0,0,0,0,0
256,1762970020764,0,0,0,0,0,0,0,0
257,1762970020900,0,0,0,0,0,0,0,0
258,1762970021065,0,0,0,0,0,0,0,0
259,1762970021115,0,0,0,0,0,0,0,0
260,1762970021232,0,0,0,0,0,0,0,0
261,1762970021332,0,0,0,0,0,0,0,0
262,1762970021417,0,0,0,0,0,0,0,0
263,1762970021519,0,0,0,0,0,0,0,0
264,1762970021648,0,0,0,0,0,0,0,0
265,1762970021780,0,0,0,0,0,0,0,0
266,1762970022099,0,0,0,0,0,0,0,0
267,1762970022165,0,0,0,0,0,0,0,0
268,1762970022281,0,0,0,0,0,0,0,0
269,1762970022347,0,0,0,0,0,0,0,0
270,1762970024345,0,0,0,0,0,0,0,0
271,1762970024712,0,0,0,0,0,0,0,0
272,1762970024928,0,0,0,0,0,0,0,0
273,1762970025063,0,0,0,0,0,0,0,0
274,1762970025112,0,0,0,0,0,0,0,0
275,1762970025212,0,0,0,0,0,0,0,0
276,1762970025312,0,0,0,0,0,0,0,0
277,1762970025428,0,0,0,0,0,0,0,0
278,1762970025627,0,0,0,0,0,0,0,0
279,1762970025744,0,0,0,0,0,0,0,0
280,1762970025977,0,0,0,0,0,0,0,0
281,1762970026161,0,0,0,0,0,0,0,0
282,1762970026228,0,0,0,0,0,0,0,0
283,1762970026328,0,0,0,0,0,0,0,0
284,1762970026494,0,0,0,0,0,0,0,0
285,1762970026593,0,0,0,0,0,0,0,0
286,1762970026826,0,0,0,0,0,0,0,0
287,1762970027260,0,0,0,0,0,0,0,0
288,1762970027592,0,0,0,0,0,0,0,0
289,1762970027692,0,0,0,0,0,0,0,0
290,1762970027842,0,0,0,0,0,0,0,0
291,1762970028211,0,0,0,0,0,0,0,0
292,1762970028325,0,0,0,0,0,0,0,0
293,1762970028478,0,0,0,0,0,0,0,0
294,1762970028592,0,0,0,0,0,0,0,0
295,1762970028859,0,0,0,0,0,0,0,0
296,1762970029042,0,0,0,0,0,0,0,0
297,1762970029125,0,0,0,0,0,0,0,0
298,1762970029195,0,0,0,0,0,0,0,0
299,1762970029341,0,0,0,0,0,0,0,0
300,1762970029458,0,0,0,0,0,0,0,0
301,1762970029811,0,0,0,0,0,0,0,0
302,1762970029910,0,0,0,0,0,0,0,0
303,1762970030041,0,0,0,0,0,0,0,0
304,1762970030124,0,0,0,0,0,0,0,0
305,1762970030224,0,0,0,0,0,0,0,0
306,1762970030340,0,0,0,0,0,0,0,0
307,1762970030557,0,0,0,0,0,0,0,0
308,1762970030690,0,0,0,0,0,0,0,0
309,1762970030791,0,0,0,0,0,0,0,0
310,1762970031023,0,0,0,0,0,0,0,0
311,1762970031190,0,0,0,0,0,0,0,0
312,1762970031323,0,0,0,0,0,0,0,0
313,1762970031689,0,0,0,0,0,0,0,0
314,1762970031773,0,0,0,0,0,0,0,0
315,1762970031906,0,0,0,0,0,0,0,0
316,1762970032023,0,0,0,0,0,0,0,0
317,1762970032222,0,0,0,0,0,0,0,0
318,1762970032373,0,0,0,0,0,0,0,0
319,1762970033005,0,0,0,0,0,0,0,0
320,1762970033089,0,0,0,0,0,0,0,0
321,1762970033256,0,0,0,0,0,0,0,0
322,1762970033405,0,0,0,0,0,0,0,0
323,1762970033521,0,0,0,0,0,0,0,0
324,1762970033638,0,0,0,0,0,0,0,0
325,1762970033755,0,0,0,0,0,0,0,0
326,1762970033888,0,0,0,0,0,0,0,0
327,1762970033972,0,0,0,0,0,0,0,0
328,1762970034187,0,0,0,0,0,0,0,0
329,1762970034288,0,0,0,0,0,0,0,0
330,1762970034404,0,0,0,0,0,0,0,0
331,1762970034505,0,0,0,0,0,0,0,0
332,1762970034622,0,0,0,0,0,0,0,0
333,1762970034737,0,0,0,0,0,0,0,0
334,1762970034887,0,0,0,0,0,0,0,0
335,1762970035037,0,0,0,0,0,0,0,0
336,1762970035137,0,0,0,0,0,0,0,0
337,1762970035253,0,0,0,0,0,0,0,0
338,1762970035339,0,0,0,0,0,0,0,0
339,1762970035387,0,0,0,0,0,0,0,0
340,1762970035503,0,0,0,0,0,0,0,0
341,1762970035653,0,0,0,0,0,0,0,0
342,1762970035736,0,0,0,0,0,0,0,0
343,1762970035869,0,0,0,0,0,0,0,0
344,1762970035970,0,0,0,0,0,0,0,0
345,1762970036055,0,0,0,0,0,0,0,0
346,1762970036186,0,0,0,0,0,0,0,0
347,1762970036302,0,0,0,0,0,0,0,0
348,1762970036502,0,0,0,0,0,0,0,0
349,1762970036603,0,0,0,0,0,0,0,0
350,1762970036703,0,0,0,0,0,0,0,0
351,1762970036852,0,0,0,0,0,0,0,0
352,1762970037051,0,0,0,0,0,0,0,0
353,1762970037169,0,0,0,0,0,0,0,0
354,1762970037268,0,0,0,0,0,0,0,0
355,1762970037369,0,0,0,0,0,0,0,0
356,1762970037485,0,0,0,0,0,0,0,0
357,1762970037600,0,0,0,0,0,0,0,0
358,1762970037702,0,0,0,0,0,0,0,0
359,1762970037817,0,0,0,0,0,0,0,0
360,1762970037935,0,0,0,0,0,0,0,0
361,1762970038034,0,0,0,0,0,0,0,0
362,1762970038285,0,0,0,0,0,0,0,0
363,1762970038401,0,0,0,0,0,0,0,0
364,1762970038467,0,0,0,0,0,0,0,0
365,1762970038919,0,0,0,0,0,0,0,0
366,1762970039050,0,0,0,0,0,0,0,0
367,1762970039134,0,0,0,0,0,0,0,0
368,1762970039252,0,0,0,0,0,0,0,0
369,1762970039350,0,0,0,0,0,0,0,0
370,1762970039467,0,0,0,0,0,0,0,0
371,1762970039585,0,0,0,0,0,0,0,0
372,1762970039798,0,0,0,0,0,0,0,0
373,1762970040016,0,0,0,0,0,0,0,0
374,1762970040365,0,0,0,0,0,0,0,0
375,1762970040566,0,0,0,0,0,0,0,0
376,1762970040666,0,0,0,0,0,0,0,0
377,1762970040816,0,0,0,0,0,0,0,0
378,1762970040915,0,0,0,0,0,0,0,0
379,1762970041049,0,0,0,0,0,0,0,0
380,1762970041231,0,0,0,0,0,0,0,0
381,1762970041365,0,0,0,0,0,0,0,0
382,1762970041448,0,0,0,0,0,0,0,0
383,1762970041782,0,0,0,0,0,0,0,0
384,1762970041881,0,0,0,0,0,0,0,0
385,1762970041999,0,0,0,0,0,0,0,0
386,1762970042098,0,0,0,0,0,0,0,0
387,1762970042398,0,0,0,0,0,0,0,0
388,1762970042531,0,0,0,0,0,0,0,0
389,1762970042647,0,0,0,0,0,0,0,0
390,1762970042897,0,0,0,0,0,0,0,0
391,1762970042997,0,0,0,0,0,0,0,0
392,1762970043247,0,0,0,0,0,0,0,0
393,1762970043414,0,0,0,0,0,0,0,0
394,1762970043534,0,0,0,0,0,0,0,0
395,1762970043630,0,0,0,0,0,0,0,0
396,1762970043763,0,0,0,0,0,0,0,0
397,1762970043897,0,0,0,0,0,0,0,0
398,1762970044147,0,0,0,0,0,0,0,0
399,1762970044363,0,0,0,0,0,0,0,0
400,1762970044429,0,0,0,0,0,0,0,0
401,1762970044746,0,0,0,0,0,0,0,0
402,1762970045029,0,0,0,0,0,0,0,0
403,1762970045079,0,0,0,0,0,0,0,0
404,1762970045229,0,0,0,0,0,0,0,0
405,1762970045381,0,0,0,0,0,0,0,0
406,1762970046611,0,0,0,0,0,0,0,0
407,1762970046727,0,0,0,0,0,0,0,0
408,1762970046894,0,0,0,0,0,0,0,0
409,1762970046960,0,0,0,0,0,0,0,0
410,1762970047094,0,0,0,0,0,0,0,0
411,1762970047310,0,0,0,0,0,0,0,0
412,1762970047460,0,0,0,0,0,0,0,0
413,1762970047860,0,0,0,0,0,0,0,0
414,1762970048077,0,0,0,0,0,0,0,0
415,1762970048176,0,0,0,0,0,0,0,0
416,1762970048277,0,0,0,0,0,0,0,0
417,1762970048393,0,0,0,0,0,0,0,0
418,1762970048492,0,0,0,0,0,0,0,0
419,1762970048709,0,0,0,0,0,0,0,0
420,1762970048908,0,0,0,0,0,0,0,0
421,1762970048963,0,0,0,0,0,0,0,0
422,1762970049078,0,0,0,0,0,0,0,0
423,1762970049191,0,0,0,0,0,0,0,0
424,1762970049274,0,0,0,0,0,0,0,0
425,1762970049592,0,0,0,0,0,0,0,0
426,1762970049690,0,0,0,0,0,0,0,0
427,1762970049807,0,0,0,0,0,0,0,0
428,1762970049940,0,0,0,0,0,0,0,0
429,1762970050024,0,0,0,0,0,0,0,0
430,1762970050156,0,0,0,0,0,0,0,0
431,1762970050374,0,0,0,0,0,0,0,0
432,1762970050457,0,0,0,0,0,0,0,0
433,1762970050573,0,0,0,0,0,0,0,0
434,1762970050690,0,0,0,0,0,0,0,0
435,1762970050790,0,0,0,0,0,0,0,0
436,1762970050907,0,0,0,0,0,0,0,0
437,1762970051023,0,0,0,0,0,0,0,0
438,1762970051122,0,0,0,0,0,0,0,0
439,1762970051257,0,0,0,0,0,0,0,0
440,1762970051357,0,0,0,0,0,0,0,0
441,1762970051457,0,0,0,0,0,0,0,0
442,1762970051572,0,0,0,0,0,0,0,0
443,1762970051688,0,0,0,0,0,0,0,0
444,1762970051806,0,0,0,0,0,0,0,0
445,1762970051925,0,0,0,0,0,0,0,0
446,1762970052123,0,0,0,0,0,0,0,0
447,1762970052222,0,0,0,0,0,0,0,0
448,1762970052389,0,0,0,0,0,0,0,0
449,1762970052472,0,0,0,0,0,0,0,0
450,1762970052673,0,0,0,0,0,0,0,0
451,1762970052805,0,0,0,0,0,0,0,0
452,1762970052922,0,0,0,0,0,0,0,0
453,1762970053005,0,0,0,0,0,0,0,0
454,1762970053121,0,0,0,0,0,0,0,0
455,1762970053354,0,0,0,0,0,0,0,0
456,1762970053454,0,0,0,0,0,0,0,0
457,1762970053654,0,0,0,0,0,0,0,0
458,1762970053821,0,0,0,0,0,0,0,0
459,1762970053954,0,0,0,0,0,0,0,0
460,1762970054204,0,0,0,0,0,0,0,0
461,1762970054436,0,0,0,0,0,0,0,0
462,1762970054654,0,0,0,0,0,0,0,0
463,1762970054769,0,0,0,0,0,0,0,0
464,1762970054969,0,0,0,0,0,0,0,0
465,1762970055086,0,0,0,0,0,0,0,0
466,1762970055303,0,0,0,0,0,0,0,0
467,1762970055570,0,0,0,0,0,0,0,0
468,1762970055768,0,0,0,0,0,0,0,0
469,1762970055919,0,0,0,0,0,0,0,0
470,1762970056002,0,0,0,0,0,0,0,0
471,1762970056152,0,0,0,0,0,0,0,0
472,1762970056285,0,0,0,0,0,0,0,0
473,1762970056401,0,0,0,0,0,0,0,0
474,1762970056468,0,0,0,0,0,0,0,0
475,1762970056552,0,0,0,0,0,0,0,0
476,1762970056618,0,0,0,0,0,0,0,0
477,1762970056736,0,0,0,0,0,0,0,0
478,1762970056837,0,0,0,0,0,0,0,0
479,1762970056951,0,0,0,0,0,0,0,0
480,1762970057103,0,0,0,0,0,0,0,0
481,1762970057201,0,0,0,0,0,0,0,0
482,1762970057417,0,0,0,0,0,0,0,0
483,1762970057467,0,0,0,0,0,0,0,0
484,1762970057534,0,0,0,0,0,0,0,0
485,1762970057618,0,0,0,0,0,0,0,0
486,1762970057735,0,0,0,0,0,0,0,0
487,1762970057852,0,0,0,0,0,0,0,0
488,1762970057985,0,0,0,0,0,0,0,0
489,1762970058184,0,0,0,0,0,0,0,0
490,1762970058267,0,0,0,0,0,0,0,0
491,1762970058400,0,0,0,0,0,0,0,0
492,1762970058517,0,0,0,0,0,0,0,0
493,1762970058616,0,0,0,0,0,0,0,0
494,1762970058717,0,0,0,0,0,0,0,0
495,1762970058866,0,0,0,0,0,0,0,0
496,1762970058934,0,0,0,0,0,0,0,0
497,1762970059049,0,0,0,0,0,0,0,0
498,1762970059167,0,0,0,0,0,0,0,0
499,1762970059266,0,0,0,0,0,0,0,0
500,1762970059416,0,0,0,0,0,0,0,0
501,1762970059532,0,0,0,0,0,0,0,0
502,1762970059616,0,0,0,0,0,0,0,0
503,1762970059700,0,0,0,0,0,0,0,0
504,1762970059832,0,0,0,0,0,0,0,0
505,1762970059917,0,0,0,0,0,0,0,0
506,1762970060148,0,0,0,0,0,0,0,0
507,1762970060299,0,0,0,0,0,0,0,0
508,1762970060399,0,0,0,0,0,0,0,0
509,1762970060498,0,0,0,0,0,0,0,0
510,1762970060698,0,0,0,0,0,0,0,0
511,1762970060814,0,0,0,0,0,0,0,0
512,1762970060931,0,0,0,0,0,0,0,0
513,1762970061181,0,0,0,0,0,0,0,0
514,1762970061415,0,0,0,0,0,0,0,0
515,1762970061581,0,0,0,0,0,0,0,0
516,1762970061680,0,0,0,0,0,0,0,0
517,1762970061814,0,0,0,0,0,0,0,0
518,1762970061948,0,0,0,0,0,0,0,0
519,1762970062247,0,0,0,0,0,0,0,0
520,1762970062463,0,0,0,0,0,0,0,0
521,1762970062563,0,0,0,0,0,0,0,0
522,1762970062681,0,0,0,0,0,0,0,0
523,1762970062797,0,0,0,0,0,0,0,0
524,1762970062899,0,0,0,0,0,0,0,0
525,1762970062996,0,0,0,0,0,0,0,0
526,1762970063130,0,0,0,0,0,0,0,0
527,1762970063246,0,0,0,0,0,0,0,0
528,1762970063346,0,0,0,0,0,0,0,0
529,1762970063446,0,0,0,0,0,0,0,0
530,1762970063879,0,0,0,0,0,0,0,0
531,1762970063995,0,0,0,0,0,0,0,0
532,1762970064096,0,0,0,0,0,0,0,0
533,1762970064245,0,0,0,0,0,0,0,0
534,1762970064329,0,0,0,0,0,0,0,0
535,1762970064763,0,0,0,0,0,0,0,0
536,1762970064929,0,0,0,0,0,0,0,0
537,1762970065211,0,0,0,0,0,0,0,0
538,1762970065311,0,0,0,0,0,0,0,0
539,1762970065411,0,0,0,0,0,0,0,0
540,1762970065646,0,0,0,0,0,0,0,0
541,1762970065744,0,0,0,0,0,0,0,0
542,1762970065977,0,0,0,0,0,0,0,0
543,1762970066180,0,0,0,0,0,0,0,0
544,1762970066528,0,0,0,0,0,0,0,0
545,1762970066879,0,0,0,0,0,0,0,0
546,1762970066994,0,0,0,0,0,0,0,0
547,1762970067076,0,0,0,0,0,0,0,0
548,1762970067177,0,0,0,0,0,0,0,0
549,1762970067294,0,0,0,0,0,0,0,0
550,1762970067396,0,0,0,0,0,0,0,0
551,1762970067559,0,0,0,0,0,0,0,0
552,1762970067743,0,0,0,0,0,0,0,0
553,1762970067943,0,0,0,0,0,0,0,0
554,1762970068026,0,0,0,0,0,0,0,0
555,1762970068059,0,0,0,0,0,0,0,0
556,1762970068292,0,0,0,0,0,0,0,0
557,1762970068408,0,0,0,0,0,0,0,0
558,1762970068509,0,0,0,0,0,0,0,0
559,1762970068608,0,0,0,0,0,0,0,0
560,1762970068727,0,0,0,0,0,0,0,0
561,1762970069174,0,0,0,0,0,0,0,0
562,1762970069291,0,0,0,0,0,0,0,0
563,1762970069409,0,0,0,0,0,0,0,0
564,1762970069526,0,0,0,0,0,0,0,0
565,1762970069625,0,0,0,0,0,0,0,0
566,1762970069873,0,0,0,0,0,0,0,0
567,1762970070058,0,0,0,0,0,0,0,0
568,1762970070158,0,0,0,0,0,0,0,0
569,1762970070259,0,0,0,0,0,0,0,0
570,1762970070375,0,0,0,0,0,0,0,0
571,1762970070491,0,0,0,0,0,0,0,0
572,1762970070708,0,0,0,0,0,0,0,0
573,1762970070823,0,0,0,0,0,0,0,0
574,1762970070924,0,0,0,0,0,0,0,0
575,1762970071172,0,0,0,0,0,0,0,0
576,1762970071473,0,0,0,0,0,0,0,0
577,1762970071689,0,0,0,0,0,0,0,0
578,1762970071824,0,0,0,0,0,0,0,0
579,1762970072172,0,0,0,0,0,0,0,0
580,1762970072289,0,0,0,0,0,0,0,0
581,1762970072407,0,0,0,0,0,0,0,0
582,1762970072489,0,0,0,0,0,0,0,0
583,1762970072689,0,0,0,0,0,0,0,0
584,1762970072905,0,0,0,0,0,0,0,0
585,1762970073023,0,0,0,0,0,0,0,0
586,1762970073121,0,0,0,0,0,0,0,0
587,1762970073240,0,0,0,0,0,0,0,0
588,1762970073340,0,0,0,0,0,0,0,0
589,1762970073470,0,0,0,0,0,0,0,0
590,1762970073571,0,0,0,0,0,0,0,0
591,1762970073671,0,0,0,0,0,0,0,0
592,1762970073787,0,0,0,0,0,0,0,0
593,1762970073971,0,0,0,0,0,0,0,0
594,1762970074120,0,0,0,0,0,0,0,0
595,1762970074436,0,0,0,0,0,0,0,0
596,1762970074670,0,0,0,0,0,0,0,0
597,1762970074836,0,0,0,0,0,0,0,0
598,1762970074953,0,0,0,0,0,0,0,0
599,1762970075004,0,0,0,0,0,0,0,0
600,1762970075102,0,0,0,0,0,0,0,0
601,1762970075235,0,0,0,0,0,0,0,0
602,1762970075335,0,0,0,0,0,0,0,0
603,1762970075435,0,0,0,0,0,0,0,0
604,1762970075535,0,0,0,0,0,0,0,0
605,1762970075653,0,0,0,0,0,0,0,0
606,1762970075787,0,0,0,0,0,0,0,0
607,1762970075954,0,0,0,0,0,0,0,0
608,1762970076102,0,0,0,0,0,0,0,0
609,1762970076203,0,0,0,0,0,0,0,0
610,1762970076319,0,0,0,0,0,0,0,0
611,1762970076419,0,0,0,0,0,0,0,0
612,1762970076535,0,0,0,0,0,0,0,0
613,1762970076652,0,0,0,0,0,0,0,0
614,1762970076752,0,0,0,0,0,0,0,0
615,1762970077084,0,0,0,0,0,0,0,0
616,1762970077234,0,0,0,0,0,0,0,0
617,1762970077301,0,0,0,0,0,0,0,0
618,1762970077418,0,0,0,0,0,0,0,0
619,1762970077536,0,65535,0,1,0,0,0,0
620,1762970077634,0,65535,0,1,0,0,0,0
621,1762970077751,0,65535,0,1,0,0,0,0
622,1762970077967,0,65535,0,1,0,0,0,0
623,1762970078185,0,65534,0,1,0,0,0,0
624,1762970078301,0,65534,0,1,0,0,0,0
625,1762970078516,582,65523,0,626,0,0,0,0
626,1762970078733,1641,65531,0,921,0,0,0,0
627,1762970078917,1694,0,0,0,0,0,0,0
628,1762970079199,966,43,0,64752,0,0,0,0
629,1762970079300,700,63,0,64724,0,0,0,0
630,1762970079400,0,0,0,0,0,0,0,0
631,1762970079500,0,0,0,0,0,0,0,0
632,1762970079617,0,0,0,0,0,0,0,0
633,1762970079733,0,0,0,0,0,0,0,0
634,1762970079999,195,19,0,1,0,0,0,0
635,1762970080066,159,14,0,1,0,0,0,0
636,1762970080165,131,12,0,1,0,0,0,0
637,1762970080283,107,10,0,1,0,0,0,0
638,1762970080382,77,9,0,2,0,0,0,0
639,1762970080549,64,6,0,1,0,0,0,0
640,1762970080601,52,6,0,1,0,0,0,0
641,1762970080715,43,4,0,1,0,0,0,0
642,1762970080865,159,65530,0,464,0,0,0,0
643,1762970081165,1659,65532,0,0,0,0,0,0
644,1762970081498,1059,15,0,696,0,0,0,0
645,1762970081598,859,53,0,794,0,0,0,0
646,1762970081714,700,72,0,827,0,0,0,0
647,1762970081865,573,88,0,849,0,0,0,0
648,1762970081980,472,100,0,856,0,0,0,0
649,1762970082147,303,117,0,808,0,0,0,0
650,1762970082264,251,125,0,739,0,0,0,0
651,1762970082364,208,132,0,660,0,0,0,0
652,1762970082480,172,137,0,64936,0,0,0,0
653,1762970082581,127,141,0,64969,0,0,0,0
654,1762970082697,106,146,0,64993,0,0,0,0
655,1762970082830,87,148,0,65003,0,0,0,0
656,1762970082964,72,151,0,518,0,0,0,0
657,1762970083029,60,136,0,487,0,0,0,0
658,1762970083130,46,141,0,481,0,0,0,0
659,1762970083246,38,146,0,452,0,0,0,0
660,1762970083364,32,149,0,424,0,0,0,0
661,1762970083462,26,152,0,402,0,0,0,0
662,1762970083863,13,157,0,351,0,0,0,0
663,1762970084346,3,169,0,294,0,0,0,0
664,1762970085113,1,165,0,271,0,0,0,0
665,1762970085245,2,165,0,271,0,0,0,0
666,1762970085429,3,166,0,257,0,0,0,0
667,1762970085545,4,167,0,262,0,0,0,0
668,1762970085778,4,168,0,65274,0,0,0,0
