index,date,BMS_MODE,BMS_ERROR,AIR_P,AIR_N,1,2,3,4
573,1762970378785,1,0,1,1,0,0,0,0
574,1762970379684,1,0,1,1,0,0,0,0
575,1762970380184,1,0,1,1,0,0,0,0
576,1762970380633,1,0,1,1,0,0,0,0
577,1762970381116,1,0,1,1,0,0,0,0
578,1762970381982,1,0,1,1,0,0,0,0
579,1762970382900,1,0,1,1,0,0,0,0
580,1762970383815,1,0,1,1,0,0,0,0
581,1762970384396,1,0,1,1,0,0,0,0
582,1762970385712,1,0,1,1,0,0,0,0
583,1762970386446,1,0,1,1,0,0,0,0
584,1762970388161,1,0,1,1,0,0,0,0
585,1762970391125,1,0,1,1,0,0,0,0
586,1762970391575,1,0,1,1,0,0,0,0
587,1762970392041,1,0,1,1,0,0,0,0
588,1762970392607,1,0,1,1,0,0,0,0
589,1762970392923,1,0,1,1,0,0,0,0
590,1762970393489,1,0,1,1,0,0,0,0
591,1762970394306,1,0,1,1,0,0,0,0
592,1762970394721,1,0,1,1,0,0,0,0
593,1762970395204,1,0,1,1,0,0,0,0
594,1762970395638,1,0,1,1,0,0,0,0
595,1762970396170,1,0,1,1,0,0,0,0
596,1762970396570,1,0,1,1,0,0,0,0
597,1762970397036,1,0,1,1,0,0,0,0
598,1762970397469,1,0,1,1,0,0,0,0
599,1762970397935,1,0,1,1,0,0,0,0
600,1762970398468,1,0,1,1,0,0,0,0
601,1762970398834,1,0,1,1,0,0,0,0
602,1762970399817,1,0,1,1,0,0,0,0
603,1762970401149,1,0,1,1,0,0,0,0
604,1762970402032,1,0,1,1,0,0,0,0
605,1762970402948,1,0,1,1,0,0,0,0
606,1762970403397,1,0,1,1,0,0,0,0
607,1762970403847,1,0,1,1,0,0,0,0
608,1762970404332,1,0,1,1,0,0,0,0
609,1762970404749,1,0,1,1,0,0,0,0
610,1762970405382,1,0,1,1,0,0,0,0
611,1762970406095,1,0,1,1,0,0,0,0
612,1762970406514,1,0,1,1,0,0,0,0
613,1762970406930,1,0,1,1,0,0,0,0
614,1762970407362,1,0,1,1,0,0,0,0
615,1762970407811,1,0,1,1,0,0,0,0
616,1762970408276,1,0,1,1,0,0,0,0
617,1762970408727,1,0,1,1,0,0,0,0
618,1762970409193,1,0,1,1,0,0,0,0
619,1762970410108,1,0,1,1,0,0,0,0
620,1762970410542,1,0,1,1,0,0,0,0
621,1762970410991,1,0,1,1,0,0,0,0
622,1762970411458,1,0,1,1,0,0,0,0
623,1762970411909,1,0,1,1,0,0,0,0
624,1762970412407,1,0,1,1,0,0,0,0
625,1762970412840,1,0,1,1,0,0,0,0
626,1762970413739,1,0,1,1,0,0,0,0
627,1762970414289,1,0,1,1,0,0,0,0
628,1762970414638,1,0,1,1,0,0,0,0
629,1762970415105,1,0,1,1,0,0,0,0
630,1762970415554,1,0,1,1,0,0,0,0
631,1762970416490,1,0,1,1,0,0,0,0
632,1762970416937,1,0,1,1,0,0,0,0
633,1762970417836,1,0,1,1,0,0,0,0
634,1762970418337,1,0,1,1,0,0,0,0
635,1762970418768,1,0,1,1,0,0,0,0
636,1762970419284,1,0,1,1,0,0,0,0
637,1762970420568,1,0,0,0,0,0,0,0
638,1762970421034,1,0,0,0,0,0,0,0
