index,date,CEL_1,CEL_2,CEL_3,CEL_4,1,2,3,4
0,1762969984508,3.28,3.28,3.28,3.27,0,0,0,0
1,1762969985075,3.28,3.28,3.28,3.28,0,0,0,0
2,1762969985441,3.28,3.28,3.28,3.27,0,0,0,0
3,1762969985941,3.28,3.28,3.28,3.28,0,0,0,0
4,1762969986358,3.28,3.28,3.28,3.27,0,0,0,0
5,1762969986808,3.28,3.28,3.28,3.27,0,0,0,0
6,1762969987257,3.28,3.28,3.28,3.27,0,0,0,0
7,1762969987707,3.28,3.28,3.28,3.28,0,0,0,0
8,1762969988624,3.28,3.28,3.28,3.27,0,0,0,0
9,1762969990072,3.28,3.28,3.28,3.28,0,0,0,0
10,1762969990454,3.28,3.28,3.28,3.27,0,0,0,0
11,1762969991054,3.28,3.28,3.28,3.28,0,0,0,0
12,1762969991353,3.28,3.28,3.28,3.27,0,0,0,0
13,1762969991855,3.28,3.28,3.28,3.28,0,0,0,0
14,1762969992288,3.28,3.28,3.28,3.27,0,0,0,0
15,1762969992737,3.28,3.28,3.28,3.27,0,0,0,0
16,1762969993636,3.28,3.28,3.28,3.28,0,0,0,0
17,1762969994086,3.28,3.28,3.28,3.27,0,0,0,0
18,1762969994552,3.28,3.28,3.28,3.27,0,0,0,0
19,1762969995103,3.28,3.28,3.28,3.27,0,0,0,0
20,1762969995469,3.28,3.28,3.28,3.27,0,0,0,0
21,1762969996001,3.28,3.28,3.28,3.28,0,0,0,0
22,1762969996384,3.28,3.28,3.28,3.27,0,0,0,0
23,1762969996884,3.28,3.28,3.28,3.28,0,0,0,0
24,1762969997284,3.28,3.28,3.28,3.27,0,0,0,0
25,1762969997784,3.28,3.28,3.28,3.27,0,0,0,0
26,1762969999165,3.28,3.28,3.28,3.27,0,0,0,0
27,1762970000465,3.28,3.28,3.28,3.28,0,0,0,0
28,1762970001397,3.28,3.28,3.28,3.28,0,0,0,0
29,1762970002298,3.28,3.28,3.28,3.27,0,0,0,0
30,1762970002798,3.28,3.28,3.28,3.27,0,0,0,0
31,1762970003213,3.28,3.28,3.28,3.28,0,0,0,0
32,1762970003679,3.28,3.28,3.28,3.27,0,0,0,0
33,1762970004195,3.28,3.28,3.28,3.28,0,0,0,0
34,1762970004579,3.28,3.28,3.28,3.27,0,0,0,0
35,1762970005493,3.28,3.28,3.28,3.27,0,0,0,0
36,1762970006027,3.28,3.28,3.28,3.27,0,0,0,0
37,1762970006394,3.28,3.28,3.28,3.28,0,0,0,0
38,1762970006925,3.28,3.28,3.28,3.27,0,0,0,0
39,1762970007308,3.28,3.28,3.28,3.28,0,0,0,0
40,1762970007825,3.28,3.28,3.28,3.27,0,0,0,0
41,1762970008690,3.28,3.28,3.28,3.27,0,0,0,0
42,1762970009574,3.28,3.28,3.28,3.27,0,0,0,0
43,1762970010173,3.28,3.28,3.28,3.28,0,0,0,0
44,1762970010490,3.28,3.28,3.28,3.27,0,0,0,0
45,1762970011056,3.28,3.28,3.28,3.27,0,0,0,0
46,1762970011954,3.28,3.28,3.28,3.28,0,0,0,0
47,1762970012321,3.28,3.28,3.28,3.27,0,0,0,0
48,1762970012787,3.28,3.28,3.28,3.28,0,0,0,0
49,1762970013287,3.28,3.28,3.28,3.27,0,0,0,0
50,1762970013686,3.28,3.28,3.28,3.27,0,0,0,0
51,1762970014270,3.28,3.28,3.28,3.27,0,0,0,0
52,1762970014603,3.28,3.28,3.28,3.28,0,0,0,0
53,1762970015153,3.28,3.28,3.28,3.27,0,0,0,0
54,1762970015519,3.28,3.28,3.28,3.27,0,0,0,0
55,1762970015984,3.28,3.28,3.28,3.28,0,0,0,0
56,1762970016401,3.28,3.28,3.28,3.27,0,0,0,0
57,1762970016968,3.28,3.28,3.28,3.27,0,0,0,0
58,1762970017334,3.28,3.28,3.28,3.27,0,0,0,0
59,1762970017801,3.28,3.28,3.28,3.28,0,0,0,0
60,1762970018716,3.28,3.28,3.28,3.28,0,0,0,0
61,1762970019215,3.28,3.28,3.28,3.27,0,0,0,0
62,1762970019600,3.28,3.28,3.28,3.27,0,0,0,0
63,1762970020066,3.28,3.28,3.28,3.27,0,0,0,0
64,1762970020530,3.28,3.28,3.28,3.28,0,0,0,0
65,1762970021048,3.28,3.28,3.28,3.27,0,0,0,0
66,1762970021432,3.28,3.28,3.28,3.27,0,0,0,0
67,1762970021981,3.28,3.28,3.28,3.27,0,0,0,0
68,1762970022380,3.28,3.28,3.28,3.28,0,0,0,0
69,1762970023263,3.28,3.28,3.28,3.28,0,0,0,0
70,1762970025528,3.28,3.28,3.28,3.27,0,0,0,0
71,1762970026111,3.28,3.28,3.28,3.28,0,0,0,0
72,1762970026444,3.28,3.28,3.28,3.27,0,0,0,0
73,1762970027360,3.28,3.28,3.28,3.28,0,0,0,0
74,1762970028725,3.28,3.28,3.28,3.27,0,0,0,0
75,1762970029641,3.28,3.28,3.28,3.27,0,0,0,0
76,1762970030557,3.28,3.28,3.28,3.27,0,0,0,0
77,1762970031023,3.28,3.28,3.28,3.28,0,0,0,0
78,1762970031640,3.28,3.28,3.28,3.27,0,0,0,0
79,1762970032838,3.28,3.28,3.28,3.27,0,0,0,0
80,1762970033305,3.28,3.28,3.28,3.27,0,0,0,0
81,1762970033738,3.28,3.28,3.28,3.28,0,0,0,0
82,1762970035553,3.28,3.28,3.28,3.27,0,0,0,0
83,1762970036020,3.28,3.28,3.28,3.27,0,0,0,0
84,1762970036471,3.28,3.28,3.28,3.28,0,0,0,0
85,1762970037852,3.28,3.28,3.28,3.27,0,0,0,0
86,1762970038334,3.28,3.28,3.28,3.27,0,0,0,0
87,1762970038750,3.28,3.28,3.28,3.27,0,0,0,0
88,1762970039200,3.28,3.28,3.28,3.28,0,0,0,0
89,1762970039666,3.28,3.28,3.28,3.27,0,0,0,0
90,1762970040116,3.28,3.28,3.28,3.27,0,0,0,0
91,1762970040582,3.28,3.28,3.28,3.27,0,0,0,0
92,1762970041098,3.28,3.28,3.28,3.28,0,0,0,0
93,1762970041482,3.28,3.28,3.28,3.27,0,0,0,0
94,1762970041932,3.28,3.28,3.28,3.28,0,0,0,0
95,1762970042430,3.28,3.28,3.28,3.27,0,0,0,0
96,1762970043397,3.28,3.28,3.28,3.27,0,0,0,0
97,1762970044313,3.28,3.28,3.28,3.28,0,0,0,0
98,1762970044662,3.28,3.28,3.28,3.27,0,0,0,0
99,1762970045112,3.28,3.28,3.28,3.28,0,0,0,0
100,1762970046511,3.28,3.28,3.28,3.27,0,0,0,0
101,1762970046977,3.28,3.28,3.28,3.28,0,0,0,0
102,1762970047494,3.28,3.28,3.28,3.27,0,0,0,0
103,1762970047893,3.28,3.28,3.28,3.28,0,0,0,0
104,1762970048345,3.28,3.28,3.28,3.27,0,0,0,0
105,1762970048809,3.28,3.28,3.28,3.28,0,0,0,0
106,1762970049258,3.28,3.28,3.28,3.27,0,0,0,0
107,1762970049690,3.28,3.28,3.28,3.27,0,0,0,0
108,1762970050173,3.28,3.28,3.28,3.28,0,0,0,0
109,1762970050606,3.28,3.28,3.28,3.27,0,0,0,0
110,1762970051056,3.28,3.28,3.28,3.28,0,0,0,0
111,1762970051507,3.28,3.28,3.28,3.27,0,0,0,0
112,1762970051972,3.28,3.28,3.28,3.28,0,0,0,0
113,1762970052438,3.28,3.28,3.28,3.27,0,0,0,0
114,1762970052922,3.28,3.28,3.28,3.28,0,0,0,0
115,1762970054270,3.28,3.28,3.28,3.28,0,0,0,0
116,1762970054687,3.28,3.28,3.28,3.27,0,0,0,0
117,1762970055154,3.28,3.28,3.28,3.28,0,0,0,0
118,1762970055719,3.28,3.28,3.28,3.27,0,0,0,0
119,1762970056136,3.28,3.28,3.28,3.28,0,0,0,0
120,1762970056984,3.28,3.28,3.28,3.27,0,0,0,0
121,1762970057917,3.28,3.28,3.28,3.27,0,0,0,0
122,1762970058350,3.28,3.28,3.28,3.28,0,0,0,0
123,1762970058833,3.28,3.28,3.28,3.27,0,0,0,0
124,1762970059266,3.28,3.28,3.28,3.28,0,0,0,0
125,1762970059732,3.28,3.28,3.28,3.27,0,0,0,0
126,1762970060199,3.28,3.28,3.28,3.27,0,0,0,0
127,1762970060634,3.28,3.28,3.28,3.27,0,0,0,0
128,1762970061114,3.28,3.28,3.28,3.28,0,0,0,0
129,1762970062047,3.28,3.28,3.28,3.28,0,0,0,0
130,1762970062463,3.28,3.28,3.28,3.27,0,0,0,0
131,1762970062930,3.28,3.28,3.28,3.27,0,0,0,0
132,1762970063379,3.28,3.28,3.28,3.27,0,0,0,0
133,1762970063829,3.28,3.28,3.28,3.28,0,0,0,0
134,1762970064279,3.28,3.28,3.28,3.27,0,0,0,0
135,1762970065178,3.28,3.28,3.28,3.27,0,0,0,0
136,1762970065646,3.28,3.28,3.28,3.27,0,0,0,0
137,1762970066111,3.28,3.28,3.28,3.27,0,0,0,0
138,1762970067460,3.28,3.28,3.28,3.28,0,0,0,0
139,1762970068009,3.28,3.28,3.28,3.27,0,0,0,0
140,1762970069742,3.28,3.28,3.28,3.27,0,0,0,0
141,1762970070191,3.28,3.28,3.28,3.28,0,0,0,0
142,1762970070657,3.28,3.28,3.28,3.27,0,0,0,0
143,1762970071122,3.28,3.28,3.28,3.27,0,0,0,0
144,1762970072505,3.28,3.28,3.28,3.28,0,0,0,0
145,1762970072938,3.28,3.28,3.28,3.27,0,0,0,0
146,1762970073387,3.28,3.28,3.28,3.27,0,0,0,0
147,1762970073887,3.28,3.28,3.28,3.27,0,0,0,0
148,1762970074303,3.28,3.28,3.28,3.28,0,0,0,0
149,1762970074771,3.28,3.28,3.28,3.27,0,0,0,0
150,1762970075235,3.28,3.28,3.28,3.28,0,0,0,0
151,1762970075686,3.28,3.28,3.28,3.27,0,0,0,0
152,1762970076136,3.28,3.28,3.28,3.27,0,0,0,0
153,1762970076585,3.28,3.28,3.28,3.27,0,0,0,0
154,1762970077034,3.28,3.28,3.28,3.27,0,0,0,0
155,1762970077502,3.28,3.28,3.28,3.28,0,0,0,0
156,1762970078017,3.28,3.28,3.28,3.27,0,0,0,0
157,1762970078800,3.28,3.27,3.27,3.23,0,0,0,0
158,1762970079283,3.28,3.28,3.27,3.26,0,0,0,0
159,1762970080632,3.28,3.28,3.28,3.28,0,0,0,0
160,1762970080998,3.28,3.28,3.28,3.28,0,0,0,0
161,1762970081514,3.28,3.28,3.27,3.26,0,0,0,0
162,1762970082415,3.28,3.28,3.28,3.27,0,0,0,0
163,1762970082863,3.28,3.28,3.28,3.27,0,0,0,0
164,1762970083329,3.28,3.28,3.28,3.27,0,0,0,0
165,1762970083829,3.28,3.28,3.28,3.27,0,0,0,0
166,1762970084230,3.28,3.28,3.28,3.27,0,0,0,0
167,1762970085595,3.28,3.28,3.28,3.27,0,0,0,0
168,1762970086512,3.28,3.28,3.28,3.27,0,0,0,0
169,1762970086977,3.28,3.28,3.28,3.27,0,0,0,0
170,1762970088825,3.28,3.28,3.28,3.27,0,0,0,0
171,1762970089243,3.28,3.28,3.28,3.27,0,0,0,0
172,1762970089708,3.28,3.28,3.28,3.27,0,0,0,0
173,1762970090174,3.28,3.28,3.28,3.27,0,0,0,0
174,1762970090624,3.28,3.28,3.28,3.27,0,0,0,0
175,1762970091090,3.28,3.28,3.28,3.27,0,0,0,0
176,1762970091539,3.28,3.28,3.28,3.27,0,0,0,0
177,1762970091988,3.28,3.28,3.28,3.27,0,0,0,0
178,1762970092422,3.28,3.28,3.28,3.27,0,0,0,0
179,1762970092954,3.28,3.28,3.28,3.27,0,0,0,0
180,1762970093353,3.28,3.28,3.28,3.28,0,0,0,0
181,1762970093854,3.28,3.28,3.28,3.27,0,0,0,0
182,1762970094269,3.28,3.28,3.28,3.28,0,0,0,0
183,1762970094720,3.28,3.28,3.28,3.27,0,0,0,0
184,1762970095169,3.28,3.28,3.28,3.27,0,0,0,0
185,1762970095621,3.28,3.28,3.28,3.27,0,0,0,0
186,1762970096081,3.28,3.28,3.28,3.28,0,0,0,0
187,1762970096537,3.28,3.28,3.28,3.27,0,0,0,0
188,1762970097467,3.28,3.28,3.28,3.27,0,0,0,0
189,1762970097950,3.28,3.28,3.28,3.27,0,0,0,0
190,1762970098367,3.28,3.28,3.28,3.28,0,0,0,0
191,1762970098833,3.28,3.28,3.28,3.27,0,0,0,0
192,1762970099284,3.28,3.28,3.28,3.28,0,0,0,0
193,1762970099734,3.28,3.28,3.28,3.27,0,0,0,0
194,1762970100200,3.28,3.28,3.28,3.27,0,0,0,0
195,1762970100649,3.28,3.28,3.28,3.27,0,0,0,0
196,1762970101100,3.28,3.28,3.28,3.28,0,0,0,0
197,1762970101548,3.28,3.28,3.28,3.27,0,0,0,0
198,1762970102016,3.28,3.28,3.28,3.27,0,0,0,0
199,1762970102464,3.28,3.28,3.28,3.28,0,0,0,0
200,1762970103382,3.28,3.28,3.28,3.27,0,0,0,0
201,1762970103848,3.28,3.28,3.28,3.28,0,0,0,0
202,1762970104280,3.28,3.28,3.28,3.27,0,0,0,0
203,1762970104729,3.28,3.28,3.28,3.28,0,0,0,0
204,1762970105196,3.28,3.28,3.28,3.27,0,0,0,0
205,1762970105645,3.28,3.28,3.28,3.28,0,0,0,0
206,1762970107027,3.28,3.28,3.28,3.27,0,0,0,0
207,1762970107462,3.28,3.28,3.28,3.28,0,0,0,0
208,1762970107927,3.28,3.28,3.28,3.27,0,0,0,0
209,1762970110674,3.28,3.28,3.28,3.28,0,0,0,0
210,1762970111571,3.28,3.28,3.28,3.27,0,0,0,0
211,1762970112505,3.28,3.28,3.28,3.28,0,0,0,0
212,1762970113420,3.28,3.28,3.28,3.28,0,0,0,0
213,1762970113870,3.28,3.28,3.28,3.27,0,0,0,0
214,1762970114304,3.28,3.28,3.28,3.27,0,0,0,0
215,1762970114836,3.28,3.28,3.28,3.27,0,0,0,0
216,1762970115219,3.28,3.28,3.28,3.28,0,0,0,0
217,1762970115701,3.28,3.28,3.28,3.27,0,0,0,0
218,1762970116137,3.28,3.28,3.28,3.27,0,0,0,0
219,1762970117518,3.28,3.28,3.28,3.28,0,0,0,0
220,1762970118902,3.28,3.28,3.28,3.27,0,0,0,0
221,1762970119383,3.28,3.28,3.28,3.27,0,0,0,0
222,1762970119799,3.28,3.28,3.28,3.28,0,0,0,0
223,1762970120233,3.28,3.28,3.28,3.27,0,0,0,0
224,1762970120715,3.28,3.28,3.28,3.28,0,0,0,0
225,1762970121149,3.28,3.28,3.28,3.27,0,0,0,0
226,1762970121614,3.28,3.28,3.28,3.27,0,0,0,0
227,1762970122530,3.28,3.28,3.28,3.28,0,0,0,0
228,1762970122998,3.28,3.28,3.28,3.27,0,0,0,0
229,1762970123431,3.28,3.28,3.28,3.27,0,0,0,0
230,1762970123895,3.28,3.28,3.28,3.27,0,0,0,0
231,1762970124331,3.28,3.28,3.28,3.27,0,0,0,0
232,1762970124811,3.28,3.28,3.28,3.28,0,0,0,0
233,1762970125261,3.28,3.28,3.28,3.27,0,0,0,0
234,1762970125711,3.28,3.28,3.28,3.28,0,0,0,0
235,1762970126179,3.28,3.28,3.28,3.27,0,0,0,0
236,1762970126612,3.28,3.28,3.28,3.28,0,0,0,0
237,1762970127075,3.28,3.28,3.28,3.27,0,0,0,0
238,1762970127525,3.28,3.28,3.28,3.27,0,0,0,0
