index,date,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
0,1762969984544,3,65529,0,0,0,0,0,0
1,1762969984609,3,65528,65535,0,0,0,0,0
2,1762969984693,3,65529,0,0,0,0,0,0
3,1762969984792,3,65529,1,0,0,0,0,0
4,1762969984844,3,65530,0,0,0,0,0,0
5,1762969984926,4,65529,0,0,0,0,0,0
6,1762969984942,2,65530,1,0,0,0,0,0
7,1762969985025,3,65528,65535,0,0,0,0,0
8,1762969985125,5,65528,1,0,0,0,0,0
9,1762969985191,4,65529,0,0,0,0,0,0
10,1762969985259,2,65529,0,0,0,0,0,0
11,1762969985276,4,65529,1,0,0,0,0,0
12,1762969985359,3,65529,0,0,0,0,0,0
13,1762969985391,2,65529,65535,0,0,0,0,0
14,1762969985491,3,65529,65535,0,0,0,0,0
15,1762969985542,4,65528,0,0,0,0,0,0
16,1762969985591,3,65529,0,0,0,0,0,0
17,1762969985659,3,65530,0,0,0,0,0,0
18,1762969985708,2,65527,0,0,0,0,0,0
19,1762969985792,4,65528,0,0,0,0,0,0
20,1762969985875,4,65528,0,0,0,0,0,0
21,1762969985924,3,65529,65535,0,0,0,0,0
22,1762969985975,3,65529,65535,3.31,0,0,0,0
23,1762969986058,3,65529,0,0,0,0,0,0
24,1762969986058,1,65528,0,0,0,0,0,0
25,1762969986125,3,65530,1,0,0,0,0,0
26,1762969986175,4,65529,0,0,0,0,0,0
27,1762969986257,3,65529,65535,0,0,0,0,0
28,1762969986291,1,65530,1,0,0,0,0,0
29,1762969986374,4,65526,65534,3.32,0,0,0,0
30,1762969986424,3,65527,0,0,0,0,0,0
31,1762969986474,2,65530,65535,0,0,0,0,0
32,1762969986525,1,65528,65535,0,0,0,0,0
33,1762969986592,3,65530,0,1,0,0,0,0
34,1762969986658,4,65530,65535,0,0,0,0,0
35,1762969986707,5,65529,0,0,0,0,0,0
36,1762969986841,2,65528,0,3.32,0,0,0,0
37,1762969986990,3,65529,65535,0,0,0,0,0
38,1762969987024,4,65529,0,0,0,0,0,0
39,1762969987074,1,65528,65535,0,0,0,0,0
40,1762969987107,4,65529,0,0,0,0,0,0
41,1762969987174,4,65529,0,0,0,0,0,0
42,1762969987208,4,65529,65535,0,0,0,0,0
43,1762969987240,1,65529,65535,0,0,0,0,0
44,1762969987340,3,65528,65535,0,0,0,0,0
45,1762969987373,2,65529,65535,0,0,0,0,0
46,1762969987506,3,65528,0,0,0,0,0,0
47,1762969987624,4,65529,0,0,0,0,0,0
48,1762969987690,3,65530,65535,0,0,0,0,0
49,1762969987790,2,65529,0,0,0,0,0,0
50,1762969987890,3,65529,65535,0,0,0,0,0
51,1762969987957,3,65529,0,0,0,0,0,0
52,1762969988024,2,65529,65535,0,0,0,0,0
53,1762969988140,1,65529,65535,0,0,0,0,0
54,1762969988190,3,65529,0,0,0,0,0,0
55,1762969988257,3,65529,65535,0,0,0,0,0
56,1762969988323,3,65528,65535,0,0,0,0,0
57,1762969988356,3,65529,0,0,0,0,0,0
58,1762969988439,2,65529,0,0,0,0,0,0
59,1762969988489,5,65529,0,0,0,0,0,0
60,1762969988557,2,65528,0,0,0,0,0,0
61,1762969988589,3,65529,0,0,0,0,0,0
62,1762969988689,3,65528,65535,0,0,0,0,0
63,1762969988756,3,65528,0,0,0,0,0,0
64,1762969988855,5,65529,65535,0,0,0,0,0
65,1762969988990,3,65529,0,0,0,0,0,0
66,1762969989089,3,65529,0,0,0,0,0,0
67,1762969989139,2,65528,0,0,0,0,0,0
68,1762969989240,2,65529,65535,0,0,0,0,0
69,1762969989307,3,65528,0,0,0,0,0,0
70,1762969989357,4,65529,65535,0,0,0,0,0
71,1762969989438,3,65529,0,0,0,0,0,0
72,1762969989472,2,65530,65535,0,0,0,0,0
73,1762969989605,3,65528,0,0,0,0,0,0
74,1762969989655,3,65528,0,0,0,0,0,0
75,1762969989772,2,65528,65535,0,0,0,0,0
76,1762969989921,4,65530,65535,0,0,0,0,0
77,1762969990055,3,65530,65535,0,0,0,0,0
78,1762969990105,2,65528,0,3.32,0,0,0,0
79,1762969990138,2,65529,0,0,0,0,0,0
80,1762969990154,2,65529,65535,0,0,0,0,0
81,1762969990205,3,65529,65534,0,0,0,0,0
82,1762969990238,2,65530,0,1,0,0,0,0
83,1762969990304,3,65528,65535,0,0,0,0,0
84,1762969990354,3,65529,65535,0,0,0,0,0
85,1762969990437,3,65528,65535,0,0,0,0,0
86,1762969990554,3,65529,65535,0,0,0,0,0
87,1762969990570,2,65528,0,0,0,0,0,0
88,1762969990671,4,65529,65535,0,0,0,0,0
89,1762969990704,2,65529,65535,0,0,0,0,0
90,1762969990854,3,65529,1,0,0,0,0,0
91,1762969990954,2,65528,65535,0,0,0,0,0
92,1762969991103,4,65529,0,0,0,0,0,0
93,1762969991171,4,65528,0,0,0,0,0,0
94,1762969991206,2,65530,65535,0,0,0,0,0
95,1762969991288,2,65528,0,0,0,0,0,0
96,1762969991320,2,65529,0,0,0,0,0,0
97,1762969991407,2,65528,0,0,0,0,0,0
98,1762969991439,4,65529,0,0,0,0,0,0
99,1762969991521,2,65529,0,0,0,0,0,0
100,1762969991555,3,65530,0,0,0,0,0,0
101,1762969991654,4,65530,0,0,0,0,0,0
102,1762969991771,3,65529,65280,0,0,0,0,0
103,1762969991804,2,65529,65535,0,0,0,0,0
104,1762969991923,3,65529,0,0,0,0,0,0
105,1762969991972,3,65530,1,0,0,0,0,0
106,1762969992023,3,65528,1,0,0,0,0,0
107,1762969992055,4,65528,0,0,0,0,0,0
108,1762969992238,3,65530,65534,0,0,0,0,0
109,1762969992321,4,65528,0,0,0,0,0,0
110,1762969992387,4,65529,65535,0,0,0,0,0
111,1762969992421,3,65530,0,0,0,0,0,0
112,1762969992504,3,65530,0,0,0,0,0,0
113,1762969992553,1,65530,0,1,0,0,0,0
114,1762969992641,2,65529,0,0,0,0,0,0
115,1762969992654,2,65530,65535,0,0,0,0,0
116,1762969992804,4,65529,65535,0,0,0,0,0
117,1762969992921,2,65528,65535,0,0,0,0,0
118,1762969992970,3,65530,0,0,0,0,0,0
119,1762969993019,4,65528,0,0,0,0,0,0
120,1762969993069,4,65529,65535,0,0,0,0,0
121,1762969993169,2,65530,65535,0,0,0,0,0
122,1762969993220,5,65528,65535,3.26,0,0,0,0
123,1762969993318,2,65529,65535,0,0,0,0,0
124,1762969993353,3,65529,65535,0,0,0,0,0
125,1762969993470,2,65530,65534,0,0,0,0,0
126,1762969993536,2,65529,65535,0,0,0,0,0
127,1762969993553,3,65529,0,0,0,0,0,0
128,1762969993619,3,65530,0,0,0,0,0,0
129,1762969993686,2,65529,0,0,0,0,0,0
130,1762969993735,3,65528,65535,0,0,0,0,0
131,1762969993803,3,65528,65535,0,0,0,0,0
132,1762969993886,2,65529,0,0,0,0,0,0
133,1762969993935,3,65528,65535,0,0,0,0,0
134,1762969993969,3,65530,0,0,0,0,0,0
135,1762969994018,1,65529,65535,0,0,0,0,0
136,1762969994070,4,65529,65534,0,0,0,0,0
137,1762969994151,1,65531,0,0,0,0,0,0
138,1762969994184,3,65528,65535,0,0,0,0,0
139,1762969994251,3,65530,65535,0,0,0,0,0
140,1762969994286,2,65527,65535,0,0,0,0,0
141,1762969994370,4,65529,0,0,0,0,0,0
142,1762969994402,4,65530,0,0,0,0,0,0
143,1762969994487,2,65529,65535,0,0,0,0,0
144,1762969994519,2,65529,65534,0,0,0,0,0
145,1762969994602,4,65528,65534,0,0,0,0,0
146,1762969994653,4,65529,0,0,0,0,0,0
147,1762969994719,2,65529,1,0,0,0,0,0
148,1762969994769,3,65529,0,0,0,0,0,0
149,1762969994902,2,65529,65535,0,0,0,0,0
150,1762969994952,3,65529,0,0,0,0,0,0
151,1762969995052,3,65528,1,0,0,0,0,0
152,1762969995086,2,65529,0,0,0,0,0,0
153,1762969995186,2,65530,65535,0,0,0,0,0
154,1762969995220,3,65530,65534,0,0,0,0,0
155,1762969995286,2,65527,65535,0,0,0,0,0
156,1762969995368,4,65528,65280,0,0,0,0,0
157,1762969995402,1,65529,65535,0,0,0,0,0
158,1762969995484,2,65529,0,3.32,0,0,0,0
159,1762969995553,2,65531,255,0,0,0,0,0
160,1762969995601,3,65529,0,0,0,0,0,0
161,1762969995668,4,65528,65535,0,0,0,0,0
162,1762969995733,3,65528,65535,0,0,0,0,0
163,1762969995817,2,65528,0,0,0,0,0,0
164,1762969995884,4,65528,0,0,0,0,0,0
165,1762969995933,4,65530,65535,0,0,0,0,0
166,1762969996052,4,65529,0,33196,0,0,0,0
167,1762969996101,4,65529,0,0,0,0,0,0
168,1762969996135,3,65528,0,0,0,0,0,0
169,1762969996184,1,65527,65535,0,0,0,0,0
170,1762969996284,4,65529,0,0,0,0,0,0
171,1762969996368,1,65529,1,0,0,0,0,0
172,1762969996434,3,65530,0,0,0,0,0,0
173,1762969996482,3,65528,0,0,0,0,0,0
174,1762969996533,4,65529,0,0,0,0,0,0
175,1762969996584,2,65529,65535,0,0,0,0,0
176,1762969996649,2,65529,0,0,0,0,0,0
177,1762969996715,4,65530,0,0,0,0,0,0
178,1762969996766,4,65529,65535,0,0,0,0,0
179,1762969996884,1,65529,1,3.32,0,0,0,0
180,1762969997000,3,65528,0,0,0,0,0,0
181,1762969997050,2,65529,65534,0,0,0,0,0
182,1762969997083,4,65530,65535,0,0,0,0,0
183,1762969997149,3,65529,65535,0,0,0,0,0
184,1762969997216,2,65528,0,0,0,0,0,0
185,1762969997284,1,65527,0,3.31,0,0,0,0
186,1762969997365,3,65529,0,0,0,0,0,0
187,1762969997416,3,65530,0,0,0,0,0,0
188,1762969997483,2,65529,65535,0,0,0,0,0
189,1762969997532,4,65530,0,0,0,0,0,0
190,1762969997581,2,65529,0,0,0,0,0,0
191,1762969997649,3,65529,1,0,0,0,0,0
192,1762969997901,3,65528,0,0,0,0,0,0
193,1762969997934,2,65528,0,0,0,0,0,0
194,1762969998052,3,65529,0,0,0,0,0,0
195,1762969998083,3,65529,0,0,0,0,0,0
196,1762969998150,4,65529,65534,0,0,0,0,0
197,1762969998183,3,65530,0,0,0,0,0,0
198,1762969998250,3,65530,65535,0,0,0,0,0
199,1762969998315,3,65529,0,0,0,0,0,0
200,1762969998364,4,65528,0,0,0,0,0,0
201,1762969998432,4,65529,0,0,0,0,0,0
202,1762969998465,3,65529,0,0,0,0,0,0
203,1762969998548,2,65528,65535,0,0,0,0,0
204,1762969998583,2,65529,0,0,0,0,0,0
205,1762969998681,4,65529,0,0,0,0,0,0
206,1762969998733,3,65528,65535,0,0,0,0,0
207,1762969998832,2,65530,0,0,0,0,0,0
208,1762969998882,2,65529,0,0,0,0,0,0
209,1762969999033,2,65529,65535,0,0,0,0,0
210,1762969999132,4,65529,0,0,0,0,0,0
211,1762969999198,4,65528,0,0,0,0,0,0
212,1762969999215,2,65528,0,0,0,0,0,0
213,1762969999299,3,65529,0,0,0,0,0,0
214,1762969999449,4,65529,65535,0,0,0,0,0
215,1762969999482,2,65529,0,1,0,0,0,0
216,1762969999498,3,65529,1,0,0,0,0,0
217,1762969999564,4,65529,65535,0,0,0,0,0
218,1762969999632,4,65527,65535,0,0,0,0,0
219,1762969999681,2,65528,65534,0,0,0,0,0
220,1762969999765,2,65529,65535,0,0,0,0,0
