index,date,CELL_1,CELL_2,CELL_3,CELL_4
0,1780264173885,3.27,3.29,3.29,3.28
1,1780264174596,3.28,3.29,3.29,3.28
2,1780264176730,3.28,3.29,3.29,3.28
3,1780264177113,3.28,3.29,3.29,3.28
4,1780264180445,3.28,3.29,3.29,3.28
5,1780264183662,3.28,3.29,3.29,3.28
6,1780264184078,0.03,0.03,0.03,0.03
7,1780264185729,3.28,3.29,3.29,3.28
8,1780264197111,3.03,3.01,2.9,3.01
9,1780264200362,3.02,3,2.97,2.92
10,1780264203211,3.18,3.18,3.19,3.16
11,1780264203744,3.23,3.24,3.25,3.23
12,1780264204860,3.23,3.24,3.25,3.23
13,1780264208627,3.25,3.25,3.26,3.25
14,1780264211510,3.25,3.26,3.26,3.25
15,1780264212993,3.25,3.26,3.26,3.25
16,1780264214193,3.26,3.26,3.27,3.26
17,1780264214310,3.26,3.26,3.27,3.26
18,1780264216861,3.26,3.26,3.27,3.26
19,1780264219009,3.26,3.26,3.27,3.26
20,1780264221609,3.26,3.27,3.27,3.26
21,1780264222226,3.26,3.27,3.27,3.26
22,1780264225442,3.26,3.27,3.27,3.26
23,1780264228742,3.27,3.27,3.27,3.26
24,1780264229525,3.27,3.27,3.27,3.26
25,1780264229609,3.27,3.27,3.27,3.26
26,1780264229943,3.27,3.27,3.27,3.26
27,1780264234926,3.27,3.27,3.27,3.27
28,1780264236959,3.27,3.27,3.27,3.27
29,1780264241042,3.26,3.27,3.28,3.27
30,1780264245242,3.26,3.28,3.28,3.27
31,1780264249075,3.24,3.28,3.28,3.27
32,1780264252674,3.24,3.28,3.28,3.27
33,1780264254241,3.26,3.28,3.28,3.27
34,1780264256291,3.26,3.28,3.28,3.27
35,1780264261740,3.27,3.28,3.28,3.27
36,1780264262657,3.27,3.28,3.28,3.27
37,1780264265324,3.27,3.28,3.28,3.27
38,1780264266974,0.03,0.03,0.03,0.03
39,1780264280089,3.26,3.28,3.28,3.27
40,1780264282822,3.26,3.28,3.28,3.28
41,1780264284389,3.26,3.28,3.28,3.28
42,1780264285372,3.25,3.28,3.28,3.28
43,1780264291073,3.24,3.28,3.28,3.28
44,1780264294072,3.21,3.28,3.28,3.28
45,1780264297339,0.03,0.03,0.03,0.03
46,1780264297872,3.27,3.28,3.28,3.28
47,1780264303106,3.25,3.28,3.28,3.28
48,1780264303474,3.27,3.28,3.28,3.28
49,1780264304222,3.27,3.28,3.28,3.28
50,1780264308387,3.27,3.28,3.28,3.28
51,1780264309923,3.27,3.28,3.28,3.28
52,1780264312805,3.28,3.28,3.28,3.28
53,1780264315155,3.28,3.28,3.28,3.28
54,1780264321170,3.28,3.28,3.28,3.28
