index,date,ACCEL_FL,ACCEL_FR,ACCEL_RL,ACCEL_RR
234,1782582542407,0,0,0,0
235,1782582542890,0,0,0,0
236,1782582543073,0,0,0,0
237,1782582544289,0,0,0,0
238,1782582546253,0,0,0,0
239,1782582547303,0,0,0,0
240,1782582548019,0,0,0,0
241,1782582548252,0,0,0,0
242,1782582548818,0,0,0,0
243,1782582549301,0,0,0,0
244,1782582549900,0,0,0,0
245,1782582550284,0,0,0,0
246,1782582550866,0,0,0,0
247,1782582551915,0,0,0,0
248,1782582552465,2,0,0,0
249,1782582553464,0,0,0,0
250,1782582554496,0,0,0,0
251,1782582555346,1,0,0,0
252,1782582556446,1,0,0,0
253,1782582556994,1,0,0,0
254,1782582557444,1,0,0,0
255,1782582557960,1,0,0,0
256,1782582558959,1,0,0,0
257,1782582559360,1,0,0,0
258,1782582560924,1,0,0,0
259,1782582561941,1,0,0,0
260,1782582562556,1,0,0,0
261,1782582563522,1,0,0,0
262,1782582564521,1,0,0,0
263,1782582565437,1,0,0,0
264,1782582566470,1,0,0,0
265,1782582568285,1,0,0,0
266,1782582568634,1,0,0,0
267,1782582570533,1,0,0,0
268,1782582571515,1,0,0,0
269,1782582571982,2,0,0,0
270,1782582572099,2,0,0,0
271,1782582574247,0,0,0,0
272,1782582574496,0,0,0,0
273,1782582574812,0,0,0,0
274,1782582575862,0,0,0,0
275,1782582576411,0,0,0,0
276,1782582576795,0,0,0,0
277,1782582577360,0,0,0,0
278,1782582578460,1,0,0,0
279,1782582580042,2,0,0,0
280,1782582581074,0,0,0,0
281,1782582581957,0,0,0,0
282,1782582582956,0,0,0,0
283,1782582583572,0,0,0,0
284,1782582583988,0,0,0,0
285,1782582584505,0,0,0,0
286,1782582585603,0,0,0,0
287,1782582586203,0,0,0,0
288,1782582587137,0,0,0,0
289,1782582588102,0,0,0,0
290,1782582590184,0,0,0,0
291,1782582591199,0,0,0,0
292,1782582591415,0,0,0,0
293,1782582591648,0,0,0,0
294,1782582592048,0,0,0,0
295,1782582592964,2,0,0,0
296,1782582594230,2,0,0,0
297,1782582595878,2,0,0,0
298,1782582596328,1,0,0,0
299,1782582596728,1,0,0,0
300,1782582597710,1,0,0,0
301,1782582599575,1,0,0,0
302,1782582600658,1,0,0,0
303,1782582601290,1,0,0,0
304,1782582601840,1,0,0,0
305,1782582602923,1,0,0,0
306,1782582603605,1,0,0,0
307,1782582603905,1,0,0,0
308,1782582604537,2,0,0,0
309,1782582605537,2,0,0,0
310,1782582605904,2,0,0,0
311,1782582607068,0,0,0,0
312,1782582608102,0,0,0,0
313,1782582609050,0,0,0,0
314,1782582609434,0,0,0,0
315,1782582610117,0,0,0,0
316,1782582611033,0,0,0,0
317,1782582611681,0,0,0,0
318,1782582612731,0,0,0,0
319,1782582613330,0,0,0,0
320,1782582614264,0,0,0,0
321,1782582614696,2,0,0,0
322,1782582615278,2,0,0,0
323,1782582616244,2,0,0,0
324,1782582617310,2,0,0,0
325,1782582618826,1,0,0,0
326,1782582619242,1,0,0,0
327,1782582619808,1,0,0,0
328,1782582620474,1,0,0,0
329,1782582620708,1,0,0,0
330,1782582623589,2,0,0,0
331,1782582624921,2,0,0,0
332,1782582625820,2,0,0,0
333,1782582626869,2,0,0,0
334,1782582628417,2,0,0,0
335,1782582628850,2,0,0,0
336,1782582629434,0,0,0,0
337,1782582629866,0,0,0,0
338,1782582630183,0,0,0,0
339,1782582630366,0,0,0,0
340,1782582630766,0,0,0,0
341,1782582631765,0,0,0,0
342,1782582632348,0,0,0,0
343,1782582633364,0,0,0,0
344,1782582634396,0,0,0,0
345,1782582635279,0,0,0,0
346,1782582636661,0,0,0,0
347,1782582638310,2,0,0,0
348,1782582638992,2,0,0,0
349,1782582640557,2,0,0,0
350,1782582640990,2,0,0,0
351,1782582641590,2,0,0,0
352,1782582642006,2,0,0,0
353,1782582642256,2,0,0,0
354,1782582642489,2,0,0,0
355,1782582643588,2,0,0,0
356,1782582644171,2,0,0,0
357,1782582644604,2,0,0,0
358,1782582645836,2,0,0,0
359,1782582646819,2,0,0,0
360,1782582649050,2,0,0,0
361,1782582649418,2,0,0,0
362,1782582649850,2,0,0,0
363,1782582650282,2,0,0,0
364,1782582651632,2,0,0,0
365,1782582651898,2,0,0,0
366,1782582652448,2,0,0,0
367,1782582653464,2,0,0,0
368,1782582655362,2,0,0,0
369,1782582655978,2,0,0,0
370,1782582656463,2,0,0,0
371,1782582656927,2,0,0,0
372,1782582658027,2,0,0,0
373,1782582658659,2,0,0,0
374,1782582659125,2,0,0,0
375,1782582659275,2,0,0,0
376,1782582659658,2,0,0,0
377,1782582660291,2,0,0,0
378,1782582661357,2,0,0,0
379,1782582661590,2,0,0,0
380,1782582662290,2,0,0,0
381,1782582662839,2,0,0,0
382,1782582664504,2,0,0,0
383,1782582665603,2,0,0,0
384,1782582667185,2,0,0,0
385,1782582668168,2,0,0,0
386,1782582669117,2,0,0,0
387,1782582669816,2,0,0,0
388,1782582670832,2,0,0,0
389,1782582671215,2,0,0,0
390,1782582671332,2,0,0,0
391,1782582671764,2,0,0,0
392,1782582672447,2,0,0,0
393,1782582673064,2,0,0,0
394,1782582673480,2,0,0,0
395,1782582673946,2,0,0,0
396,1782582675695,2,0,0,0
397,1782582676145,2,0,0,0
398,1782582676528,2,0,0,0
399,1782582678760,2,0,0,0
400,1782582679342,2,0,0,0
401,1782582679791,2,0,0,0
402,1782582680807,2,0,0,0
403,1782582681323,2,0,0,0
404,1782582682006,2,0,0,0
405,1782582683072,2,0,0,0
406,1782582683588,2,0,0,0
407,1782582684004,2,0,0,0
408,1782582685054,2,0,0,0
409,1782582686569,2,0,0,0
410,1782582687302,2,0,0,0
411,1782582688968,2,0,0,0
412,1782582689999,2,0,0,0
413,1782582692780,2,0,0,0
414,1782582693613,2,0,0,0
415,1782582693713,2,0,0,0
416,1782582694512,2,0,0,0
417,1782582695329,2,0,0,0
418,1782582695496,2,0,0,0
419,1782582695778,2,0,0,0
420,1782582696078,2,0,0,0
421,1782582696478,2,0,0,0
422,1782582696760,2,0,0,0
423,1782582698126,2,0,0,0
424,1782582698476,2,0,0,0
425,1782582698792,2,0,0,0
426,1782582703722,2,0,0,0
427,1782582704071,2,0,0,0
428,1782582704438,2,0,0,0
429,1782582704771,2,0,0,0
430,1782582705571,2,0,0,0
431,1782582712897,2,0,0,0
432,1782582713246,2,0,0,0
433,1782582713463,2,0,0,0
434,1782582713863,2,0,0,0
435,1782582715295,2,0,0,0
436,1782582715494,2,0,0,0
437,1782582716178,2,0,0,0
438,1782582719375,0,0,0,0
439,1782582720025,2,0,0,0
440,1782582720541,1,0,0,0
441,1782582720874,1,0,0,0
442,1782582721240,1,0,0,0
443,1782582722306,1,0,0,0
444,1782582722472,1,0,0,0
445,1782582722723,1,0,0,0
446,1782582723788,1,0,0,0
447,1782582725820,2,0,0,0
448,1782582726369,0,0,0,0
449,1782582727967,2,0,0,0
450,1782582729050,2,0,0,0
451,1782582729983,2,0,0,0
452,1782582731048,2,0,0,0
453,1782582731664,2,0,0,0
454,1782582732130,2,0,0,0
455,1782582732281,2,0,0,0
456,1782582733264,2,0,0,0
457,1782582734329,2,0,0,0
458,1782582734547,2,0,0,0
459,1782582735262,2,0,0,0
460,1782582738292,2,0,0,0
461,1782582739092,2,0,0,0
462,1782582739191,2,0,0,0
463,1782582739991,2,0,0,0
464,1782582740807,2,0,0,0
465,1782582740973,2,0,0,0
466,1782582741273,2,0,0,0
467,1782582741556,2,0,0,0
468,1782582741939,2,0,0,0
469,1782582743604,2,0,0,0
470,1782582744004,2,0,0,0
471,1782582744320,2,0,0,0
472,1782582744603,2,0,0,0
473,1782582747517,2,0,0,0
474,1782582747884,2,0,0,0
475,1782582748166,2,0,0,0
476,1782582748366,2,0,0,0
477,1782582748666,2,0,0,0
478,1782582748983,2,0,0,0
479,1782582749267,2,0,0,0
480,1782582749633,2,0,0,0
481,1782582751132,2,0,0,0
482,1782582758991,2,0,0,0
483,1782582759807,2,0,0,0
484,1782582759907,2,0,0,0
485,1782582760706,2,0,0,0
486,1782582761523,2,0,0,0
487,1782582761689,2,0,0,0
488,1782582761989,2,0,0,0
489,1782582762289,2,0,0,0
490,1782582762971,2,0,0,0
491,1782582764171,2,0,0,0
492,1782582764270,2,0,0,0
493,1782582764703,2,0,0,0
494,1782582764953,2,0,0,0
495,1782582768467,2,0,0,0
496,1782582768767,2,0,0,0
497,1782582769999,2,0,0,0
498,1782582770366,2,0,0,0
499,1782582771597,2,0,0,0
500,1782582771798,2,0,0,0
501,1782582772097,2,0,0,0
502,1782582772430,2,0,0,0
503,1782582776528,2,0,0,0
504,1782582776843,2,0,0,0
505,1782582777377,2,0,0,0
506,1782582777609,2,0,0,0
507,1782582777942,2,0,0,0
508,1782582778208,2,0,0,0
509,1782582778575,2,0,0,0
510,1782582778808,2,0,0,0
511,1782582779557,2,0,0,0
512,1782582779908,2,0,0,0
513,1782582780573,2,0,0,0
514,1782582780841,2,0,0,0
515,1782582781172,2,0,0,0
516,1782582781673,2,0,0,0
517,1782582782022,2,0,0,0
518,1782582782322,2,0,0,0
519,1782582785470,2,0,0,0
520,1782582787151,0,0,0,0
521,1782582787817,0,0,0,0
522,1782582788567,0,0,0,0
523,1782582788767,2,0,0,0
524,1782582789798,2,0,0,0
525,1782582790415,0,0,0,0
526,1782582790831,0,0,0,0
527,1782582791348,0,0,0,0
528,1782582791997,0,0,0,0
529,1782582793113,0,0,0,0
530,1782582793629,0,0,0,0
531,1782582794628,0,0,0,0
532,1782582795078,0,0,0,0
533,1782582796676,0,0,0,0
534,1782582797359,0,0,0,0
535,1782582798009,0,0,0,0
536,1782582798558,0,0,0,0
537,1782582798991,0,0,0,0
538,1782582799624,2,0,0,0
539,1782582801539,1,0,0,0
540,1782582802505,1,0,0,0
541,1782582802922,1,0,0,0
542,1782582803504,1,0,0,0
543,1782582804387,1,0,0,0
544,1782582804803,1,0,0,0
545,1782582805603,1,0,0,0
546,1782582806701,1,0,0,0
547,1782582807734,1,0,0,0
548,1782582808184,1,0,0,0
549,1782582808601,1,0,0,0
550,1782582809549,1,0,0,0
551,1782582810498,1,0,0,0
552,1782582811530,1,0,0,0
553,1782582812530,1,0,0,0
554,1782582813013,1,0,0,0
555,1782582814112,1,0,0,0
556,1782582814744,2,0,0,0
557,1782582815643,2,0,0,0
558,1782582816709,2,0,0,0
559,1782582817709,2,0,0,0
560,1782582818674,1,0,0,0
561,1782582819290,1,0,0,0
562,1782582819757,1,0,0,0
563,1782582819990,1,0,0,0
564,1782582820273,1,0,0,0
565,1782582820906,1,0,0,0
566,1782582821622,1,0,0,0
567,1782582822405,1,0,0,0
568,1782582822522,1,0,0,0
569,1782582823671,1,0,0,0
570,1782582824653,2,0,0,0
571,1782582825536,2,0,0,0
572,1782582826135,0,0,0,0
573,1782582826552,0,0,0,0
574,1782582828116,2,0,0,0
575,1782582829233,0,0,0,0
576,1782582829799,0,0,0,0
577,1782582830731,0,0,0,0
578,1782582832962,0,0,0,0
579,1782582833911,2,0,0,0
580,1782582834295,0,0,0,0
581,1782582835160,0,0,0,0
582,1782582836076,2,0,0,0
583,1782582836477,0,0,0,0
584,1782582836992,2,0,0,0
585,1782582838424,0,0,0,0
586,1782582839024,0,0,0,0
587,1782582839940,0,0,0,0
588,1782582840622,2,0,0,0
589,1782582842272,1,0,0,0
590,1782582842937,1,0,0,0
591,1782582843404,1,0,0,0
592,1782582844902,1,0,0,0
593,1782582845918,1,0,0,0
594,1782582847583,1,0,0,0
595,1782582848616,1,0,0,0
596,1782582848983,1,0,0,0
597,1782582849066,1,0,0,0
598,1782582849515,1,0,0,0
599,1782582850181,1,0,0,0
600,1782582850914,1,0,0,0
601,1782582851564,1,0,0,0
602,1782582852513,1,0,0,0
603,1782582853129,1,0,0,0
604,1782582853612,1,0,0,0
605,1782582853878,1,0,0,0
606,1782582854128,1,0,0,0
607,1782582855144,1,0,0,0
608,1782582855777,1,0,0,0
609,1782582856643,1,0,0,0
610,1782582857841,2,0,0,0
611,1782582859290,2,0,0,0
612,1782582860406,2,0,0,0
613,1782582861255,2,0,0,0
614,1782582861921,2,0,0,0
615,1782582863037,2,0,0,0
616,1782582863570,2,0,0,0
617,1782582865352,2,0,0,0
618,1782582866667,2,0,0,0
619,1782582867450,2,0,0,0
620,1782582868250,2,0,0,0
621,1782582868416,2,0,0,0
622,1782582868800,2,0,0,0
623,1782582869498,2,0,0,0
624,1782582870181,2,0,0,0
625,1782582871431,2,0,0,0
626,1782582872229,2,0,0,0
627,1782582872930,2,0,0,0
628,1782582874544,2,0,0,0
629,1782582875294,2,0,0,0
630,1782582875510,2,0,0,0
631,1782582875793,2,0,0,0
632,1782582876560,2,0,0,0
633,1782582876959,2,0,0,0
634,1782582877691,2,0,0,0
635,1782582878640,2,0,0,0
636,1782582879390,2,0,0,0
637,1782582880123,2,0,0,0
638,1782582880374,2,0,0,0
639,1782582880639,2,0,0,0
640,1782582882071,2,0,0,0
641,1782582883054,2,0,0,0
642,1782582883787,2,0,0,0
643,1782582884536,2,0,0,0
644,1782582885735,2,0,0,0
645,1782582886152,2,0,0,0
646,1782582886767,2,0,0,0
647,1782582888333,2,0,0,0
648,1782582889099,2,0,0,0
649,1782582889832,2,0,0,0
650,1782582890731,2,0,0,0
651,1782582891114,2,0,0,0
652,1782582892146,2,0,0,0
653,1782582893111,2,0,0,0
654,1782582893778,2,0,0,0
655,1782582894577,2,0,0,0
656,1782582894894,2,0,0,0
657,1782582895094,2,0,0,0
658,1782582895827,2,0,0,0
659,1782582897125,2,0,0,0
660,1782582897258,2,0,0,0
661,1782582898041,2,0,0,0
662,1782582898857,2,0,0,0
663,1782582899806,2,0,0,0
664,1782582900323,2,0,0,0
665,1782582900672,2,0,0,0
666,1782582901055,2,0,0,0
667,1782582904269,2,0,0,0
668,1782582904552,2,0,0,0
669,1782582905734,2,0,0,0
670,1782582906117,2,0,0,0
671,1782582906484,2,0,0,0
672,1782582907349,2,0,0,0
673,1782582907565,2,0,0,0
674,1782582907899,2,0,0,0
675,1782582909431,2,0,0,0
676,1782582911213,2,0,0,0
677,1782582911562,2,0,0,0
678,1782582912178,2,0,0,0
679,1782582912563,2,0,0,0
680,1782582912896,2,0,0,0
681,1782582913261,2,0,0,0
682,1782582913562,2,0,0,0
683,1782582913861,2,0,0,0
684,1782582914094,2,0,0,0
685,1782582914427,2,0,0,0
686,1782582916658,2,0,0,0
687,1782582916958,2,0,0,0
688,1782582920771,2,0,0,0
689,1782582921088,2,0,0,0
690,1782582921471,2,0,0,0
691,1782582922105,2,0,0,0
692,1782582922203,2,0,0,0
693,1782582922653,2,0,0,0
694,1782582923269,2,0,0,0
695,1782582924685,2,0,0,0
696,1782582924985,2,0,0,0
697,1782582931163,2,0,0,0
698,1782582931479,2,0,0,0
699,1782582931746,2,0,0,0
700,1782582933178,2,0,0,0
701,1782582933544,2,0,0,0
702,1782582934227,2,0,0,0
703,1782582934393,2,0,0,0
704,1782582934694,2,0,0,0
705,1782582937741,2,0,0,0
706,1782582938074,2,0,0,0
707,1782582938406,2,0,0,0
708,1782582939272,2,0,0,0
709,1782582939556,2,0,0,0
710,1782582939922,2,0,0,0
711,1782582940172,2,0,0,0
712,1782582941704,2,0,0,0
713,1782582941837,2,0,0,0
714,1782582942187,2,0,0,0
715,1782582943003,2,0,0,0
716,1782582943302,2,0,0,0
717,1782582943669,2,0,0,0
718,1782582943936,2,0,0,0
719,1782582944718,2,0,0,0
720,1782582944984,2,0,0,0
721,1782582945334,2,0,0,0
722,1782582945567,2,0,0,0
723,1782582946250,2,0,0,0
724,1782582947316,2,0,0,0
725,1782582947633,2,0,0,0
726,1782582947966,2,0,0,0
727,1782582948315,2,0,0,0
728,1782582948681,2,0,0,0
729,1782582948865,2,0,0,0
730,1782582949131,2,0,0,0
731,1782582949447,2,0,0,0
732,1782582951595,2,0,0,0
733,1782582951879,2,0,0,0
734,1782582957724,2,0,0,0
735,1782582958073,2,0,0,0
736,1782582958423,2,0,0,0
737,1782582958623,2,0,0,0
738,1782582958856,2,0,0,0
739,1782582959522,2,0,0,0
740,1782582959839,2,0,0,0
741,1782582960221,2,0,0,0
742,1782582961370,2,0,0,0
743,1782582961670,2,0,0,0
744,1782582965168,2,0,0,0
745,1782582965551,2,0,0,0
746,1782582966150,2,0,0,0
747,1782582966300,2,0,0,0
748,1782582966733,2,0,0,0
749,1782582967049,2,0,0,0
750,1782582967349,2,0,0,0
751,1782582968798,2,0,0,0
752,1782582971362,2,0,0,0
753,1782582971695,2,0,0,0
754,1782582971978,2,0,0,0
755,1782582972561,2,0,0,0
756,1782582972878,2,0,0,0
757,1782582973211,2,0,0,0
758,1782582973461,2,0,0,0
759,1782582973893,2,0,0,0
760,1782582974227,2,0,0,0
761,1782582974476,2,0,0,0
762,1782582974860,2,0,0,0
763,1782582975142,2,0,0,0
764,1782582975842,2,0,0,0
765,1782582975925,2,0,0,0
766,1782582976558,2,0,0,0
767,1782582976874,2,0,0,0
768,1782582978490,2,0,0,0
769,1782582982869,2,0,0,0
770,1782582983136,2,0,0,0
771,1782582983736,2,0,0,0
772,1782582984135,2,0,0,0
773,1782582984385,2,0,0,0
774,1782582987599,2,0,0,0
775,1782582988000,2,0,0,0
776,1782582988831,2,0,0,0
777,1782582989495,2,0,0,0
778,1782582989495,2,0,0,0
779,1782582989781,2,0,0,0
780,1782582990746,2,0,0,0
781,1782582990914,2,0,0,0
782,1782582991280,2,0,0,0
783,1782582991612,2,0,0,0
784,1782582994510,2,0,0,0
785,1782582994826,2,0,0,0
786,1782582995126,2,0,0,0
787,1782582995392,2,0,0,0
788,1782582998239,2,0,0,0
789,1782582998856,2,0,0,0
790,1782582999039,2,0,0,0
791,1782582999289,2,0,0,0
792,1782582999623,2,0,0,0
793,1782582999922,2,0,0,0
794,1782583000238,2,0,0,0
795,1782583004584,2,0,0,0
796,1782583004935,2,0,0,0
797,1782583005200,2,0,0,0
798,1782583005783,2,0,0,0
799,1782583006083,2,0,0,0
800,1782583006351,2,0,0,0
801,1782583006716,2,0,0,0
802,1782583006983,2,0,0,0
803,1782583007349,2,0,0,0
804,1782583007632,2,0,0,0
805,1782583007783,2,0,0,0
806,1782583132612,2,0,0,0
807,1782583132911,2,0,0,0
808,1782583133260,2,0,0,0
809,1782583133610,2,0,0,0
810,1782583133894,2,0,0,0
811,1782583134393,2,0,0,0
812,1782583134742,2,0,0,0
813,1782583135041,2,0,0,0
814,1782583135308,2,0,0,0
815,1782583135708,2,0,0,0
816,1782583136573,2,0,0,0
817,1782583136824,2,0,0,0
818,1782583140054,2,0,0,0
819,1782583140420,2,0,0,0
820,1782583140703,2,0,0,0
821,1782583141071,2,0,0,0
822,1782583141320,2,0,0,0
823,1782583142119,2,0,0,0
824,1782583142453,2,0,0,0
825,1782583143184,2,0,0,0
826,1782583143469,2,0,0,0
827,1782583143767,2,0,0,0
828,1782583143918,2,0,0,0
829,1782583144283,2,0,0,0
830,1782583147515,2,0,0,0
831,1782583147814,2,0,0,0
832,1782583148164,2,0,0,0
833,1782583148497,2,0,0,0
834,1782583148714,2,0,0,0
835,1782583149913,2,0,0,0
836,1782583150295,2,0,0,0
837,1782583150562,2,0,0,0
838,1782583150861,2,0,0,0
839,1782583151212,2,0,0,0
840,1782583151912,2,0,0,0
841,1782583152177,2,0,0,0
842,1782583152560,2,0,0,0
843,1782583153226,2,0,0,0
844,1782583153776,2,0,0,0
845,1782583154025,2,0,0,0
846,1782583154260,2,0,0,0
847,1782583154659,2,0,0,0
848,1782583154826,2,0,0,0
849,1782583155174,2,0,0,0
850,1782583155525,2,0,0,0
851,1782583155808,2,0,0,0
852,1782583156057,2,0,0,0
853,1782583156856,2,0,0,0
854,1782583157206,2,0,0,0
855,1782583157572,2,0,0,0
856,1782583157889,2,0,0,0
857,1782583158206,2,0,0,0
858,1782583158705,2,0,0,0
859,1782583158988,2,0,0,0
860,1782583159354,2,0,0,0
861,1782583164866,2,0,0,0
862,1782583165217,2,0,0,0
863,1782583165599,2,0,0,0
864,1782583165833,2,0,0,0
865,1782583166415,2,0,0,0
866,1782583166781,2,0,0,0
867,1782583167065,2,0,0,0
868,1782583168331,2,0,0,0
