index,date,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE
0,1782582317014,0,-79.450000000000003,0,0
1,1782582318595,0,-80.209999999999994,0,0
2,1782582319661,0,-80.209999999999994,0,0
3,1782582320326,0,-80.209999999999994,0,0
4,1782582320610,0,-80.459999999999994,0,0
5,1782582321177,0,-67.090000000000003,0,0
6,1782582322192,0,-66.590000000000003,0,0
7,1782582322525,0,-66.079999999999998,0,0
8,1782582323108,0,-66.590000000000003,0,0
9,1782582324190,0,-67.599999999999994,0,0
10,1782582325739,0,-10.85,0,0
11,1782582329352,0,-144.78,0,0
12,1782582330168,0,-144.53,0,0
13,1782582330252,0,-144.78,0,0
14,1782582331068,0,-145.03,0,0
15,1782582331884,0,-145.28,0,0
16,1782582332051,0,-144.53,0,0
17,1782582332334,0,-145.28,0,0
18,1782582366671,0,-145.28,0,0
19,1782582367470,0,-145.28,0,0
20,1782582367570,0,-145.78999999999999,0,0
21,1782582368386,0,-146.28999999999999,0,0
22,1782582369203,0,-146.28999999999999,0,0
23,1782582369369,0,-147.55000000000001,0,0
24,1782582369652,0,-145.53999999999999,0,0
25,1782582370035,0,-145.53999999999999,0,0
26,1782582370351,0,-145.78999999999999,0,0
27,1782582372150,0,-145.53999999999999,0,0
28,1782582376230,0,-146.28999999999999,0,0
29,1782582376513,0,-146.55000000000001,0,0
30,1782582377379,0,-145.28,0,0
31,1782582377745,0,-145.28,0,0
32,1782582378112,0,-145.28,0,0
33,1782582379527,0,-146.55000000000001,0,0
34,1782582379844,0,-147.55000000000001,0,0
35,1782582380110,0,-146.55000000000001,0,0
36,1782582380477,0,-146.55000000000001,0,0
37,1782582380693,0,-146.55000000000001,0,0
38,1782582381026,0,-146.80000000000001,0,0
39,1782582381342,0,-146.28999999999999,0,0
40,1782582381575,0,-146.55000000000001,0,0
41,1782582382374,0,-146.80000000000001,0,0
42,1782582382641,0,-147.05000000000001,0,0
43,1782582383257,0,-146.80000000000001,0,0
44,1782582383624,0,-146.55000000000001,0,0
45,1782582383923,0,-146.55000000000001,0,0
46,1782582388220,0,-146.55000000000001,0,0
47,1782582388602,0,-146.80000000000001,0,0
48,1782582388869,0,-147.05000000000001,0,0
49,1782582389486,0,-146.55000000000001,0,0
50,1782582389769,0,-146.80000000000001,0,0
51,1782582393332,0,-145.28,0,0
52,1782582393665,0,-144.78,0,0
53,1782582394215,0,-145.53999999999999,0,0
54,1782582394465,0,-145.28,0,0
55,1782582394898,0,-145.28,0,0
56,1782582395180,0,-145.28,0,0
57,1782582396630,0,-145.28,0,0
58,1782582398462,0,-145.53999999999999,0,0
59,1782582399610,0,-146.03999999999999,0,0
60,1782582399993,0,-144.53,0,0
61,1782582400326,0,-145.53999999999999,0,0
62,1782582401209,0,-145.28,0,0
63,1782582401408,0,-145.53999999999999,0,0
64,1782582401792,0,-145.78999999999999,0,0
65,1782582403240,0,-145.28,0,0
66,1782582404390,0,-145.53999999999999,0,0
67,1782582404689,0,-146.80000000000001,0,0
68,1782582405072,0,-145.53999999999999,0,0
69,1782582405339,0,-145.28,0,0
70,1782582405738,0,-145.53999999999999,0,0
71,1782582405972,0,-144.28,0,0
72,1782582406405,0,-145.78999999999999,0,0
73,1782582407304,0,-145.78999999999999,0,0
74,1782582407638,0,-145.28,0,0
75,1782582407870,0,-144.78,0,0
76,1782582408288,0,-145.53999999999999,0,0
77,1782582409636,0,-145.28,0,0
78,1782582409986,0,-145.78999999999999,0,0
79,1782582410251,0,-145.78999999999999,0,0
80,1782582410618,0,-145.53999999999999,0,0
81,1782582412832,0,-145.28,0,0
82,1782582413149,0,-144.78,0,0
83,1782582413732,0,-145.28,0,0
84,1782582414099,0,-145.28,0,0
85,1782582414398,0,-145.53999999999999,0,0
86,1782582414664,0,-145.53999999999999,0,0
87,1782582415048,0,-144.78,0,0
88,1782582415363,0,-145.53999999999999,0,0
89,1782582415797,0,-145.28,0,0
90,1782582416114,0,-145.53999999999999,0,0
91,1782582416446,0,-145.78999999999999,0,0
92,1782582416829,0,-146.55000000000001,0,0
93,1782582418594,0,-145.53999999999999,0,0
94,1782582425256,0,-145.53999999999999,0,0
95,1782582427337,0,-146.28999999999999,0,0
96,1782582427720,0,-147.05000000000001,0,0
97,1782582427920,0,-146.55000000000001,0,0
98,1782582428486,0,-146.80000000000001,0,0
99,1782582428803,0,-146.55000000000001,0,0
100,1782582429085,0,-145.53999999999999,0,0
101,1782582429435,0,-145.78999999999999,0,0
102,1782582430118,0,-145.78999999999999,0,0
103,1782582430351,0,-145.78999999999999,0,0
104,1782582430867,0,-146.03999999999999,0,0
105,1782582431117,0,-145.78999999999999,0,0
106,1782582431435,0,-145.78999999999999,0,0
107,1782582431800,0,-144.53,0,0
108,1782582432166,0,-145.78999999999999,0,0
109,1782582433016,0,-146.03999999999999,0,0
110,1782582433582,0,-146.03999999999999,0,0
111,1782582433915,0,-145.53999999999999,0,0
112,1782582435280,0,-146.28999999999999,0,0
113,1782582435531,0,-145.78999999999999,0,0
114,1782582435864,0,-146.03999999999999,0,0
115,1782582436113,0,-146.03999999999999,0,0
116,1782582436446,0,-146.55000000000001,0,0
117,1782582436762,0,-146.55000000000001,0,0
118,1782582437062,0,-145.53999999999999,0,0
119,1782582438394,0,-146.55000000000001,0,0
120,1782582439027,0,-146.55000000000001,0,0
121,1782582439260,0,-145.03,0,0
122,1782582439593,0,-146.03999999999999,0,0
123,1782582439926,0,-145.53999999999999,0,0
124,1782582441308,0,-146.28999999999999,0,0
125,1782582441675,0,-145.28,0,0
126,1782582441925,0,-145.53999999999999,0,0
127,1782582443641,0,-146.28999999999999,0,0
128,1782582444224,0,-146.55000000000001,0,0
129,1782582444573,0,-146.80000000000001,0,0
130,1782582444972,0,-145.28,0,0
131,1782582445706,0,-144.53,0,0
132,1782582446138,0,-146.03999999999999,0,0
133,1782582446371,0,-146.28999999999999,0,0
134,1782582446654,0,-145.78999999999999,0,0
135,1782582447587,0,-146.03999999999999,0,0
136,1782582447836,0,-146.03999999999999,0,0
137,1782582448169,0,-145.78999999999999,0,0
138,1782582448470,0,-146.28999999999999,0,0
139,1782582448769,0,-146.03999999999999,0,0
140,1782582450184,0,-145.53999999999999,0,0
141,1782582454014,0,-146.03999999999999,0,0
142,1782582454347,0,-146.28999999999999,0,0
143,1782582454714,0,-145.53999999999999,0,0
144,1782582455180,0,-145.78999999999999,0,0
145,1782582455463,0,-145.53999999999999,0,0
146,1782582455796,0,-145.53999999999999,0,0
