index,date,ECU_MODE
521,1782582735727,1
522,1782582737827,1
523,1782582738642,1
524,1782582739541,1
525,1782582740357,1
526,1782582743138,1
527,1782582745205,1
528,1782582745536,1
529,1782582745769,1
530,1782582746718,1
531,1782582747085,1
532,1782582748583,1
533,1782582750332,1
534,1782582750599,1
535,1782582751455,1
536,1782582751831,1
537,1782582752098,1
538,1782582752696,1
539,1782582752963,1
540,1782582758525,1
541,1782582759357,1
542,1782582760257,1
543,1782582761073,1
544,1782582765603,1
545,1782582766019,2
546,1782582766270,2
547,1782582766503,2
548,1782582767068,2
549,1782582767434,2
550,1782582767718,2
551,1782582768085,2
552,1782582768384,2
553,1782582768684,2
554,1782582769183,2
555,1782582769516,2
556,1782582773447,2
557,1782582773796,2
558,1782582773980,2
559,1782582774295,2
560,1782582774595,2
561,1782582775211,2
562,1782582775511,2
563,1782582775744,2
564,1782582776060,2
565,1782582779257,2
566,1782582779508,2
567,1782582781555,2
568,1782582783021,2
569,1782582783338,2
570,1782582783588,2
571,1782582784220,2
572,1782582785286,2
573,1782582785886,2
574,1782582786468,2
575,1782582787600,2
576,1782582788234,2
577,1782582789116,2
578,1782582790182,2
579,1782582791181,2
580,1782582791781,2
581,1782582792497,2
582,1782582793496,2
583,1782582794079,2
584,1782582794511,2
585,1782582795544,2
586,1782582795711,2
587,1782582796060,2
588,1782582796426,2
589,1782582797876,2
590,1782582798225,2
591,1782582798391,2
592,1782582799441,2
593,1782582800373,2
594,1782582800973,2
595,1782582802439,2
596,1782582803221,2
597,1782582803854,2
598,1782582805202,2
599,1782582806035,2
600,1782582807084,2
601,1782582808034,2
602,1782582809049,2
603,1782582810048,2
604,1782582810948,2
605,1782582811963,2
606,1782582812847,2
607,1782582813496,2
608,1782582813945,2
609,1782582814561,2
610,1782582814994,2
611,1782582815178,2
612,1782582816127,2
613,1782582816576,2
614,1782582817159,2
615,1782582818125,2
616,1782582819074,2
617,1782582820740,2
618,1782582821389,2
619,1782582823037,2
620,1782582824087,2
621,1782582824970,2
622,1782582826003,2
623,1782582826984,2
624,1782582827534,2
625,1782582827983,2
626,1782582828583,2
627,1782582830148,2
628,1782582831613,2
629,1782582831963,2
630,1782582832363,2
631,1782582833780,2
632,1782582834627,2
633,1782582834977,2
634,1782582835910,2
635,1782582836293,2
636,1782582837791,2
637,1782582838842,2
638,1782582839374,2
639,1782582839823,2
640,1782582840407,2
641,1782582841072,2
642,1782582841555,2
643,1782582841789,2
644,1782582842055,2
645,1782582842738,2
646,1782582843803,2
647,1782582844153,2
648,1782582844286,2
649,1782582844770,2
650,1782582846318,2
651,1782582846951,2
652,1782582848017,2
653,1782582850015,2
654,1782582851863,1536
655,1782582852962,2
656,1782582854528,2
657,1782582855527,2
658,1782582856010,2
659,1782582856244,2
660,1782582856543,2
661,1782582857126,2
662,1782582858258,0
663,1782582858575,0
664,1782582859124,0
665,1782582860223,0
666,1782582860839,0
667,1782582861738,0
668,1782582862388,0
669,1782582862855,0
670,1782582864021,0
671,1782582864436,0
672,1782582865185,0
673,1782582865735,0
674,1782582866502,0
675,1782582867201,0
676,1782582869982,0
677,1782582870564,0
678,1782582871197,0
679,1782582871929,0
680,1782582872746,0
681,1782582873296,0
682,1782582874395,0
683,1782582875111,0
684,1782582876310,0
685,1782582877442,0
686,1782582877959,0
687,1782582878024,0
688,1782582878475,0
689,1782582879191,0
690,1782582879924,0
691,1782582881106,0
692,1782582881839,0
693,1782582882587,0
694,1782582883553,0
695,1782582884319,0
696,1782582885069,0
697,1782582885252,0
698,1782582885619,0
699,1782582886550,0
700,1782582887250,0
701,1782582887550,0
702,1782582888200,0
703,1782582888965,0
704,1782582889598,0
705,1782582890097,0
706,1782582890148,0
707,1782582890530,0
708,1782582891147,0
709,1782582891930,0
710,1782582892579,0
711,1782582892928,0
712,1782582893628,0
713,1782582895610,0
714,1782582896327,0
715,1782582896659,0
716,1782582897474,0
717,1782582897575,0
718,1782582898408,0
719,1782582899207,0
720,1782582901655,0
721,1782582902006,0
722,1782582903520,0
723,1782582903819,0
724,1782582904186,0
725,1782582904485,0
726,1782582904969,0
727,1782582905335,0
728,1782582908898,0
729,1782582909248,0
730,1782582909630,0
731,1782582909764,0
732,1782582910080,0
733,1782582910330,0
734,1782582910780,0
735,1782582912545,0
736,1782582914793,0
737,1782582915127,0
738,1782582915426,0
739,1782582915709,0
740,1782582915975,0
741,1782582916326,0
742,1782582917208,0
743,1782582917641,0
744,1782582917857,0
745,1782582918207,0
746,1782582918590,0
747,1782582918906,0
748,1782582919156,0
749,1782582919523,0
750,1782582919705,0
751,1782582920022,0
752,1782582920289,0
753,1782582923853,0
754,1782582924136,0
755,1782582926234,0
756,1782582926600,0
757,1782582926933,0
758,1782582927682,0
759,1782582928049,0
760,1782582928365,0
761,1782582928699,0
762,1782582928982,0
763,1782582929331,0
764,1782582929497,0
765,1782582929781,0
766,1782582930114,0
767,1782582930464,0
768,1782582930730,0
769,1782582931963,0
770,1782582932145,0
771,1782582932500,0
772,1782582932762,0
773,1782582933061,0
774,1782582935392,0
775,1782582935709,0
776,1782582936075,0
777,1782582936359,0
778,1782582936692,0
779,1782582937274,0
780,1782582937591,0
781,1782582940788,0
782,1782582941155,0
783,1782582944285,0
784,1782582946600,0
785,1782582946900,0
786,1782582947250,0
787,1782582947565,0
788,1782582950446,0
789,1782582950846,0
790,1782582951079,0
791,1782582952495,0
792,1782582952861,0
793,1782582953194,0
794,1782582953494,0
795,1782582953761,0
796,1782582954809,0
797,1782582955226,0
798,1782582955509,0
799,1782582955875,0
800,1782582956141,0
801,1782582956308,0
802,1782582956591,0
803,1782582956974,0
804,1782582957324,0
805,1782582957624,0
806,1782582959089,0
807,1782582962287,0
808,1782582962620,0
809,1782582963003,0
810,1782582963286,0
811,1782582963635,0
812,1782582963719,0
813,1782582964101,0
814,1782582964468,0
815,1782582964785,0
816,1782582965068,0
817,1782582967948,0
818,1782582969714,0
819,1782582970064,0
820,1782582970280,0
821,1782582970646,0
822,1782582973827,0
823,1782582976175,0
824,1782582979355,0
825,1782582979689,0
826,1782582980022,0
827,1782582980288,0
828,1782582980705,0
829,1782582980838,0
830,1782582981087,0
831,1782582981454,0
832,1782582981720,0
833,1782582982087,0
834,1782582982420,0
835,1782582983635,0
836,1782582985034,0
837,1782582985418,0
838,1782582985667,0
839,1782582985901,0
840,1782582986216,0
841,1782582986532,0
842,1782582986816,0
843,1782582987182,0
844,1782582987549,0
845,1782582988315,0
846,1782582988732,0
847,1782582990163,0
848,1782582992196,0
849,1782582992561,0
850,1782582992861,0
851,1782582993111,0
852,1782582993344,0
853,1782582994044,0
854,1782582994393,0
855,1782582994742,0
856,1782582995608,0
857,1782582995709,0
858,1782582996025,0
859,1782582996291,0
860,1782582996609,0
861,1782582996924,0
862,1782582997258,0
863,1782582997476,0
864,1782583000455,0
865,1782583000554,0
866,1782583000822,0
867,1782583001137,0
868,1782583001720,0
869,1782583002003,0
870,1782583002369,0
871,1782583002637,0
872,1782583002836,0
873,1782583003152,0
874,1782583003419,0
875,1782583003753,0
876,1782583004118,0
877,1782583004485,0
878,1782583131478,1
879,1782583131828,1
880,1782583132127,1
881,1782583132561,1
882,1782583132826,1
883,1782583134226,1
884,1782583138422,1
885,1782583138788,1
886,1782583139588,1
887,1782583139938,1
888,1782583141736,1
889,1782583142036,1
890,1782583145217,1
891,1782583145499,1
892,1782583145834,1
893,1782583146166,1
894,1782583147015,1
895,1782583147383,1
896,1782583147764,1
897,1782583148947,1
898,1782583149180,1
899,1782583151495,1
900,1782583151828,1
901,1782583152128,1
902,1782583156507,1
903,1782583156756,1
904,1782583159671,2
905,1782583160304,2
906,1782583160620,2
907,1782583160903,2
908,1782583161420,3
909,1782583161720,3
910,1782583162052,3
911,1782583162435,3
912,1782583162719,3
913,1782583163118,3
914,1782583163334,3
915,1782583163468,3
916,1782583164351,3
917,1782583164767,3
918,1782583165100,3
919,1782583170062,3
920,1782583170629,3
921,1782583171562,3
922,1782583171927,3
923,1782583172294,3
924,1782583173393,3
925,1782583173743,3
926,1782583176906,3
927,1782583177223,3
928,1782583177522,3
929,1782583177889,3
930,1782583178706,3
931,1782583179388,3
932,1782583179770,3
933,1782583180520,3
934,1782583180536,3
935,1782583181936,3
936,1782583182352,3
937,1782583183784,3
938,1782583184234,3
939,1782583184916,3
940,1782583185299,3
941,1782583185416,3
942,1782583185799,3
943,1782583186399,3
944,1782583186848,3
945,1782583187514,3
946,1782583188064,3
947,1782583189163,3
948,1782583189795,3
949,1782583190045,3
950,1782583190729,3
951,1782583191377,3
952,1782583191794,3
953,1782583193276,3
954,1782583194425,3
955,1782583195907,3
956,1782583197040,3
957,1782583197589,3
958,1782583198238,3
959,1782583198654,3
960,1782583199687,3
961,1782583199804,3
962,1782583200153,3
963,1782583200571,3
964,1782583201136,3
965,1782583201569,3
966,1782583203051,3
967,1782583203451,3
968,1782583203817,3
969,1782583204383,3
970,1782583205666,3
971,1782583206548,3
972,1782583206931,3
973,1782583207796,3
974,1782583208779,3
975,1782583209163,3
976,1782583209545,3
977,1782583209616,3
978,1782583210677,3
979,1782583211693,3
980,1782583212243,3
981,1782583212693,3
982,1782583213276,3
983,1782583214957,3
984,1782583216039,3
985,1782583217589,3
986,1782583217988,3
987,1782583218504,3
988,1782583218954,3
989,1782583219237,3
990,1782583219470,3
991,1782583220503,3
992,1782583221468,3
993,1782583222484,3
994,1782583223151,3
995,1782583224732,0
996,1782583225781,0
997,1782583226664,0
998,1782583227280,0
999,1782583227713,0
1000,1782583228413,0
1001,1782583229029,0
1002,1782583230045,0
1003,1782583230627,0
1004,1782583231293,0
1005,1782583231510,0
1006,1782583231959,0
1007,1782583232942,0
1008,1782583233925,0
1009,1782583234723,0
1010,1782583235123,0
1011,1782583235490,0
1012,1782583237371,0
1013,1782583238439,0
1014,1782583238588,0
1015,1782583238938,0
1016,1782583239969,0
1017,1782583241485,0
1018,1782583241902,0
1019,1782583242534,0
1020,1782583244101,0
1021,1782583245182,0
1022,1782583245882,0
1023,1782583247846,1
1024,1782583248679,1
1025,1782583249578,1
1026,1782583250394,1
1027,1782583252610,1
1028,1782583252942,1
1029,1782583253242,1
1030,1782583254408,1
1031,1782583254740,1
1032,1782583255023,1
1033,1782583255373,1
1034,1782583255723,1
1035,1782583255906,1
1036,1782583256405,1
1037,1782583256689,1
1038,1782583256972,1
1039,1782583257355,1
1040,1782583257672,1
1041,1782583258037,1
1042,1782583258587,1
1043,1782583260669,1
1044,1782583262084,1
1045,1782583262767,1
1046,1782583263100,1
1047,1782583263366,1
1048,1782583263550,1
1049,1782583263933,1
1050,1782583264232,1
1051,1782583264582,1
1052,1782583264932,1
1053,1782583265165,1
1054,1782583266447,1
1055,1782583266780,1
1056,1782583267080,1
1057,1782583267413,1
1058,1782583267713,1
1059,1782583267979,1
