index,date,ACCEL_X,ACCEL_Y,ACCEL_Z
127,1780263180868,6,-9,-1
128,1780263181069,5,-8,-1
129,1780263182218,6,-11,2
130,1780263183468,5,-8,-2
131,1780263185903,4,-10,0
132,1780263186136,5,-10,-1
133,1780263186386,6,-9,0
134,1780263187135,6,-9,0
135,1780263188618,5,-10,-1
136,1780263189402,6,-9,0
137,1780263189767,7,-10,0
138,1780263189901,8,-10,1
139,1780263190235,7,-10,0
140,1780263190435,5,-9,-1
141,1780263190684,6,-11,0
142,1780263191918,6,-10,-1
143,1780263192334,6,-10,0
144,1780263194351,7,-10,-1
145,1780263194718,6,-11,-1
146,1780263194767,5,-10,-1
147,1780263194801,6,-11,-1
148,1780263194968,6,-9,0
149,1780263195185,7,-10,-1
150,1780263195301,5,-9,-2
151,1780263196000,5,-10,-1
152,1780263196334,7,-10,-1
153,1780263197851,6,-10,-1
154,1780263197934,4,-10,0
155,1780263198234,4,-9,-2
156,1780263198550,6,-8,-1
157,1780263199101,4,-10,-2
158,1780263200336,7,-9,-1
159,1780263200503,2,-8,0
160,1780263200585,4,-8,-2
161,1780263201151,7,-10,-1
162,1780263202017,6,-12,-1
163,1780263203802,6,-9,-1
164,1780263204667,6,-10,-1
165,1780263204750,5,-10,-1
166,1780263204917,5,-9,0
167,1780263205068,5,-9,-2
168,1780263205567,7,-10,0
169,1780263206101,6,-10,-1
170,1780263206600,7,-9,-1
171,1780263206800,5,-11,1
172,1780263207584,7,-10,-1
173,1780263209701,3,-9,0
174,1780263211801,6,-9,-1
175,1780263211834,5,-10,-1
176,1780263212836,3,-8,-2
177,1780263213400,8,-11,-1
178,1780263214484,4,-10,-2
179,1780263214718,6,-10,-1
180,1780263215266,4,-10,-1
181,1780263215300,6,-10,-1
182,1780263217367,6,-8,-1
183,1780263218850,6,-10,0
184,1780263219800,6,-9,-2
