index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1765227022371,0,0,531,0,0,0,0,0
1,1765227022697,0,0,531,0,0,0,0,0
2,1765227022830,0,0,531,0,0,0,0,0
3,1765227023110,0,0,531,0,0,0,0,0
4,1765227023550,0,0,531,0,0,0,0,0
5,1765227023864,0,0,531,0,0,0,0,0
6,1765227023989,0,0,531,0,0,0,0,0
7,1765227024256,0,0,531,0,0,0,0,0
8,1765227024739,0,0,531,0,0,0,0,0
9,1765227025008,0,0,531,0,0,0,0,0
10,1765227025457,0,0,531,0,0,0,0,0
11,1765227025755,0,0,531,0,0,0,0,0
12,1765227025890,0,0,531,0,0,0,0,0
13,1765227026213,0,0,531,0,0,0,0,0
14,1765227026639,0,0,531,0,0,0,0,0
15,1765227026940,0,0,531,0,0,0,0,0
16,1765227027088,0,0,531,0,0,0,0,0
17,1765227027405,0,0,531,0,0,0,0,0
18,1765227027847,0,0,531,0,0,0,0,0
19,1765227028197,0,0,531,0,0,0,0,0
20,1765227028339,0,0,531,0,0,0,0,0
21,1765227028630,0,0,531,0,0,0,0,0
22,1765227029087,0,0,531,0,0,0,0,0
23,1765227029387,0,0,531,0,0,0,0,0
24,1765227029531,0,0,531,0,0,0,0,0
25,1765227029865,0,0,531,0,0,0,0,0
26,1765227030288,0,0,531,0,0,0,0,0
27,1765227030588,0,0,531,0,0,0,0,0
28,1765227030716,0,0,531,0,0,0,0,0
29,1765227031037,0,0,531,0,0,0,0,0
30,1765227031431,0,0,531,0,0,0,0,0
31,1765227031763,0,0,531,0,0,0,0,0
32,1765227031896,0,0,531,0,0,0,0,0
33,1765227032180,0,0,531,0,0,0,0,0
34,1765227032513,0,0,531,0,0,0,0,0
35,1765227032596,0,0,531,0,0,0,0,0
36,1765227032896,0,0,531,0,0,0,0,0
37,1765227033305,0,0,531,0,0,0,0,0
38,1765227033646,0,0,531,0,0,0,0,0
39,1765227033764,0,0,531,0,0,0,0,0
40,1765227034037,0,0,531,0,0,0,0,0
41,1765227034355,0,0,531,0,0,0,0,0
42,1765227034496,0,0,531,0,0,0,0,0
43,1765227034772,0,0,531,0,0,0,0,0
44,1765227035230,0,0,531,0,0,0,0,0
45,1765227035503,0,0,531,0,0,0,0,0
46,1765227035621,0,0,531,0,0,0,0,0
47,1765227035920,0,0,531,0,0,0,0,0
48,1765227036237,0,0,531,0,0,0,0,0
49,1765227036345,0,0,531,0,0,0,0,0
50,1765227036629,0,0,531,0,0,0,0,0
51,1765227037104,0,0,531,0,0,0,0,0
52,1765227037387,0,0,531,0,0,0,0,0
53,1765227037521,0,0,531,0,0,0,0,0
54,1765227037821,0,0,531,0,0,0,0,0
55,1765227038245,0,0,531,0,0,0,0,0
56,1765227038580,0,0,531,0,0,0,0,0
57,1765227038712,0,0,531,0,0,0,0,0
58,1765227038995,0,0,531,0,0,0,0,0
59,1765227039279,0,0,531,0,0,0,0,0
60,1765227039403,0,0,531,0,0,0,0,0
61,1765227039721,0,0,531,0,0,0,0,0
62,1765227040120,0,0,531,0,0,0,0,0
63,1765227040446,0,0,531,0,0,0,0,0
64,1765227040837,0,0,531,0,0,0,0,0
65,1765227041178,0,0,531,0,0,0,0,0
66,1765227041297,0,0,531,0,0,0,0,0
67,1765227041578,0,0,531,0,0,0,0,0
68,1765227042029,0,0,531,0,0,0,0,0
69,1765227042328,0,0,531,0,0,0,0,0
70,1765227042446,0,0,531,0,0,0,0,0
71,1765227042730,0,0,531,0,0,0,0,0
72,1765227043051,0,0,531,0,0,0,0,0
73,1765227043160,0,0,531,0,0,0,0,0
74,1765227043454,0,0,531,0,0,0,0,0
75,1765227043913,0,0,531,0,0,0,0,0
76,1765227044204,0,0,531,0,0,0,0,0
77,1765227044621,0,0,531,0,0,0,0,0
78,1765227044902,0,0,531,0,0,0,0,0
79,1765227045010,0,0,531,0,0,0,0,0
80,1765227045319,0,0,531,0,0,0,0,0
81,1765227045736,0,0,531,0,0,0,0,0
82,1765227046010,0,0,531,0,0,0,0,0
83,1765227046460,0,0,531,0,0,0,0,0
84,1765227046727,0,0,531,0,0,0,0,0
85,1765227046861,0,0,531,0,0,0,0,0
86,1765227047194,0,0,531,0,0,0,0,0
87,1765227047618,0,0,531,0,0,0,0,0
88,1765227047910,0,0,531,0,0,0,0,0
89,1765227048294,0,0,531,0,0,0,0,0
90,1765227048611,0,0,531,0,0,0,0,0
91,1765227048720,0,0,531,0,0,0,0,0
92,1765227049055,0,0,531,0,0,0,0,0
93,1765227049462,0,0,531,0,0,0,0,0
94,1765227049785,0,0,531,0,0,0,0,0
95,1765227050186,0,0,531,0,0,0,0,0
96,1765227050527,0,0,531,0,0,0,0,0
97,1765227050636,0,0,531,0,0,0,0,0
98,1765227050927,0,0,531,0,0,0,0,0
99,1765227051337,0,0,531,0,0,0,0,0
100,1765227051653,0,0,531,0,0,0,0,0
101,1765227052070,0,0,531,0,0,0,0,0
102,1765227052386,0,0,531,0,0,0,0,0
103,1765227052527,0,0,531,0,0,0,0,0
104,1765227052810,0,0,531,0,0,0,0,0
105,1765227053236,0,0,531,0,0,0,0,0
106,1765227053518,0,0,531,0,0,0,0,0
107,1765227053976,0,0,531,0,0,0,0,0
108,1765227054268,0,0,531,0,0,0,0,0
109,1765227054392,0,0,531,0,0,0,0,0
110,1765227054675,0,0,531,0,0,0,0,0
111,1765227055152,0,0,531,0,0,0,0,0
112,1765227055420,0,0,531,0,0,0,0,0
113,1765227055576,0,0,531,0,0,0,0,0
114,1765227055902,0,0,531,0,0,0,0,0
115,1765227056327,0,0,531,0,0,0,0,0
116,1765227056636,0,0,531,0,0,0,0,0
117,1765227056777,0,0,531,0,0,0,0,0
118,1765227057093,0,0,531,0,0,0,0,0
119,1765227057536,0,0,531,0,0,0,0,0
120,1765227057851,0,0,531,0,0,0,0,0
