index,date,SPEED,TORQUE,POWER,CURRENT,1,2,3,4
0,1764700956609,0,0,0,0,0,0,0,0
1,1764700956993,0,0,0,0,0,0,0,0
2,1764700957243,0,0,0,0,0,0,0,0
3,1764700957576,0,0,0,0,0,0,0,0
4,1764700957826,0,0,0,0,0,0,0,0
5,1764700958143,0,0,0,0,0,0,0,0
6,1764700958392,0,0,0,0,0,0,0,0
7,1764700958776,0,0,0,0,0,0,0,0
8,1764700959026,0,0,0,0,0,0,0,0
9,1764700959343,0,0,0,0,0,0,0,0
10,1764700959609,0,0,0,0,0,0,0,0
11,1764700959942,0,0,0,0,0,0,0,0
12,1764700960192,0,0,0,0,0,0,0,0
13,1764700960509,0,0,0,0,0,0,0,0
14,1764700960792,0,0,0,0,0,0,0,0
15,1764700961143,0,0,0,0,0,0,0,0
16,1764700961409,0,0,0,0,0,0,0,0
17,1764700961742,0,0,0,0,0,0,0,0
18,1764700961992,0,0,0,0,0,0,0,0
19,1764700962308,0,0,0,0,0,0,0,0
20,1764700962559,0,0,0,0,0,0,0,0
21,1764700962943,0,0,0,0,0,0,0,0
22,1764700963192,0,0,0,0,0,0,0,0
23,1764700963509,0,0,0,0,0,0,0,0
24,1764700963776,0,0,0,0,0,0,0,0
25,1764700964109,0,0,0,0,0,0,0,0
26,1764700964359,0,0,0,0,0,0,0,0
27,1764700964742,0,0,0,0,0,0,0,0
28,1764700964992,0,0,0,0,0,0,0,0
29,1764700965309,0,0,0,0,0,0,0,0
30,1764700965576,0,0,0,0,0,0,0,0
31,1764700965926,0,0,0,0,0,0,0,0
32,1764700966176,0,0,0,0,0,0,0,0
33,1764700966492,0,0,0,0,0,0,0,0
34,1764700966742,0,0,0,0,0,0,0,0
35,1764700967376,0,0,0,0,0,0,0,0
36,1764700967692,0,0,0,0,0,0,0,0
37,1764700967959,0,0,0,0,0,0,0,0
38,1764700968277,0,0,0,0,0,0,0,0
39,1764700968525,0,0,0,0,0,0,0,0
40,1764700968909,0,0,0,0,0,0,0,0
41,1764700969141,0,0,0,0,0,0,0,0
42,1764700969459,0,0,0,0,0,0,0,0
43,1764700969725,0,0,0,0,0,0,0,0
44,1764700970059,0,0,0,0,0,0,0,0
45,1764700970326,0,0,0,0,0,0,0,0
46,1764700970626,0,0,0,0,0,0,0,0
47,1764700970909,0,0,0,0,0,0,0,0
48,1764700971525,0,0,0,0,0,0,0,0
49,1764700972110,0,0,0,0,0,0,0,0
50,1764700972676,0,0,0,0,0,0,0,0
51,1764700973342,0,0,0,0,0,0,0,0
52,1764700973909,0,0,0,0,0,0,0,0
53,1764700974192,0,0,0,0,0,0,0,0
54,1764700974526,0,0,0,0,0,0,0,0
55,1764700974809,0,0,0,0,0,0,0,0
56,1764700975192,0,0,0,0,0,0,0,0
57,1764700975475,0,0,0,0,0,0,0,0
58,1764700975809,0,0,0,0,0,0,0,0
59,1764700976076,0,0,0,0,0,0,0,0
60,1764700976426,0,0,0,0,0,0,0,0
61,1764700976692,0,0,0,0,0,0,0,0
62,1764700977309,0,0,0,0,0,0,0,0
63,1764700977609,0,0,0,0,0,0,0,0
64,1764700977958,0,0,0,0,0,0,0,0
65,1764700978242,0,0,0,0,0,0,0,0
66,1764700978576,0,0,0,0,0,0,0,0
67,1764700978859,0,0,0,0,0,0,0,0
68,1764700979175,0,0,0,0,0,0,0,0
69,1764700979459,0,0,0,0,0,0,0,0
70,1764700979842,0,0,0,0,0,0,0,0
71,1764700980125,0,0,0,0,0,0,0,0
72,1764700980443,0,0,0,0,0,0,0,0
73,1764700980742,0,0,0,0,0,0,0,0
74,1764700981359,0,0,0,0,0,0,0,0
75,1764700981642,0,0,0,0,0,0,0,0
76,1764700982025,0,0,0,0,0,0,0,0
77,1764700982292,0,0,9,0,0,0,0,0
78,1764700982608,0,0,9,0,0,0,0,0
79,1764700982891,0,0,9,0,0,0,0,0
80,1764700983226,0,0,9,0,0,0,0,0
81,1764700983476,0,0,9,0,0,0,0,0
82,1764700983791,0,0,9,0,0,0,0,0
83,1764700984043,0,0,66,0,0,0,0,0
84,1764700984425,0,0,66,0,0,0,0,0
85,1764700984692,0,0,66,0,0,0,0,0
86,1764700985026,0,0,66,0,0,0,0,0
87,1764700985276,0,0,66,0,0,0,0,0
88,1764700985592,0,0,66,0,0,0,0,0
89,1764700985825,0,0,66,0,0,0,0,0
90,1764700986208,0,0,112,0,0,0,0,0
91,1764700986476,0,0,112,0,0,0,0,0
92,1764700986775,0,0,112,0,0,0,0,0
93,1764700987042,0,0,112,0,0,0,0,0
94,1764700987375,0,0,112,0,0,0,0,0
95,1764700987625,0,0,112,0,0,0,0,0
96,1764700987975,0,0,112,0,0,0,0,0
97,1764700988260,0,0,150,0,0,0,0,0
98,1764700988575,0,0,150,0,0,0,0,0
99,1764700988841,0,0,150,0,0,0,0,0
100,1764700989175,0,0,150,0,0,0,0,0
101,1764700989424,0,0,150,0,0,0,0,0
102,1764700989742,0,0,150,0,0,0,0,0
103,1764700989992,0,0,180,0,0,0,0,0
104,1764700990375,0,0,180,0,0,0,0,0
105,1764700990625,0,0,180,0,0,0,0,0
106,1764700990942,0,0,180,0,0,0,0,0
107,1764700991208,0,0,180,0,0,0,0,0
108,1764700991542,0,0,180,0,0,0,0,0
109,1764700991792,0,0,180,0,0,0,0,0
110,1764700992175,0,0,180,0,0,0,0,0
111,1764700992425,0,0,205,0,0,0,0,0
112,1764700993010,0,0,205,0,0,0,0,0
113,1764700993608,0,0,205,0,0,0,0,0
114,1764700994175,0,0,225,0,0,0,0,0
115,1764700994809,0,0,225,0,0,0,0,0
116,1764700995409,0,0,225,0,0,0,0,0
117,1764700995959,0,0,225,0,0,0,0,0
118,1764700996591,0,0,242,0,0,0,0,0
119,1764700996842,0,0,242,0,0,0,0,0
120,1764700997159,0,0,242,0,0,0,0,0
121,1764700997759,0,0,242,0,0,0,0,0
122,1764700998376,0,0,255,0,0,0,0,0
123,1764700998642,0,0,255,0,0,0,0,0
124,1764700998958,0,0,255,0,0,0,0,0
125,1764700999225,0,0,255,0,0,0,0,0
126,1764700999542,0,0,255,0,0,0,0,0
127,1764701000109,0,0,266,0,0,0,0,0
128,1764701000725,0,0,266,0,0,0,0,0
129,1764701000992,0,0,266,0,0,0,0,0
130,1764701001292,0,0,266,0,0,0,0,0
131,1764701001575,0,0,266,0,0,0,0,0
132,1764701001892,0,0,266,0,0,0,0,0
133,1764701002508,0,0,274,0,0,0,0,0
134,1764701002759,0,0,274,0,0,0,0,0
135,1764701003075,0,0,274,0,0,0,0,0
136,1764701003342,0,0,274,0,0,0,0,0
137,1764701003675,0,0,274,0,0,0,0,0
138,1764701003925,0,0,282,0,0,0,0,0
139,1764701004242,0,0,282,0,0,0,0,0
140,1764701004858,0,0,282,0,0,0,0,0
141,1764701005108,0,0,282,0,0,0,0,0
142,1764701005442,0,0,282,0,0,0,0,0
143,1764701005725,0,0,282,0,0,0,0,0
144,1764701006042,0,0,282,0,0,0,0,0
145,1764701006308,0,0,290,0,0,0,0,0
146,1764701006691,0,0,290,0,0,0,0,0
147,1764701006941,0,0,290,0,0,0,0,0
148,1764701007259,0,0,290,0,0,0,0,0
149,1764701007528,0,0,290,0,0,0,0,0
150,1764701007858,0,0,290,0,0,0,0,0
151,1764701008141,0,0,298,0,0,0,0,0
152,1764701008509,0,0,298,0,0,0,0,0
153,1764701008775,0,0,298,0,0,0,0,0
154,1764701357570,0,0,317,0,0,0,0,0
155,1764701357938,0,0,317,0,0,0,0,0
156,1764701358206,0,0,318,0,0,0,0,0
157,1764701358803,0,0,318,0,0,0,0,0
158,1764701359420,0,0,318,0,0,0,0,0
159,1764701359686,0,0,318,0,0,0,0,0
160,1764701360006,0,0,318,0,0,0,0,0
161,1764701360322,0,0,320,0,0,0,0,0
162,1764701360653,0,0,320,0,0,0,0,0
163,1764701360904,0,0,320,0,0,0,0,0
164,1764701361254,0,0,320,0,0,0,0,0
165,1764701361490,0,0,320,0,0,0,0,0
166,1764701361822,0,0,320,0,0,0,0,0
167,1764701362053,0,0,322,0,0,0,0,0
168,1764701362421,0,0,322,0,0,0,0,0
169,1764701362706,0,0,322,0,0,0,0,0
170,1764701363021,0,0,322,0,0,0,0,0
171,1764701363272,0,0,322,0,0,0,0,0
